DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,5972
SML01-086-D.D. (HORT.) EAST SHIMLA,Total, , , ,6,5972
 ,0401-CROP HUSBANDRY,Total, , ,6,5972
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,4,4650
 , , ,28/02/2018,Total,1,983
 , , , ,[D0401000002] HBO/C PPSC KUPVI MISC REC,1,983
 , , ,31/03/2018,Total,2,2455
 , , , ,[E0401000001] HDO I /C PPSC KUPVI MISC REC HORT REC,1,1377
 , , , ,[E0401000002] HDO I/C PPSC KUPVI PPM HANDLING CHARGES,1,1078
 , , ,29/05/2018,Total,1,1212
 , , , ,[G0401000001] HORT SHIMLA I/CPPSC KUPVI MISC REC HANDLING CHARGES,1,1212
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,1,90
 , , ,28/02/2018,Total,1,90
 , , , ,[D0401000001] HORT I/CPPSC KUPVI MISC REC,1,90
 , ,0401-00-800-05-MISCELLANEOUS RECEIPTS,Total, ,1,1232
 , , ,27/04/2018,Total,1,1232
 , , , ,[F0401000001] I/C PPSC KUPVI MISC REC,1,1232
