,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,1398620,120000,14213,1264407
1,KNG04-246-GSSS KHARIAN,Total, ,8,1398620,120000,14213,1264407
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,950000,0,0,950000
3, , ,"[TRVch# 494 Dt:21/04/2017] , Billno-KNG042462017100001",1,700000,0,0,700000
4, , ,"[TRVch# 495 Dt:21/04/2017] , Billno-KNG042462017100002",1,250000,0,0,250000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,223356,63000,6568,153788
6, , ,"[TRVch# 1062 Dt:10/04/2017] , Billno-KNG04246032017-001",1,170696,63000,90,107606
7, , ,"[TRVch# 1063 Dt:10/04/2017] , Billno-KNG04246032017-002",1,52154,0,6478,45676
8, , ,"[TRVch# 2166 Dt:21/04/2017] , Billno-KNG042462017100003",1,506,0,0,506
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,225264,57000,7645,160619
10, , ,"[TRVch# 1064 Dt:10/04/2017] , Billno-KNG04246032017-003",1,80562,35000,120,45442
11, , ,"[TRVch# 1065 Dt:10/04/2017] , Billno-KNG04246032017-004",1,56668,22000,30,34638
12, , ,"[TRVch# 1066 Dt:10/04/2017] , Billno-KNG04246032017-005",1,88034,0,7495,80539
0,Grand Total, , ,10,467934,182966,32650,252318
1,KNG04-246-GSSS KHARIAN,Total, ,10,467934,182966,32650,252318
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,215410,99297,10620,105493
3, , ,"[TRVch# 1434 Dt:09/05/2017] , Billno-KNG04246042017-001",1,174621,80000,8590,86031
4, , ,"[TRVch# 1435 Dt:09/05/2017] , Billno-KNG04246042017-002",1,19391,0,1816,17575
5, , ,"[TRVch# 3634 Dt:24/05/2017] , Billno-KNG042462017100004",1,19297,19297,0,0
6, , ,"[TRVch# 3637 Dt:24/05/2017] , Billno-KNG042462017100005",1,2101,0,214,1887
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,252524,83669,22030,146825
8, , ,"[TRVch# 1436 Dt:09/05/2017] , Billno-KNG04246042017-003",1,81585,40000,8620,32965
9, , ,"[TRVch# 1437 Dt:09/05/2017] , Billno-KNG04246042017-004",1,57386,28000,3030,26356
10, , ,"[TRVch# 1438 Dt:09/05/2017] , Billno-KNG04246042017-005",1,89968,0,9584,80384
11, , ,"[TRVch# 3633 Dt:24/05/2017] , Billno-KNG042462017100007",1,6462,6462,0,0
12, , ,"[TRVch# 3635 Dt:24/05/2017] , Billno-KNG042462017100006",1,9207,9207,0,0
13, , ,"[TRVch# 3636 Dt:24/05/2017] , Billno-KNG042462017100008",1,7916,0,796,7120
0,Grand Total, , ,5,422951,148000,31620,243331
1,KNG04-246-GSSS KHARIAN,Total, ,5,422951,148000,31620,243331
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,194012,80000,10406,103606
3, , ,"[TRVch# 862 Dt:08/06/2017] , Billno-KNG04246052017-001",1,174621,80000,8590,86031
4, , ,"[TRVch# 863 Dt:08/06/2017] , Billno-KNG04246052017-002",1,19391,0,1816,17575
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,228939,68000,21214,139725
6, , ,"[TRVch# 864 Dt:08/06/2017] , Billno-KNG04246052017-003",1,81585,40000,8620,32965
7, , ,"[TRVch# 865 Dt:08/06/2017] , Billno-KNG04246052017-004",1,57386,28000,3030,26356
8, , ,"[TRVch# 866 Dt:08/06/2017] , Billno-KNG04246052017-005",1,89968,0,9564,80404
0,Grand Total, , ,8,620966,148000,23877,449089
1,KNG04-246-GSSS KHARIAN,Total, ,8,620966,148000,23877,449089
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 988 Dt:25/07/2017] , Billno-KNG042462017100012",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,194012,80000,10406,103606
5, , ,"[TRVch# 1209 Dt:10/07/2017] , Billno-KNG04246062017-001",1,174621,80000,8590,86031
6, , ,"[TRVch# 1210 Dt:10/07/2017] , Billno-KNG04246062017-002",1,19391,0,1816,17575
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,194863,68000,13471,113392
8, , ,"[TRVch# 1211 Dt:10/07/2017] , Billno-KNG04246062017-003",1,84006,40000,8620,35386
9, , ,"[TRVch# 1212 Dt:10/07/2017] , Billno-KNG04246062017-004",1,57386,28000,3030,26356
10, , ,"[TRVch# 1213 Dt:10/07/2017] , Billno-KNG04246062017-005",1,53471,0,1821,51650
11, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,591,0,0,591
12, , ,"[TRVch# 3150 Dt:25/07/2017] , Billno-KNG042462017100011",1,591,0,0,591
13, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,31500,0,0,31500
14, , ,"[TRVch# 3151 Dt:25/07/2017] , Billno-KNG042462017100009",1,31500,0,0,31500
0,Grand Total, , ,5,390567,148000,23877,218690
1,KNG04-246-GSSS KHARIAN,Total, ,5,390567,148000,23877,218690
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,194012,80000,10406,103606
3, , ,"[TRVch# 2372 Dt:08/08/2017] , Billno-KNG04246072017-001",1,174621,80000,8590,86031
4, , ,"[TRVch# 2373 Dt:08/08/2017] , Billno-KNG04246072017-002",1,19391,0,1816,17575
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,196555,68000,13471,115084
6, , ,"[TRVch# 2374 Dt:08/08/2017] , Billno-KNG04246072017-003",1,84006,40000,8620,35386
7, , ,"[TRVch# 2375 Dt:08/08/2017] , Billno-KNG04246072017-004",1,59078,28000,3030,28048
8, , ,"[TRVch# 2376 Dt:08/08/2017] , Billno-KNG04246072017-005",1,53471,0,1821,51650
0,Grand Total, , ,5,397147,148000,23877,225270
1,KNG04-246-GSSS KHARIAN,Total, ,5,397147,148000,23877,225270
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,197440,80000,10406,107034
