,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
4, , ,"[TRVch# 1050 Dt:09/01/2018] , Billno-KNG03213122017-002",1,62430,0,5846,56584
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,3,21060,0,0,21060
6, , ,"[TRVch# 3075 Dt:19/01/2018] , Billno-KNG032132017100028",1,7020,0,0,7020
7, , ,"[TRVch# 3076 Dt:19/01/2018] , Billno-KNG032132017100029",1,7020,0,0,7020
8, , ,"[TRVch# 3077 Dt:19/01/2018] , Billno-KNG032132017100033",1,7020,0,0,7020
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,369424,145000,17464,206960
10, , ,"[TRVch# 1051 Dt:09/01/2018] , Billno-KNG03213122017-003",1,83124,30000,5060,48064
11, , ,"[TRVch# 1052 Dt:09/01/2018] , Billno-KNG03213122017-004",1,270194,115000,9935,145259
12, , ,"[TRVch# 1053 Dt:09/01/2018] , Billno-KNG03213122017-005",1,16106,0,2469,13637
0,Grand Total, , ,11,941689,210488,36370,694831
1,KNG03-213-GSSS MANGWAL,Total, ,11,941689,210488,36370,694831
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 293 Dt:19/02/2018] , Billno-KNG032132017100040",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,229753,40000,18774,170979
5, , ,"[TRVch# 1015 Dt:07/02/2018] , Billno-KNG03213012018-001",1,162122,40000,12409,109713
6, , ,"[TRVch# 1016 Dt:07/02/2018] , Billno-KNG03213012018-002",1,63173,0,5921,57252
7, , ,"[TRVch# 5247 Dt:28/02/2018] , Billno-KNG032132017100042",1,4458,0,444,4014
8, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,7020,0,0,7020
9, , ,"[TRVch# 1045 Dt:07/02/2018] , Billno-KNG032132017100037",1,7020,0,0,7020
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,404916,170488,17596,216832
11, , ,"[TRVch# 1017 Dt:07/02/2018] , Billno-KNG03213012018-003",1,84131,30000,5060,49071
12, , ,"[TRVch# 1018 Dt:07/02/2018] , Billno-KNG03213012018-004",1,277889,115000,9935,152954
13, , ,"[TRVch# 1019 Dt:07/02/2018] , Billno-KNG03213012018-005",1,16292,0,2487,13805
14, , ,"[TRVch# 5248 Dt:28/02/2018] , Billno-KNG032132017100043",1,5986,5986,0,0
15, , ,"[TRVch# 5249 Dt:28/02/2018] , Billno-KNG032132017100044",1,19502,19502,0,0
16, , ,"[TRVch# 5250 Dt:28/02/2018] , Billno-KNG032132017100045",1,1116,0,114,1002
0,Grand Total, , ,12,745558,195000,134561,415997
1,KNG03-213-GSSS MANGWAL,Total, ,12,745558,195000,134561,415997
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,304324,50000,40851,213473
3, , ,"[TRVch# 6137 Dt:27/03/2018] , Billno-KNG032132017100035",1,66368,10000,3530,52838
4, , ,"[TRVch# 7695 Dt:31/03/2018] , Billno-KNG032132017100036",1,5522,0,0,5522
5, , ,"[TRVch# 963 Dt:08/03/2018] , Billno-KNG03213022018-001",1,167278,40000,29180,98098
6, , ,"[TRVch# 964 Dt:08/03/2018] , Billno-KNG03213022018-002",1,65156,0,8141,57015
7, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,2,3100,0,0,3100
8, , ,"[TRVch# 7832 Dt:31/03/2018] , Billno-KNG032132017100046",1,1750,0,0,1750
9, , ,"[TRVch# 7833 Dt:31/03/2018] , Billno-KNG032132017100047",1,1350,0,0,1350
10, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14040,0,0,14040
11, , ,"[TRVch# 7740 Dt:31/03/2018] , Billno-KNG032132017100049",1,7020,0,0,7020
12, , ,"[TRVch# 7787 Dt:31/03/2018] , Billno-KNG032132017100048",1,7020,0,0,7020
13, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,390348,145000,93710,151638
14, , ,"[TRVch# 965 Dt:08/03/2018] , Billno-KNG03213022018-003",1,86818,30000,34019,22799
15, , ,"[TRVch# 966 Dt:08/03/2018] , Billno-KNG03213022018-004",1,286742,115000,57204,114538
16, , ,"[TRVch# 967 Dt:08/03/2018] , Billno-KNG03213022018-005",1,16788,0,2487,14301
17, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,33746,0,0,33746
18, , ,"[TRVch# 7831 Dt:31/03/2018] , Billno-KNG032132017100034",1,33746,0,0,33746
0,Grand Total, , ,5,624788,193000,16602,415186
1,KNG03-213-GSSS MANGWAL,Total, ,5,624788,193000,16602,415186
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,232434,40000,13830,178604
3, , ,"[TRVch# 208 Dt:06/04/2018] , Billno-KNG03213032018-001",1,167278,40000,7909,119369
4, , ,"[TRVch# 209 Dt:06/04/2018] , Billno-KNG03213032018-002",1,65156,0,5921,59235
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,392354,153000,2772,236582
6, , ,"[TRVch# 210 Dt:06/04/2018] , Billno-KNG03213032018-003",1,86818,33000,60,53758
7, , ,"[TRVch# 211 Dt:06/04/2018] , Billno-KNG03213032018-004",1,288748,120000,225,168523
8, , ,"[TRVch# 212 Dt:06/04/2018] , Billno-KNG03213032018-005",1,16788,0,2487,14301
0,Grand Total, , ,13,1334946,622365,41962,670619
1,KNG03-213-GSSS MANGWAL,Total, ,13,1334946,622365,41962,670619
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,250000,0,0,250000
3, , ,"[TRVch# 1117 Dt:29/05/2018] , Billno-KNG032132018100009",1,200000,0,0,200000
4, , ,"[TRVch# 711 Dt:19/05/2018] , Billno-KNG032132018100011",1,50000,0,0,50000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,411913,174812,21690,215411
6, , ,"[TRVch# 1725 Dt:08/05/2018] , Billno-KNG03213042018-001",1,168372,70000,15211,83161
7, , ,"[TRVch# 1726 Dt:08/05/2018] , Billno-KNG03213042018-002",1,65156,0,6221,58935
8, , ,"[TRVch# 3044 Dt:19/05/2018] , Billno-KNG032132018100007",1,46465,0,0,46465
9, , ,"[TRVch# 3045 Dt:19/05/2018] , Billno-KNG032132018100001",1,121295,96761,0,24534
10, , ,"[TRVch# 3054 Dt:19/05/2018] , Billno-KNG032132018100006",1,10625,8051,258,2316
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,673033,447553,20272,205208
12, , ,"[TRVch# 1727 Dt:08/05/2018] , Billno-KNG03213042018-003",1,86818,33000,6060,47758
13, , ,"[TRVch# 1728 Dt:08/05/2018] , Billno-KNG03213042018-004",1,288748,137000,11725,140023
14, , ,"[TRVch# 1729 Dt:08/05/2018] , Billno-KNG03213042018-005",1,16788,0,2487,14301
15, , ,"[TRVch# 3041 Dt:19/05/2018] , Billno-KNG032132018100004",1,212557,212557,0,0
16, , ,"[TRVch# 3042 Dt:19/05/2018] , Billno-KNG032132018100003",1,64996,64996,0,0
17, , ,"[TRVch# 3043 Dt:19/05/2018] , Billno-KNG032132018100005",1,3126,0,0,3126
0,Grand Total, , ,8,1450598,230000,44140,1176458
1,KNG03-213-GSSS MANGWAL,Total, ,8,1450598,230000,44140,1176458
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,800000,0,0,800000
3, , ,"[TRVch# 354 Dt:18/06/2018] , Billno-KNG032132018100012",1,800000,0,0,800000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,237718,70000,21823,145895
5, , ,"[TRVch# 856 Dt:08/06/2018] , Billno-KNG03213052018-001",1,171928,70000,15543,86385
6, , ,"[TRVch# 857 Dt:08/06/2018] , Billno-KNG03213052018-002",1,65790,0,6280,59510
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,398840,160000,22317,216523
8, , ,"[TRVch# 858 Dt:08/06/2018] , Billno-KNG03213052018-003",1,86818,33000,6060,47758
9, , ,"[TRVch# 859 Dt:08/06/2018] , Billno-KNG03213052018-004",1,294752,127000,13725,154027
10, , ,"[TRVch# 860 Dt:08/06/2018] , Billno-KNG03213052018-005",1,17270,0,2532,14738
11, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14040,0,0,14040
12, , ,"[TRVch# 3808 Dt:30/06/2018] , Billno-KNG032132018100013",1,7020,0,0,7020
13, , ,"[TRVch# 3815 Dt:30/06/2018] , Billno-KNG032132018100014",1,7020,0,0,7020
0,Grand Total, , ,7,1245474,230000,44261,971213
1,KNG03-213-GSSS MANGWAL,Total, ,7,1245474,230000,44261,971213
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,600000,0,0,600000
3, , ,"[TRVch# 130 Dt:06/07/2018] , Billno-KNG032132018100017",1,600000,0,0,600000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,239014,70000,21944,147070
5, , ,"[TRVch# 1264 Dt:06/07/2018] , Billno-KNG03213062018-001",1,171928,70000,15543,86385
6, , ,"[TRVch# 1265 Dt:06/07/2018] , Billno-KNG03213062018-002",1,67086,0,6401,60685
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,399440,160000,22317,217123
8, , ,"[TRVch# 1266 Dt:06/07/2018] , Billno-KNG03213062018-003",1,86818,33000,6060,47758
9, , ,"[TRVch# 1267 Dt:06/07/2018] , Billno-KNG03213062018-004",1,295352,127000,13725,154627
10, , ,"[TRVch# 1268 Dt:06/07/2018] , Billno-KNG03213062018-005",1,17270,0,2532,14738
11, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,7020,0,0,7020
12, , ,"[TRVch# 1195 Dt:06/07/2018] , Billno-KNG032132018100015",1,7020,0,0,7020
0,Grand Total, , ,5,639342,230000,44261,365081
1,KNG03-213-GSSS MANGWAL,Total, ,5,639342,230000,44261,365081
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,239014,70000,21944,147070
3, , ,"[TRVch# 2641 Dt:09/08/2018] , Billno-KNG03213072018-001",1,171928,70000,15543,86385
4, , ,"[TRVch# 2642 Dt:09/08/2018] , Billno-KNG03213072018-002",1,67086,0,6401,60685
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,400328,160000,22317,218011
6, , ,"[TRVch# 2643 Dt:09/08/2018] , Billno-KNG03213072018-003",1,86818,33000,6060,47758
7, , ,"[TRVch# 2644 Dt:09/08/2018] , Billno-KNG03213072018-004",1,296240,127000,13725,155515
8, , ,"[TRVch# 2645 Dt:09/08/2018] , Billno-KNG03213072018-005",1,17270,0,2532,14738
