DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,16,153550,0,0,153550
KNG09-019-AE IPH SUB DIV BAIJNATH,Total, ,16,153550,0,0,153550
 ,13-2215-01-102-13-S00N-V-N-02-WAGES,Total,16,153550,0,0,153550
 , ,"[TRVch# 109 Dt:08/06/2017] , Billno-KNG090192017000001",1,10600,0,0,10600
 , ,"[TRVch# 131 Dt:18/08/2017] , Billno-KNG090192017000004",1,13020,0,0,13020
 , ,"[TRVch# 132 Dt:20/12/2017] , Billno-KNG090192017000008",1,12600,0,0,12600
 , ,"[TRVch# 148 Dt:18/06/2018] , Billno-KNG090192018000002",1,6975,0,0,6975
 , ,"[TRVch# 158 Dt:20/10/2017] , Billno-KNG090192017000006",1,12600,0,0,12600
 , ,"[TRVch# 175 Dt:27/09/2017] , Billno-KNG090192017000005",1,13020,0,0,13020
 , ,"[TRVch# 177 Dt:30/11/2017] , Billno-KNG090192017000007",1,13020,0,0,13020
 , ,"[TRVch# 182 Dt:19/05/2018] , Billno-KNG090192018000001",1,6750,0,0,6750
 , ,"[TRVch# 188 Dt:31/08/2018] , Billno-KNG090192018000004",1,6975,0,0,6975
 , ,"[TRVch# 214 Dt:19/03/2018] , Billno-KNG090192017000011",1,5880,0,0,5880
 , ,"[TRVch# 215 Dt:28/02/2018] , Billno-KNG090192017000010",1,6510,0,0,6510
 , ,"[TRVch# 281 Dt:31/07/2017] , Billno-KNG090192017000003",1,12600,0,0,12600
 , ,"[TRVch# 302 Dt:30/06/2017] , Billno-KNG090192017000002",1,11970,0,0,11970
 , ,"[TRVch# 421 Dt:31/03/2018] , Billno-KNG090192017000012",1,6510,0,0,6510
 , ,"[TRVch# 47 Dt:07/07/2018] , Billno-KNG090192018000003",1,6750,0,0,6750
 , ,"[TRVch# 96 Dt:09/01/2018] , Billno-KNG090192017000009",1,7770,0,0,7770
