DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,5988
BLP03-026-DY DIR HORTICULTURE BILASPUR,Total, , , ,9,5988
 ,0401-CROP HUSBANDRY,Total, , ,9,5988
 , ,0401-00-119-02-RECEIPTS FROM BOTANICAL GARDENS,Total, ,1,5400
 , , ,31/05/2017,Total,1,5400
 , , , ,"[G0401000005] HIMGRN:B17E131915, HDO PCDO RECEIPTS FROM BOTANICAL GARDENS -75 percent cost of 400 number pomegranate fruit plants",1,5400
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,8,588
 , , ,31/07/2017,Total,1,163
 , , , ,"[I0401000003] HIMGRN:B17G129659, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent handling charges of pesticides such",1,163
 , , ,29/09/2017,Total,2,112
 , , , ,"[K0401000001] HIMGRN:B17I116613, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5percent handling charge of blitox 6kg at the",1,88
 , , , ,"[K0401000002] HIMGRN:B17I116632, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5percent handling charge of malathion 2ltr at",1,24
 , , ,21/03/2018,Total,1,45
 , , , ,"[E0401000001] HIMGRN:B18C130353, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5percent handling charge of monocrotophos 4lt",1,45
 , , ,31/03/2018,Total,1,60
 , , , ,"[E0401000003] HIMGRN:B18C152541, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5percent handling charge of monocrotophos 4lt",1,60
 , , ,25/04/2018,Total,1,62
 , , , ,"[F0401000001] HIMGRN:B18D155272, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent handling charge of monocrtophos 4lt",1,62
 , , ,27/04/2018,Total,1,104
 , , , ,"[F0401000004] HIMGRN:B18D157301, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5percent handling charge of Blitox 5kg and ma",1,104
 , , ,21/06/2018,Total,1,42
 , , , ,"[H0401000001] HIMGRN:B18F101024, HDO JHANDUTTA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -2.5 percent handling charge of copper oxichlori",1,42
