,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
8, , ,"[TRVch# 1478 Dt:20/06/2017] , Billno-SMR042092017100002",1,6309,3645,270,2394
9, , ,"[TRVch# 1479 Dt:20/06/2017] , Billno-SMR042092017100003",1,2005,0,0,2005
10, , ,"[TRVch# 758 Dt:08/06/2017] , Billno-SMR04209052017-002",1,78410,55000,5060,18350
11, , ,"[TRVch# 759 Dt:08/06/2017] , Billno-SMR04209052017-003",1,56678,8000,3774,44904
12, , ,"[TRVch# 760 Dt:08/06/2017] , Billno-SMR04209052017-004",1,31220,0,30,31190
0,Grand Total, , ,4,250561,63000,8873,178688
1,SMR04-209-GHS KATHWAR,Total, ,4,250561,63000,8873,178688
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,84253,0,9,84244
3, , ,"[TRVch# 657 Dt:10/07/2017] , Billno-SMR04209062017-001",1,84253,0,9,84244
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,166308,63000,8864,94444
5, , ,"[TRVch# 658 Dt:10/07/2017] , Billno-SMR04209062017-002",1,78410,55000,5060,18350
6, , ,"[TRVch# 659 Dt:10/07/2017] , Billno-SMR04209062017-003",1,56678,8000,3774,44904
7, , ,"[TRVch# 660 Dt:10/07/2017] , Billno-SMR04209062017-004",1,31220,0,30,31190
0,Grand Total, , ,4,250561,63000,8873,178688
1,SMR04-209-GHS KATHWAR,Total, ,4,250561,63000,8873,178688
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,84253,0,9,84244
3, , ,"[TRVch# 561 Dt:05/08/2017] , Billno-SMR04209072017-001",1,84253,0,9,84244
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,166308,63000,8864,94444
5, , ,"[TRVch# 562 Dt:05/08/2017] , Billno-SMR04209072017-002",1,78410,55000,5060,18350
6, , ,"[TRVch# 563 Dt:05/08/2017] , Billno-SMR04209072017-003",1,56678,8000,3774,44904
7, , ,"[TRVch# 564 Dt:05/08/2017] , Billno-SMR04209072017-004",1,31220,0,30,31190
0,Grand Total, , ,6,295209,63000,8878,223331
1,SMR04-209-GHS KATHWAR,Total, ,6,295209,63000,8878,223331
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,84843,0,9,84834
3, , ,"[TRVch# 596 Dt:08/09/2017] , Billno-SMR04209082017-001",1,84843,0,9,84834
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,27300,0,0,27300
5, , ,"[TRVch# 639 Dt:08/09/2017] , Billno-SMR042092017100006",1,13650,0,0,13650
6, , ,"[TRVch# 640 Dt:08/09/2017] , Billno-SMR042092017100007",1,13650,0,0,13650
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,183066,63000,8869,111197
8, , ,"[TRVch# 597 Dt:08/09/2017] , Billno-SMR04209082017-002",1,79770,55000,5060,19710
9, , ,"[TRVch# 598 Dt:08/09/2017] , Billno-SMR04209082017-003",1,71480,8000,3779,59701
10, , ,"[TRVch# 599 Dt:08/09/2017] , Billno-SMR04209082017-004",1,31816,0,30,31786
0,Grand Total, , ,5,343649,83000,10841,249808
1,SMR04-209-GHS KATHWAR,Total, ,5,343649,83000,10841,249808
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,141830,20000,1932,119898
3, , ,"[TRVch# 734 Dt:20/10/2017] , Billno-SMR04209092017-001",1,141830,20000,1932,119898
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13650,0,0,13650
5, , ,"[TRVch# 689 Dt:20/10/2017] , Billno-SMR042092017100008",1,13650,0,0,13650
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,188169,63000,8909,116260
7, , ,"[TRVch# 735 Dt:20/10/2017] , Billno-SMR04209092017-002",1,81081,55000,5060,21021
8, , ,"[TRVch# 736 Dt:20/10/2017] , Billno-SMR04209092017-003",1,74776,8000,3819,62957
9, , ,"[TRVch# 737 Dt:20/10/2017] , Billno-SMR04209092017-004",1,32312,0,30,32282
0,Grand Total, , ,6,343650,90139,10841,242670
1,SMR04-209-GHS KATHWAR,Total, ,6,343650,90139,10841,242670
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,150589,27139,1932,121518
3, , ,"[TRVch# 483 Dt:03/11/2017] , Billno-SMR04209102017-001",1,141830,20000,1932,119898
4, , ,"[TRVch# 529 Dt:03/11/2017] , Billno-SMR042092017100009",1,8759,7139,0,1620
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,193061,63000,8909,121152
6, , ,"[TRVch# 484 Dt:03/11/2017] , Billno-SMR04209102017-002",1,81081,55000,5060,21021
7, , ,"[TRVch# 485 Dt:03/11/2017] , Billno-SMR04209102017-003",1,74776,8000,3819,62957
8, , ,"[TRVch# 486 Dt:03/11/2017] , Billno-SMR04209102017-004",1,33236,0,30,33206
9, , ,"[TRVch# 528 Dt:03/11/2017] , Billno-SMR042092017100012",1,3968,0,0,3968
0,Grand Total, , ,4,330923,83000,11721,236202
1,SMR04-209-GHS KATHWAR,Total, ,4,330923,83000,11721,236202
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,141830,20000,2332,119498
3, , ,"[TRVch# 649 Dt:08/12/2017] , Billno-SMR04209112017-004",1,141830,20000,2332,119498
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,189093,63000,9389,116704
5, , ,"[TRVch# 646 Dt:08/12/2017] , Billno-SMR04209112017-001",1,81081,55000,5140,20941
6, , ,"[TRVch# 647 Dt:08/12/2017] , Billno-SMR04209112017-002",1,74776,8000,4059,62717
7, , ,"[TRVch# 648 Dt:08/12/2017] , Billno-SMR04209112017-003",1,33236,0,190,33046
0,Grand Total, , ,8,601041,97808,17872,485361
1,SMR04-209-GHS KATHWAR,Total, ,8,601041,97808,17872,485361
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 63 Dt:05/01/2018] , Billno-SMR042092017100014",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,141830,20000,4198,117632
5, , ,"[TRVch# 610 Dt:05/01/2018] , Billno-SMR04209122017-001",1,141830,20000,4198,117632
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,51870,0,0,51870
7, , ,"[TRVch# 673 Dt:05/01/2018] , Billno-SMR042092017100013",1,51870,0,0,51870
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,207341,77808,13674,115859
9, , ,"[TRVch# 611 Dt:05/01/2018] , Billno-SMR04209122017-002",1,81081,55000,5060,21021
10, , ,"[TRVch# 612 Dt:05/01/2018] , Billno-SMR04209122017-003",1,74776,8000,5270,61506
11, , ,"[TRVch# 613 Dt:05/01/2018] , Billno-SMR04209122017-004",1,33236,0,3020,30216
12, , ,"[TRVch# 671 Dt:05/01/2018] , Billno-SMR042092017100010",1,10488,10488,0,0
13, , ,"[TRVch# 672 Dt:05/01/2018] , Billno-SMR042092017100011",1,7760,4320,324,3116
0,Grand Total, , ,8,356569,95430,18428,242711
1,SMR04-209-GHS KATHWAR,Total, ,8,356569,95430,18428,242711
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,149454,24102,4485,120867
3, , ,"[TRVch# 1209 Dt:21/02/2018] , Billno-SMR042092017100015",1,6532,4102,246,2184
4, , ,"[TRVch# 642 Dt:09/02/2018] , Billno-SMR04209012018-001",1,142922,20000,4239,118683
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,207115,71328,13943,121844
6, , ,"[TRVch# 1210 Dt:21/02/2018] , Billno-SMR042092017100016",1,5898,5898,0,0
7, , ,"[TRVch# 1211 Dt:21/02/2018] , Billno-SMR042092017100017",1,5166,2430,278,2458
8, , ,"[TRVch# 1212 Dt:21/02/2018] , Billno-SMR042092017100018",1,2262,0,228,2034
9, , ,"[TRVch# 643 Dt:09/02/2018] , Billno-SMR04209012018-002",1,84499,55000,5060,24439
10, , ,"[TRVch# 644 Dt:09/02/2018] , Billno-SMR04209012018-003",1,75672,8000,5319,62353
11, , ,"[TRVch# 674 Dt:09/02/2018] , Billno-SMR04209012018-004",1,33618,0,3058,30560
0,Grand Total, , ,16,580871,203947,76688,300236
1,SMR04-209-GHS KATHWAR,Total, ,16,580871,203947,76688,300236
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,198739,62578,27234,108927
3, , ,"[TRVch# 4152 Dt:31/03/2018] , Billno-SMR042092017100027",1,51666,42578,0,9088
4, , ,"[TRVch# 750 Dt:07/03/2018] , Billno-SMR04209022018-002",1,147073,20000,27234,99839
5, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,16949,0,0,16949
6, , ,"[TRVch# 2102 Dt:23/03/2018] , Billno-SMR042092017100021",1,15441,0,0,15441
7, , ,"[TRVch# 4156 Dt:31/03/2018] , Billno-SMR042092017100034",1,1508,0,0,1508
8, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,4,8696,0,0,8696
9, , ,"[TRVch# 2101 Dt:23/03/2018] , Billno-SMR042092017100022",1,2696,0,0,2696
10, , ,"[TRVch# 4153 Dt:31/03/2018] , Billno-SMR042092017100032",1,2000,0,0,2000
11, , ,"[TRVch# 4154 Dt:31/03/2018] , Billno-SMR042092017100031",1,2000,0,0,2000
12, , ,"[TRVch# 4155 Dt:31/03/2018] , Billno-SMR042092017100033",1,2000,0,0,2000
13, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,3,42120,0,0,42120
14, , ,"[TRVch# 2199 Dt:23/03/2018] , Billno-SMR042092017100030",1,18720,0,0,18720
15, , ,"[TRVch# 4151 Dt:31/03/2018] , Billno-SMR042092017100036",1,9360,0,0,9360
16, , ,"[TRVch# 790 Dt:07/03/2018] , Billno-SMR042092017100020",1,14040,0,0,14040
17, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,314367,141369,49454,123544
18, , ,"[TRVch# 2197 Dt:23/03/2018] , Billno-SMR042092017100024",1,64693,51369,13324,0
19, , ,"[TRVch# 2198 Dt:23/03/2018] , Billno-SMR042092017100026",1,49774,27000,0,22774
20, , ,"[TRVch# 749 Dt:07/03/2018] , Billno-SMR04209022018-001",1,87200,55000,27753,4447
21, , ,"[TRVch# 751 Dt:07/03/2018] , Billno-SMR04209022018-003",1,78060,8000,5319,64741
22, , ,"[TRVch# 752 Dt:07/03/2018] , Billno-SMR04209022018-004",1,34640,0,3058,31582
0,Grand Total, , ,4,330897,92000,17273,221624
1,SMR04-209-GHS KATHWAR,Total, ,4,330897,92000,17273,221624
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,147073,20000,3239,123834
3, , ,"[TRVch# 493 Dt:10/04/2018] , Billno-SMR04209032018-002",1,147073,20000,3239,123834
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,183824,72000,14034,97790
5, , ,"[TRVch# 492 Dt:10/04/2018] , Billno-SMR04209032018-001",1,87200,60000,7060,20140
6, , ,"[TRVch# 494 Dt:10/04/2018] , Billno-SMR04209032018-003",1,61984,12000,3916,46068
7, , ,"[TRVch# 495 Dt:10/04/2018] , Billno-SMR04209032018-004",1,34640,0,3058,31582
0,Grand Total, , ,4,240846,32000,10213,198633
1,SMR04-209-GHS KATHWAR,Total, ,4,240846,32000,10213,198633
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,129222,20000,3239,105983
3, , ,"[TRVch# 636 Dt:05/05/2018] , Billno-SMR04209042018-001",1,129222,20000,3239,105983
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,111624,12000,6974,92650
5, , ,"[TRVch# 1443 Dt:29/05/2018] , Billno-SMR042092018100001",1,15000,0,0,15000
6, , ,"[TRVch# 637 Dt:05/05/2018] , Billno-SMR04209042018-002",1,61984,12000,3916,46068
7, , ,"[TRVch# 638 Dt:05/05/2018] , Billno-SMR04209042018-003",1,34640,0,3058,31582
0,Grand Total, , ,5,270068,32000,13626,224442
1,SMR04-209-GHS KATHWAR,Total, ,5,270068,32000,13626,224442
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,133664,20000,6652,107012
3, , ,"[TRVch# 1419 Dt:21/06/2018] , Billno-SMR042092018100004",1,1700,0,0,1700
4, , ,"[TRVch# 663 Dt:05/06/2018] , Billno-SMR04209052018-001",1,131964,20000,6652,105312
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,39780,0,0,39780
6, , ,"[TRVch# 1418 Dt:21/06/2018] , Billno-SMR042092018100003",1,39780,0,0,39780
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,96624,12000,6974,77650
8, , ,"[TRVch# 664 Dt:05/06/2018] , Billno-SMR04209052018-002",1,61984,12000,3916,46068
9, , ,"[TRVch# 693 Dt:05/06/2018] , Billno-SMR04209052018-003",1,34640,0,3058,31582
0,Grand Total, , ,3,228588,32000,15126,181462
1,SMR04-209-GHS KATHWAR,Total, ,3,228588,32000,15126,181462
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,131964,20000,8152,103812
3, , ,"[TRVch# 626 Dt:07/07/2018] , Billno-SMR04209062018-001",1,131964,20000,8152,103812
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,96624,12000,6974,77650
5, , ,"[TRVch# 627 Dt:07/07/2018] , Billno-SMR04209062018-002",1,61984,12000,3916,46068
6, , ,"[TRVch# 628 Dt:07/07/2018] , Billno-SMR04209062018-003",1,34640,0,3058,31582
0,Grand Total, , ,4,244968,32000,16626,196342
1,SMR04-209-GHS KATHWAR,Total, ,4,244968,32000,16626,196342
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,131964,20000,9652,102312
3, , ,"[TRVch# 647 Dt:09/08/2018] , Billno-SMR04209072018-001",1,131964,20000,9652,102312
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,16380,0,0,16380
5, , ,"[TRVch# 1578 Dt:31/08/2018] , Billno-SMR042092018100005",1,16380,0,0,16380
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,96624,12000,6974,77650
7, , ,"[TRVch# 648 Dt:09/08/2018] , Billno-SMR04209072018-002",1,61984,12000,3916,46068
8, , ,"[TRVch# 649 Dt:09/08/2018] , Billno-SMR04209072018-003",1,34640,0,3058,31582
