,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
3, , ,"[TRVch# 2125 Dt:07/02/2018] , Billno-MDI15216012018-001",1,145080,45000,1575,98505
4, , ,"[TRVch# 2142 Dt:07/02/2018] , Billno-MDI152162017100022",1,6755,6079,676,0
5, , ,"[TRVch# 4596 Dt:28/02/2018] , Billno-MDI152162017100024",1,8496,7192,800,504
6, , ,"[TRVch# 4629 Dt:28/02/2018] , Billno-MDI152162017100028",1,8660,0,866,7794
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,179430,22248,17589,139593
8, , ,"[TRVch# 2126 Dt:07/02/2018] , Billno-MDI15216012018-002",1,48813,20000,45,28768
9, , ,"[TRVch# 2127 Dt:07/02/2018] , Billno-MDI15216012018-003",1,113923,0,16146,97777
10, , ,"[TRVch# 4597 Dt:28/02/2018] , Billno-MDI152162017100026",1,8026,0,806,7220
11, , ,"[TRVch# 4598 Dt:28/02/2018] , Billno-MDI152162017100025",1,8668,2248,592,5828
12, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
13, , ,"[TRVch# 42 Dt:07/02/2018] , Billno-MDI152162017100023",1,1000000,0,0,1000000
0,Grand Total, , ,10,3950721,251345,54211,3645165
1,MDI15-216-HM GHS GIUN,Total, ,10,3950721,251345,54211,3645165
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,3231537,0,0,3231537
3, , ,"[TRVch# 420 Dt:28/03/2018] , Billno-MDI152162017100033",1,3231537,0,0,3231537
4, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,32645,0,0,32645
5, , ,"[TRVch# 65 Dt:28/03/2018] , Billno-MDI152162017100035",1,32645,0,0,32645
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,239613,131812,13243,94558
7, , ,"[TRVch# 1999 Dt:07/03/2018] , Billno-MDI15216022018-001",1,151195,45000,13243,92952
8, , ,"[TRVch# 5201 Dt:22/03/2018] , Billno-MDI152162017100029",1,88418,86812,0,1606
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,446926,119533,40968,286425
10, , ,"[TRVch# 2000 Dt:07/03/2018] , Billno-MDI15216022018-002",1,50327,20000,45,30282
11, , ,"[TRVch# 2001 Dt:07/03/2018] , Billno-MDI15216022018-003",1,117526,0,25413,92113
12, , ,"[TRVch# 2002 Dt:07/03/2018] , Billno-MDI15216022018-004",1,74696,22000,15510,37186
13, , ,"[TRVch# 5186 Dt:22/03/2018] , Billno-MDI152162017100031",1,64383,0,0,64383
14, , ,"[TRVch# 5187 Dt:22/03/2018] , Billno-MDI152162017100030",1,86983,24522,0,62461
15, , ,"[TRVch# 5209 Dt:22/03/2018] , Billno-MDI152162017100032",1,53011,53011,0,0
0,Grand Total, , ,4,393944,87000,16326,290618
1,MDI15-216-HM GHS GIUN,Total, ,4,393944,87000,16326,290618
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,151195,45000,75,106120
3, , ,"[TRVch# 1637 Dt:07/04/2018] , Billno-MDI15216032018-001",1,151195,45000,75,106120
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,242749,42000,16251,184498
5, , ,"[TRVch# 1638 Dt:07/04/2018] , Billno-MDI15216032018-002",1,50327,20000,45,30282
6, , ,"[TRVch# 1639 Dt:07/04/2018] , Billno-MDI15216032018-003",1,117526,0,16146,101380
7, , ,"[TRVch# 1640 Dt:07/04/2018] , Billno-MDI15216032018-004",1,74896,22000,60,52836
0,Grand Total, , ,4,415296,117000,25044,273252
1,MDI15-216-HM GHS GIUN,Total, ,4,415296,117000,25044,273252
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,152095,50000,3075,99020
3, , ,"[TRVch# 2020 Dt:10/05/2018] , Billno-MDI15216042018-001",1,152095,50000,3075,99020
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,263201,67000,21969,174232
5, , ,"[TRVch# 2021 Dt:10/05/2018] , Billno-MDI15216042018-002",1,112389,42000,3075,67314
6, , ,"[TRVch# 2022 Dt:10/05/2018] , Billno-MDI15216042018-003",1,73706,0,12834,60872
7, , ,"[TRVch# 2023 Dt:10/05/2018] , Billno-MDI15216042018-004",1,77106,25000,6060,46046
0,Grand Total, , ,6,1630348,117000,25494,1487854
1,MDI15-216-HM GHS GIUN,Total, ,6,1630348,117000,25494,1487854
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,430000,0,0,430000
3, , ,"[TRVch# 913 Dt:30/06/2018] , Billno-MDI152162018100001",1,430000,0,0,430000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,152095,50000,3075,99020
5, , ,"[TRVch# 2124 Dt:08/06/2018] , Billno-MDI15216052018-001",1,152095,50000,3075,99020
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,269703,67000,22419,180284
7, , ,"[TRVch# 2125 Dt:08/06/2018] , Billno-MDI15216052018-002",1,114243,42000,3075,69168
8, , ,"[TRVch# 2126 Dt:08/06/2018] , Billno-MDI15216052018-003",1,78354,0,13284,65070
9, , ,"[TRVch# 2127 Dt:08/06/2018] , Billno-MDI15216052018-004",1,77106,25000,6060,46046
10, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,778550,0,0,778550
11, , ,"[TRVch# 381 Dt:30/06/2018] , Billno-MDI152162018100002",1,778550,0,0,778550
0,Grand Total, , ,4,423552,117000,25494,281058
1,MDI15-216-HM GHS GIUN,Total, ,4,423552,117000,25494,281058
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,153849,50000,3075,100774
3, , ,"[TRVch# 2090 Dt:07/07/2018] , Billno-MDI15216062018-001",1,153849,50000,3075,100774
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,269703,67000,22419,180284
5, , ,"[TRVch# 2091 Dt:07/07/2018] , Billno-MDI15216062018-002",1,114243,42000,3075,69168
6, , ,"[TRVch# 2092 Dt:07/07/2018] , Billno-MDI15216062018-003",1,78354,0,13284,65070
7, , ,"[TRVch# 2093 Dt:07/07/2018] , Billno-MDI15216062018-004",1,77106,25000,6060,46046
0,Grand Total, , ,4,423552,117000,25494,281058
1,MDI15-216-HM GHS GIUN,Total, ,4,423552,117000,25494,281058
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,153849,50000,3075,100774
3, , ,"[TRVch# 1602 Dt:07/08/2018] , Billno-MDI15216072018-001",1,153849,50000,3075,100774
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,269703,67000,22419,180284
5, , ,"[TRVch# 1603 Dt:07/08/2018] , Billno-MDI15216072018-002",1,114243,42000,3075,69168
6, , ,"[TRVch# 1604 Dt:07/08/2018] , Billno-MDI15216072018-003",1,78354,0,13284,65070
7, , ,"[TRVch# 1605 Dt:07/08/2018] , Billno-MDI15216072018-004",1,77106,25000,6060,46046
