DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,19,3806287,0,672217,3134070
"KNR01-650-E.E. PWD DIVISION, KALPA",Total, ,19,3806287,0,672217,3134070
 ,00-8782-00-102-00-S00N-V-N-00- ,Total,19,3806287,0,672217,3134070
 , ,"[TRVch# 10 Dt:09/02/2018] , Billno-KNR016500300202765",1,305108,0,0,305108
 , ,"[TRVch# 101 Dt:31/03/2018] , Billno-KNR016500300202766",1,241528,0,0,241528
 , ,"[TRVch# 102 Dt:31/03/2018] , Billno-KNR016500300202767",1,212982,0,0,212982
 , ,"[TRVch# 14 Dt:21/06/2017] , Billno-KNR016500300202758",1,66470,0,0,66470
 , ,"[TRVch# 17 Dt:21/12/2017] , Billno-KNR016500300202763",1,64900,0,0,64900
 , ,"[TRVch# 17 Dt:29/05/2018] , Billno-KNR016500300202768",1,399330,0,0,399330
 , ,"[TRVch# 23 Dt:19/01/2018] , Billno-KNR016500300202764",1,40735,0,0,40735
 , ,"[TRVch# 23 Dt:21/08/2018] , Billno-KNR016500300202772",1,345081,0,0,345081
 , ,"[TRVch# 26 Dt:30/06/2017] , Billno-KNR016500300202759",1,55700,0,0,55700
 , ,"[TRVch# 27 Dt:27/06/2018] , Billno-KNR016500300202770",1,19562,0,0,19562
 , ,"[TRVch# 32 Dt:21/09/2017] , Billno-KNR016500300202761",1,199621,0,0,199621
 , ,"[TRVch# 39 Dt:30/11/2017] , Billno-KNR0165017A8782004",1,299494,0,299494,0
 , ,"[TRVch# 39 Dt:31/08/2017] , Billno-KNR016500300202760",1,205883,0,0,205883
 , ,"[TRVch# 4 Dt:08/06/2017] , Billno-KNR016500300202757",1,171860,0,0,171860
 , ,"[TRVch# 41 Dt:29/04/2017] , Billno-KNR016501748782001",1,284407,0,284407,0
 , ,"[TRVch# 49 Dt:29/09/2017] , Billno-KNR016501798782006",1,88316,0,88316,0
 , ,"[TRVch# 50 Dt:29/09/2017] , Billno-KNR016500300202762",1,335044,0,0,335044
 , ,"[TRVch# 9 Dt:10/07/2018] , Billno-KNR016500300202771",1,17265,0,0,17265
 , ,"[TRVch# 9 Dt:14/06/2018] , Billno-KNR016500300202769",1,453001,0,0,453001
