,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
13, ,32-2202-01-789-11-S00N-V-P-41-GIA GENERAL (Salary),Total,1,16710,0,0,16710
14, , ,"[TRVch# 1402 Dt:06/12/2017] , Billno-KNG072012017100044",1,16710,0,0,16710
0,Grand Total, , ,7,1441705,277000,66308,1098397
1,KNG07-201-GSSS  KHUNDIAN,Total, ,7,1441705,277000,66308,1098397
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,60000,0,0,60000
3, , ,"[TRVch# 669 Dt:30/01/2018] , Billno-KNG072012017100059",1,60000,0,0,60000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,466407,65000,26494,374913
5, , ,"[TRVch# 2804 Dt:09/01/2018] , Billno-KNG07201122017-001",1,278523,65000,7270,206253
6, , ,"[TRVch# 2805 Dt:09/01/2018] , Billno-KNG07201122017-002",1,187884,0,19224,168660
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,28080,0,0,28080
8, , ,"[TRVch# 2891 Dt:09/01/2018] , Billno-KNG072012017100056",1,28080,0,0,28080
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,887218,212000,39814,635404
10, , ,"[TRVch# 2806 Dt:09/01/2018] , Billno-KNG07201122017-003",1,151747,60000,9905,81842
11, , ,"[TRVch# 2807 Dt:09/01/2018] , Billno-KNG07201122017-004",1,532037,152000,14264,365773
12, , ,"[TRVch# 2808 Dt:09/01/2018] , Billno-KNG07201122017-005",1,203434,0,15645,187789
0,Grand Total, , ,9,3565775,277000,65660,3223115
1,KNG07-201-GSSS  KHUNDIAN,Total, ,9,3565775,277000,65660,3223115
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,2150000,0,0,2150000
3, , ,"[TRVch# 108 Dt:07/02/2018] , Billno-KNG072012017100061",1,250000,0,0,250000
4, , ,"[TRVch# 553 Dt:28/02/2018] , Billno-KNG072012017100063",1,1900000,0,0,1900000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,471921,65000,23593,383328
6, , ,"[TRVch# 1713 Dt:07/02/2018] , Billno-KNG07201012018-001",1,282180,65000,7270,209910
7, , ,"[TRVch# 1714 Dt:07/02/2018] , Billno-KNG07201012018-002",1,189741,0,16323,173418
8, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,33825,0,0,33825
9, , ,"[TRVch# 1815 Dt:07/02/2018] , Billno-KNG072012017100062",1,33825,0,0,33825
10, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,7020,0,0,7020
11, , ,"[TRVch# 1814 Dt:07/02/2018] , Billno-KNG072012017100060",1,7020,0,0,7020
12, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,903009,212000,42067,648942
13, , ,"[TRVch# 1715 Dt:07/02/2018] , Billno-KNG07201012018-004",1,541751,152000,16324,373427
14, , ,"[TRVch# 1716 Dt:07/02/2018] , Billno-KNG07201012018-003",1,155904,60000,9905,85999
15, , ,"[TRVch# 1717 Dt:07/02/2018] , Billno-KNG07201012018-005",1,205354,0,15838,189516
0,Grand Total, , ,45,2428600,698152,204202,1526246
1,KNG07-201-GSSS  KHUNDIAN,Total, ,45,2428600,698152,204202,1526246
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,8,736436,158514,43935,533987
3, , ,"[TRVch# 1836 Dt:08/03/2018] , Billno-KNG07201022018-001",1,286811,65000,9422,212389
4, , ,"[TRVch# 1837 Dt:08/03/2018] , Billno-KNG07201022018-002",1,194692,0,16251,178441
5, , ,"[TRVch# 8453 Dt:31/03/2018] , Billno-KNG072012017100070",1,98040,84496,13544,0
6, , ,"[TRVch# 8454 Dt:31/03/2018] , Billno-KNG072012017100071",1,115672,0,3784,111888
7, , ,"[TRVch# 8455 Dt:31/03/2018] , Billno-KNG072012017100072",1,11036,0,934,10102
8, , ,"[TRVch# 8456 Dt:31/03/2018] , Billno-KNG072012017100073",1,9018,9018,0,0
9, , ,"[TRVch# 8469 Dt:31/03/2018] , Billno-KNG072012017100055",1,16600,0,0,16600
10, , ,"[TRVch# 8470 Dt:31/03/2018] , Billno-KNG072012017100108",1,4567,0,0,4567
11, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,3,5730,0,0,5730
12, , ,"[TRVch# 8300 Dt:31/03/2018] , Billno-KNG072012017100077",1,240,0,0,240
13, , ,"[TRVch# 8312 Dt:31/03/2018] , Billno-KNG072012017100078",1,1882,0,0,1882
14, , ,"[TRVch# 8313 Dt:31/03/2018] , Billno-KNG072012017100079",1,3608,0,0,3608
15, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,3,167242,0,0,167242
16, , ,"[TRVch# 1926 Dt:08/03/2018] , Billno-KNG072012017100067",1,17115,0,0,17115
17, , ,"[TRVch# 8509 Dt:31/03/2018] , Billno-KNG072012017100101",1,133012,0,0,133012
18, , ,"[TRVch# 8525 Dt:31/03/2018] , Billno-KNG072012017100103",1,17115,0,0,17115
19, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14040,0,0,14040
20, , ,"[TRVch# 1927 Dt:08/03/2018] , Billno-KNG072012017100066",1,7020,0,0,7020
21, , ,"[TRVch# 8524 Dt:31/03/2018] , Billno-KNG072012017100104",1,7020,0,0,7020
22, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,13,1467086,539638,160267,767181
