DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,21,1325299
"SOL05-009-BLOCK DEV.OFFICER,NALAGARH.",Total, , , ,21,1325299
 ,0049-INTEREST RECEIPTS,Total, , ,15,1308609
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,15,1308609
 , , ,31/05/2017,Total,8,864083
 , , , ,"[G0049000002] HIMGRN:B17E124432, BDO NALAGARH MISCELLANEOUS -Interest from Deposit Work",1,40203
 , , , ,"[G0049000003] HIMGRN:B17E124425, BDO NALAGARH MISCELLANEOUS -Interest from LDP",1,12043
 , , , ,"[G0049000004] HIMGRN:B17E124419, BDO NALAGARH MISCELLANEOUS -Interest from SBVSY",1,123
 , , , ,"[G0049000005] HIMGRN:B17E124480, BDO NALAGARH MISCELLANEOUS -Interest from CD Head",1,25299
 , , , ,"[G0049000006] HIMGRN:B17E124371, BDO NALAGARH MISCELLANEOUS -Interest amount from 5 percent DCP",1,278486
 , , , ,"[G0049000007] HIMGRN:B17E124394, BDO NALAGARH MISCELLANEOUS -Interest from VMJS",1,153798
 , , , ,"[G0049000008] HIMGRN:B17E124440, BDO NALAGARH MISCELLANEOUS -Interest amount from VKVNY",1,260789
 , , , ,"[G0049000009] HIMGRN:B17E124413, BDO NALAGARH MISCELLANEOUS -",1,93342
 , , ,08/06/2017,Total,7,408095
 , , , ,"[H0049000001] HIMGRN:B17E153171, BDO NALAGARH MISCELLANEOUS -VMJS Interest Amount",1,9075
 , , , ,"[H0049000002] HIMGRN:B17E153179, BDO NALAGARH MISCELLANEOUS -5 Percent DCP Interest Amount",1,15351
 , , , ,"[H0049000003] HIMGRN:B17E153182, BDO NALAGARH MISCELLANEOUS -Interest amount CRF",1,50489
 , , , ,"[H0049000004] HIMGRN:B17E153185, BDO NALAGARH MISCELLANEOUS -Interest Amount 5 Percent DCP",1,900
 , , , ,"[H0049000005] HIMGRN:B17F100334, BDO NALAGARH MISCELLANEOUS -Interest Amount CRF",1,67385
 , , , ,"[H0049000006] HIMGRN:B17F100323, BDO NALAGARH MISCELLANEOUS -Interest Amount VKVNY",1,218953
 , , , ,"[H0049000007] HIMGRN:B17F100307, BDO NALAGARH MISCELLANEOUS -Interest amount CRF",1,45942
 , , ,20/06/2018,Total,1,36431
 , , , ,"[H0049000001] HIMGRN:B18F108718, BLOCK DEVELOPMENT OFFICER MISCELLANEOUS -Interest Amount Planning Head deposit Works",1,36431
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,4,1444
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,4,1444
 , , ,21/07/2017,Total,1,265
 , , , ,"[I0070000010] HIMGRN:B17G118467, BLOCK DEVELOPMENT OFFICER RECEIPT FROM RIGHT TO INFORMATION ACT -Receipt received from RTI",1,265
 , , ,30/11/2017,Total,1,424
 , , , ,"[M0070000018] HIMGRN:B17K132840, BLOCK DEVELOPMENT OFFICER RECEIPT FROM RIGHT TO INFORMATION ACT -Amount Received through RTI Fees",1,424
 , , ,22/03/2018,Total,1,135
 , , , ,"[E0070000020] HIMGRN:B18C114755, BDO NALAGARH RECEIPT FROM RIGHT TO INFORMATION ACT -RTI fees",1,135
 , , ,23/08/2018,Total,1,620
 , , , ,"[J0070000007] HIMGRN:B18H109370, BLOCK DEVELOPMENT OFFICER RECEIPT FROM RIGHT TO INFORMATION ACT -Deposit of RTI Fee",1,620
 ,0515-OTHER RURAL DEVELOPMENT PROGRAMMES,Total, , ,2,15246
 , ,0515-00-102-02-MISCELLANEOUS,Total, ,1,14646
 , , ,20/06/2018,Total,1,14646
 , , , ,"[H0515000001] HIMGRN:B18F108809, BLOCK DEVELOPMENT OFFICER MISCELLANEOUS -",1,14646
 , ,0515-00-800-03-MISC.RECEIPT FROM RDD.,Total, ,1,600
 , , ,21/12/2017,Total,1,600
 , , , ,"[N0515000001] HIMGRN:B17L115550, BDO NALAGARH MISC.RECEIPT FROM RDD. -Sale proceed of Condenm Store Materials",1,600
