,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,406510,122000,4643,279867
1,KNG03-216-GSSS SUG BHATOLI,Total, ,4,406510,122000,4643,279867
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,95876,0,4493,91383
3, , ,"[TRVch# 821 Dt:10/04/2017] , Billno-KNG03216032017-001",1,95876,0,4493,91383
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,310634,122000,150,188484
5, , ,"[TRVch# 822 Dt:10/04/2017] , Billno-KNG03216032017-002",1,75150,30000,60,45090
6, , ,"[TRVch# 823 Dt:10/04/2017] , Billno-KNG03216032017-003",1,219784,92000,90,127694
7, , ,"[TRVch# 824 Dt:10/04/2017] , Billno-KNG03216032017-004",1,15700,0,0,15700
0,Grand Total, , ,11,1665297,157672,27378,1480247
1,KNG03-216-GSSS SUG BHATOLI,Total, ,11,1665297,157672,27378,1480247
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1000000,0,0,1000000
3, , ,"[TRVch# 1491 Dt:31/05/2017] , Billno-KNG032162017100007",1,1000000,0,0,1000000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,79720,0,6083,73637
5, , ,"[TRVch# 1186 Dt:09/05/2017] , Billno-KNG03216042017-001",1,63196,0,5552,57644
6, , ,"[TRVch# 3076 Dt:20/05/2017] , Billno-KNG032162017100003",1,10953,0,531,10422
7, , ,"[TRVch# 3078 Dt:20/05/2017] , Billno-KNG032162017100005",1,5571,0,0,5571
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,349366,157672,21295,170399
9, , ,"[TRVch# 1187 Dt:09/05/2017] , Billno-KNG03216042017-002",1,76104,30000,7270,38834
10, , ,"[TRVch# 1188 Dt:09/05/2017] , Billno-KNG03216042017-003",1,224990,96000,14025,114965
11, , ,"[TRVch# 1189 Dt:09/05/2017] , Billno-KNG03216042017-004",1,16600,0,0,16600
12, , ,"[TRVch# 3075 Dt:20/05/2017] , Billno-KNG032162017100001",1,23086,23086,0,0
13, , ,"[TRVch# 3077 Dt:20/05/2017] , Billno-KNG032162017100004",1,8586,8586,0,0
14, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,927,0,0,927
15, , ,"[TRVch# 5197 Dt:31/05/2017] , Billno-KNG032162017100006",1,927,0,0,927
16, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,235284,0,0,235284
17, , ,"[TRVch# 170 Dt:20/05/2017] , Billno-KNG032162017100002",1,235284,0,0,235284
0,Grand Total, , ,8,1181381,126000,33667,1021714
1,KNG03-216-GSSS SUG BHATOLI,Total, ,8,1181381,126000,33667,1021714
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,700000,0,0,700000
3, , ,"[TRVch# 303 Dt:20/06/2017] , Billno-KNG032162017100010",1,700000,0,0,700000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,132635,0,12362,120273
5, , ,"[TRVch# 593 Dt:08/06/2017] , Billno-KNG03216052017-006",1,64582,0,5688,58894
6, , ,"[TRVch# 622 Dt:08/06/2017] , Billno-KNG032162017100008",1,68053,0,6674,61379
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,348746,126000,21305,201441
8, , ,"[TRVch# 2837 Dt:20/06/2017] , Billno-KNG032162017100009",1,2256,0,0,2256
9, , ,"[TRVch# 594 Dt:08/06/2017] , Billno-KNG03216052017-007",1,76104,30000,7270,38834
10, , ,"[TRVch# 595 Dt:08/06/2017] , Billno-KNG03216052017-008",1,224990,96000,14025,114965
11, , ,"[TRVch# 596 Dt:08/06/2017] , Billno-KNG03216052017-009",1,28796,0,10,28786
12, , ,"[TRVch# 597 Dt:08/06/2017] , Billno-KNG03216052017-010",1,16600,0,0,16600
0,Grand Total, , ,7,459887,126000,27142,306745
1,KNG03-216-GSSS SUG BHATOLI,Total, ,7,459887,126000,27142,306745
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,66066,0,5828,60238
3, , ,"[TRVch# 964 Dt:10/07/2017] , Billno-KNG03216062017-001",1,66066,0,5828,60238
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,366821,126000,21314,219507
5, , ,"[TRVch# 2684 Dt:19/07/2017] , Billno-KNG032162017100013",1,2811,0,0,2811
6, , ,"[TRVch# 965 Dt:10/07/2017] , Billno-KNG03216062017-002",1,78360,30000,7270,41090
7, , ,"[TRVch# 966 Dt:10/07/2017] , Billno-KNG03216062017-003",1,238280,96000,14034,128246
8, , ,"[TRVch# 967 Dt:10/07/2017] , Billno-KNG03216062017-004",1,30770,0,10,30760
9, , ,"[TRVch# 968 Dt:10/07/2017] , Billno-KNG03216062017-005",1,16600,0,0,16600
10, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27000,0,0,27000
11, , ,"[TRVch# 879 Dt:10/07/2017] , Billno-KNG032162017100011",1,27000,0,0,27000
0,Grand Total, , ,8,646317,126000,27133,493184
1,KNG03-216-GSSS SUG BHATOLI,Total, ,8,646317,126000,27133,493184
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 1276 Dt:31/08/2017] , Billno-KNG032162017100017",1,250000,0,0,250000
4, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,3943,0,0,3943
5, , ,"[TRVch# 98 Dt:31/08/2017] , Billno-KNG032162017100018",1,3943,0,0,3943
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,59105,0,5828,53277
7, , ,"[TRVch# 1021 Dt:08/08/2017] , Billno-KNG03216072017-001",1,59105,0,5828,53277
