DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,517,36159522,4209880,1165182,30784460
DLI00-002-DY RESIDENT COMMR NEW DELHI,Total, ,517,36159522,4209880,1165182,30784460
 ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,96000,0,0,96000
 , ,"[TRVch# 2 Dt:07/04/2018] , Billno-DLI000022018100009",1,96000,0,0,96000
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,9,3407000,0,0,3407000
 , ,"[TRVch# 1 Dt:02/05/2018] , Billno-DLI000022018100016",1,150000,0,0,150000
 , ,"[TRVch# 1 Dt:06/04/2018] , Billno-DLI000022018100003",1,800000,0,0,800000
 , ,"[TRVch# 1 Dt:06/09/2017] , Billno-DLI000022017100175",1,400000,0,0,400000
 , ,"[TRVch# 1 Dt:07/07/2017] , Billno-DLI000022017100111",1,1000000,0,0,1000000
 , ,"[TRVch# 1 Dt:08/06/2017] , Billno-DLI000022017100069",1,90000,0,0,90000
 , ,"[TRVch# 1 Dt:16/10/2017] , Billno-DLI000022017100217",1,117000,0,0,117000
 , ,"[TRVch# 1 Dt:27/11/2017] , Billno-DLI000022017100255",1,300000,0,0,300000
 , ,"[TRVch# 2 Dt:07/07/2017] , Billno-DLI000022017100110",1,300000,0,0,300000
 , ,"[TRVch# 2 Dt:28/08/2017] , Billno-DLI000022017100155",1,250000,0,0,250000
 ,04-2052-00-091-01-S00N-V-N-01-SALARIES,Total,81,15335164,4209880,1075204,10050080
 , ,"[TRVch# 1 Dt:01/02/2018] , Billno-DLI00002012018-001",1,249817,63000,32656,154161
 , ,"[TRVch# 1 Dt:01/03/2018] , Billno-DLI00002022018-001",1,257225,63000,51444,142781
 , ,"[TRVch# 1 Dt:01/05/2017] , Billno-DLI00002042017-001",1,323139,121495,45888,155756
 , ,"[TRVch# 1 Dt:01/05/2018] , Billno-DLI00002042018-001",1,174309,82000,13318,78991
 , ,"[TRVch# 1 Dt:01/06/2017] , Billno-DLI00002052017-001",1,323139,121495,45888,155756
 , ,"[TRVch# 1 Dt:01/06/2018] , Billno-DLI00002052018-001",1,174309,82000,13318,78991
 , ,"[TRVch# 1 Dt:01/07/2017] , Billno-DLI00002062017-001",1,325160,121495,45888,157777
 , ,"[TRVch# 1 Dt:01/08/2018] , Billno-DLI00002072018-001",1,174309,82000,13318,78991
 , ,"[TRVch# 1 Dt:01/09/2017] , Billno-DLI00002082017-001",1,334827,121495,45888,167444
 , ,"[TRVch# 1 Dt:01/11/2017] , Billno-DLI00002102017-001",1,340851,108495,45888,186468
 , ,"[TRVch# 1 Dt:01/12/2017] , Billno-DLI00002112017-001",1,421801,148495,52226,221080
 , ,"[TRVch# 1 Dt:02/01/2018] , Billno-DLI00002122017-001",1,421801,148495,51906,221400
 , ,"[TRVch# 1 Dt:02/07/2018] , Billno-DLI00002062018-001",1,498133,132000,25273,340860
 , ,"[TRVch# 1 Dt:03/04/2017] , Billno-DLI00002032017-001",1,320808,121495,1888,197425
 , ,"[TRVch# 1 Dt:03/04/2018] , Billno-DLI00002032018-001",1,257225,73000,8336,175889
 , ,"[TRVch# 1 Dt:03/10/2017] , Billno-DLI00002092017-001",1,340851,108495,45888,186468
 , ,"[TRVch# 10 Dt:09/08/2017] , Billno-DLI000022017100144",1,7778,0,0,7778
 , ,"[TRVch# 11 Dt:09/02/2018] , Billno-DLI000022017100326",1,6908,0,0,6908
 , ,"[TRVch# 11 Dt:24/10/2017] , Billno-DLI000022017100220",1,9046,0,0,9046
 , ,"[TRVch# 12 Dt:10/11/2017] , Billno-DLI000022017100242",1,8289,0,0,8289
 , ,"[TRVch# 12 Dt:14/09/2017] , Billno-DLI000022017100177",1,7778,0,0,7778
 , ,"[TRVch# 12 Dt:16/03/2018] , Billno-DLI000022017100363",1,137,0,0,137
 , ,"[TRVch# 12 Dt:20/10/2017] , Billno-DLI000022017100214",1,55072,39997,1509,13566
 , ,"[TRVch# 13 Dt:10/11/2017] , Billno-DLI000022017100234",1,7506,0,0,7506
 , ,"[TRVch# 13 Dt:29/08/2018] , Billno-DLI000022018100114",1,16578,0,0,16578
 , ,"[TRVch# 15 Dt:21/03/2018] , Billno-DLI000022017100366",1,340359,232791,0,107568
 , ,"[TRVch# 17 Dt:21/03/2018] , Billno-DLI000022017100379",1,177469,108032,23770,45667
 , ,"[TRVch# 19 Dt:17/02/2018] , Billno-DLI000022017100340",1,33976,22776,1118,10082
 , ,"[TRVch# 19 Dt:18/05/2017] , Billno-DLI000022017100028",1,7778,0,0,7778
 , ,"[TRVch# 2 Dt:01/02/2018] , Billno-DLI00002012018-002",1,482665,123000,31748,327917
 , ,"[TRVch# 2 Dt:01/03/2018] , Billno-DLI00002022018-002",1,498133,118000,77599,302534
 , ,"[TRVch# 2 Dt:01/05/2017] , Billno-DLI00002042017-002",1,447150,108000,20289,318861
 , ,"[TRVch# 2 Dt:01/05/2018] , Billno-DLI00002042018-002",1,498133,128000,25273,344860
 , ,"[TRVch# 2 Dt:01/06/2017] , Billno-DLI00002052017-002",1,447150,88000,18411,340739
 , ,"[TRVch# 2 Dt:01/06/2018] , Billno-DLI00002052018-002",1,498133,132000,25273,340860
 , ,"[TRVch# 2 Dt:01/07/2017] , Billno-DLI00002062017-002",1,447150,88000,18411,340739
 , ,"[TRVch# 2 Dt:01/08/2017] , Billno-DLI00002072017-002",1,448136,118000,18507,311629
 , ,"[TRVch# 2 Dt:01/08/2018] , Billno-DLI00002072018-002",1,499251,132000,26377,340874
 , ,"[TRVch# 2 Dt:01/09/2017] , Billno-DLI00002082017-002",1,461147,118000,18572,324575
 , ,"[TRVch# 2 Dt:01/11/2017] , Billno-DLI00002102017-002",1,545585,128000,25009,392576
 , ,"[TRVch# 2 Dt:02/01/2018] , Billno-DLI00002122017-002",1,473476,123000,22210,328266
 , ,"[TRVch# 2 Dt:02/07/2018] , Billno-DLI00002062018-002",1,174309,82000,13318,78991
 , ,"[TRVch# 2 Dt:03/04/2017] , Billno-DLI00002032017-002",1,440079,83000,12647,344432
 , ,"[TRVch# 2 Dt:03/04/2018] , Billno-DLI00002032018-002",1,498133,128000,21773,348360
 , ,"[TRVch# 2 Dt:03/10/2017] , Billno-DLI00002092017-002",1,469303,88000,18821,362482
 , ,"[TRVch# 20 Dt:17/02/2018] , Billno-DLI000022017100341",1,15382,9526,0,5856
 , ,"[TRVch# 21 Dt:31/08/2017] , Billno-DLI000022017100153",1,17270,0,0,17270
 , ,"[TRVch# 22 Dt:17/11/2017] , Billno-DLI000022017100247",1,53234,0,0,53234
 , ,"[TRVch# 22 Dt:22/05/2017] , Billno-DLI000022017100031",1,49580,33371,1273,14936
 , ,"[TRVch# 23 Dt:22/05/2017] , Billno-DLI000022017100034",1,14561,0,0,14561
 , ,"[TRVch# 24 Dt:23/06/2017] , Billno-DLI000022017100085",1,304,0,0,304
 , ,"[TRVch# 25 Dt:24/11/2017] , Billno-DLI000022017100253",1,993,0,0,993
 , ,"[TRVch# 27 Dt:21/03/2018] , Billno-DLI000022017100376",1,2381,2381,0,0
 , ,"[TRVch# 27 Dt:26/02/2018] , Billno-DLI000022017100352",1,1145,0,0,1145
 , ,"[TRVch# 28 Dt:22/05/2017] , Billno-DLI000022017100029",1,17577,17577,0,0
 , ,"[TRVch# 3 Dt:01/08/2017] , Billno-DLI00002072017-003",1,330158,121495,45888,162775
 , ,"[TRVch# 3 Dt:01/09/2017] , Billno-DLI000022017100159",1,68883,0,3000,65883
 , ,"[TRVch# 3 Dt:02/11/2017] , Billno-DLI000022017100227",1,70025,0,3090,66935
 , ,"[TRVch# 3 Dt:04/07/2017] , Billno-DLI000022017100103",1,143481,0,6000,137481
 , ,"[TRVch# 3 Dt:05/01/2018] , Billno-DLI000022017100294",1,42918,0,3000,39918
 , ,"[TRVch# 3 Dt:05/04/2017] , Billno-DLI000022017100001",1,139952,0,0,139952
 , ,"[TRVch# 3 Dt:05/06/2017] , Billno-DLI000022017100054",1,143481,0,7000,136481
 , ,"[TRVch# 3 Dt:05/10/2017] , Billno-DLI000022017100204",1,70025,0,3000,67025
 , ,"[TRVch# 33 Dt:24/05/2017] , Billno-DLI000022017100042",1,2535,304,0,2231
 , ,"[TRVch# 39 Dt:26/03/2018] , Billno-DLI000022017100411",1,4232,0,0,4232
 , ,"[TRVch# 4 Dt:02/08/2017] , Billno-DLI000022017100138",1,67841,0,3000,64841
 , ,"[TRVch# 4 Dt:05/04/2017] , Billno-DLI000022017100002",1,67901,0,0,67901
 , ,"[TRVch# 4 Dt:05/06/2017] , Billno-DLI000022017100057",1,68873,0,3000,65873
 , ,"[TRVch# 4 Dt:05/07/2017] , Billno-DLI000022017100106",1,68873,3000,0,65873
 , ,"[TRVch# 4 Dt:06/09/2017] , Billno-DLI000022017100168",1,24839,0,3000,21839
 , ,"[TRVch# 5 Dt:02/08/2017] , Billno-DLI000022017100137",1,68873,0,3000,65873
 , ,"[TRVch# 5 Dt:17/04/2017] , Billno-DLI000022017100008",1,7676,0,0,7676
 , ,"[TRVch# 6 Dt:05/06/2017] , Billno-DLI000022017100058",1,7778,0,0,7778
 , ,"[TRVch# 6 Dt:06/02/2018] , Billno-DLI000022017100327",1,4464,0,446,4018
 , ,"[TRVch# 6 Dt:11/10/2017] , Billno-DLI000022017100207",1,47175,47175,0,0
 , ,"[TRVch# 7 Dt:02/05/2017] , Billno-DLI000022017100018",1,143481,0,5000,138481
 , ,"[TRVch# 7 Dt:06/02/2018] , Billno-DLI000022017100328",1,4810,0,0,4810
 , ,"[TRVch# 8 Dt:01/12/2017] , Billno-DLI00002112017-002",1,473476,88000,19861,365615
 , ,"[TRVch# 8 Dt:02/05/2017] , Billno-DLI000022017100017",1,68873,0,3000,65873
