DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,42,1582953,307673,12525,1262755
SML10-245-PRINCIPAL ITI AT DELATH,Total, ,42,1582953,307673,12525,1262755
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
 , ,"[TRVch# 106 Dt:05/06/2018] , Billno-SML102452018100010",1,200000,0,0,200000
 ,27-2230-03-003-05-S00N-V-P-01-SALARIES,Total,23,990606,307673,12525,670408
 , ,"[TRVch# 109 Dt:05/05/2018] , Billno-SML10245042018-001",1,51990,30000,888,21102
 , ,"[TRVch# 110 Dt:05/05/2018] , Billno-SML10245042018-002",1,50210,0,228,49982
 , ,"[TRVch# 195 Dt:30/11/2017] , Billno-SML102452017100001",1,2394,0,0,2394
 , ,"[TRVch# 196 Dt:30/11/2017] , Billno-SML102452017100002",1,38914,0,0,38914
 , ,"[TRVch# 220 Dt:30/06/2018] , Billno-SML102452018100008",1,38024,38024,0,0
 , ,"[TRVch# 242 Dt:29/05/2018] , Billno-SML102452018100001",1,6070,6070,0,0
 , ,"[TRVch# 243 Dt:29/05/2018] , Billno-SML102452018100002",1,3579,3579,0,0
 , ,"[TRVch# 50 Dt:05/04/2018] , Billno-SML10245032018-001",1,51990,28000,867,23123
 , ,"[TRVch# 51 Dt:05/04/2018] , Billno-SML10245032018-002",1,47798,0,228,47570
 , ,"[TRVch# 54 Dt:05/01/2018] , Billno-SML10245122017-001",1,49748,28000,1467,20281
 , ,"[TRVch# 55 Dt:05/01/2018] , Billno-SML10245122017-002",1,47798,0,228,47570
 , ,"[TRVch# 56 Dt:05/03/2018] , Billno-SML10245022018-001",1,51990,28000,1173,22817
 , ,"[TRVch# 57 Dt:05/03/2018] , Billno-SML10245022018-002",1,47798,0,228,47570
 , ,"[TRVch# 61 Dt:06/08/2018] , Billno-SML10245072018-001",1,51990,30000,888,21102
 , ,"[TRVch# 62 Dt:05/07/2018] , Billno-SML10245062018-001",1,51990,30000,888,21102
 , ,"[TRVch# 62 Dt:06/08/2018] , Billno-SML10245072018-002",1,50210,0,228,49982
 , ,"[TRVch# 63 Dt:05/07/2018] , Billno-SML10245062018-002",1,50210,0,228,49982
 , ,"[TRVch# 65 Dt:05/12/2017] , Billno-SML10245112017-001",1,49748,28000,1547,20201
 , ,"[TRVch# 66 Dt:05/12/2017] , Billno-SML10245112017-002",1,47798,0,628,47170
 , ,"[TRVch# 67 Dt:05/06/2018] , Billno-SML10245052018-001",1,51990,30000,888,21102
 , ,"[TRVch# 68 Dt:05/06/2018] , Billno-SML10245052018-002",1,50210,0,228,49982
 , ,"[TRVch# 75 Dt:05/02/2018] , Billno-SML10245012018-001",1,50359,28000,1467,20892
 , ,"[TRVch# 76 Dt:05/02/2018] , Billno-SML10245012018-002",1,47798,0,228,47570
 ,27-2230-03-003-05-S00N-V-P-03-TRAVEL EXPENSES,Total,2,2946,0,0,2946
 , ,"[TRVch# 193 Dt:31/08/2018] , Billno-SML102452018100014",1,490,0,0,490
 , ,"[TRVch# 69 Dt:05/06/2018] , Billno-SML102452018100006",1,2456,0,0,2456
 ,27-2230-03-003-05-S00N-V-P-05-OFFICE EXPENSES,Total,8,11986,0,0,11986
 , ,"[TRVch# 192 Dt:31/08/2018] , Billno-SML102452018100012",1,500,0,0,500
 , ,"[TRVch# 228 Dt:30/06/2018] , Billno-SML102452018100009",1,2000,0,0,2000
 , ,"[TRVch# 244 Dt:29/05/2018] , Billno-SML102452018100003",1,2052,0,0,2052
 , ,"[TRVch# 246 Dt:29/05/2018] , Billno-SML102452018100005",1,2450,0,0,2450
 , ,"[TRVch# 250 Dt:28/02/2018] , Billno-SML102452017100006",1,100,0,0,100
 , ,"[TRVch# 251 Dt:28/02/2018] , Billno-SML102452017100005",1,2880,0,0,2880
 , ,"[TRVch# 495 Dt:31/03/2018] , Billno-SML102452017100007",1,360,0,0,360
 , ,"[TRVch# 496 Dt:31/03/2018] , Billno-SML102452017100008",1,1644,0,0,1644
 ,27-2230-03-003-05-S00N-V-P-31-MACHINERY AND EQUIPMENT,Total,1,100000,0,0,100000
 , ,"[TRVch# 497 Dt:31/03/2018] , Billno-SML102452017100009",1,100000,0,0,100000
 ,27-2230-03-003-05-S00N-V-P-33-MATERIAL AND SUPPLY,Total,3,149992,0,0,149992
 , ,"[TRVch# 252 Dt:28/02/2018] , Billno-SML102452017100004",1,500,0,0,500
 , ,"[TRVch# 253 Dt:28/02/2018] , Billno-SML102452017100003",1,141895,0,0,141895
 , ,"[TRVch# 498 Dt:31/03/2018] , Billno-SML102452017100010",1,7597,0,0,7597
 ,27-2230-03-003-05-S00N-V-P-99-HONORARIUM,Total,4,127423,0,0,127423
 , ,"[TRVch# 182 Dt:31/07/2018] , Billno-SML102452018100011",1,42300,0,0,42300
 , ,"[TRVch# 194 Dt:31/08/2018] , Billno-SML102452018100013",1,13640,0,0,13640
 , ,"[TRVch# 245 Dt:29/05/2018] , Billno-SML102452018100004",1,16483,0,0,16483
 , ,"[TRVch# 499 Dt:31/03/2018] , Billno-SML102452017100011",1,55000,0,0,55000
