DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,284800
"KNG04-605-E.E. PWD N.H.DV.,JOGINDERNAGAR",Total, , , ,6,284800
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,6,284800
 , ,8782-00-102-00- ,Total, ,6,284800
 , , ,29/09/2017,Total,1,18900
 , , , ,"[K8782000048] HIMGRN:B17I130692, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -On account of Misc receipt",1,18900
 , , ,31/10/2017,Total,1,1050
 , , , ,"[L8782000023] HIMGRN:B17J131802, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -On account of Misc receipt",1,1050
 , , ,30/12/2017,Total,1,1000
 , , , ,"[N8782000051] HIMGRN:B17L126640, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -On account of Misc receipt",1,1000
 , , ,20/01/2018,Total,1,1050
 , , , ,"[C8782000089] HIMGRN:B18A123031, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -On a/c of Misc receipt",1,1050
 , , ,27/03/2018,Total,1,2100
 , , , ,"[E8782000084] HIMGRN:B18C127772, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -On account of Misc Receipt",1,2100
 , , ,31/07/2018,Total,1,260700
 , , , ,"[I8782000025] HIMGRN:B18G118253, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Received from Reliance Jio Infocomm Ltd BD 377703 dated 27-6-2018 for layi",1,260700
