,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,396856,122000,14799,260057
1,KLU04-206-GHS PRINI,Total, ,4,396856,122000,14799,260057
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,213359,50000,3116,160243
3, , ,"[TRVch# 566 Dt:06/04/2017] , Billno-KLU04206032017-001",1,213359,50000,3116,160243
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,183497,72000,11683,99814
5, , ,"[TRVch# 567 Dt:06/04/2017] , Billno-KLU04206032017-002",1,71603,30000,5060,36543
6, , ,"[TRVch# 568 Dt:06/04/2017] , Billno-KLU04206032017-003",1,20830,0,1951,18879
7, , ,"[TRVch# 569 Dt:06/04/2017] , Billno-KLU04206032017-004",1,91064,42000,4672,44392
0,Grand Total, , ,7,371606,119267,10841,241498
1,KLU04-206-GHS PRINI,Total, ,7,371606,119267,10841,241498
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,236978,62577,3738,170663
3, , ,"[TRVch# 1323 Dt:31/05/2017] , Billno-KLU042062017100002",1,18752,12577,622,5553
4, , ,"[TRVch# 712 Dt:08/05/2017] , Billno-KLU04206042017-001",1,218226,50000,3116,165110
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,134628,56690,7103,70835
6, , ,"[TRVch# 1324 Dt:31/05/2017] , Billno-KLU042062017100003",1,8228,8228,0,0
7, , ,"[TRVch# 1325 Dt:31/05/2017] , Billno-KLU042062017100004",1,8415,6462,198,1755
8, , ,"[TRVch# 1326 Dt:31/05/2017] , Billno-KLU042062017100005",1,2304,0,234,2070
9, , ,"[TRVch# 713 Dt:08/05/2017] , Billno-KLU04206042017-002",1,94595,42000,4694,47901
10, , ,"[TRVch# 714 Dt:08/05/2017] , Billno-KLU04206042017-003",1,21086,0,1977,19109
0,Grand Total, , ,6,588569,132000,13949,442620
1,KLU04-206-GHS PRINI,Total, ,6,588569,132000,13949,442620
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,160000,0,0,160000
3, , ,"[TRVch# 223 Dt:22/06/2017] , Billno-KLU042062017100006",1,160000,0,0,160000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,238121,50000,3218,184903
