DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,1680940
KNG02-625-E.E. PWD ELECT DIV PALAMPUR,Total, , , ,10,1680940
 ,0059-PUBLIC WORKS,Total, , ,4,10500
 , ,0059-80-800-01-OTHER ITEMS,Total, ,4,10500
 , , ,21/09/2017,Total,1,1050
 , , , ,"[K0059000001] HIMGRN:B17I111345, ASSISTANT ENGINEER ELECTRICAL OTHER ITEMS -sale of Tenders",1,1050
 , , ,24/10/2017,Total,1,4200
 , , , ,"[L0059000001] HIMGRN:B17J121349, ASSISTANT ENGINEER ELECTRICAL OTHER ITEMS -On a/c of Sale of Tender forms to various contractors.",1,4200
 , , ,28/02/2018,Total,1,3150
 , , , ,"[D0059000001] HIMGRN:B18B114934, ASSISTANT ENGINEER ELECTRICAL OTHER ITEMS -Amount received from various contractors on a/c of sale of tenders.",1,3150
 , , ,31/05/2018,Total,1,2100
 , , , ,"[G0059000001] HIMGRN:B18E142596, ASSISTANT ENGINEER ELECTRICAL OTHER ITEMS -Sale of tenders forms to various contractors.",1,2100
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,6,1670440
 , ,8782-00-102-00- ,Total, ,6,1670440
 , , ,31/05/2017,Total,1,1048690
 , , , ,"[G8782000020] HIMGRN:B17E135776, ASSISTANT ENGINEER ELECTRICAL PUBLIC WORKS REMITTANCES -",1,1048690
 , , ,31/03/2018,Total,1,70000
 , , , ,"[E8782000056] HIMGRN:B18C155938, ASSISTANT ENGINEER ELECTRICAL PUBLIC WORKS REMITTANCES -Deposit received for the work of Providing replacement of E.I. and auto sa",1,70000
 , , ,20/04/2018,Total,1,246600
 , , , ,"[F8782000007] HIMGRN:B18D115791, ASSISTANT ENGINEER ELECTRICAL PUBLIC WORKS REMITTANCES -Deposit received for the work of Providing main supply to CBNAAT Machine a",1,246600
 , , ,21/06/2018,Total,1,3150
 , , , ,"[H8782000038] HIMGRN:B18F126787, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Misc receipt for the month of 6/2018",1,3150
 , , ,31/08/2018,Total,2,302000
 , , , ,"[J8782000019] HIMGRN:B18H121431, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Misc Receipt",1,2100
 , , , ,"[J8782000030] HIMGRN:B18H121445, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Deposit through Govt girls High School Haripur vide Cheque No. 034790 date",1,299900
