DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,114,19479051,4836592,842665,13799794
BLP01-213-GSSS KATHALA,Total, ,114,19479051,4836592,842665,13799794
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,11,4254000,0,0,4254000
 , ,"[TRVch# 22 Dt:04/05/2017] , Billno-BLP012132017100003",1,250000,0,0,250000
 , ,"[TRVch# 265 Dt:19/08/2017] , Billno-BLP012132017100017",1,550000,0,0,550000
 , ,"[TRVch# 266 Dt:19/08/2017] , Billno-BLP012132017100018",1,150000,0,0,150000
 , ,"[TRVch# 335 Dt:26/06/2018] , Billno-BLP012132018100017",1,100000,0,0,100000
 , ,"[TRVch# 336 Dt:26/06/2018] , Billno-BLP012132018100018",1,750000,0,0,750000
 , ,"[TRVch# 39 Dt:07/06/2017] , Billno-BLP012132017100012",1,54000,0,0,54000
 , ,"[TRVch# 393 Dt:30/11/2017] , Billno-BLP012132017100036",1,150000,0,0,150000
 , ,"[TRVch# 426 Dt:24/04/2017] , Billno-BLP012132017100001",1,800000,0,0,800000
 , ,"[TRVch# 435 Dt:31/08/2017] , Billno-BLP012132017100022",1,1000000,0,0,1000000
 , ,"[TRVch# 521 Dt:27/04/2018] , Billno-BLP012132018100001",1,300000,0,0,300000
 , ,"[TRVch# 522 Dt:27/04/2018] , Billno-BLP012132018100002",1,150000,0,0,150000
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,59936,0,0,59936
 , ,"[TRVch# 4 Dt:05/07/2017] , Billno-BLP012132017100007",1,59936,0,0,59936
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,23,2305093,857392,116124,1331577
 , ,"[TRVch# 1000 Dt:21/10/2017] , Billno-BLP012132017100029",1,9049,7937,0,1112
 , ,"[TRVch# 1075 Dt:22/09/2017] , Billno-BLP012132017100024",1,200,0,0,200
 , ,"[TRVch# 1432 Dt:17/03/2018] , Billno-BLP012132017100045",1,57974,49115,0,8859
 , ,"[TRVch# 1454 Dt:17/03/2018] , Billno-BLP01213022018-001",1,118327,35000,17403,65924
 , ,"[TRVch# 1781 Dt:22/03/2018] , Billno-BLP012132017100052",1,34230,0,0,34230
 , ,"[TRVch# 194 Dt:04/05/2017] , Billno-BLP012132017100004",1,13822,13822,0,0
 , ,"[TRVch# 212 Dt:03/04/2018] , Billno-BLP01213032018-001",1,135442,45000,3333,87109
 , ,"[TRVch# 252 Dt:04/05/2017] , Billno-BLP01213042017-001",1,142825,62000,6560,74265
 , ,"[TRVch# 282 Dt:06/07/2018] , Billno-BLP01213062018-001",1,122223,40000,10680,71543
 , ,"[TRVch# 42 Dt:03/10/2017] , Billno-BLP01213092017-001",1,113621,35000,2539,76082
 , ,"[TRVch# 469 Dt:03/04/2017] , Billno-BLP01213032017-001",1,138652,57000,60,81592
 , ,"[TRVch# 493 Dt:03/08/2017] , Billno-BLP01213072017-001",1,142825,62000,6560,74265
 , ,"[TRVch# 535 Dt:06/12/2017] , Billno-BLP01213112017-001",1,114038,35000,3779,75259
 , ,"[TRVch# 537 Dt:07/06/2017] , Billno-BLP01213052017-001",1,159535,62000,6560,90975
 , ,"[TRVch# 574 Dt:05/01/2018] , Billno-BLP01213122017-001",1,114038,35000,6792,72246
 , ,"[TRVch# 599 Dt:06/02/2018] , Billno-BLP01213012018-001",1,115208,35000,7333,72875
 , ,"[TRVch# 631 Dt:05/07/2017] , Billno-BLP01213062017-001",1,142825,62000,6560,74265
 , ,"[TRVch# 641 Dt:04/09/2017] , Billno-BLP01213082017-001",1,145031,62000,6560,76471
 , ,"[TRVch# 644 Dt:06/08/2018] , Billno-BLP01213072018-001",1,122273,40000,10680,71593
 , ,"[TRVch# 668 Dt:06/06/2018] , Billno-BLP01213052018-001",1,121157,40000,10580,70577
 , ,"[TRVch# 712 Dt:06/11/2017] , Billno-BLP01213102017-001",1,113621,35000,2539,76082
 , ,"[TRVch# 718 Dt:09/05/2018] , Billno-BLP01213042018-001",1,121157,40000,7354,73803
 , ,"[TRVch# 962 Dt:13/02/2018] , Billno-BLP012132017100040",1,7020,4518,252,2250
 ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,6538,0,0,6538
 , ,"[TRVch# 1214 Dt:29/05/2018] , Billno-BLP012132018100012",1,894,0,0,894
 , ,"[TRVch# 961 Dt:13/02/2018] , Billno-BLP012132017100032",1,5644,0,0,5644
 ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,9,149590,0,80,149510
 , ,"[TRVch# 253 Dt:04/05/2017] , Billno-BLP01213042017-002",1,16710,0,0,16710
 , ,"[TRVch# 43 Dt:03/10/2017] , Billno-BLP01213092017-003",1,16710,0,0,16710
 , ,"[TRVch# 470 Dt:03/04/2017] , Billno-BLP01213032017-002",1,15910,0,0,15910
 , ,"[TRVch# 494 Dt:03/08/2017] , Billno-BLP01213072017-002",1,16710,0,0,16710
 , ,"[TRVch# 536 Dt:06/12/2017] , Billno-BLP01213112017-002",1,16710,0,80,16630
 , ,"[TRVch# 575 Dt:05/01/2018] , Billno-BLP01213122017-002",1,16710,0,0,16710
 , ,"[TRVch# 632 Dt:05/07/2017] , Billno-BLP01213062017-002",1,16710,0,0,16710
 , ,"[TRVch# 642 Dt:04/09/2017] , Billno-BLP01213082017-002",1,16710,0,0,16710
 , ,"[TRVch# 713 Dt:06/11/2017] , Billno-BLP01213102017-002",1,16710,0,0,16710
 ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,14,347271,0,0,347271
 , ,"[TRVch# 117 Dt:03/10/2017] , Billno-BLP012132017100028",1,15900,0,0,15900
 , ,"[TRVch# 1215 Dt:29/05/2018] , Billno-BLP012132018100010",1,800,0,0,800
 , ,"[TRVch# 1371 Dt:17/03/2018] , Billno-BLP012132017100046",1,17115,0,0,17115
 , ,"[TRVch# 1411 Dt:21/02/2018] , Billno-BLP012132017100042",1,164329,0,0,164329
 , ,"[TRVch# 3299 Dt:31/03/2018] , Billno-BLP012132017100055",1,17115,0,0,17115
 , ,"[TRVch# 577 Dt:07/06/2017] , Billno-BLP012132017100011",1,13590,0,0,13590
 , ,"[TRVch# 657 Dt:09/05/2018] , Billno-BLP012132018100008",1,17115,0,0,17115
 , ,"[TRVch# 680 Dt:04/09/2017] , Billno-BLP012132017100021",1,15900,0,0,15900
 , ,"[TRVch# 682 Dt:06/08/2018] , Billno-BLP012132018100021",1,17915,0,0,17915
 , ,"[TRVch# 683 Dt:05/07/2017] , Billno-BLP012132017100016",1,13250,0,0,13250
 , ,"[TRVch# 767 Dt:15/06/2018] , Billno-BLP012132018100011",1,17915,0,0,17915
 , ,"[TRVch# 785 Dt:11/07/2018] , Billno-BLP012132018100020",1,17915,0,0,17915
 , ,"[TRVch# 899 Dt:18/05/2017] , Billno-BLP012132017100008",1,4822,0,0,4822
 , ,"[TRVch# 900 Dt:18/05/2017] , Billno-BLP012132017100010",1,13590,0,0,13590
 ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,33,10499920,3979200,726461,5794259
 , ,"[TRVch# 1001 Dt:21/10/2017] , Billno-BLP012132017100030",1,66040,50345,1527,14168
 , ,"[TRVch# 1002 Dt:21/10/2017] , Billno-BLP012132017100031",1,1372,0,0,1372
 , ,"[TRVch# 1067 Dt:22/12/2017] , Billno-BLP012132017100038",1,14447,0,18,14429
 , ,"[TRVch# 1074 Dt:22/09/2017] , Billno-BLP012132017100023",1,1250,0,0,1250
 , ,"[TRVch# 1086 Dt:26/06/2018] , Billno-BLP012132018100016",1,1902,0,0,1902
 , ,"[TRVch# 116 Dt:03/10/2017] , Billno-BLP012132017100026",1,4688,0,0,4688
 , ,"[TRVch# 1409 Dt:17/03/2018] , Billno-BLP01213022018-002",1,645024,205000,115697,324327
 , ,"[TRVch# 1433 Dt:17/03/2018] , Billno-BLP012132017100044",1,435488,324062,0,111426
 , ,"[TRVch# 1434 Dt:17/03/2018] , Billno-BLP012132017100043",1,35119,0,0,35119
 , ,"[TRVch# 193 Dt:04/05/2017] , Billno-BLP012132017100005",1,7173,0,0,7173
 , ,"[TRVch# 195 Dt:04/05/2017] , Billno-BLP012132017100006",1,60151,43713,1656,14782
 , ,"[TRVch# 213 Dt:03/04/2018] , Billno-BLP01213032018-002",1,635482,195000,19192,421290
 , ,"[TRVch# 254 Dt:04/05/2017] , Billno-BLP01213042017-003",1,563344,210000,39372,313972
 , ,"[TRVch# 283 Dt:06/07/2018] , Billno-BLP01213062018-002",1,486480,173000,37687,275793
 , ,"[TRVch# 44 Dt:03/10/2017] , Billno-BLP01213092017-002",1,569380,217000,36245,316135
 , ,"[TRVch# 471 Dt:03/04/2017] , Billno-BLP01213032017-003",1,552258,201000,14219,337039
 , ,"[TRVch# 495 Dt:03/08/2017] , Billno-BLP01213072017-003",1,530966,214000,36048,280918
 , ,"[TRVch# 537 Dt:06/12/2017] , Billno-BLP01213112017-003",1,610647,217000,43082,350565
 , ,"[TRVch# 538 Dt:07/06/2017] , Billno-BLP01213052017-002",1,563344,210000,39372,313972
 , ,"[TRVch# 576 Dt:05/01/2018] , Billno-BLP01213122017-003",1,613344,217000,48456,347888
 , ,"[TRVch# 600 Dt:06/02/2018] , Billno-BLP01213012018-002",1,623204,217000,50192,356012
 , ,"[TRVch# 633 Dt:05/07/2017] , Billno-BLP01213062017-003",1,563779,214000,39372,310407
 , ,"[TRVch# 643 Dt:04/09/2017] , Billno-BLP01213082017-003",1,559415,214000,36053,309362
 , ,"[TRVch# 645 Dt:06/08/2018] , Billno-BLP01213072018-002",1,525564,198000,39445,288119
 , ,"[TRVch# 665 Dt:27/04/2018] , Billno-BLP012132018100004",1,365,0,0,365
 , ,"[TRVch# 666 Dt:27/04/2018] , Billno-BLP012132018100006",1,51006,51006,0,0
 , ,"[TRVch# 669 Dt:06/06/2018] , Billno-BLP01213052018-002",1,484424,153000,43926,287498
 , ,"[TRVch# 714 Dt:06/11/2017] , Billno-BLP01213102017-003",1,592742,217000,38458,337284
 , ,"[TRVch# 719 Dt:09/05/2018] , Billno-BLP01213042018-002",1,573040,208000,41504,323536
 , ,"[TRVch# 720 Dt:09/05/2018] , Billno-BLP01213042018-003",1,39690,0,3677,36013
 , ,"[TRVch# 826 Dt:19/08/2017] , Billno-BLP012132017100020",1,9081,0,5,9076
 , ,"[TRVch# 829 Dt:27/08/2018] , Billno-BLP012132018100024",1,37380,0,30,37350
 , ,"[TRVch# 963 Dt:13/02/2018] , Billno-BLP012132017100041",1,42331,30074,1228,11029
 ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,9389,0,0,9389
 , ,"[TRVch# 1087 Dt:26/06/2018] , Billno-BLP012132018100015",1,470,0,0,470
 , ,"[TRVch# 1098 Dt:26/06/2018] , Billno-BLP012132018100019",1,7531,0,0,7531
 , ,"[TRVch# 1323 Dt:30/06/2017] , Billno-BLP012132017100013",1,1388,0,0,1388
 ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,14,24764,0,0,24764
 , ,"[TRVch# 1076 Dt:22/09/2017] , Billno-BLP012132017100025",1,1336,0,0,1336
 , ,"[TRVch# 1216 Dt:29/05/2018] , Billno-BLP012132018100013",1,1854,0,0,1854
 , ,"[TRVch# 1242 Dt:29/09/2017] , Billno-BLP012132017100027",1,732,0,0,732
 , ,"[TRVch# 1415 Dt:21/02/2018] , Billno-BLP012132017100039",1,3475,0,0,3475
 , ,"[TRVch# 1602 Dt:28/02/2018] , Billno-BLP012132017100047",1,1159,0,0,1159
 , ,"[TRVch# 1780 Dt:22/03/2018] , Billno-BLP012132017100051",1,700,0,0,700
 , ,"[TRVch# 1782 Dt:22/03/2018] , Billno-BLP012132017100053",1,1141,0,0,1141
 , ,"[TRVch# 2696 Dt:29/03/2018] , Billno-BLP012132017100054",1,1432,0,0,1432
 , ,"[TRVch# 668 Dt:27/04/2018] , Billno-BLP012132018100007",1,480,0,0,480
 , ,"[TRVch# 691 Dt:05/07/2017] , Billno-BLP012132017100014",1,2429,0,0,2429
 , ,"[TRVch# 821 Dt:27/08/2018] , Billno-BLP012132018100023",1,580,0,0,580
 , ,"[TRVch# 827 Dt:19/08/2017] , Billno-BLP012132017100019",1,5340,0,0,5340
 , ,"[TRVch# 828 Dt:27/08/2018] , Billno-BLP012132018100022",1,2968,0,0,2968
 , ,"[TRVch# 923 Dt:31/08/2018] , Billno-BLP012132018100026",1,1138,0,0,1138
 ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,1000000,0,0,1000000
 , ,"[TRVch# 34 Dt:24/04/2017] , Billno-BLP012132017100002",1,1000000,0,0,1000000
 ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,789130,0,0,789130
 , ,"[TRVch# 191 Dt:30/06/2017] , Billno-BLP012132017100015",1,789130,0,0,789130
 ,32-2202-01-789-11-S00N-V-P-41-GIA GENERAL (Salary),Total,2,33420,0,0,33420
 , ,"[TRVch# 571 Dt:06/12/2017] , Billno-BLP012132017100037",1,16710,0,0,16710
 , ,"[TRVch# 747 Dt:06/11/2017] , Billno-BLP012132017100035",1,16710,0,0,16710
