,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
9, , ,"[TRVch# 2192 Dt:09/10/2017] , Billno-KNG01265092017-004",1,61100,30000,2605,28495
10, , ,"[TRVch# 2193 Dt:09/10/2017] , Billno-KNG01265092017-005",1,66316,0,3958,62358
11, , ,"[TRVch# 3948 Dt:23/10/2017] , Billno-KNG012652017100017",1,9696,9696,0,0
12, , ,"[TRVch# 3949 Dt:23/10/2017] , Billno-KNG012652017100018",1,7714,7714,0,0
0,Grand Total, , ,6,386954,85000,25353,276601
1,KNG01-265-GHS KULTHI,Total, ,6,386954,85000,25353,276601
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,174201,35000,16155,123046
3, , ,"[TRVch# 870 Dt:07/11/2017] , Billno-KNG01265102017-002",1,119335,35000,9369,74966
4, , ,"[TRVch# 871 Dt:07/11/2017] , Billno-KNG01265102017-003",1,54866,0,6786,48080
5, ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,471,0,0,471
6, , ,"[TRVch# 4197 Dt:30/11/2017] , Billno-KNG012652017100009",1,471,0,0,471
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,212282,50000,9198,153084
8, , ,"[TRVch# 872 Dt:07/11/2017] , Billno-KNG01265102017-004",1,77240,20000,2630,54610
9, , ,"[TRVch# 873 Dt:07/11/2017] , Billno-KNG01265102017-005",1,61100,30000,2605,28495
10, , ,"[TRVch# 874 Dt:07/11/2017] , Billno-KNG01265102017-006",1,73942,0,3963,69979
0,Grand Total, , ,11,343185,85000,21067,237118
1,KNG01-265-GHS KULTHI,Total, ,11,343185,85000,21067,237118
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,119435,35000,9529,74906
3, , ,"[TRVch# 2537 Dt:08/12/2017] , Billno-KNG01265112017-001",1,119335,35000,9529,74806
4, , ,"[TRVch# 2656 Dt:08/12/2017] , Billno-KNG012652017100012",1,100,0,0,100
5, ,08-2202-01-101-03-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,2508,0,0,2508
6, , ,"[TRVch# 2654 Dt:08/12/2017] , Billno-KNG012652017100008",1,2508,0,0,2508
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,218742,50000,11538,157204
8, , ,"[TRVch# 2538 Dt:08/12/2017] , Billno-KNG01265112017-002",1,77240,20000,2710,54530
9, , ,"[TRVch# 2539 Dt:08/12/2017] , Billno-KNG01265112017-003",1,61100,30000,2685,28415
10, , ,"[TRVch# 2540 Dt:08/12/2017] , Billno-KNG01265112017-004",1,73942,0,5654,68288
11, , ,"[TRVch# 2655 Dt:08/12/2017] , Billno-KNG012652017100020",1,6060,0,489,5571
12, , ,"[TRVch# 2657 Dt:08/12/2017] , Billno-KNG012652017100014",1,100,0,0,100
13, , ,"[TRVch# 2658 Dt:08/12/2017] , Billno-KNG012652017100013",1,200,0,0,200
14, , ,"[TRVch# 2659 Dt:08/12/2017] , Billno-KNG012652017100015",1,100,0,0,100
15, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,2500,0,0,2500
16, , ,"[TRVch# 3888 Dt:30/12/2017] , Billno-KNG012652017100021",1,2500,0,0,2500
0,Grand Total, , ,4,333488,85000,31336,217152
1,KNG01-265-GHS KULTHI,Total, ,4,333488,85000,31336,217152
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,121206,35000,9369,76837
3, , ,"[TRVch# 501 Dt:09/01/2018] , Billno-KNG01265122017-001",1,121206,35000,9369,76837
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,212282,50000,21967,140315
5, , ,"[TRVch# 502 Dt:09/01/2018] , Billno-KNG01265122017-002",1,77240,20000,2630,54610
6, , ,"[TRVch# 503 Dt:09/01/2018] , Billno-KNG01265122017-003",1,61100,30000,2605,28495
7, , ,"[TRVch# 504 Dt:09/01/2018] , Billno-KNG01265122017-004",1,73942,0,16732,57210
0,Grand Total, , ,9,360797,99648,20961,240188
1,KNG01-265-GHS KULTHI,Total, ,9,360797,99648,20961,240188
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,131309,39642,9834,81833
3, , ,"[TRVch# 4742 Dt:22/02/2018] , Billno-KNG012652017100027",1,4642,4642,0,0
4, , ,"[TRVch# 4744 Dt:22/02/2018] , Billno-KNG012652017100026",1,3996,0,398,3598
5, , ,"[TRVch# 518 Dt:07/02/2018] , Billno-KNG01265012018-001",1,122671,35000,9436,78235
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,229488,60006,11127,158355
7, , ,"[TRVch# 4740 Dt:22/02/2018] , Billno-KNG012652017100024",1,4440,4440,0,0
8, , ,"[TRVch# 4741 Dt:22/02/2018] , Billno-KNG012652017100023",1,5566,5566,0,0
9, , ,"[TRVch# 4743 Dt:22/02/2018] , Billno-KNG012652017100025",1,4650,0,410,4240
10, , ,"[TRVch# 519 Dt:07/02/2018] , Billno-KNG01265012018-002",1,78177,20000,2630,55547
11, , ,"[TRVch# 520 Dt:07/02/2018] , Billno-KNG01265012018-003",1,61840,30000,2605,29235
12, , ,"[TRVch# 521 Dt:07/02/2018] , Billno-KNG01265012018-004",1,74815,0,5482,69333
0,Grand Total, , ,16,1111949,211308,122888,777753
1,KNG01-265-GHS KULTHI,Total, ,16,1111949,211308,122888,777753
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 220 Dt:19/03/2018] , Billno-KNG012652017100038",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,238573,75305,38624,124644
5, , ,"[TRVch# 3625 Dt:19/03/2018] , Billno-KNG012652017100036",1,17851,0,0,17851
6, , ,"[TRVch# 3757 Dt:19/03/2018] , Billno-KNG012652017100033",1,50762,40305,10457,0
7, , ,"[TRVch# 3758 Dt:19/03/2018] , Billno-KNG012652017100034",1,43382,0,8936,34446
8, , ,"[TRVch# 492 Dt:08/03/2018] , Billno-KNG01265022018-001",1,68456,35000,13547,19909
9, , ,"[TRVch# 493 Dt:08/03/2018] , Billno-KNG01265022018-002",1,58122,0,5684,52438
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,368468,136003,84264,148201
11, , ,"[TRVch# 3754 Dt:19/03/2018] , Billno-KNG012652017100035",1,37448,0,6320,31128
12, , ,"[TRVch# 3755 Dt:19/03/2018] , Billno-KNG012652017100031",1,60396,47955,12441,0
13, , ,"[TRVch# 3756 Dt:19/03/2018] , Billno-KNG012652017100032",1,47920,38048,9872,0
14, , ,"[TRVch# 494 Dt:08/03/2018] , Billno-KNG01265022018-003",1,80674,20000,41228,19446
15, , ,"[TRVch# 495 Dt:08/03/2018] , Billno-KNG01265022018-004",1,63812,30000,1939,31873
16, , ,"[TRVch# 496 Dt:08/03/2018] , Billno-KNG01265022018-005",1,77144,0,12464,64680
17, , ,"[TRVch# 7607 Dt:31/03/2018] , Billno-KNG012652017100037",1,1074,0,0,1074
18, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,4908,0,0,4908
19, , ,"[TRVch# 3581 Dt:19/03/2018] , Billno-KNG012652017100028",1,780,0,0,780
20, , ,"[TRVch# 3582 Dt:19/03/2018] , Billno-KNG012652017100029",1,2962,0,0,2962
21, , ,"[TRVch# 3583 Dt:19/03/2018] , Billno-KNG012652017100030",1,1166,0,0,1166
0,Grand Total, , ,5,366059,85000,10948,270111
1,KNG01-265-GHS KULTHI,Total, ,5,366059,85000,10948,270111
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,144429,35000,5376,104053
3, , ,"[TRVch# 1071 Dt:06/04/2018] , Billno-KNG01265032018-001",1,86307,35000,30,51277
4, , ,"[TRVch# 1072 Dt:06/04/2018] , Billno-KNG01265032018-002",1,58122,0,5346,52776
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,221630,50000,5572,166058
6, , ,"[TRVch# 1073 Dt:06/04/2018] , Billno-KNG01265032018-003",1,80674,20000,60,60614
7, , ,"[TRVch# 1074 Dt:06/04/2018] , Billno-KNG01265032018-004",1,63812,30000,30,33782
8, , ,"[TRVch# 1075 Dt:06/04/2018] , Billno-KNG01265032018-005",1,77144,0,5482,71662
0,Grand Total, , ,5,367341,90000,22763,254578
1,KNG01-265-GHS KULTHI,Total, ,5,367341,90000,22763,254578
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,145329,35000,8466,101863
3, , ,"[TRVch# 2201 Dt:08/05/2018] , Billno-KNG01265042018-001",1,87207,35000,3120,49087
4, , ,"[TRVch# 2202 Dt:08/05/2018] , Billno-KNG01265042018-002",1,58122,0,5346,52776
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,222012,55000,14297,152715
6, , ,"[TRVch# 2203 Dt:08/05/2018] , Billno-KNG01265042018-003",1,80674,20000,4180,56494
7, , ,"[TRVch# 2204 Dt:08/05/2018] , Billno-KNG01265042018-004",1,63812,35000,3120,25692
8, , ,"[TRVch# 2205 Dt:08/05/2018] , Billno-KNG01265042018-005",1,77526,0,6997,70529
0,Grand Total, , ,5,367341,90000,22763,254578
1,KNG01-265-GHS KULTHI,Total, ,5,367341,90000,22763,254578
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,145329,35000,8466,101863
3, , ,"[TRVch# 371 Dt:08/06/2018] , Billno-KNG01265052018-001",1,87207,35000,3120,49087
4, , ,"[TRVch# 372 Dt:08/06/2018] , Billno-KNG01265052018-002",1,58122,0,5346,52776
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,222012,55000,14297,152715
6, , ,"[TRVch# 373 Dt:08/06/2018] , Billno-KNG01265052018-003",1,80674,20000,4180,56494
7, , ,"[TRVch# 374 Dt:08/06/2018] , Billno-KNG01265052018-004",1,63812,35000,3120,25692
8, , ,"[TRVch# 375 Dt:08/06/2018] , Billno-KNG01265052018-005",1,77526,0,6997,70529
0,Grand Total, , ,6,377783,90000,22893,264890
1,KNG01-265-GHS KULTHI,Total, ,6,377783,90000,22893,264890
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,154475,35000,8475,111000
3, , ,"[TRVch# 2162 Dt:09/07/2018] , Billno-KNG01265062018-001",1,87207,35000,3120,49087
4, , ,"[TRVch# 2163 Dt:09/07/2018] , Billno-KNG01265062018-002",1,58122,0,5346,52776
5, , ,"[TRVch# 3560 Dt:31/07/2018] , Billno-KNG012652018100002",1,9146,0,9,9137
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,223308,55000,14418,153890
7, , ,"[TRVch# 2164 Dt:09/07/2018] , Billno-KNG01265062018-003",1,80674,20000,4180,56494
8, , ,"[TRVch# 2165 Dt:09/07/2018] , Billno-KNG01265062018-004",1,63812,35000,3120,25692
9, , ,"[TRVch# 2166 Dt:09/07/2018] , Billno-KNG01265062018-005",1,78822,0,7118,71704
0,Grand Total, , ,5,388020,90000,22893,275127
1,KNG01-265-GHS KULTHI,Total, ,5,388020,90000,22893,275127
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,162834,35000,8475,119359
3, , ,"[TRVch# 605 Dt:07/08/2018] , Billno-KNG01265072018-001",1,104712,35000,3129,66583
4, , ,"[TRVch# 606 Dt:07/08/2018] , Billno-KNG01265072018-002",1,58122,0,5346,52776
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,225186,55000,14418,155768
6, , ,"[TRVch# 607 Dt:07/08/2018] , Billno-KNG01265072018-003",1,80674,20000,4180,56494
7, , ,"[TRVch# 608 Dt:07/08/2018] , Billno-KNG01265072018-004",1,65690,35000,3120,27570
8, , ,"[TRVch# 609 Dt:07/08/2018] , Billno-KNG01265072018-005",1,78822,0,7118,71704
