,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,4,147087,20000,7075,120012
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,2,128850,20000,7075,101775
3, , ,"[TRVch# 4 Dt:01/01/2018] , Billno-KLU00536122017-001",1,74734,20000,2030,52704
4, , ,"[TRVch# 5 Dt:01/01/2018] , Billno-KLU00536122017-002",1,54116,0,5045,49071
5, ,08-2205-00-105-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,9557,0,0,9557
6, , ,"[TRVch# 9 Dt:19/01/2018] , Billno-KLU005362017100014",1,9557,0,0,9557
7, ,08-2205-00-105-01-S00N-V-N-20-OTHER CHARGES,Total,1,8680,0,0,8680
8, , ,"[TRVch# 10 Dt:19/01/2018] , Billno-KLU005362017100015",1,8680,0,0,8680
0,Grand Total, , ,4,139630,25406,7525,106699
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,4,139630,25406,7525,106699
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,4,139630,25406,7525,106699
3, , ,"[TRVch# 4 Dt:01/02/2018] , Billno-KLU00536012018-001",1,75635,20000,2030,53605
4, , ,"[TRVch# 5 Dt:01/02/2018] , Billno-KLU00536012018-002",1,54759,0,5109,49650
5, , ,"[TRVch# 6 Dt:05/02/2018] , Billno-KLU005362017100016",1,5406,5406,0,0
6, , ,"[TRVch# 7 Dt:05/02/2018] , Billno-KLU005362017100017",1,3830,0,386,3444
0,Grand Total, , ,6,239255,72630,63617,103008
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,6,239255,72630,63617,103008
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,4,226809,72630,63617,90562
3, , ,"[TRVch# 1 Dt:03/03/2018] , Billno-KLU00536022018-001",1,78036,20000,51119,6917
4, , ,"[TRVch# 10 Dt:08/03/2018] , Billno-KLU005362017100019",1,33825,0,0,33825
5, , ,"[TRVch# 11 Dt:08/03/2018] , Billno-KLU005362017100020",1,58476,52630,5846,0
6, , ,"[TRVch# 2 Dt:03/03/2018] , Billno-KLU00536022018-002",1,56472,0,6652,49820
7, ,08-2205-00-105-01-S00N-V-N-20-OTHER CHARGES,Total,2,12446,0,0,12446
8, , ,"[TRVch# 17 Dt:28/03/2018] , Billno-KLU005362017100023",1,2950,0,0,2950
9, , ,"[TRVch# 18 Dt:28/03/2018] , Billno-KLU005362017100022",1,9496,0,0,9496
0,Grand Total, , ,2,134508,20000,5139,109369
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,2,134508,20000,5139,109369
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,2,134508,20000,5139,109369
3, , ,"[TRVch# 1 Dt:03/04/2018] , Billno-KLU00536032018-001",1,78036,20000,30,58006
4, , ,"[TRVch# 2 Dt:03/04/2018] , Billno-KLU00536032018-002",1,56472,0,5109,51363
0,Grand Total, , ,2,134508,20000,7139,107369
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,2,134508,20000,7139,107369
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,2,134508,20000,7139,107369
3, , ,"[TRVch# 1 Dt:01/05/2018] , Billno-KLU00536042018-001",1,78036,20000,2030,56006
4, , ,"[TRVch# 2 Dt:01/05/2018] , Billno-KLU00536042018-002",1,56472,0,5109,51363
0,Grand Total, , ,2,134990,20000,7194,107796
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,2,134990,20000,7194,107796
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,2,134990,20000,7194,107796
3, , ,"[TRVch# 4 Dt:01/06/2018] , Billno-KLU00536052018-001",1,78036,20000,2030,56006
4, , ,"[TRVch# 5 Dt:01/06/2018] , Billno-KLU00536052018-002",1,56954,0,5164,51790
0,Grand Total, , ,2,137276,20000,7194,110082
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,2,137276,20000,7194,110082
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,2,137276,20000,7194,110082
3, , ,"[TRVch# 4 Dt:02/07/2018] , Billno-KLU00536062018-001",1,80322,20000,2030,58292
4, , ,"[TRVch# 5 Dt:02/07/2018] , Billno-KLU00536062018-002",1,56954,0,5164,51790
0,Grand Total, , ,2,137276,0,7194,130082
1,KLU00-536-DISTT LIBRARIAN KULLU,Total, ,2,137276,0,7194,130082
2, ,08-2205-00-105-01-S00N-V-N-01-SALARIES,Total,2,137276,0,7194,130082
3, , ,"[TRVch# 1 Dt:01/08/2018] , Billno-KLU00536072018-001",1,80322,0,2030,78292
4, , ,"[TRVch# 2 Dt:01/08/2018] , Billno-KLU00536072018-002",1,56954,0,5164,51790
