,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
10, , ,"[TRVch# 3234 Dt:31/08/2017] , Billno-KNG072122017100011",1,768,0,0,768
0,Grand Total, , ,8,826788,253000,34588,539200
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,8,826788,253000,34588,539200
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,120000,0,0,120000
3, , ,"[TRVch# 921 Dt:29/09/2017] , Billno-KNG072122017100012",1,120000,0,0,120000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,315553,83000,14447,218106
5, , ,"[TRVch# 1881 Dt:08/09/2017] , Billno-KNG07212082017-001",1,164492,83000,7800,73692
6, , ,"[TRVch# 1882 Dt:08/09/2017] , Billno-KNG07212082017-002",1,126076,0,6647,119429
7, , ,"[TRVch# 3723 Dt:29/09/2017] , Billno-KNG072122017100013",1,24985,0,0,24985
8, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1032,0,0,1032
9, , ,"[TRVch# 3724 Dt:29/09/2017] , Billno-KNG072122017100014",1,1032,0,0,1032
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,390203,170000,20141,200062
11, , ,"[TRVch# 1883 Dt:08/09/2017] , Billno-KNG07212082017-003",1,81476,30000,7330,44146
12, , ,"[TRVch# 1884 Dt:08/09/2017] , Billno-KNG07212082017-004",1,249146,140000,8935,100211
13, , ,"[TRVch# 1885 Dt:08/09/2017] , Billno-KNG07212082017-005",1,59581,0,3876,55705
0,Grand Total, , ,17,1039946,317007,35760,687179
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,17,1039946,317007,35760,687179
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 861 Dt:31/10/2017] , Billno-KNG072122017100030",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,323803,104316,15050,204437
5, , ,"[TRVch# 305 Dt:06/10/2017] , Billno-KNG07212092017-001",1,167336,83000,7800,76536
6, , ,"[TRVch# 306 Dt:06/10/2017] , Billno-KNG07212092017-002",1,127401,0,6714,120687
7, , ,"[TRVch# 4615 Dt:31/10/2017] , Billno-KNG072122017100022",1,450,0,0,450
8, , ,"[TRVch# 4616 Dt:31/10/2017] , Billno-KNG072122017100023",1,298,0,0,298
9, , ,"[TRVch# 4620 Dt:31/10/2017] , Billno-KNG072122017100027",1,21316,21316,0,0
10, , ,"[TRVch# 4621 Dt:31/10/2017] , Billno-KNG072122017100029",1,7002,0,536,6466
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,9,463643,212691,20710,230242
12, , ,"[TRVch# 307 Dt:06/10/2017] , Billno-KNG07212092017-003",1,82862,30000,7330,45532
13, , ,"[TRVch# 308 Dt:06/10/2017] , Billno-KNG07212092017-004",1,254364,140000,8935,105429
14, , ,"[TRVch# 309 Dt:06/10/2017] , Billno-KNG07212092017-005",1,76406,0,3948,72458
15, , ,"[TRVch# 4612 Dt:31/10/2017] , Billno-KNG072122017100018",1,150,0,0,150
16, , ,"[TRVch# 4613 Dt:31/10/2017] , Billno-KNG072122017100019",1,815,0,0,815
17, , ,"[TRVch# 4614 Dt:31/10/2017] , Billno-KNG072122017100021",1,250,0,0,250
18, , ,"[TRVch# 4617 Dt:31/10/2017] , Billno-KNG072122017100024",1,10493,10493,0,0
19, , ,"[TRVch# 4618 Dt:31/10/2017] , Billno-KNG072122017100025",1,32198,32198,0,0
20, , ,"[TRVch# 4619 Dt:31/10/2017] , Billno-KNG072122017100026",1,6105,0,497,5608
21, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2500,0,0,2500
22, , ,"[TRVch# 4611 Dt:31/10/2017] , Billno-KNG072122017100017",1,2500,0,0,2500
0,Grand Total, , ,6,809015,183000,39355,586660
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,6,809015,183000,39355,586660
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,125000,0,0,125000
3, , ,"[TRVch# 955 Dt:30/11/2017] , Billno-KNG072122017100031",1,125000,0,0,125000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,305447,83000,14514,207933
5, , ,"[TRVch# 1849 Dt:07/11/2017] , Billno-KNG07212102017-001",1,167336,83000,7800,76536
6, , ,"[TRVch# 1850 Dt:07/11/2017] , Billno-KNG07212102017-002",1,138111,0,6714,131397
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,378568,100000,24841,253727
8, , ,"[TRVch# 1851 Dt:07/11/2017] , Billno-KNG07212102017-003",1,82862,30000,7330,45532
9, , ,"[TRVch# 1852 Dt:07/11/2017] , Billno-KNG07212102017-004",1,127388,70000,4210,53178
10, , ,"[TRVch# 1853 Dt:07/11/2017] , Billno-KNG07212102017-005",1,168318,0,13301,155017
0,Grand Total, , ,7,990055,183000,40715,766340
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,7,990055,183000,40715,766340
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 730 Dt:30/12/2017] , Billno-KNG072122017100032",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,311337,83000,15234,213103
5, , ,"[TRVch# 1370 Dt:06/12/2017] , Billno-KNG07212112017-001",1,167336,83000,8040,76296
6, , ,"[TRVch# 1371 Dt:06/12/2017] , Billno-KNG07212112017-002",1,144001,0,7194,136807
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,378718,100000,25481,253237
8, , ,"[TRVch# 1372 Dt:06/12/2017] , Billno-KNG07212112017-003",1,82862,30000,7410,45452
9, , ,"[TRVch# 1373 Dt:06/12/2017] , Billno-KNG07212112017-004",1,127388,70000,4370,53018
10, , ,"[TRVch# 1374 Dt:06/12/2017] , Billno-KNG07212112017-005",1,168318,0,13701,154617
11, , ,"[TRVch# 3334 Dt:30/12/2017] , Billno-KNG072122017100033",1,150,0,0,150
0,Grand Total, , ,9,697656,183000,39736,474920
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,9,697656,183000,39736,474920
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,312993,83000,14633,215360
3, , ,"[TRVch# 2861 Dt:09/01/2018] , Billno-KNG07212122017-001",1,167336,83000,7800,76536
4, , ,"[TRVch# 2862 Dt:09/01/2018] , Billno-KNG07212122017-002",1,145657,0,6833,138824
5, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,1275,0,0,1275
6, , ,"[TRVch# 2894 Dt:09/01/2018] , Billno-KNG072122017100037",1,645,0,0,645
7, , ,"[TRVch# 2895 Dt:09/01/2018] , Billno-KNG072122017100036",1,630,0,0,630
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,381340,100000,25103,256237
9, , ,"[TRVch# 2863 Dt:09/01/2018] , Billno-KNG07212122017-003",1,82862,30000,7330,45532
10, , ,"[TRVch# 2864 Dt:09/01/2018] , Billno-KNG07212122017-004",1,127388,70000,4210,53178
11, , ,"[TRVch# 2865 Dt:09/01/2018] , Billno-KNG07212122017-005",1,171090,0,13563,157527
12, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,640,0,0,640
13, , ,"[TRVch# 3410 Dt:30/01/2018] , Billno-KNG072122017100035",1,640,0,0,640
14, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1408,0,0,1408
15, , ,"[TRVch# 3409 Dt:30/01/2018] , Billno-KNG072122017100034",1,1408,0,0,1408
0,Grand Total, , ,14,751904,210382,41163,500359
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,14,751904,210382,41163,500359
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,336805,95097,14987,226721
3, , ,"[TRVch# 1770 Dt:07/02/2018] , Billno-KNG07212012018-001",1,171620,83000,7800,80820
4, , ,"[TRVch# 1771 Dt:07/02/2018] , Billno-KNG07212012018-002",1,147008,0,6885,140123
5, , ,"[TRVch# 1847 Dt:07/02/2018] , Billno-KNG072122017100038",1,12097,12097,0,0
6, , ,"[TRVch# 1848 Dt:07/02/2018] , Billno-KNG072122017100039",1,5524,0,302,5222
7, , ,"[TRVch# 1853 Dt:07/02/2018] , Billno-KNG072122017100044",1,556,0,0,556
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,411819,115285,26176,270358
9, , ,"[TRVch# 1772 Dt:07/02/2018] , Billno-KNG07212012018-003",1,83864,30000,7330,46534
10, , ,"[TRVch# 1773 Dt:07/02/2018] , Billno-KNG07212012018-004",1,128936,70000,4210,54726
11, , ,"[TRVch# 1774 Dt:07/02/2018] , Billno-KNG07212012018-005",1,173356,0,13727,159629
12, , ,"[TRVch# 1849 Dt:07/02/2018] , Billno-KNG072122017100040",1,6012,6012,0,0
13, , ,"[TRVch# 1850 Dt:07/02/2018] , Billno-KNG072122017100041",1,9273,9273,0,0
14, , ,"[TRVch# 1851 Dt:07/02/2018] , Billno-KNG072122017100042",1,10252,0,909,9343
15, , ,"[TRVch# 1852 Dt:07/02/2018] , Billno-KNG072122017100043",1,126,0,0,126
16, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,3280,0,0,3280
17, , ,"[TRVch# 1843 Dt:07/02/2018] , Billno-KNG072122017100046",1,1460,0,0,1460
18, , ,"[TRVch# 1854 Dt:07/02/2018] , Billno-KNG072122017100045",1,1820,0,0,1820
0,Grand Total, , ,18,1178644,422995,177015,578634
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,18,1178644,422995,177015,578634
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,499593,192199,68930,238464
3, , ,"[TRVch# 1893 Dt:08/03/2018] , Billno-KNG07212022018-001",1,177082,83000,28726,65356
4, , ,"[TRVch# 1894 Dt:08/03/2018] , Billno-KNG07212022018-002",1,149903,0,15826,134077
5, , ,"[TRVch# 8397 Dt:31/03/2018] , Billno-KNG072122017100048",1,131938,109199,22739,0
6, , ,"[TRVch# 8398 Dt:31/03/2018] , Billno-KNG072122017100049",1,40670,0,1639,39031
7, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1515,0,0,1515
8, , ,"[TRVch# 8472 Dt:31/03/2018] , Billno-KNG072122017100054",1,1515,0,0,1515
9, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,4,4780,0,0,4780
10, , ,"[TRVch# 8473 Dt:31/03/2018] , Billno-KNG072122017100055",1,1490,0,0,1490
11, , ,"[TRVch# 8476 Dt:31/03/2018] , Billno-KNG072122017100060",1,350,0,0,350
12, , ,"[TRVch# 8504 Dt:31/03/2018] , Billno-KNG072122017100056",1,1480,0,0,1480
13, , ,"[TRVch# 8505 Dt:31/03/2018] , Billno-KNG072122017100057",1,1460,0,0,1460
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,669359,230796,108085,330478
15, , ,"[TRVch# 1895 Dt:08/03/2018] , Billno-KNG07212022018-003",1,86536,30000,12821,43715
16, , ,"[TRVch# 1896 Dt:08/03/2018] , Billno-KNG07212022018-004",1,135044,70000,33206,31838
17, , ,"[TRVch# 1897 Dt:08/03/2018] , Billno-KNG07212022018-005",1,178237,0,22961,155276
18, , ,"[TRVch# 8399 Dt:31/03/2018] , Billno-KNG072122017100050",1,65094,51679,13415,0
19, , ,"[TRVch# 8400 Dt:31/03/2018] , Billno-KNG072122017100051",1,99644,79117,20527,0
20, , ,"[TRVch# 8401 Dt:31/03/2018] , Billno-KNG072122017100052",1,104804,0,5155,99649
21, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,672,0,0,672
22, , ,"[TRVch# 8471 Dt:31/03/2018] , Billno-KNG072122017100053",1,672,0,0,672
23, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,2725,0,0,2725
24, , ,"[TRVch# 8474 Dt:31/03/2018] , Billno-KNG072122017100058",1,1350,0,0,1350
25, , ,"[TRVch# 8475 Dt:31/03/2018] , Billno-KNG072122017100059",1,1375,0,0,1375
0,Grand Total, , ,5,727640,183000,23399,521241
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,5,727640,183000,23399,521241
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,327823,83000,10071,234752
3, , ,"[TRVch# 541 Dt:06/04/2018] , Billno-KNG07212032018-002",1,149903,0,9996,139907
4, , ,"[TRVch# 547 Dt:06/04/2018] , Billno-KNG07212032018-001",1,177920,83000,75,94845
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,399817,100000,13328,286489
6, , ,"[TRVch# 542 Dt:06/04/2018] , Billno-KNG07212032018-003",1,86536,30000,120,56416
7, , ,"[TRVch# 543 Dt:06/04/2018] , Billno-KNG07212032018-004",1,135044,70000,90,64954
8, , ,"[TRVch# 544 Dt:06/04/2018] , Billno-KNG07212032018-005",1,178237,0,13118,165119
0,Grand Total, , ,6,787748,180000,48509,559239
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,6,787748,180000,48509,559239
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,312572,85000,22052,205520
3, , ,"[TRVch# 504 Dt:05/05/2018] , Billno-KNG07212042018-001",1,177920,85000,11515,81405
4, , ,"[TRVch# 505 Dt:05/05/2018] , Billno-KNG07212042018-002",1,134652,0,10537,124115
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,475176,95000,26457,353719
6, , ,"[TRVch# 3635 Dt:29/05/2018] , Billno-KNG072122018100001",1,115815,0,0,115815
7, , ,"[TRVch# 506 Dt:05/05/2018] , Billno-KNG07212042018-003",1,86536,30000,8440,48096
8, , ,"[TRVch# 507 Dt:05/05/2018] , Billno-KNG07212042018-004",1,142494,65000,6360,71134
9, , ,"[TRVch# 508 Dt:05/05/2018] , Billno-KNG07212042018-005",1,130331,0,11657,118674
0,Grand Total, , ,6,1121933,180000,48509,893424
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,6,1121933,180000,48509,893424
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,450000,0,0,450000
3, , ,"[TRVch# 1204 Dt:30/06/2018] , Billno-KNG072122018100003",1,450000,0,0,450000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,312572,85000,22052,205520
5, , ,"[TRVch# 1750 Dt:08/06/2018] , Billno-KNG07212052018-001",1,177920,85000,11515,81405
6, , ,"[TRVch# 1751 Dt:08/06/2018] , Billno-KNG07212052018-002",1,134652,0,10537,124115
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,359361,95000,26457,237904
8, , ,"[TRVch# 1752 Dt:08/06/2018] , Billno-KNG07212052018-003",1,86536,30000,8440,48096
9, , ,"[TRVch# 1753 Dt:08/06/2018] , Billno-KNG07212052018-004",1,142494,65000,6360,71134
10, , ,"[TRVch# 1754 Dt:08/06/2018] , Billno-KNG07212052018-005",1,130331,0,11657,118674
0,Grand Total, , ,6,773821,200000,51850,521971
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,6,773821,200000,51850,521971
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,313638,85000,22152,206486
3, , ,"[TRVch# 669 Dt:06/07/2018] , Billno-KNG07212062018-001",1,177920,85000,11515,81405
4, , ,"[TRVch# 670 Dt:06/07/2018] , Billno-KNG07212062018-002",1,135718,0,10637,125081
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,460183,115000,29698,315485
6, , ,"[TRVch# 3238 Dt:31/07/2018] , Billno-KNG072122018100004",1,847,0,0,847
7, , ,"[TRVch# 671 Dt:06/07/2018] , Billno-KNG07212062018-003",1,89102,30000,8440,50662
8, , ,"[TRVch# 672 Dt:06/07/2018] , Billno-KNG07212062018-004",1,211970,85000,9480,117490
9, , ,"[TRVch# 673 Dt:06/07/2018] , Billno-KNG07212062018-005",1,158264,0,11778,146486
0,Grand Total, , ,6,779615,195000,51780,532835
1,KNG07-212-GSSS SIALKAR KANGRI,Total, ,6,779615,195000,51780,532835
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,313638,85000,22152,206486
3, , ,"[TRVch# 1114 Dt:07/08/2018] , Billno-KNG07212072018-001",1,177920,85000,11515,81405
4, , ,"[TRVch# 1115 Dt:07/08/2018] , Billno-KNG07212072018-002",1,135718,0,10637,125081
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,465977,110000,29628,326349
6, , ,"[TRVch# 1116 Dt:07/08/2018] , Billno-KNG07212072018-003",1,84940,25000,8361,51579
7, , ,"[TRVch# 1117 Dt:07/08/2018] , Billno-KNG07212072018-004",1,215068,85000,9480,120588
8, , ,"[TRVch# 1118 Dt:07/08/2018] , Billno-KNG07212072018-005",1,163302,0,11787,151515
9, , ,"[TRVch# 3107 Dt:31/08/2018] , Billno-KNG072122018100005",1,2667,0,0,2667
