DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,150,49519,0,49519,0
SML14-500-DISTRICT TREASURY OFFICER SHIMLA,Total, ,150,49519,0,49519,0
 ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,81,18895,0,18895,0
 , ,"[TRVch# 10 Dt:05/08/2017] , Billno-SML145001782030001",1,20,0,20,0
 , ,"[TRVch# 109 Dt:30/11/2017] , Billno-SML1450017A2030002",1,399,0,399,0
 , ,"[TRVch# 11 Dt:05/05/2018] , Billno-SML145001852030001",1,100,0,100,0
 , ,"[TRVch# 11 Dt:05/08/2017] , Billno-SML145001782030002",1,80,0,80,0
 , ,"[TRVch# 110 Dt:30/11/2017] , Billno-SML1450017A2030003",1,740,0,740,0
 , ,"[TRVch# 112 Dt:30/11/2017] , Billno-SML1450017A2030005",1,60,0,60,0
 , ,"[TRVch# 114 Dt:30/11/2017] , Billno-SML1450017A2030007",1,1580,0,1580,0
 , ,"[TRVch# 115 Dt:30/11/2017] , Billno-SML1450017A2030008",1,60,0,60,0
 , ,"[TRVch# 117 Dt:30/11/2017] , Billno-SML1450017A2030010",1,40,0,40,0
 , ,"[TRVch# 13 Dt:31/05/2017] , Billno-SML145001752030003",1,60,0,60,0
 , ,"[TRVch# 14 Dt:31/05/2017] , Billno-SML145001752030004",1,60,0,60,0
 , ,"[TRVch# 149 Dt:29/05/2018] , Billno-SML145001852030003",1,200,0,200,0
 , ,"[TRVch# 149 Dt:31/07/2018] , Billno-SML145001872030003",1,810,0,810,0
 , ,"[TRVch# 151 Dt:29/05/2018] , Billno-SML145001852030005",1,100,0,100,0
 , ,"[TRVch# 151 Dt:31/07/2018] , Billno-SML145001872030005",1,70,0,70,0
 , ,"[TRVch# 152 Dt:29/05/2018] , Billno-SML145001852030006",1,100,0,100,0
 , ,"[TRVch# 153 Dt:31/07/2018] , Billno-SML145001872030007",1,100,0,100,0
 , ,"[TRVch# 154 Dt:31/07/2018] , Billno-SML145001872030008",1,320,0,320,0
 , ,"[TRVch# 155 Dt:31/07/2018] , Billno-SML145001872030009",1,20,0,20,0
 , ,"[TRVch# 158 Dt:31/07/2018] , Billno-SML145001872030012",1,100,0,100,0
 , ,"[TRVch# 159 Dt:31/10/2017] , Billno-SML145001702030005",1,40,0,40,0
 , ,"[TRVch# 16 Dt:31/05/2017] , Billno-SML145001752030006",1,80,0,80,0
 , ,"[TRVch# 161 Dt:31/10/2017] , Billno-SML145001702030007",1,80,0,80,0
 , ,"[TRVch# 162 Dt:27/04/2018] , Billno-SML145001842030001",1,100,0,100,0
 , ,"[TRVch# 165 Dt:27/04/2018] , Billno-SML145001842030004",1,100,0,100,0
 , ,"[TRVch# 18 Dt:31/05/2017] , Billno-SML145001752030008",1,80,0,80,0
 , ,"[TRVch# 19 Dt:31/05/2017] , Billno-SML145001752030009",1,60,0,60,0
 , ,"[TRVch# 21 Dt:31/05/2017] , Billno-SML145001752030011",1,40,0,40,0
 , ,"[TRVch# 22 Dt:31/05/2017] , Billno-SML145001752030012",1,60,0,60,0
 , ,"[TRVch# 254 Dt:31/03/2018] , Billno-SML145001732030001",1,100,0,100,0
 , ,"[TRVch# 256 Dt:31/03/2018] , Billno-SML145001732030003",1,100,0,100,0
 , ,"[TRVch# 258 Dt:31/03/2018] , Billno-SML145001732030005",1,20,0,20,0
 , ,"[TRVch# 260 Dt:31/03/2018] , Billno-SML145001732030007",1,60,0,60,0
 , ,"[TRVch# 263 Dt:31/03/2018] , Billno-SML145001732030010",1,100,0,100,0
 , ,"[TRVch# 265 Dt:31/03/2018] , Billno-SML145001732030012",1,230,0,230,0
 , ,"[TRVch# 271 Dt:30/12/2017] , Billno-SML1450017B2030004",1,60,0,60,0
 , ,"[TRVch# 273 Dt:30/12/2017] , Billno-SML1450017B2030006",1,240,0,240,0
 , ,"[TRVch# 274 Dt:30/12/2017] , Billno-SML1450017B2030007",1,640,0,640,0
 , ,"[TRVch# 275 Dt:30/12/2017] , Billno-SML1450017B2030008",1,300,0,300,0
 , ,"[TRVch# 277 Dt:30/12/2017] , Billno-SML1450017B2030010",1,600,0,600,0
 , ,"[TRVch# 3 Dt:06/10/2017] , Billno-SML145001702030001",1,60,0,60,0
 , ,"[TRVch# 4 Dt:05/09/2017] , Billno-SML145001792030001",1,40,0,40,0
 , ,"[TRVch# 47 Dt:30/01/2018] , Billno-SML145001712030001",1,440,0,440,0
 , ,"[TRVch# 60 Dt:30/06/2018] , Billno-SML145001862030002",1,100,0,100,0
