,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
8, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,417985,163250,3557,251178
9, , ,"[TRVch# 41 Dt:06/04/2018] , Billno-KNG09537032018-005",1,346026,163250,301,182475
10, , ,"[TRVch# 42 Dt:06/04/2018] , Billno-KNG09537032018-006",1,71959,0,3256,68703
11, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,211086,51000,3384,156702
12, , ,"[TRVch# 43 Dt:06/04/2018] , Billno-KNG09537032018-007",1,74226,20000,60,54166
13, , ,"[TRVch# 44 Dt:06/04/2018] , Billno-KNG09537032018-008",1,136860,31000,3324,102536
0,Grand Total, , ,27,2803697,1130152,66458,1607087
1,KNG09-537-TEHSILDAR BAIJNATH,Total, ,27,2803697,1130152,66458,1607087
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,7,1089483,386739,23834,678910
3, , ,"[TRVch# 122 Dt:19/05/2018] , Billno-KNG095372018100001",1,28865,22248,0,6617
4, , ,"[TRVch# 123 Dt:19/05/2018] , Billno-KNG095372018100002",1,11931,0,879,11052
5, , ,"[TRVch# 124 Dt:19/05/2018] , Billno-KNG095372018100010",1,329974,241491,0,88483
6, , ,"[TRVch# 125 Dt:19/05/2018] , Billno-KNG095372018100011",1,118093,0,0,118093
7, , ,"[TRVch# 128 Dt:19/05/2018] , Billno-KNG095372018100019",1,35620,0,0,35620
8, , ,"[TRVch# 54 Dt:05/05/2018] , Billno-KNG09537042018-001",1,337054,123000,7258,206796
9, , ,"[TRVch# 55 Dt:05/05/2018] , Billno-KNG09537042018-002",1,227946,0,15697,212249
10, ,05-2029-00-103-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2410,0,0,2410
11, , ,"[TRVch# 179 Dt:29/05/2018] , Billno-KNG095372018100020",1,2410,0,0,2410
12, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,6,543412,129592,27662,386158
13, , ,"[TRVch# 120 Dt:19/05/2018] , Billno-KNG095372018100003",1,6948,6948,0,0
14, , ,"[TRVch# 121 Dt:19/05/2018] , Billno-KNG095372018100004",1,12048,0,1212,10836
15, , ,"[TRVch# 126 Dt:19/05/2018] , Billno-KNG095372018100012",1,74644,74644,0,0
16, , ,"[TRVch# 127 Dt:19/05/2018] , Billno-KNG095372018100013",1,92942,0,0,92942
17, , ,"[TRVch# 56 Dt:05/05/2018] , Billno-KNG09537042018-003",1,104100,48000,2260,53840
18, , ,"[TRVch# 57 Dt:05/05/2018] , Billno-KNG09537042018-004",1,252730,0,24190,228540
19, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,6,729376,448143,6201,275032
20, , ,"[TRVch# 166 Dt:19/05/2018] , Billno-KNG095372018100006",1,3015,0,144,2871
21, , ,"[TRVch# 168 Dt:19/05/2018] , Billno-KNG095372018100008",1,23632,23632,0,0
22, , ,"[TRVch# 170 Dt:19/05/2018] , Billno-KNG095372018100014",1,256261,256261,0,0
23, , ,"[TRVch# 171 Dt:19/05/2018] , Billno-KNG095372018100015",1,27022,0,0,27022
24, , ,"[TRVch# 56 Dt:05/05/2018] , Billno-KNG09537042018-005",1,346026,168250,2801,174975
25, , ,"[TRVch# 57 Dt:05/05/2018] , Billno-KNG09537042018-006",1,73420,0,3256,70164
26, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,1,12810,0,0,12810
27, , ,"[TRVch# 174 Dt:19/05/2018] , Billno-KNG095372018100018",1,12810,0,0,12810
28, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,6,426206,165678,8761,251767
29, , ,"[TRVch# 167 Dt:19/05/2018] , Billno-KNG095372018100007",1,5178,5178,0,0
30, , ,"[TRVch# 169 Dt:19/05/2018] , Billno-KNG095372018100009",1,8662,4782,0,3880
31, , ,"[TRVch# 172 Dt:19/05/2018] , Billno-KNG095372018100016",1,56155,56155,0,0
32, , ,"[TRVch# 173 Dt:19/05/2018] , Billno-KNG095372018100017",1,141039,51563,0,89476
33, , ,"[TRVch# 58 Dt:05/05/2018] , Billno-KNG09537042018-007",1,74226,20000,5060,49166
34, , ,"[TRVch# 59 Dt:05/05/2018] , Billno-KNG09537042018-008",1,140946,28000,3701,109245
0,Grand Total, , ,10,1591536,409250,67112,1115174
1,KNG09-537-TEHSILDAR BAIJNATH,Total, ,10,1591536,409250,67112,1115174
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,3,584868,128000,22425,434443
3, , ,"[TRVch# 124 Dt:18/06/2018] , Billno-KNG095372018100023",1,17810,0,0,17810
4, , ,"[TRVch# 84 Dt:08/06/2018] , Billno-KNG09537052018-001",1,339112,128000,6728,204384
5, , ,"[TRVch# 85 Dt:08/06/2018] , Billno-KNG09537052018-002",1,227946,0,15697,212249
6, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,2,357064,48000,26450,282614
7, , ,"[TRVch# 86 Dt:08/06/2018] , Billno-KNG09537052018-003",1,104100,48000,2260,53840
8, , ,"[TRVch# 87 Dt:08/06/2018] , Billno-KNG09537052018-004",1,252964,0,24190,228774
9, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,421248,168250,6057,246941
10, , ,"[TRVch# 149 Dt:08/06/2018] , Billno-KNG09537052018-005",1,347828,168250,2801,176777
11, , ,"[TRVch# 150 Dt:08/06/2018] , Billno-KNG09537052018-006",1,73420,0,3256,70164
12, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,1,7006,0,0,7006
13, , ,"[TRVch# 234 Dt:18/06/2018] , Billno-KNG095372018100022",1,7006,0,0,7006
14, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,221350,65000,12180,144170
15, , ,"[TRVch# 151 Dt:08/06/2018] , Billno-KNG09537052018-007",1,76434,20000,5060,51374
16, , ,"[TRVch# 152 Dt:08/06/2018] , Billno-KNG09537052018-008",1,144916,45000,7120,92796
0,Grand Total, , ,17,1956805,584949,67942,1303914
1,KNG09-537-TEHSILDAR BAIJNATH,Total, ,17,1956805,584949,67942,1303914
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,4,685441,196141,23255,466045
3, , ,"[TRVch# 119 Dt:18/07/2018] , Billno-KNG095372018100029",1,17810,0,0,17810
4, , ,"[TRVch# 71 Dt:07/07/2018] , Billno-KNG09537062018-001",1,396544,153000,7558,235986
5, , ,"[TRVch# 72 Dt:07/07/2018] , Billno-KNG09537062018-002",1,227946,0,15697,212249
6, , ,"[TRVch# 76 Dt:07/07/2018] , Billno-KNG095372018100024",1,43141,43141,0,0
7, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,2,357766,48000,26450,283316
8, , ,"[TRVch# 73 Dt:07/07/2018] , Billno-KNG09537062018-003",1,104100,48000,2260,53840
9, , ,"[TRVch# 74 Dt:07/07/2018] , Billno-KNG09537062018-004",1,253666,0,24190,229476
10, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,5,555166,168250,6057,380859
11, , ,"[TRVch# 108 Dt:07/07/2018] , Billno-KNG09537062018-005",1,349378,168250,2801,178327
12, , ,"[TRVch# 109 Dt:07/07/2018] , Billno-KNG09537062018-006",1,83130,0,3256,79874
13, , ,"[TRVch# 188 Dt:18/07/2018] , Billno-KNG095372018100032",1,11505,0,0,11505
14, , ,"[TRVch# 189 Dt:18/07/2018] , Billno-KNG095372018100031",1,24450,0,0,24450
15, , ,"[TRVch# 194 Dt:18/07/2018] , Billno-KNG095372018100026",1,86703,0,0,86703
16, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,1,6780,0,0,6780
17, , ,"[TRVch# 186 Dt:18/07/2018] , Billno-KNG095372018100028",1,6780,0,0,6780
18, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,5,351652,172558,12180,166914
19, , ,"[TRVch# 110 Dt:07/07/2018] , Billno-KNG09537062018-007",1,76434,20000,5060,51374
20, , ,"[TRVch# 111 Dt:07/07/2018] , Billno-KNG09537062018-008",1,146974,45000,7120,94854
21, , ,"[TRVch# 115 Dt:07/07/2018] , Billno-KNG095372018100025",1,52074,52074,0,0
22, , ,"[TRVch# 187 Dt:18/07/2018] , Billno-KNG095372018100030",1,55484,55484,0,0
23, , ,"[TRVch# 278 Dt:31/07/2018] , Billno-KNG095372018100033",1,20686,0,0,20686
0,Grand Total, , ,16,1917748,434250,70035,1413463
1,KNG09-537-TEHSILDAR BAIJNATH,Total, ,16,1917748,434250,70035,1413463
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,4,872202,153000,24376,694826
3, , ,"[TRVch# 147 Dt:31/08/2018] , Billno-KNG095372018100034",1,216516,0,0,216516
4, , ,"[TRVch# 50 Dt:07/08/2018] , Billno-KNG09537072018-001",1,396544,153000,7558,235986
5, , ,"[TRVch# 51 Dt:07/08/2018] , Billno-KNG09537072018-002",1,241332,0,16818,224514
6, , ,"[TRVch# 99 Dt:20/08/2018] , Billno-KNG095372018100036",1,17810,0,0,17810
7, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,3,358331,48000,26422,283909
8, , ,"[TRVch# 146 Dt:31/08/2018] , Billno-KNG095372018100038",1,565,0,0,565
9, , ,"[TRVch# 52 Dt:07/08/2018] , Billno-KNG09537072018-003",1,104100,48000,2260,53840
10, , ,"[TRVch# 53 Dt:07/08/2018] , Billno-KNG09537072018-004",1,253666,0,24162,229504
11, ,05-2029-00-103-04-S00N-V-N-05-OFFICE EXPENSES,Total,1,1025,0,0,1025
12, , ,"[TRVch# 100 Dt:20/08/2018] , Billno-KNG095372018100037",1,1025,0,0,1025
13, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,4,449302,168250,7057,273995
14, , ,"[TRVch# 245 Dt:31/08/2018] , Billno-KNG095372018100039",1,8012,0,0,8012
15, , ,"[TRVch# 246 Dt:31/08/2018] , Billno-KNG095372018100041",1,6776,0,0,6776
16, , ,"[TRVch# 85 Dt:07/08/2018] , Billno-KNG09537072018-005",1,350698,168250,3801,178647
17, , ,"[TRVch# 86 Dt:07/08/2018] , Billno-KNG09537072018-006",1,83816,0,3256,80560
18, ,05-2053-00-093-01-S00N-V-N-02-WAGES,Total,1,7006,0,0,7006
19, , ,"[TRVch# 178 Dt:20/08/2018] , Billno-KNG095372018100035",1,7006,0,0,7006
20, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,3,229882,65000,12180,152702
21, , ,"[TRVch# 244 Dt:31/08/2018] , Billno-KNG095372018100040",1,6474,0,0,6474
22, , ,"[TRVch# 87 Dt:07/08/2018] , Billno-KNG09537072018-007",1,76434,20000,5060,51374
23, , ,"[TRVch# 88 Dt:07/08/2018] , Billno-KNG09537072018-008",1,146974,45000,7120,94854
