,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,1812362,137125,6028,1669209
1,KNG07-209-GSSS DOLA KHARYANA,Total, ,8,1812362,137125,6028,1669209
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 1187 Dt:29/04/2017] , Billno-KNG072092017100001",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,151715,37000,1887,112828
5, , ,"[TRVch# 1485 Dt:10/04/2017] , Billno-KNG07209032017-001",1,118148,37000,45,81103
6, , ,"[TRVch# 1486 Dt:10/04/2017] , Billno-KNG07209032017-002",1,33567,0,1842,31725
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,393119,100125,4141,288853
8, , ,"[TRVch# 1487 Dt:10/04/2017] , Billno-KNG07209032017-003",1,80422,32000,60,48362
9, , ,"[TRVch# 1488 Dt:10/04/2017] , Billno-KNG07209032017-004",1,277098,68125,675,208298
10, , ,"[TRVch# 1489 Dt:10/04/2017] , Billno-KNG07209032017-005",1,35599,0,3406,32193
11, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,487008,0,0,487008
12, , ,"[TRVch# 168 Dt:29/04/2017] , Billno-KNG072092017100003",1,487008,0,0,487008
13, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,580520,0,0,580520
14, , ,"[TRVch# 167 Dt:29/04/2017] , Billno-KNG072092017100002",1,580520,0,0,580520
0,Grand Total, , ,13,1021895,169742,21918,830235
1,KNG07-209-GSSS DOLA KHARYANA,Total, ,13,1021895,169742,21918,830235
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 371 Dt:09/05/2017] , Billno-KNG072092017100004",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,166363,46858,5398,114107
5, , ,"[TRVch# 1953 Dt:09/05/2017] , Billno-KNG07209042017-001",1,120833,38000,2620,80213
6, , ,"[TRVch# 1954 Dt:09/05/2017] , Billno-KNG07209042017-002",1,33808,0,1867,31941
7, , ,"[TRVch# 4096 Dt:31/05/2017] , Billno-KNG072092017100005",1,9553,8858,695,0
8, , ,"[TRVch# 4097 Dt:31/05/2017] , Billno-KNG072092017100006",1,2169,0,216,1953
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,352786,122884,16520,213382
10, , ,"[TRVch# 1955 Dt:09/05/2017] , Billno-KNG07209042017-003",1,81452,32000,2120,47332
11, , ,"[TRVch# 1956 Dt:09/05/2017] , Billno-KNG07209042017-004",1,193672,63125,7360,123187
12, , ,"[TRVch# 1957 Dt:09/05/2017] , Billno-KNG07209042017-005",1,36045,0,3450,32595
13, , ,"[TRVch# 4098 Dt:31/05/2017] , Billno-KNG072092017100007",1,9270,8316,954,0
14, , ,"[TRVch# 4099 Dt:31/05/2017] , Billno-KNG072092017100008",1,28333,19443,2231,6659
15, , ,"[TRVch# 4100 Dt:31/05/2017] , Billno-KNG072092017100009",1,4014,0,405,3609
16, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,2746,0,0,2746
17, , ,"[TRVch# 4095 Dt:31/05/2017] , Billno-KNG072092017100011",1,1760,0,0,1760
18, , ,"[TRVch# 4113 Dt:31/05/2017] , Billno-KNG072092017100012",1,986,0,0,986
0,Grand Total, , ,5,530784,138125,17595,375064
1,KNG07-209-GSSS DOLA KHARYANA,Total, ,5,530784,138125,17595,375064
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,157341,38000,2635,116706
3, , ,"[TRVch# 1409 Dt:08/06/2017] , Billno-KNG07209052017-001",1,120833,38000,2620,80213
4, , ,"[TRVch# 1410 Dt:08/06/2017] , Billno-KNG07209052017-002",1,36508,0,15,36493
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,373443,100125,14960,258358
6, , ,"[TRVch# 1411 Dt:08/06/2017] , Billno-KNG07209052017-003",1,81452,0,2120,79332
7, , ,"[TRVch# 1412 Dt:08/06/2017] , Billno-KNG07209052017-004",1,255946,100125,9390,146431
8, , ,"[TRVch# 1413 Dt:08/06/2017] , Billno-KNG07209052017-005",1,36045,0,3450,32595
0,Grand Total, , ,5,549797,138125,17699,393973
1,KNG07-209-GSSS DOLA KHARYANA,Total, ,5,549797,138125,17699,393973
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,157928,38000,2635,117293
3, , ,"[TRVch# 1749 Dt:10/07/2017] , Billno-KNG07209062017-001",1,120833,38000,2620,80213
4, , ,"[TRVch# 1750 Dt:10/07/2017] , Billno-KNG07209062017-002",1,37095,0,15,37080
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,391869,100125,15064,276680
6, , ,"[TRVch# 1751 Dt:10/07/2017] , Billno-KNG07209062017-003",1,81452,0,2120,79332
7, , ,"[TRVch# 1752 Dt:10/07/2017] , Billno-KNG07209062017-004",1,257755,100125,9390,148240
8, , ,"[TRVch# 1753 Dt:10/07/2017] , Billno-KNG07209062017-005",1,52662,0,3554,49108
0,Grand Total, , ,7,935524,138125,18021,779378
1,KNG07-209-GSSS DOLA KHARYANA,Total, ,7,935524,138125,18021,779378
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,373132,0,0,373132
3, , ,"[TRVch# 1181 Dt:31/08/2017] , Billno-KNG072092017100014",1,373132,0,0,373132
