DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,255379
CHM00-024-C.D.P.O. CHAMBA,Total, , , ,3,255379
 ,0049-INTEREST RECEIPTS,Total, , ,2,247518
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,2,247518
 , , ,15/03/2018,Total,1,100000
 , , , ,"[E0049000002] HIMGRN:B18C112935, CDPO CHAMBA MISCELLANEOUS -Intrest",1,100000
 , , ,18/07/2018,Total,1,147518
 , , , ,"[I0049000004] HIMGRN:b18g119159, CDPO CHAMBA MISCELLANEOUS -",1,147518
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,7861
 , ,0235-60-800-01-MISC.RECEIPT ON A/C OF UNSPENT BALANCE,Total, ,1,7861
 , , ,13/07/2018,Total,1,7861
 , , , ,"[I0235000001] HIMGRN:b18g119145, CDPO CHAMBA MISC.RECEIPT ON A/C OF UNSPENT BALANCE -",1,7861
