,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,144665,30000,6576,108089
7, , ,"[TRVch# 220 Dt:01/07/2017] , Billno-KLU00252062017-003",1,72930,30000,4530,38400
8, , ,"[TRVch# 221 Dt:01/07/2017] , Billno-KLU00252062017-004",1,69947,0,2046,67901
9, , ,"[TRVch# 807 Dt:19/07/2017] , Billno-KLU002522017100008",1,1190,0,0,1190
10, , ,"[TRVch# 809 Dt:19/07/2017] , Billno-KLU002522017100010",1,598,0,0,598
11, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
12, , ,"[TRVch# 222 Dt:01/07/2017] , Billno-KLU00252062017-005",1,16710,0,0,16710
0,Grand Total, , ,8,314211,30000,6590,277621
1,KLU00-252-GHS MALANA,Total, ,8,314211,30000,6590,277621
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,48525,0,14,48511
3, , ,"[TRVch# 211 Dt:01/08/2017] , Billno-KLU00252072017-001",1,33265,0,9,33256
4, , ,"[TRVch# 212 Dt:01/08/2017] , Billno-KLU00252072017-002",1,15260,0,5,15255
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,3,103500,0,0,103500
6, , ,"[TRVch# 755 Dt:17/08/2017] , Billno-KLU002522017100011",1,40500,0,0,40500
7, , ,"[TRVch# 756 Dt:17/08/2017] , Billno-KLU002522017100012",1,22500,0,0,22500
8, , ,"[TRVch# 757 Dt:17/08/2017] , Billno-KLU002522017100013",1,40500,0,0,40500
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,145476,30000,6576,108900
10, , ,"[TRVch# 213 Dt:01/08/2017] , Billno-KLU00252072017-003",1,72930,30000,4530,38400
11, , ,"[TRVch# 214 Dt:01/08/2017] , Billno-KLU00252072017-004",1,72546,0,2046,70500
12, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
13, , ,"[TRVch# 215 Dt:01/08/2017] , Billno-KLU00252072017-005",1,16710,0,0,16710
0,Grand Total, , ,8,316412,30000,14410,272002
1,KLU00-252-GHS MALANA,Total, ,8,316412,30000,14410,272002
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,84000,0,0,84000
3, , ,"[TRVch# 201 Dt:25/09/2017] , Billno-KLU002522017100030",1,84000,0,0,84000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,49329,0,4637,44692
5, , ,"[TRVch# 225 Dt:01/09/2017] , Billno-KLU00252082017-001",1,33821,0,3206,30615
6, , ,"[TRVch# 226 Dt:01/09/2017] , Billno-KLU00252082017-002",1,15508,0,1431,14077
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,18676,0,0,18676
8, , ,"[TRVch# 852 Dt:19/09/2017] , Billno-KLU002522017100023",1,9338,0,0,9338
9, , ,"[TRVch# 853 Dt:19/09/2017] , Billno-KLU002522017100024",1,9338,0,0,9338
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,147697,30000,9773,107924
11, , ,"[TRVch# 227 Dt:01/09/2017] , Billno-KLU00252082017-003",1,74194,30000,4530,39664
12, , ,"[TRVch# 228 Dt:01/09/2017] , Billno-KLU00252082017-004",1,73503,0,5243,68260
13, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
14, , ,"[TRVch# 229 Dt:01/09/2017] , Billno-KLU00252082017-005",1,16710,0,0,16710
0,Grand Total, , ,10,233317,37776,16939,178602
1,KLU00-252-GHS MALANA,Total, ,10,233317,37776,16939,178602
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,52698,0,4799,47899
3, , ,"[TRVch# 1016 Dt:17/10/2017] , Billno-KLU002522017100026",1,1597,0,56,1541
4, , ,"[TRVch# 1017 Dt:17/10/2017] , Billno-KLU002522017100027",1,968,0,25,943
5, , ,"[TRVch# 41 Dt:03/10/2017] , Billno-KLU00252092017-001",1,34377,0,3262,31115
6, , ,"[TRVch# 42 Dt:03/10/2017] , Billno-KLU00252092017-002",1,15756,0,1456,14300
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,163909,37776,12140,113993
8, , ,"[TRVch# 1015 Dt:17/10/2017] , Billno-KLU002522017100025",1,9720,7776,1944,0
9, , ,"[TRVch# 1018 Dt:17/10/2017] , Billno-KLU002522017100028",1,2772,0,276,2496
10, , ,"[TRVch# 1019 Dt:17/10/2017] , Billno-KLU002522017100029",1,1597,0,56,1541
11, , ,"[TRVch# 43 Dt:03/10/2017] , Billno-KLU00252092017-003",1,75409,30000,4530,40879
12, , ,"[TRVch# 45 Dt:03/10/2017] , Billno-KLU00252092017-004",1,74411,0,5334,69077
13, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
14, , ,"[TRVch# 48 Dt:03/10/2017] , Billno-KLU00252092017-005",1,16710,0,0,16710
0,Grand Total, , ,9,223193,37000,11320,174873
1,KLU00-252-GHS MALANA,Total, ,9,223193,37000,11320,174873
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,29679,0,1456,28223
3, , ,"[TRVch# 217 Dt:01/11/2017] , Billno-KLU00252102017-001",1,15756,0,1456,14300
4, , ,"[TRVch# 852 Dt:20/11/2017] , Billno-KLU002522017100037",1,13923,0,0,13923
5, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2234,0,0,2234
6, , ,"[TRVch# 277 Dt:03/11/2017] , Billno-KLU002522017100032",1,2234,0,0,2234
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,23400,0,0,23400
8, , ,"[TRVch# 306 Dt:06/11/2017] , Billno-KLU002522017100036",1,11700,0,0,11700
9, , ,"[TRVch# 307 Dt:06/11/2017] , Billno-KLU002522017100035",1,11700,0,0,11700
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,149870,37000,9864,103006
11, , ,"[TRVch# 218 Dt:01/11/2017] , Billno-KLU00252102017-002",1,75409,37000,4530,33879
12, , ,"[TRVch# 219 Dt:01/11/2017] , Billno-KLU00252102017-003",1,74461,0,5334,69127
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1300,0,0,1300
14, , ,"[TRVch# 851 Dt:20/11/2017] , Billno-KLU002522017100038",1,1300,0,0,1300
15, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
16, , ,"[TRVch# 238 Dt:01/11/2017] , Billno-KLU00252102017-004",1,16710,0,0,16710
0,Grand Total, , ,4,201172,37000,11880,152292
1,KLU00-252-GHS MALANA,Total, ,4,201172,37000,11880,152292
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,32356,0,1616,30740
3, , ,"[TRVch# 222 Dt:01/12/2017] , Billno-KLU00252112017-001",1,32356,0,1616,30740
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,152106,37000,10184,104922
5, , ,"[TRVch# 223 Dt:01/12/2017] , Billno-KLU00252112017-002",1,77645,37000,4610,36035
6, , ,"[TRVch# 224 Dt:01/12/2017] , Billno-KLU00252112017-003",1,74461,0,5574,68887
7, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,80,16630
8, , ,"[TRVch# 225 Dt:01/12/2017] , Billno-KLU00252112017-004",1,16710,0,80,16630
0,Grand Total, , ,3,123527,0,6790,116737
1,KLU00-252-GHS MALANA,Total, ,3,123527,0,6790,116737
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,32356,0,1456,30900
3, , ,"[TRVch# 228 Dt:01/01/2018] , Billno-KLU00252122017-001",1,32356,0,1456,30900
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,74461,0,5334,69127
5, , ,"[TRVch# 230 Dt:01/01/2018] , Billno-KLU00252122017-002",1,74461,0,5334,69127
6, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
7, , ,"[TRVch# 231 Dt:01/01/2018] , Billno-KLU00252122017-003",1,16710,0,0,16710
0,Grand Total, , ,8,157543,0,7631,149912
1,KLU00-252-GHS MALANA,Total, ,8,157543,0,7631,149912
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,33658,0,1588,32070
3, , ,"[TRVch# 212 Dt:01/02/2018] , Billno-KLU00252012018-001",1,32542,0,1474,31068
4, , ,"[TRVch# 919 Dt:12/02/2018] , Billno-KLU002522017100040",1,1116,0,114,1002
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,25650,0,0,25650
6, , ,"[TRVch# 921 Dt:12/02/2018] , Billno-KLU002522017100042",1,12825,0,0,12825
7, , ,"[TRVch# 922 Dt:12/02/2018] , Billno-KLU002522017100043",1,12825,0,0,12825
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,81525,0,6043,75482
9, , ,"[TRVch# 213 Dt:01/02/2018] , Billno-KLU00252012018-002",1,75141,0,5401,69740
10, , ,"[TRVch# 918 Dt:12/02/2018] , Billno-KLU002522017100039",1,2304,0,234,2070
11, , ,"[TRVch# 920 Dt:12/02/2018] , Billno-KLU002522017100041",1,4080,0,408,3672
12, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
13, , ,"[TRVch# 215 Dt:01/02/2018] , Billno-KLU00252012018-003",1,16710,0,0,16710
0,Grand Total, , ,10,174950,0,6875,168075
1,KLU00-252-GHS MALANA,Total, ,10,174950,0,6875,168075
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,37411,0,1474,35937
3, , ,"[TRVch# 1262 Dt:19/03/2018] , Billno-KLU002522017100045",1,4373,0,0,4373
4, , ,"[TRVch# 228 Dt:03/03/2018] , Billno-KLU00252022018-001",1,33038,0,1474,31564
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,11700,0,0,11700
6, , ,"[TRVch# 1265 Dt:19/03/2018] , Billno-KLU002522017100048",1,5850,0,0,5850
7, , ,"[TRVch# 1266 Dt:19/03/2018] , Billno-KLU002522017100049",1,5850,0,0,5850
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,103011,0,5401,97610
9, , ,"[TRVch# 1263 Dt:19/03/2018] , Billno-KLU002522017100046",1,26055,0,0,26055
10, , ,"[TRVch# 229 Dt:03/03/2018] , Billno-KLU00252022018-002",1,76956,0,5401,71555
11, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,4710,0,0,4710
12, , ,"[TRVch# 1261 Dt:19/03/2018] , Billno-KLU002522017100044",1,4710,0,0,4710
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,650,0,0,650
14, , ,"[TRVch# 1267 Dt:19/03/2018] , Billno-KLU002522017100050",1,650,0,0,650
15, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,2,17468,0,0,17468
16, , ,"[TRVch# 1264 Dt:19/03/2018] , Billno-KLU002522017100047",1,353,0,0,353
17, , ,"[TRVch# 230 Dt:03/03/2018] , Billno-KLU00252022018-003",1,17115,0,0,17115
0,Grand Total, , ,3,127109,0,6875,120234
1,KLU00-252-GHS MALANA,Total, ,3,127109,0,6875,120234
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,33038,0,1474,31564
3, , ,"[TRVch# 225 Dt:03/04/2018] , Billno-KLU00252032018-001",1,33038,0,1474,31564
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,76956,0,5401,71555
5, , ,"[TRVch# 226 Dt:03/04/2018] , Billno-KLU00252032018-002",1,76956,0,5401,71555
6, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,17115,0,0,17115
7, , ,"[TRVch# 227 Dt:03/04/2018] , Billno-KLU00252032018-003",1,17115,0,0,17115
0,Grand Total, , ,3,129709,0,6906,122803
1,KLU00-252-GHS MALANA,Total, ,3,129709,0,6906,122803
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,51853,0,1484,50369
3, , ,"[TRVch# 188 Dt:01/05/2018] , Billno-KLU00252042018-001",1,17915,0,0,17915
4, , ,"[TRVch# 189 Dt:01/05/2018] , Billno-KLU00252042018-002",1,33938,0,1484,32454
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,77856,0,5422,72434
6, , ,"[TRVch# 190 Dt:01/05/2018] , Billno-KLU00252042018-003",1,77856,0,5422,72434
0,Grand Total, , ,5,165495,0,6970,158525
1,KLU00-252-GHS MALANA,Total, ,5,165495,0,6970,158525
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,33938,0,1484,32454
3, , ,"[TRVch# 228 Dt:01/06/2018] , Billno-KLU00252052018-001",1,33938,0,1484,32454
4, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,17915,0,0,17915
5, , ,"[TRVch# 229 Dt:01/06/2018] , Billno-KLU00252052018-002",1,17915,0,0,17915
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,35100,0,0,35100
7, , ,"[TRVch# 805 Dt:11/06/2018] , Billno-KLU002522018100003",1,17550,0,0,17550
8, , ,"[TRVch# 806 Dt:11/06/2018] , Billno-KLU002522018100004",1,17550,0,0,17550
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,78542,0,5486,73056
10, , ,"[TRVch# 230 Dt:01/06/2018] , Billno-KLU00252052018-003",1,78542,0,5486,73056
0,Grand Total, , ,3,131993,0,7115,124878
1,KLU00-252-GHS MALANA,Total, ,3,131993,0,7115,124878
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,34420,0,1529,32891
3, , ,"[TRVch# 142 Dt:02/07/2018] , Billno-KLU00252062018-001",1,34420,0,1529,32891
4, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,17915,0,0,17915
5, , ,"[TRVch# 143 Dt:02/07/2018] , Billno-KLU00252062018-002",1,17915,0,0,17915
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,79658,0,5586,74072
7, , ,"[TRVch# 145 Dt:02/07/2018] , Billno-KLU00252062018-003",1,79658,0,5586,74072
0,Grand Total, , ,3,132410,0,7115,125295
1,KLU00-252-GHS MALANA,Total, ,3,132410,0,7115,125295
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,34420,0,1529,32891
3, , ,"[TRVch# 865 Dt:23/08/2018] , Billno-KLU002522018100006",1,34420,0,1529,32891
4, ,08-2202-01-101-03-S00N-V-P-01-SALARIES,Total,1,17915,0,0,17915
5, , ,"[TRVch# 866 Dt:23/08/2018] , Billno-KLU002522018100007",1,17915,0,0,17915
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,80075,0,5586,74489
7, , ,"[TRVch# 864 Dt:23/08/2018] , Billno-KLU002522018100005",1,80075,0,5586,74489
