,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
14, , ,"[TRVch# 573 Dt:09/10/2017] , Billno-MDI01234092017-004",1,291303,85000,12039,194264
0,Grand Total, , ,7,582968,176000,31647,375321
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,7,582968,176000,31647,375321
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,148083,25000,10256,112827
3, , ,"[TRVch# 520 Dt:08/11/2017] , Billno-MDI01234102017-001",1,93217,0,7226,85991
4, , ,"[TRVch# 521 Dt:08/11/2017] , Billno-MDI01234102017-002",1,54866,25000,3030,26836
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
6, , ,"[TRVch# 3554 Dt:30/11/2017] , Billno-MDI012342017100025",1,13590,0,0,13590
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,421295,151000,21391,248904
8, , ,"[TRVch# 522 Dt:08/11/2017] , Billno-MDI01234102017-003",1,81045,50000,6060,24985
9, , ,"[TRVch# 523 Dt:08/11/2017] , Billno-MDI01234102017-004",1,302698,85000,15301,202397
10, , ,"[TRVch# 524 Dt:08/11/2017] , Billno-MDI01234102017-005",1,5958,0,0,5958
11, , ,"[TRVch# 530 Dt:08/11/2017] , Billno-MDI01234102017-006",1,31594,16000,30,15564
0,Grand Total, , ,10,567159,176000,31301,359858
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,10,567159,176000,31301,359858
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,151641,25000,10576,116065
3, , ,"[TRVch# 3549 Dt:30/12/2017] , Billno-MDI012342017100027",1,200,0,0,200
4, , ,"[TRVch# 3550 Dt:30/12/2017] , Billno-MDI012342017100029",1,1679,0,0,1679
5, , ,"[TRVch# 458 Dt:06/12/2017] , Billno-MDI01234112017-001",1,93217,0,7466,85751
6, , ,"[TRVch# 459 Dt:06/12/2017] , Billno-MDI01234112017-002",1,56545,25000,3110,28435
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,415518,151000,20725,243793
8, , ,"[TRVch# 3548 Dt:30/12/2017] , Billno-MDI012342017100026",1,300,0,0,300
9, , ,"[TRVch# 3551 Dt:30/12/2017] , Billno-MDI012342017100030",1,100,0,0,100
10, , ,"[TRVch# 460 Dt:06/12/2017] , Billno-MDI01234112017-003",1,81045,50000,6140,24905
11, , ,"[TRVch# 461 Dt:06/12/2017] , Billno-MDI01234112017-004",1,293244,85000,14395,193849
12, , ,"[TRVch# 462 Dt:06/12/2017] , Billno-MDI01234112017-005",1,9235,0,80,9155
13, , ,"[TRVch# 463 Dt:06/12/2017] , Billno-MDI01234112017-006",1,31594,16000,110,15484
0,Grand Total, , ,7,578470,181000,30181,367289
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,7,578470,181000,30181,367289
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,149762,25000,10256,114506
3, , ,"[TRVch# 477 Dt:09/01/2018] , Billno-MDI01234122017-001",1,93217,0,7226,85991
4, , ,"[TRVch# 478 Dt:09/01/2018] , Billno-MDI01234122017-002",1,56545,25000,3030,28515
5, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
6, , ,"[TRVch# 2389 Dt:22/01/2018] , Billno-MDI012342017100034",1,13590,0,0,13590
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,415118,156000,19925,239193
8, , ,"[TRVch# 479 Dt:09/01/2018] , Billno-MDI01234122017-003",1,81045,50000,6060,24985
9, , ,"[TRVch# 480 Dt:09/01/2018] , Billno-MDI01234122017-004",1,293244,90000,13835,189409
10, , ,"[TRVch# 481 Dt:09/01/2018] , Billno-MDI01234122017-005",1,9235,0,0,9235
11, , ,"[TRVch# 482 Dt:09/01/2018] , Billno-MDI01234122017-006",1,31594,16000,30,15564
0,Grand Total, , ,9,614458,185068,44952,384438
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,9,614458,185068,44952,384438
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,161349,29068,8999,123282
3, , ,"[TRVch# 4003 Dt:28/02/2018] , Billno-MDI012342017100037",1,4068,4068,0,0
4, , ,"[TRVch# 4004 Dt:28/02/2018] , Billno-MDI012342017100036",1,5508,0,552,4956
5, , ,"[TRVch# 439 Dt:07/02/2018] , Billno-MDI01234012018-001",1,94540,0,8317,86223
6, , ,"[TRVch# 440 Dt:07/02/2018] , Billno-MDI01234012018-002",1,57233,25000,130,32103
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13590,0,0,13590
8, , ,"[TRVch# 3895 Dt:28/02/2018] , Billno-MDI012342017100035",1,13590,0,0,13590
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,439519,156000,35953,247566
10, , ,"[TRVch# 441 Dt:07/02/2018] , Billno-MDI01234012018-003",1,82033,50000,16060,15973
11, , ,"[TRVch# 442 Dt:07/02/2018] , Billno-MDI01234012018-004",1,316280,90000,19863,206417
12, , ,"[TRVch# 443 Dt:07/02/2018] , Billno-MDI01234012018-005",1,9235,0,0,9235
13, , ,"[TRVch# 444 Dt:07/02/2018] , Billno-MDI01234012018-006",1,31971,16000,30,15941
0,Grand Total, , ,21,1110326,482921,82934,544471
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,21,1110326,482921,82934,544471
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,239863,69284,14303,156276
3, , ,"[TRVch# 471 Dt:07/03/2018] , Billno-MDI01234022018-001",1,96989,0,14273,82716
4, , ,"[TRVch# 472 Dt:07/03/2018] , Billno-MDI01234022018-002",1,59068,25000,30,34038
5, , ,"[TRVch# 6367 Dt:28/03/2018] , Billno-MDI012342017100053",1,39522,0,0,39522
6, , ,"[TRVch# 6368 Dt:28/03/2018] , Billno-MDI012342017100054",1,44284,44284,0,0
7, ,08-2202-01-800-05-S00N-V-P-41-GIA GENERAL (Salary),Total,3,140265,0,0,140265
8, , ,"[TRVch# 10218 Dt:31/03/2018] , Billno-MDI012342017100058",1,108465,0,0,108465
9, , ,"[TRVch# 10219 Dt:31/03/2018] , Billno-MDI012342017100056",1,15900,0,0,15900
10, , ,"[TRVch# 2842 Dt:19/03/2018] , Billno-MDI012342017100042",1,15900,0,0,15900
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,14,730198,413637,68631,247930
12, , ,"[TRVch# 10280 Dt:31/03/2018] , Billno-MDI012342017100038",1,5844,5844,0,0
13, , ,"[TRVch# 2843 Dt:19/03/2018] , Billno-MDI012342017100040",1,13548,13548,0,0
14, , ,"[TRVch# 2844 Dt:19/03/2018] , Billno-MDI012342017100041",1,5105,0,390,4715
15, , ,"[TRVch# 2858 Dt:19/03/2018] , Billno-MDI012342017100031",1,3057,0,0,3057
16, , ,"[TRVch# 2902 Dt:19/03/2018] , Billno-MDI012342017100039",1,2262,2262,0,0
17, , ,"[TRVch# 473 Dt:07/03/2018] , Billno-MDI01234022018-003",1,84668,50000,21543,13125
18, , ,"[TRVch# 474 Dt:07/03/2018] , Billno-MDI01234022018-004",1,309412,90000,46668,172744
19, , ,"[TRVch# 475 Dt:07/03/2018] , Billno-MDI01234022018-005",1,9235,0,0,9235
20, , ,"[TRVch# 476 Dt:07/03/2018] , Billno-MDI01234022018-006",1,32978,16000,30,16948
21, , ,"[TRVch# 6349 Dt:28/03/2018] , Billno-MDI012342017100048",1,147745,147745,0,0
22, , ,"[TRVch# 6350 Dt:28/03/2018] , Billno-MDI012342017100049",1,8896,0,0,8896
23, , ,"[TRVch# 6351 Dt:28/03/2018] , Billno-MDI012342017100050",1,19210,0,0,19210
24, , ,"[TRVch# 6352 Dt:28/03/2018] , Billno-MDI012342017100051",1,24653,24653,0,0
25, , ,"[TRVch# 6369 Dt:28/03/2018] , Billno-MDI012342017100052",1,63585,63585,0,0
0,Grand Total, , ,5,592350,181000,12736,398614
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,5,592350,181000,12736,398614
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,156057,25000,7347,123710
3, , ,"[TRVch# 372 Dt:07/04/2018] , Billno-MDI01234032018-001",1,96989,0,7317,89672
4, , ,"[TRVch# 373 Dt:07/04/2018] , Billno-MDI01234032018-002",1,59068,25000,30,34038
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,436293,156000,5389,274904
6, , ,"[TRVch# 374 Dt:07/04/2018] , Billno-MDI01234032018-003",1,84668,50000,60,34608
7, , ,"[TRVch# 375 Dt:07/04/2018] , Billno-MDI01234032018-004",1,230843,106000,180,124663
8, , ,"[TRVch# 376 Dt:07/04/2018] , Billno-MDI01234032018-005",1,120782,0,5149,115633
0,Grand Total, , ,6,755137,181000,36772,537365
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,6,755137,181000,36772,537365
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,125000,0,0,125000
3, , ,"[TRVch# 739 Dt:28/05/2018] , Billno-MDI012342018100002",1,125000,0,0,125000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,167783,25000,10862,131921
5, , ,"[TRVch# 387 Dt:10/05/2018] , Billno-MDI01234042018-001",1,108715,0,7832,100883
6, , ,"[TRVch# 388 Dt:10/05/2018] , Billno-MDI01234042018-002",1,59068,25000,3030,31038
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,462354,156000,25910,280444
8, , ,"[TRVch# 389 Dt:10/05/2018] , Billno-MDI01234042018-003",1,84668,50000,9060,25608
9, , ,"[TRVch# 390 Dt:10/05/2018] , Billno-MDI01234042018-004",1,235524,106000,11680,117844
10, , ,"[TRVch# 391 Dt:10/05/2018] , Billno-MDI01234042018-005",1,142162,0,5170,136992
0,Grand Total, , ,6,655604,181000,36762,437842
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,6,655604,181000,36762,437842
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,173245,25000,10852,137393
3, , ,"[TRVch# 466 Dt:08/06/2018] , Billno-MDI01234052018-001",1,114177,0,7822,106355
4, , ,"[TRVch# 467 Dt:08/06/2018] , Billno-MDI01234052018-002",1,59068,25000,3030,31038
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,482359,156000,25910,300449
6, , ,"[TRVch# 3687 Dt:30/06/2018] , Billno-MDI012342018100003",1,20005,0,0,20005
7, , ,"[TRVch# 468 Dt:08/06/2018] , Billno-MDI01234052018-003",1,84668,50000,9060,25608
8, , ,"[TRVch# 469 Dt:08/06/2018] , Billno-MDI01234052018-004",1,235524,106000,11680,117844
9, , ,"[TRVch# 470 Dt:08/06/2018] , Billno-MDI01234052018-005",1,142162,0,5170,136992
0,Grand Total, , ,5,640143,181000,40520,418623
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,5,640143,181000,40520,418623
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,175657,25000,11073,139584
3, , ,"[TRVch# 333 Dt:07/07/2018] , Billno-MDI01234062018-001",1,116589,0,8043,108546
4, , ,"[TRVch# 346 Dt:07/07/2018] , Billno-MDI01234062018-002",1,59068,25000,3030,31038
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,464486,156000,29447,279039
6, , ,"[TRVch# 347 Dt:07/07/2018] , Billno-MDI01234062018-003",1,84668,50000,9060,25608
7, , ,"[TRVch# 348 Dt:07/07/2018] , Billno-MDI01234062018-004",1,236540,106000,11680,118860
8, , ,"[TRVch# 349 Dt:07/07/2018] , Billno-MDI01234062018-005",1,143278,0,8707,134571
0,Grand Total, , ,8,890923,181000,40575,669348
1,MDI01-234-PRINCIPAL GSSS BARTO,Total, ,8,890923,181000,40575,669348
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,250000,0,0,250000
3, , ,"[TRVch# 313 Dt:23/08/2018] , Billno-MDI012342018100004",1,150000,0,0,150000
4, , ,"[TRVch# 332 Dt:23/08/2018] , Billno-MDI012342018100006",1,100000,0,0,100000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,175657,25000,11073,139584
6, , ,"[TRVch# 1799 Dt:09/08/2018] , Billno-MDI01234072018-001",1,116589,0,8043,108546
7, , ,"[TRVch# 1800 Dt:09/08/2018] , Billno-MDI01234072018-002",1,59068,25000,3030,31038
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,465266,156000,29502,279764
9, , ,"[TRVch# 1801 Dt:09/08/2018] , Billno-MDI01234072018-003",1,84668,50000,9060,25608
10, , ,"[TRVch# 1802 Dt:09/08/2018] , Billno-MDI01234072018-004",1,236540,106000,11680,118860
11, , ,"[TRVch# 1803 Dt:09/08/2018] , Billno-MDI01234072018-005",1,143862,0,8762,135100
12, , ,"[TRVch# 2512 Dt:23/08/2018] , Billno-MDI012342018100005",1,196,0,0,196
