,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1444044,328500,36825,1078719
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,6,1444044,328500,36825,1078719
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 1199 Dt:29/04/2017] , Billno-KNG032082017100002",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,442444,85000,23829,333615
5, , ,"[TRVch# 785 Dt:10/04/2017] , Billno-KNG03208032017-001",1,291749,85000,120,206629
6, , ,"[TRVch# 786 Dt:10/04/2017] , Billno-KNG03208032017-002",1,150695,0,23709,126986
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,801600,243500,12996,545104
8, , ,"[TRVch# 787 Dt:10/04/2017] , Billno-KNG03208032017-003",1,156547,35000,180,121367
9, , ,"[TRVch# 788 Dt:10/04/2017] , Billno-KNG03208032017-004",1,515181,208500,330,306351
10, , ,"[TRVch# 789 Dt:10/04/2017] , Billno-KNG03208032017-005",1,129872,0,12486,117386
0,Grand Total, , ,18,6386566,420050,100115,5866401
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,18,6386566,420050,100115,5866401
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,3240549,0,0,3240549
3, , ,"[TRVch# 1484 Dt:31/05/2017] , Billno-KNG032082017100005",1,3240549,0,0,3240549
4, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,46399,0,0,46399
5, , ,"[TRVch# 34 Dt:20/05/2017] , Billno-KNG032082017100008",1,46399,0,0,46399
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,436985,104955,33117,298913
7, , ,"[TRVch# 1149 Dt:09/05/2017] , Billno-KNG03208042017-001",1,237929,85000,8090,144839
8, , ,"[TRVch# 1150 Dt:09/05/2017] , Billno-KNG03208042017-002",1,154880,0,23276,131604
9, , ,"[TRVch# 3096 Dt:20/05/2017] , Billno-KNG032082017100009",1,26804,19955,0,6849
10, , ,"[TRVch# 3103 Dt:20/05/2017] , Billno-KNG032082017100010",1,17372,0,1751,15621
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,10,1136660,315095,66998,754567
12, , ,"[TRVch# 1151 Dt:09/05/2017] , Billno-KNG03208042017-003",1,158535,45000,12180,101355
13, , ,"[TRVch# 1152 Dt:09/05/2017] , Billno-KNG03208042017-004",1,523580,176500,15830,331250
14, , ,"[TRVch# 1153 Dt:09/05/2017] , Billno-KNG03208042017-005",1,132990,0,17295,115695
15, , ,"[TRVch# 3097 Dt:20/05/2017] , Billno-KNG032082017100012",1,77312,68035,0,9277
16, , ,"[TRVch# 3098 Dt:20/05/2017] , Billno-KNG032082017100011",1,25560,25560,0,0
17, , ,"[TRVch# 3099 Dt:20/05/2017] , Billno-KNG032082017100013",1,21163,0,2120,19043
18, , ,"[TRVch# 5165 Dt:31/05/2017] , Billno-KNG032082017100014",1,47881,0,4837,43044
19, , ,"[TRVch# 5166 Dt:31/05/2017] , Billno-KNG032082017100015",1,109090,0,10678,98412
20, , ,"[TRVch# 5167 Dt:31/05/2017] , Billno-KNG032082017100017",1,19102,0,1913,17189
21, , ,"[TRVch# 5168 Dt:31/05/2017] , Billno-KNG032082017100016",1,21447,0,2145,19302
22, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,942233,0,0,942233
23, , ,"[TRVch# 168 Dt:20/05/2017] , Billno-KNG032082017100006",1,942233,0,0,942233
24, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,583740,0,0,583740
25, , ,"[TRVch# 169 Dt:20/05/2017] , Billno-KNG032082017100007",1,583740,0,0,583740
0,Grand Total, , ,7,3191344,306500,74908,2809936
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,7,3191344,306500,74908,2809936
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,2000000,0,0,2000000
3, , ,"[TRVch# 310 Dt:20/06/2017] , Billno-KNG032082017100020",1,1500000,0,0,1500000
4, , ,"[TRVch# 311 Dt:20/06/2017] , Billno-KNG032082017100021",1,500000,0,0,500000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,392809,85000,31366,276443
6, , ,"[TRVch# 556 Dt:08/06/2017] , Billno-KNG03208052017-001",1,237929,85000,8090,144839
7, , ,"[TRVch# 557 Dt:08/06/2017] , Billno-KNG03208052017-002",1,154880,0,23276,131604
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,798535,221500,43542,533493
9, , ,"[TRVch# 558 Dt:08/06/2017] , Billno-KNG03208052017-003",1,158535,45000,12180,101355
10, , ,"[TRVch# 559 Dt:08/06/2017] , Billno-KNG03208052017-004",1,525860,176500,15830,333530
11, , ,"[TRVch# 560 Dt:08/06/2017] , Billno-KNG03208052017-005",1,114140,0,15532,98608
0,Grand Total, , ,6,1151111,271500,70190,809421
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,6,1151111,271500,70190,809421
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,338547,50000,26648,261899
3, , ,"[TRVch# 928 Dt:10/07/2017] , Billno-KNG03208062017-001",1,180496,50000,3060,127436
4, , ,"[TRVch# 929 Dt:10/07/2017] , Billno-KNG03208062017-002",1,158051,0,23588,134463
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,798535,221500,43542,533493
6, , ,"[TRVch# 930 Dt:10/07/2017] , Billno-KNG03208062017-003",1,158535,45000,12180,101355
7, , ,"[TRVch# 931 Dt:10/07/2017] , Billno-KNG03208062017-004",1,525860,176500,15830,333530
8, , ,"[TRVch# 932 Dt:10/07/2017] , Billno-KNG03208062017-005",1,114140,0,15532,98608
9, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14029,0,0,14029
10, , ,"[TRVch# 2680 Dt:19/07/2017] , Billno-KNG032082017100023",1,14029,0,0,14029
0,Grand Total, , ,7,2069163,253500,70774,1744889
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,7,2069163,253500,70774,1744889
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 1275 Dt:31/08/2017] , Billno-KNG032082017100026",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,345127,50000,27292,267835
5, , ,"[TRVch# 985 Dt:08/08/2017] , Billno-KNG03208072017-001",1,180496,50000,3060,127436
6, , ,"[TRVch# 986 Dt:08/08/2017] , Billno-KNG03208072017-002",1,164631,0,24232,140399
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,702258,203500,43482,455276
8, , ,"[TRVch# 987 Dt:08/08/2017] , Billno-KNG03208072017-003",1,160955,45000,12180,103775
9, , ,"[TRVch# 988 Dt:08/08/2017] , Billno-KNG03208072017-004",1,427163,158500,15770,252893
10, , ,"[TRVch# 989 Dt:08/08/2017] , Billno-KNG03208072017-005",1,114140,0,15532,98608
11, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,521778,0,0,521778
12, , ,"[TRVch# 427 Dt:31/08/2017] , Billno-KNG032082017100024",1,521778,0,0,521778
0,Grand Total, , ,7,5481912,298500,63582,5119830
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,7,5481912,298500,63582,5119830
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,4377325,0,0,4377325
3, , ,"[TRVch# 643 Dt:21/09/2017] , Billno-KNG032082017100027",1,4377325,0,0,4377325
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,369397,50000,27629,291768
5, , ,"[TRVch# 1023 Dt:08/09/2017] , Billno-KNG03208082017-001",1,182667,50000,3060,129607
6, , ,"[TRVch# 1024 Dt:08/09/2017] , Billno-KNG03208082017-002",1,186730,0,24569,162161
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,729113,248500,35953,444660
8, , ,"[TRVch# 1025 Dt:08/09/2017] , Billno-KNG03208082017-003",1,163347,75000,11180,77167
9, , ,"[TRVch# 1026 Dt:08/09/2017] , Billno-KNG03208082017-004",1,493568,173500,17000,303068
10, , ,"[TRVch# 1027 Dt:08/09/2017] , Billno-KNG03208082017-005",1,72198,0,7773,64425
11, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,6077,0,0,6077
12, , ,"[TRVch# 3265 Dt:21/09/2017] , Billno-KNG032082017100030",1,6077,0,0,6077
0,Grand Total, , ,8,1642517,268500,59123,1314894
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,8,1642517,268500,59123,1314894
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,375977,50000,28050,297927
3, , ,"[TRVch# 815 Dt:07/10/2017] , Billno-KNG03208092017-001",1,184739,50000,3060,131679
4, , ,"[TRVch# 816 Dt:07/10/2017] , Billno-KNG03208092017-002",1,191238,0,24990,166248
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,679918,218500,31073,430345
6, , ,"[TRVch# 817 Dt:07/10/2017] , Billno-KNG03208092017-003",1,86977,45000,6120,35857
7, , ,"[TRVch# 818 Dt:07/10/2017] , Billno-KNG03208092017-004",1,502949,173500,17000,312449
8, , ,"[TRVch# 819 Dt:07/10/2017] , Billno-KNG03208092017-006",1,89992,0,7953,82039
9, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,20938,0,0,20938
10, , ,"[TRVch# 201 Dt:31/10/2017] , Billno-KNG032082017100032",1,20938,0,0,20938
11, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,558790,0,0,558790
12, , ,"[TRVch# 202 Dt:31/10/2017] , Billno-KNG032082017100031",1,558790,0,0,558790
13, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,6894,0,0,6894
14, , ,"[TRVch# 4786 Dt:31/10/2017] , Billno-KNG032082017100034",1,6894,0,0,6894
0,Grand Total, , ,9,1693517,322888,60167,1310462
1,KNG03-208-GSSS BARI-KANDRORI,Total, ,9,1693517,322888,60167,1310462
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 327 Dt:21/11/2017] , Billno-KNG032082017100042",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,354797,50000,24107,280690
5, , ,"[TRVch# 510 Dt:07/11/2017] , Billno-KNG03208102017-001",1,184739,50000,3060,131679
6, , ,"[TRVch# 511 Dt:07/11/2017] , Billno-KNG03208102017-002",1,170058,0,21047,149011
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,838720,272888,36060,529772
8, , ,"[TRVch# 4289 Dt:30/11/2017] , Billno-KNG032082017100040",1,9240,0,927,8313
9, , ,"[TRVch# 4290 Dt:30/11/2017] , Billno-KNG032082017100041",1,64810,48328,0,16482
10, , ,"[TRVch# 4291 Dt:30/11/2017] , Billno-KNG032082017100039",1,11060,11060,0,0
11, , ,"[TRVch# 512 Dt:07/11/2017] , Billno-KNG03208102017-003",1,160234,75000,10180,75054
12, , ,"[TRVch# 513 Dt:07/11/2017] , Billno-KNG03208102017-004",1,503384,138500,17000,347884
13, , ,"[TRVch# 514 Dt:07/11/2017] , Billno-KNG03208102017-005",1,89992,0,7953,82039
