DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,4202
MDI00-536-DISTT LIBRARIAN MANDI,Total, , , ,4,4202
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,4202
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,1,764
 , , ,11/01/2018,Total,1,764
 , , , ,"[C0202000062] HIMGRN:B18A118251, DISTRICT LIBRARY MISCELLANEOUS RECEIPTS -Over dues charges,Duplicate Card and book lost price",1,764
 , ,0202-04-102-02-MISCELLANEOUS RECEIPTS,Total, ,3,3438
 , , ,09/01/2018,Total,1,1907
 , , , ,"[C0202000026] HIMGRN:B18A113764, DISTRICT LIBRARY MISCELLANEOUS RECEIPTS -Sales of old news papers and Magazine by auction",1,1907
 , , ,14/06/2018,Total,1,508
 , , , ,"[H0202000034] HIMGRN:B18F121721, DISTRICT LIBRARY MISCELLANEOUS RECEIPTS -Over due charges and late fee to return books",1,508
 , , ,06/08/2018,Total,1,1023
 , , , ,"[J0202000009] HIMGRN:B18H103359, DISTRICT LIBRARY MISCELLANEOUS RECEIPTS -Over dues and Book Lost Price vide R.N.4221-4228",1,1023
