DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,13,125590,0,80,125510
KNG11-006-AE IPH SUB DIV SHAH.NEHAR PROJECT ,Total, ,13,125590,0,80,125510
 ,13-2700-01-101-01-S00N-V-N-02-WAGES,Total,13,125590,0,80,125510
 , ,"[TRVch# 12 Dt:30/12/2017] , Billno-KNG110062017000009",1,6300,0,80,6220
 , ,"[TRVch# 13 Dt:19/02/2018] , Billno-KNG110062017000012",1,6510,0,0,6510
 , ,"[TRVch# 13 Dt:21/11/2017] , Billno-KNG110062017000007",1,9030,0,0,9030
 , ,"[TRVch# 14 Dt:19/07/2017] , Billno-KNG110062017000006",1,12180,0,0,12180
 , ,"[TRVch# 14 Dt:21/06/2017] , Billno-KNG110062017000003",1,13020,0,0,13020
 , ,"[TRVch# 15 Dt:27/09/2017] , Billno-KNG110062017000004",1,13020,0,0,13020
 , ,"[TRVch# 16 Dt:18/08/2017] , Billno-KNG110062017000005",1,12810,0,0,12810
 , ,"[TRVch# 16 Dt:30/01/2018] , Billno-KNG110062017000011",1,6510,0,0,6510
 , ,"[TRVch# 25 Dt:31/05/2017] , Billno-KNG110062017000001",1,12400,0,0,12400
 , ,"[TRVch# 26 Dt:22/03/2018] , Billno-KNG110062017000013",1,10290,0,0,10290
 , ,"[TRVch# 26 Dt:31/05/2017] , Billno-KNG110062017000002",1,12600,0,0,12600
 , ,"[TRVch# 66 Dt:31/03/2018] , Billno-KNG110062017000014",1,4410,0,0,4410
 , ,"[TRVch# 8 Dt:06/12/2017] , Billno-KNG110062017000008",1,6510,0,0,6510
