,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,1080580,283000,40353,757227
1,KNG01-213-GSSS OLD KANGRA,Total, ,5,1080580,283000,40353,757227
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,393753,85000,16598,292155
3, , ,"[TRVch# 186 Dt:10/04/2017] , Billno-KNG01213032017-001",1,192475,85000,105,107370
4, , ,"[TRVch# 187 Dt:10/04/2017] , Billno-KNG01213032017-002",1,201278,0,16493,184785
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,686827,198000,23755,465072
6, , ,"[TRVch# 188 Dt:10/04/2017] , Billno-KNG01213032017-003",1,75032,20000,60,54972
7, , ,"[TRVch# 189 Dt:10/04/2017] , Billno-KNG01213032017-004",1,407901,178000,1343,228558
8, , ,"[TRVch# 190 Dt:10/04/2017] , Billno-KNG01213032017-005",1,203894,0,22352,181542
0,Grand Total, , ,5,1100862,298000,72493,730369
1,KNG01-213-GSSS OLD KANGRA,Total, ,5,1100862,298000,72493,730369
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,403431,86000,23637,293794
3, , ,"[TRVch# 243 Dt:09/05/2017] , Billno-KNG01213042017-001",1,196531,86000,5105,105426
4, , ,"[TRVch# 244 Dt:09/05/2017] , Billno-KNG01213042017-002",1,206900,0,18532,188368
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,697431,212000,48856,436575
6, , ,"[TRVch# 245 Dt:09/05/2017] , Billno-KNG01213042017-003",1,75989,20000,7060,48929
7, , ,"[TRVch# 246 Dt:09/05/2017] , Billno-KNG01213042017-004",1,413929,192000,15543,206386
8, , ,"[TRVch# 247 Dt:09/05/2017] , Billno-KNG01213042017-005",1,207513,0,26253,181260
0,Grand Total, , ,10,1382299,266000,69463,1046836
1,KNG01-213-GSSS OLD KANGRA,Total, ,10,1382299,266000,69463,1046836
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 1231 Dt:30/06/2017] , Billno-KNG012132017100009",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,403431,86000,23637,293794
5, , ,"[TRVch# 2366 Dt:08/06/2017] , Billno-KNG01213052017-001",1,196531,86000,5105,105426
6, , ,"[TRVch# 2367 Dt:08/06/2017] , Billno-KNG01213052017-002",1,206900,0,18532,188368
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,640348,180000,45826,414522
8, , ,"[TRVch# 2368 Dt:08/06/2017] , Billno-KNG01213052017-003",1,75989,20000,7060,48929
9, , ,"[TRVch# 2369 Dt:08/06/2017] , Billno-KNG01213052017-004",1,356846,160000,12513,184333
10, , ,"[TRVch# 2370 Dt:08/06/2017] , Billno-KNG01213052017-005",1,207513,0,26253,181260
11, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,3,38020,0,0,38020
12, , ,"[TRVch# 3472 Dt:23/06/2017] , Billno-KNG012132017100006",1,12400,0,0,12400
13, , ,"[TRVch# 3473 Dt:23/06/2017] , Billno-KNG012132017100008",1,13020,0,0,13020
14, , ,"[TRVch# 3474 Dt:23/06/2017] , Billno-KNG012132017100007",1,12600,0,0,12600
15, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,500,0,0,500
16, , ,"[TRVch# 4261 Dt:30/06/2017] , Billno-KNG012132017100010",1,500,0,0,500
0,Grand Total, , ,6,1009635,266000,63759,679876
1,KNG01-213-GSSS OLD KANGRA,Total, ,6,1009635,266000,63759,679876
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,354136,86000,17726,250410
3, , ,"[TRVch# 244 Dt:10/07/2017] , Billno-KNG01213062017-001",1,198153,86000,5105,107048
4, , ,"[TRVch# 245 Dt:10/07/2017] , Billno-KNG01213062017-002",1,155983,0,12621,143362
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,642899,180000,46033,416866
6, , ,"[TRVch# 246 Dt:10/07/2017] , Billno-KNG01213062017-003",1,75989,20000,7060,48929
7, , ,"[TRVch# 247 Dt:10/07/2017] , Billno-KNG01213062017-004",1,357281,160000,12513,184768
8, , ,"[TRVch# 248 Dt:10/07/2017] , Billno-KNG01213062017-005",1,209629,0,26460,183169
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,12600,0,0,12600
10, , ,"[TRVch# 583 Dt:10/07/2017] , Billno-KNG012132017100011",1,12600,0,0,12600
0,Grand Total, , ,23,1291791,328678,72037,891076
1,KNG01-213-GSSS OLD KANGRA,Total, ,23,1291791,328678,72037,891076
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,100000,0,0,100000
3, , ,"[TRVch# 148 Dt:08/08/2017] , Billno-KNG012132017100016",1,100000,0,0,100000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,9,443342,107843,23569,311930
5, , ,"[TRVch# 2913 Dt:24/08/2017] , Billno-KNG012132017100025",1,658,0,64,594
6, , ,"[TRVch# 2914 Dt:24/08/2017] , Billno-KNG012132017100024",1,38553,0,3715,34838
7, , ,"[TRVch# 2916 Dt:24/08/2017] , Billno-KNG012132017100021",1,50,0,0,50
8, , ,"[TRVch# 2917 Dt:24/08/2017] , Billno-KNG012132017100020",1,150,0,0,150
9, , ,"[TRVch# 2919 Dt:24/08/2017] , Billno-KNG012132017100018",1,877,0,86,791
10, , ,"[TRVch# 2920 Dt:24/08/2017] , Billno-KNG012132017100001",1,21843,21843,0,0
11, , ,"[TRVch# 339 Dt:08/08/2017] , Billno-KNG01213072017-001",1,199196,86000,5105,108091
12, , ,"[TRVch# 340 Dt:08/08/2017] , Billno-KNG01213072017-002",1,159323,0,12943,146380
13, , ,"[TRVch# 666 Dt:08/08/2017] , Billno-KNG012132017100002",1,22692,0,1656,21036
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,10,733713,220835,48468,464410
15, , ,"[TRVch# 2912 Dt:24/08/2017] , Billno-KNG012132017100023",1,50,0,0,50
16, , ,"[TRVch# 2915 Dt:24/08/2017] , Billno-KNG012132017100022",1,150,0,0,150
17, , ,"[TRVch# 2918 Dt:24/08/2017] , Billno-KNG012132017100019",1,658,0,64,594
18, , ,"[TRVch# 341 Dt:08/08/2017] , Billno-KNG01213072017-003",1,75989,20000,7060,48929
19, , ,"[TRVch# 342 Dt:08/08/2017] , Billno-KNG01213072017-004",1,370519,148000,12518,210001
20, , ,"[TRVch# 343 Dt:08/08/2017] , Billno-KNG01213072017-005",1,214406,0,26918,187488
21, , ,"[TRVch# 3604 Dt:31/08/2017] , Billno-KNG012132017100027",1,61,0,0,61
22, , ,"[TRVch# 663 Dt:08/08/2017] , Billno-KNG012132017100003",1,44446,44446,0,0
23, , ,"[TRVch# 664 Dt:08/08/2017] , Billno-KNG012132017100004",1,8389,8389,0,0
24, , ,"[TRVch# 665 Dt:08/08/2017] , Billno-KNG012132017100005",1,19045,0,1908,17137
25, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,8610,0,0,8610
26, , ,"[TRVch# 667 Dt:08/08/2017] , Billno-KNG012132017100017",1,8610,0,0,8610
27, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,660,0,0,660
28, , ,"[TRVch# 2921 Dt:24/08/2017] , Billno-KNG012132017100012",1,660,0,0,660
29, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,5466,0,0,5466
30, , ,"[TRVch# 334 Dt:24/08/2017] , Billno-KNG012132017100014",1,5466,0,0,5466
0,Grand Total, , ,7,1094251,234000,70282,789969
1,KNG01-213-GSSS OLD KANGRA,Total, ,7,1094251,234000,70282,789969
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,368443,86000,21533,260910
3, , ,"[TRVch# 239 Dt:08/09/2017] , Billno-KNG01213082017-001",1,202710,86000,5105,111605
4, , ,"[TRVch# 240 Dt:08/09/2017] , Billno-KNG01213082017-002",1,165733,0,16428,149305
