,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
6, , ,"[TRVch# 340 Dt:06/08/2018] , Billno-KNG14205072018-001",1,69806,0,9,69797
7, , ,"[TRVch# 341 Dt:06/08/2018] , Billno-KNG14205072018-002",1,217344,0,19969,197375
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,562085,150000,45504,366581
9, , ,"[TRVch# 2804 Dt:20/08/2018] , Billno-KNG142052018100017",1,204,0,0,204
10, , ,"[TRVch# 342 Dt:06/08/2018] , Billno-KNG14205072018-003",1,89696,50000,16060,23636
11, , ,"[TRVch# 343 Dt:06/08/2018] , Billno-KNG14205072018-004",1,234117,100000,6150,127967
12, , ,"[TRVch# 344 Dt:06/08/2018] , Billno-KNG14205072018-005",1,238068,0,23294,214774
13, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,6975,0,0,6975
14, , ,"[TRVch# 384 Dt:06/08/2018] , Billno-KNG142052018100015",1,6975,0,0,6975
15, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,20005,0,0,20005
16, , ,"[TRVch# 383 Dt:06/08/2018] , Billno-KNG142052018100016",1,20005,0,0,20005
