,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
5, , ,"[TRVch# 106 Dt:31/08/2018] , Billno-KNR032002018100018",1,500000,0,0,500000
6, ,31-2202-01-796-10-S00N-V-P-01-SALARIES,Total,2,18215,0,106,18109
7, , ,"[TRVch# 178 Dt:07/08/2018] , Billno-KNR03200072018-001",1,17915,0,106,17809
8, , ,"[TRVch# 409 Dt:31/08/2018] , Billno-KNR032002018100014",1,300,0,0,300
9, ,31-2202-01-796-17-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14040,0,0,14040
10, , ,"[TRVch# 374 Dt:21/08/2018] , Billno-KNR032002018100012",1,14040,0,0,14040
11, ,31-2202-02-796-02-S00N-V-N-01-SALARIES,Total,2,156506,55000,11155,90351
12, , ,"[TRVch# 179 Dt:07/08/2018] , Billno-KNR03200072018-002",1,117308,55000,9178,53130
13, , ,"[TRVch# 180 Dt:07/08/2018] , Billno-KNR03200072018-003",1,39198,0,1977,37221
14, ,31-2202-02-796-03-S00N-V-N-01-SALARIES,Total,5,609754,151000,37449,421305
15, , ,"[TRVch# 181 Dt:07/08/2018] , Billno-KNR03200072018-004",1,78436,30000,5288,43148
16, , ,"[TRVch# 182 Dt:07/08/2018] , Billno-KNR03200072018-005",1,276400,121000,13210,142190
17, , ,"[TRVch# 183 Dt:07/08/2018] , Billno-KNR03200072018-006",1,253995,0,18951,235044
18, , ,"[TRVch# 410 Dt:31/08/2018] , Billno-KNR032002018100015",1,156,0,0,156
19, , ,"[TRVch# 411 Dt:31/08/2018] , Billno-KNR032002018100016",1,767,0,0,767
20, ,31-2202-02-796-03-S00N-V-N-02-WAGES,Total,1,17156,0,0,17156
21, , ,"[TRVch# 373 Dt:21/08/2018] , Billno-KNR032002018100011",1,17156,0,0,17156
