DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,24,903225,0,150943,752282
SMR06-217-PRNCIPAL GSSS MANDWATCH,Total, ,24,903225,0,150943,752282
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,16,738321,0,150943,587378
 , ,"[TRVch# 1155 Dt:21/12/2017] , Billno-SMR062172017100001",1,38788,0,10618,28170
 , ,"[TRVch# 1156 Dt:21/12/2017] , Billno-SMR062172017100002",1,16710,0,2427,14283
 , ,"[TRVch# 1157 Dt:21/12/2017] , Billno-SMR062172017100003",1,16156,0,2473,13683
 , ,"[TRVch# 1172 Dt:21/12/2017] , Billno-SMR062172017100004",1,924,0,90,834
 , ,"[TRVch# 1614 Dt:28/02/2018] , Billno-SMR062172017100008",1,3941,0,397,3544
 , ,"[TRVch# 608 Dt:10/04/2018] , Billno-SMR06217032018-001",1,76125,0,15739,60386
 , ,"[TRVch# 786 Dt:05/01/2018] , Billno-SMR06217122017-001",1,73258,0,15672,57586
 , ,"[TRVch# 786 Dt:09/08/2018] , Billno-SMR06217072018-001",1,59010,0,13312,45698
 , ,"[TRVch# 789 Dt:07/07/2018] , Billno-SMR06217062018-001",1,59010,0,13312,45698
 , ,"[TRVch# 792 Dt:08/12/2017] , Billno-SMR06217112017-001",1,71654,0,15758,55896
 , ,"[TRVch# 798 Dt:05/05/2018] , Billno-SMR06217042018-001",1,76925,0,15739,61186
 , ,"[TRVch# 801 Dt:09/02/2018] , Billno-SMR06217012018-001",1,74334,0,15739,58595
 , ,"[TRVch# 845 Dt:05/06/2018] , Billno-SMR06217052018-001",1,59010,0,13312,45698
 , ,"[TRVch# 865 Dt:27/04/2018] , Billno-SMR062172018100001",1,31560,0,0,31560
 , ,"[TRVch# 866 Dt:27/04/2018] , Billno-SMR062172018100002",1,4791,0,0,4791
 , ,"[TRVch# 891 Dt:07/03/2018] , Billno-SMR06217022018-001",1,76125,0,16355,59770
 ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1104,0,0,1104
 , ,"[TRVch# 4374 Dt:31/03/2018] , Billno-SMR062172017100011",1,1104,0,0,1104
 ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,7,163800,0,0,163800
 , ,"[TRVch# 1171 Dt:21/12/2017] , Billno-SMR062172017100006",1,49140,0,0,49140
 , ,"[TRVch# 1224 Dt:22/05/2018] , Billno-SMR062172018100003",1,32760,0,0,32760
 , ,"[TRVch# 1281 Dt:21/08/2018] , Billno-SMR062172018100007",1,16380,0,0,16380
 , ,"[TRVch# 1709 Dt:30/06/2018] , Billno-SMR062172018100006",1,16380,0,0,16380
 , ,"[TRVch# 737 Dt:05/01/2018] , Billno-SMR062172017100007",1,16380,0,0,16380
 , ,"[TRVch# 853 Dt:05/06/2018] , Billno-SMR062172018100004",1,16380,0,0,16380
 , ,"[TRVch# 892 Dt:07/03/2018] , Billno-SMR062172017100009",1,16380,0,0,16380
