,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,6,1570373,340000,29835,1200538
1,KNG07-204-GSSS  LAGRU,Total, ,6,1570373,340000,29835,1200538
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,450000,0,0,450000
3, , ,"[TRVch# 1184 Dt:29/04/2017] , Billno-KNG072042017100001",1,450000,0,0,450000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,393425,76000,18657,298768
5, , ,"[TRVch# 1464 Dt:10/04/2017] , Billno-KNG07204032017-001",1,251928,76000,90,175838
6, , ,"[TRVch# 1465 Dt:10/04/2017] , Billno-KNG07204032017-002",1,141497,0,18567,122930
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,726948,264000,11178,451770
8, , ,"[TRVch# 1466 Dt:10/04/2017] , Billno-KNG07204032017-003",1,226823,112000,240,114583
9, , ,"[TRVch# 1467 Dt:10/04/2017] , Billno-KNG07204032017-004",1,431395,152000,780,278615
10, , ,"[TRVch# 1468 Dt:10/04/2017] , Billno-KNG07204032017-005",1,68730,0,10158,58572
0,Grand Total, , ,6,1430871,340000,64290,1026581
1,KNG07-204-GSSS  LAGRU,Total, ,6,1430871,340000,64290,1026581
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 1121 Dt:31/05/2017] , Billno-KNG072042017100002",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,427634,76000,26544,325090
5, , ,"[TRVch# 1932 Dt:09/05/2017] , Billno-KNG07204042017-001",1,279479,76000,6300,197179
6, , ,"[TRVch# 1933 Dt:09/05/2017] , Billno-KNG07204042017-002",1,148155,0,20244,127911
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,753237,264000,37746,451491
8, , ,"[TRVch# 1934 Dt:09/05/2017] , Billno-KNG07204042017-003",1,229706,112000,13630,104076
9, , ,"[TRVch# 1935 Dt:09/05/2017] , Billno-KNG07204042017-004",1,451763,152000,12640,287123
10, , ,"[TRVch# 1936 Dt:09/05/2017] , Billno-KNG07204042017-005",1,71768,0,11476,60292
0,Grand Total, , ,19,2585114,422869,69765,2092480
1,KNG07-204-GSSS  LAGRU,Total, ,19,2585114,422869,69765,2092480
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,1200000,0,0,1200000
3, , ,"[TRVch# 1069 Dt:30/06/2017] , Billno-KNG072042017100012",1,800000,0,0,800000
4, , ,"[TRVch# 1078 Dt:30/06/2017] , Billno-KNG072042017100018",1,400000,0,0,400000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,7,510717,95819,28137,386761
6, , ,"[TRVch# 1385 Dt:08/06/2017] , Billno-KNG07204052017-001",1,303792,76000,6300,221492
7, , ,"[TRVch# 1386 Dt:08/06/2017] , Billno-KNG07204052017-002",1,148155,0,20244,127911
8, , ,"[TRVch# 4037 Dt:30/06/2017] , Billno-KNG072042017100004",1,19819,19819,0,0
9, , ,"[TRVch# 4038 Dt:30/06/2017] , Billno-KNG072042017100005",1,15858,0,1593,14265
10, , ,"[TRVch# 4042 Dt:30/06/2017] , Billno-KNG072042017100009",1,7386,0,0,7386
11, , ,"[TRVch# 4043 Dt:30/06/2017] , Billno-KNG072042017100010",1,6869,0,0,6869
12, , ,"[TRVch# 4044 Dt:30/06/2017] , Billno-KNG072042017100011",1,8838,0,0,8838
13, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,2916,0,0,2916
14, , ,"[TRVch# 4010 Dt:30/06/2017] , Billno-KNG072042017100003",1,2916,0,0,2916
15, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,829934,327050,41628,461256
16, , ,"[TRVch# 1387 Dt:08/06/2017] , Billno-KNG07204052017-003",1,229706,112000,15690,102016
17, , ,"[TRVch# 1388 Dt:08/06/2017] , Billno-KNG07204052017-004",1,462580,157000,13670,291910
18, , ,"[TRVch# 1389 Dt:08/06/2017] , Billno-KNG07204052017-005",1,71768,0,11476,60292
19, , ,"[TRVch# 4039 Dt:30/06/2017] , Billno-KNG072042017100006",1,25839,25839,0,0
20, , ,"[TRVch# 4040 Dt:30/06/2017] , Billno-KNG072042017100007",1,32211,32211,0,0
21, , ,"[TRVch# 4041 Dt:30/06/2017] , Billno-KNG072042017100008",1,7830,0,792,7038
22, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,3,41547,0,0,41547
23, , ,"[TRVch# 4064 Dt:30/06/2017] , Billno-KNG072042017100013",1,13500,0,0,13500
24, , ,"[TRVch# 4065 Dt:30/06/2017] , Billno-KNG072042017100014",1,13500,0,0,13500
25, , ,"[TRVch# 4066 Dt:30/06/2017] , Billno-KNG072042017100015",1,14547,0,0,14547
0,Grand Total, , ,6,1218915,345000,60958,812957
1,KNG07-204-GSSS  LAGRU,Total, ,6,1218915,345000,60958,812957
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,424737,76000,20092,328645
3, , ,"[TRVch# 1725 Dt:10/07/2017] , Billno-KNG07204062017-001",1,311334,76000,6300,229034
4, , ,"[TRVch# 1726 Dt:10/07/2017] , Billno-KNG07204062017-002",1,113403,0,13792,99611
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,779553,269000,40866,469687
6, , ,"[TRVch# 1727 Dt:10/07/2017] , Billno-KNG07204062017-003",1,231915,112000,15690,104225
7, , ,"[TRVch# 1728 Dt:10/07/2017] , Billno-KNG07204062017-004",1,475870,157000,13700,305170
8, , ,"[TRVch# 1729 Dt:10/07/2017] , Billno-KNG07204062017-005",1,71768,0,11476,60292
9, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14625,0,0,14625
10, , ,"[TRVch# 1777 Dt:10/07/2017] , Billno-KNG072042017100016",1,14625,0,0,14625
0,Grand Total, , ,8,1195815,350000,62003,783812
1,KNG07-204-GSSS  LAGRU,Total, ,8,1195815,350000,62003,783812
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,409177,76000,20077,313100
3, , ,"[TRVch# 1461 Dt:08/08/2017] , Billno-KNG07204072017-001",1,295774,76000,6285,213489
4, , ,"[TRVch# 1465 Dt:08/08/2017] , Billno-KNG07204072017-005",1,113403,0,13792,99611
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,783838,274000,41926,467912
6, , ,"[TRVch# 1462 Dt:08/08/2017] , Billno-KNG07204072017-002",1,71768,0,11476,60292
7, , ,"[TRVch# 1463 Dt:08/08/2017] , Billno-KNG07204072017-003",1,478406,162000,14760,301646
8, , ,"[TRVch# 1464 Dt:08/08/2017] , Billno-KNG07204072017-004",1,231915,112000,15690,104225
9, , ,"[TRVch# 3226 Dt:31/08/2017] , Billno-KNG072042017100020",1,783,0,0,783
10, , ,"[TRVch# 3228 Dt:31/08/2017] , Billno-KNG072042017100019",1,966,0,0,966
11, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2800,0,0,2800
12, , ,"[TRVch# 3227 Dt:31/08/2017] , Billno-KNG072042017100021",1,2800,0,0,2800
0,Grand Total, , ,7,1231926,315000,59377,857549
1,KNG07-204-GSSS  LAGRU,Total, ,7,1231926,315000,59377,857549
2, ,00-8009-01-101-01-S00N-V-N-47-ADVANCES,Total,1,40000,0,0,40000
3, , ,"[TRVch# 176 Dt:08/09/2017] , Billno-KNG072042017100023",1,40000,0,0,40000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,448593,76000,20086,352507
5, , ,"[TRVch# 1842 Dt:08/09/2017] , Billno-KNG07204082017-001",1,333130,76000,6294,250836
6, , ,"[TRVch# 1843 Dt:08/09/2017] , Billno-KNG07204082017-002",1,115463,0,13792,101671
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,725102,239000,39291,446811
8, , ,"[TRVch# 1844 Dt:08/09/2017] , Billno-KNG07204082017-003",1,164344,77000,13055,74289
9, , ,"[TRVch# 1845 Dt:08/09/2017] , Billno-KNG07204082017-004",1,487744,162000,14760,310984
10, , ,"[TRVch# 1846 Dt:08/09/2017] , Billno-KNG07204082017-005",1,73014,0,11476,61538
11, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,18231,0,0,18231
12, , ,"[TRVch# 1917 Dt:08/09/2017] , Billno-KNG072042017100022",1,18231,0,0,18231
0,Grand Total, , ,14,1801842,414891,63295,1323656
1,KNG07-204-GSSS  LAGRU,Total, ,14,1801842,414891,63295,1323656
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,280000,0,0,280000
3, , ,"[TRVch# 869 Dt:31/10/2017] , Billno-KNG072042017100035",1,280000,0,0,280000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,534710,93698,22936,418076
5, , ,"[TRVch# 266 Dt:06/10/2017] , Billno-KNG07204092017-001",1,374608,79000,7354,288254
6, , ,"[TRVch# 267 Dt:06/10/2017] , Billno-KNG07204092017-002",1,118563,0,14097,104466
7, , ,"[TRVch# 4642 Dt:31/10/2017] , Billno-KNG072042017100028",1,26702,14698,0,12004
8, , ,"[TRVch# 4643 Dt:31/10/2017] , Billno-KNG072042017100029",1,14837,0,1485,13352
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,816252,321193,40359,454700
10, , ,"[TRVch# 268 Dt:06/10/2017] , Billno-KNG07204092017-003",1,167046,77000,13055,76991
11, , ,"[TRVch# 269 Dt:06/10/2017] , Billno-KNG07204092017-004",1,494515,176000,14760,303755
12, , ,"[TRVch# 270 Dt:06/10/2017] , Billno-KNG07204092017-005",1,74210,0,11596,62614
13, , ,"[TRVch# 4639 Dt:31/10/2017] , Billno-KNG072042017100025",1,21144,21144,0,0
14, , ,"[TRVch# 4640 Dt:31/10/2017] , Billno-KNG072042017100026",1,49877,47049,0,2828
15, , ,"[TRVch# 4641 Dt:31/10/2017] , Billno-KNG072042017100027",1,9460,0,948,8512
16, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,3,170880,0,0,170880
17, , ,"[TRVch# 4680 Dt:31/10/2017] , Billno-KNG072042017100030",1,59760,0,0,59760
18, , ,"[TRVch# 4682 Dt:31/10/2017] , Billno-KNG072042017100032",1,74080,0,0,74080
19, , ,"[TRVch# 4683 Dt:31/10/2017] , Billno-KNG072042017100033",1,37040,0,0,37040
