,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
21, , ,"[TRVch# 50 Dt:07/11/2017] , Billno-KNG02537102017-007",1,135320,48000,5899,81421
0,Grand Total, , ,9,1856660,539549,53702,1263409
1,KNG02-537-TEHSILDAR DEHRA,Total, ,9,1856660,539549,53702,1263409
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,3,1029742,306549,22159,701034
3, , ,"[TRVch# 22 Dt:06/12/2017] , Billno-KNG02537112017-001",1,738037,306549,7515,423973
4, , ,"[TRVch# 23 Dt:06/12/2017] , Billno-KNG02537112017-002",1,248275,0,14644,233631
5, , ,"[TRVch# 95 Dt:18/12/2017] , Billno-KNG025372017100060",1,43430,0,0,43430
6, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,169302,60000,4424,104878
7, , ,"[TRVch# 24 Dt:06/12/2017] , Billno-KNG02537112017-003",1,169302,60000,4424,104878
8, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,339080,55000,14720,269360
9, , ,"[TRVch# 31 Dt:06/12/2017] , Billno-KNG02537112017-004",1,197810,55000,3378,139432
10, , ,"[TRVch# 32 Dt:06/12/2017] , Billno-KNG02537112017-005",1,141270,0,11342,129928
11, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,3,318536,118000,12399,188137
12, , ,"[TRVch# 145 Dt:18/12/2017] , Billno-KNG025372017100059",1,55232,20000,1030,34202
13, , ,"[TRVch# 33 Dt:06/12/2017] , Billno-KNG02537112017-006",1,72752,30000,4200,38552
14, , ,"[TRVch# 34 Dt:06/12/2017] , Billno-KNG02537112017-007",1,190552,68000,7169,115383
0,Grand Total, , ,10,1826851,519549,48272,1259030
1,KNG02-537-TEHSILDAR DEHRA,Total, ,10,1826851,519549,48272,1259030
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,3,1029566,306549,19519,703498
3, , ,"[TRVch# 161 Dt:30/01/2018] , Billno-KNG025372017100064",1,40628,0,0,40628
4, , ,"[TRVch# 40 Dt:09/01/2018] , Billno-KNG02537122017-001",1,740663,306549,6155,427959
5, , ,"[TRVch# 41 Dt:09/01/2018] , Billno-KNG02537122017-002",1,248275,0,13364,234911
6, ,05-2029-00-103-02-S00N-V-N-05-OFFICE EXPENSES,Total,1,2880,0,0,2880
7, , ,"[TRVch# 157 Dt:30/01/2018] , Billno-KNG025372017100062",1,2880,0,0,2880
8, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,169302,60000,4104,105198
9, , ,"[TRVch# 42 Dt:09/01/2018] , Billno-KNG02537122017-003",1,169302,60000,4104,105198
10, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,361799,55000,13600,293199
11, , ,"[TRVch# 254 Dt:30/01/2018] , Billno-KNG025372017100061",1,22719,0,0,22719
12, , ,"[TRVch# 72 Dt:09/01/2018] , Billno-KNG02537122017-004",1,197810,55000,2898,139912
13, , ,"[TRVch# 73 Dt:09/01/2018] , Billno-KNG02537122017-005",1,141270,0,10702,130568
14, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,263304,98000,11049,154255
15, , ,"[TRVch# 74 Dt:09/01/2018] , Billno-KNG02537122017-006",1,72752,30000,4120,38632
16, , ,"[TRVch# 75 Dt:09/01/2018] , Billno-KNG02537122017-007",1,190552,68000,6929,115623
0,Grand Total, , ,7,1787628,476549,56696,1254383
1,KNG02-537-TEHSILDAR DEHRA,Total, ,7,1787628,476549,56696,1254383
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,2,1000607,306549,19685,674373
3, , ,"[TRVch# 29 Dt:07/02/2018] , Billno-KNG02537012018-006",1,249941,0,13530,236411
4, , ,"[TRVch# 30 Dt:07/02/2018] , Billno-KNG02537012018-007",1,750666,306549,6155,437962
5, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,172784,35000,4128,133656
6, , ,"[TRVch# 28 Dt:07/02/2018] , Billno-KNG02537012018-005",1,172784,35000,4128,133656
7, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,2,343890,55000,13834,275056
8, , ,"[TRVch# 70 Dt:07/02/2018] , Billno-KNG02537012018-003",1,143857,0,10936,132921
9, , ,"[TRVch# 71 Dt:07/02/2018] , Billno-KNG02537012018-004",1,200033,55000,2898,142135
10, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,270347,80000,19049,171298
11, , ,"[TRVch# 68 Dt:07/02/2018] , Billno-KNG02537012018-001",1,194517,50000,6929,137588
12, , ,"[TRVch# 69 Dt:07/02/2018] , Billno-KNG02537012018-002",1,75830,30000,12120,33710
0,Grand Total, , ,27,3201393,1247365,249838,1704190
1,KNG02-537-TEHSILDAR DEHRA,Total, ,27,3201393,1247365,249838,1704190
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,8,1824913,856439,108350,860124
3, , ,"[TRVch# 187 Dt:19/03/2018] , Billno-KNG025372017100065",1,53207,48905,0,4302
4, , ,"[TRVch# 188 Dt:19/03/2018] , Billno-KNG025372017100066",1,9855,0,990,8865
5, , ,"[TRVch# 198 Dt:19/03/2018] , Billno-KNG025372017100073",1,90676,0,0,90676
6, , ,"[TRVch# 199 Dt:19/03/2018] , Billno-KNG025372017100082",1,43430,0,0,43430
7, , ,"[TRVch# 200 Dt:19/03/2018] , Billno-KNG025372017100075",1,575893,528985,0,46908
8, , ,"[TRVch# 201 Dt:19/03/2018] , Billno-KNG025372017100083",1,19613,0,0,19613
9, , ,"[TRVch# 41 Dt:08/03/2018] , Billno-KNG02537022018-001",1,777858,278549,89030,410279
10, , ,"[TRVch# 42 Dt:08/03/2018] , Billno-KNG02537022018-002",1,254381,0,18330,236051
11, ,05-2029-00-103-02-S00N-V-N-03-TRAVEL EXPENSES,Total,1,9705,0,0,9705
12, , ,"[TRVch# 471 Dt:31/03/2018] , Billno-KNG025372017100090",1,9705,0,0,9705
13, ,05-2029-00-103-02-S00N-V-N-05-OFFICE EXPENSES,Total,2,56669,0,0,56669
