,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,4,535732,166000,13453,356279
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,4,535732,166000,13453,356279
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,176590,35000,10079,131511
3, , ,"[TRVch# 488 Dt:10/04/2017] , Billno-KNG01283032017-001",1,55598,35000,30,20568
4, , ,"[TRVch# 489 Dt:10/04/2017] , Billno-KNG01283032017-002",1,120992,0,10049,110943
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,359142,131000,3374,224768
6, , ,"[TRVch# 490 Dt:10/04/2017] , Billno-KNG01283032017-003",1,73244,29000,60,44184
7, , ,"[TRVch# 491 Dt:10/04/2017] , Billno-KNG01283032017-004",1,285898,102000,3314,180584
0,Grand Total, , ,10,1477972,183260,34012,1260700
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,10,1477972,183260,34012,1260700
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,900000,0,0,900000
3, , ,"[TRVch# 166 Dt:09/05/2017] , Billno-KNG012832017100007",1,300000,0,0,300000
4, , ,"[TRVch# 167 Dt:09/05/2017] , Billno-KNG012832017100006",1,300000,0,0,300000
5, , ,"[TRVch# 168 Dt:09/05/2017] , Billno-KNG012832017100008",1,300000,0,0,300000
6, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,200380,40743,14143,145494
7, , ,"[TRVch# 557 Dt:09/05/2017] , Billno-KNG01283042017-001",1,57976,35000,2030,20946
8, , ,"[TRVch# 558 Dt:09/05/2017] , Billno-KNG01283042017-002",1,124215,0,10290,113925
9, , ,"[TRVch# 648 Dt:09/05/2017] , Billno-KNG012832017100003",1,11808,0,1185,10623
10, , ,"[TRVch# 650 Dt:09/05/2017] , Billno-KNG012832017100002",1,6381,5743,638,0
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,377592,142517,19869,215206
12, , ,"[TRVch# 559 Dt:09/05/2017] , Billno-KNG01283042017-003",1,76358,33000,7060,36298
13, , ,"[TRVch# 560 Dt:09/05/2017] , Billno-KNG01283042017-004",1,292882,102000,11974,178908
14, , ,"[TRVch# 649 Dt:09/05/2017] , Billno-KNG012832017100004",1,8352,7517,835,0
0,Grand Total, , ,6,611512,211383,33252,366877
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,6,611512,211383,33252,366877
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,182755,35000,12375,135380
3, , ,"[TRVch# 2666 Dt:08/06/2017] , Billno-KNG01283052017-001",1,57976,35000,2030,20946
4, , ,"[TRVch# 2667 Dt:08/06/2017] , Billno-KNG01283052017-002",1,124779,0,10345,114434
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,428757,176383,20877,231497
6, , ,"[TRVch# 2668 Dt:08/06/2017] , Billno-KNG01283052017-003",1,76358,33000,7060,36298
7, , ,"[TRVch# 2669 Dt:08/06/2017] , Billno-KNG01283052017-004",1,317418,125000,11770,180648
8, , ,"[TRVch# 2670 Dt:08/06/2017] , Billno-KNG01283052017-005",1,14556,0,5,14551
9, , ,"[TRVch# 3645 Dt:23/06/2017] , Billno-KNG012832017100011",1,20425,18383,2042,0
0,Grand Total, , ,5,537452,168000,29180,340272
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,5,537452,168000,29180,340272
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,182755,35000,12375,135380
3, , ,"[TRVch# 530 Dt:10/07/2017] , Billno-KNG01283062017-001",1,57976,35000,2030,20946
4, , ,"[TRVch# 531 Dt:10/07/2017] , Billno-KNG01283062017-002",1,124779,0,10345,114434
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,354697,133000,16805,204892
6, , ,"[TRVch# 532 Dt:10/07/2017] , Billno-KNG01283062017-003",1,76358,33000,7060,36298
7, , ,"[TRVch# 533 Dt:10/07/2017] , Billno-KNG01283062017-004",1,262779,100000,9740,153039
8, , ,"[TRVch# 534 Dt:10/07/2017] , Billno-KNG01283062017-005",1,15560,0,5,15555
0,Grand Total, , ,7,605572,168000,29180,408392
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,7,605572,168000,29180,408392
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,182755,35000,12375,135380
3, , ,"[TRVch# 640 Dt:08/08/2017] , Billno-KNG01283072017-001",1,57976,35000,2030,20946
4, , ,"[TRVch# 641 Dt:08/08/2017] , Billno-KNG01283072017-002",1,124779,0,10345,114434
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,422817,133000,16805,273012
6, , ,"[TRVch# 3055 Dt:24/08/2017] , Billno-KNG012832017100014",1,50382,0,0,50382
7, , ,"[TRVch# 3056 Dt:24/08/2017] , Billno-KNG012832017100013",1,16046,0,0,16046
8, , ,"[TRVch# 642 Dt:08/08/2017] , Billno-KNG01283072017-003",1,76358,33000,7060,36298
9, , ,"[TRVch# 643 Dt:08/08/2017] , Billno-KNG01283072017-004",1,264471,100000,9740,154731
10, , ,"[TRVch# 644 Dt:08/08/2017] , Billno-KNG01283072017-005",1,15560,0,5,15555
0,Grand Total, , ,6,581898,168000,32386,381512
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,6,581898,168000,32386,381512
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,219584,35000,15581,169003
3, , ,"[TRVch# 3510 Dt:26/09/2017] , Billno-KNG012832017100016",1,33921,0,3206,30715
4, , ,"[TRVch# 543 Dt:08/09/2017] , Billno-KNG01283082017-001",1,58949,35000,2030,21919
5, , ,"[TRVch# 544 Dt:08/09/2017] , Billno-KNG01283082017-002",1,126714,0,10345,116369
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,362314,133000,16805,212509
7, , ,"[TRVch# 545 Dt:08/09/2017] , Billno-KNG01283082017-003",1,77682,33000,7060,37622
8, , ,"[TRVch# 546 Dt:08/09/2017] , Billno-KNG01283082017-004",1,268774,100000,9740,159034
9, , ,"[TRVch# 547 Dt:08/09/2017] , Billno-KNG01283082017-005",1,15858,0,5,15853
0,Grand Total, , ,5,590888,170000,39013,381875
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,5,590888,170000,39013,381875
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,222899,35000,22208,165691
3, , ,"[TRVch# 2251 Dt:09/10/2017] , Billno-KNG01283092017-001",1,94399,35000,11686,47713
4, , ,"[TRVch# 2252 Dt:09/10/2017] , Billno-KNG01283092017-002",1,128500,0,10522,117978
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,367989,135000,16805,216184
6, , ,"[TRVch# 2253 Dt:09/10/2017] , Billno-KNG01283092017-003",1,78956,33000,7060,38896
7, , ,"[TRVch# 2254 Dt:09/10/2017] , Billno-KNG01283092017-004",1,272927,102000,9740,161187
8, , ,"[TRVch# 2255 Dt:09/10/2017] , Billno-KNG01283092017-005",1,16106,0,5,16101
0,Grand Total, , ,6,847359,170000,38810,638549
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,6,847359,170000,38810,638549
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 1072 Dt:30/11/2017] , Billno-KNG012832017100017",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,226010,35000,16109,174901
5, , ,"[TRVch# 928 Dt:07/11/2017] , Billno-KNG01283102017-001",1,94399,35000,5292,54107
6, , ,"[TRVch# 929 Dt:07/11/2017] , Billno-KNG01283102017-002",1,131611,0,10817,120794
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,421349,135000,22701,263648
8, , ,"[TRVch# 930 Dt:07/11/2017] , Billno-KNG01283102017-003",1,78956,33000,7060,38896
9, , ,"[TRVch# 931 Dt:07/11/2017] , Billno-KNG01283102017-004",1,272927,102000,9740,161187
10, , ,"[TRVch# 932 Dt:07/11/2017] , Billno-KNG01283102017-005",1,69466,0,5901,63565
0,Grand Total, , ,10,1722803,208652,47296,1466855
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,10,1722803,208652,47296,1466855
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1000000,0,0,1000000
3, , ,"[TRVch# 1000 Dt:30/12/2017] , Billno-KNG012832017100018",1,1000000,0,0,1000000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,257532,35000,19661,202871
5, , ,"[TRVch# 2601 Dt:08/12/2017] , Billno-KNG01283112017-001",1,94399,35000,5452,53947
6, , ,"[TRVch# 2602 Dt:08/12/2017] , Billno-KNG01283112017-002",1,148942,0,12787,136155
7, , ,"[TRVch# 3869 Dt:30/12/2017] , Billno-KNG012832017100020",1,14191,0,1422,12769
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,465271,173652,27635,263984
9, , ,"[TRVch# 2603 Dt:08/12/2017] , Billno-KNG01283112017-003",1,78956,33000,7140,38816
10, , ,"[TRVch# 2604 Dt:08/12/2017] , Billno-KNG01283112017-004",1,272927,102000,10140,160787
11, , ,"[TRVch# 2605 Dt:08/12/2017] , Billno-KNG01283112017-005",1,69466,0,6061,63405
12, , ,"[TRVch# 3866 Dt:30/12/2017] , Billno-KNG012832017100023",1,976,0,0,976
13, , ,"[TRVch# 3867 Dt:30/12/2017] , Billno-KNG012832017100022",1,32865,29579,3286,0
14, , ,"[TRVch# 3868 Dt:30/12/2017] , Billno-KNG012832017100021",1,10081,9073,1008,0
0,Grand Total, , ,7,676431,141930,41398,493103
1,KNG01-283-PRINCIPAL GSSS PADDAR,Total, ,7,676431,141930,41398,493103
