DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,18,11220
CTO00-141-A.D.(EDU.) STATE LIBRARY SHIMLA,Total, , , ,18,11220
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,18,11220
 , ,0202-04-102-01-PUBLIC LIBRARY,Total, ,14,8452
 , , ,07/04/2017,Total,1,355
 , , , ,"[F0202000002] HIMGRN:B17D106492, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book fine",1,355
 , , ,05/06/2017,Total,1,245
 , , , ,"[H0202000003] HIMGRN:B17F105222, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,245
 , , ,06/07/2017,Total,1,350
 , , , ,"[I0202000004] HIMGRN:B17G107572, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,350
 , , ,21/08/2017,Total,1,625
 , , , ,"[J0202000016] HIMGRN:B17H118346, CONTROLLING OFICER PUBLIC LIBRARY -Delay Book fine and Lost book price",1,625
 , , ,12/09/2017,Total,1,600
 , , , ,"[K0202000003] HIMGRN:B17I106432, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,600
 , , ,21/11/2017,Total,1,390
 , , , ,"[M0202000005] HIMGRN:B17K105623, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,390
 , , ,11/12/2017,Total,1,815
 , , , ,"[N0202000007] HIMGRN:B17L103471, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,815
 , , ,09/01/2018,Total,1,690
 , , , ,"[C0202000009] HIMGRN:B18A112955, CONTROLLING OFFICER PUBLIC LIBRARY -Delay fine book lost fine book",1,690
 , , ,14/03/2018,Total,1,360
 , , , ,"[E0202000003] HIMGRN:B18C114830, CONTROLLING OFFICER PUBLIC LIBRARY -Delay fine book and lost book price",1,360
 , , ,10/04/2018,Total,1,585
 , , , ,"[F0202000005] HIMGRN:B18D124785, CONTROLLING OFFICER PUBLIC LIBRARY -Delay fine book fine and lost book price",1,585
 , , ,22/05/2018,Total,2,2075
 , , , ,"[G0202000016] HIMGRN:b18e135642, CONTROLLING OFFICER PUBLIC LIBRARY -Auction old books",1,1560
 , , , ,"[G0202000017] HIMGRN:B18E127722, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,515
 , , ,13/06/2018,Total,1,545
 , , , ,"[H0202000012] HIMGRN:B18F115837, CONTROLLING OFFICER PUBLIC LIBRARY -DELAY FINE BOOK LOST BOOK PRICE",1,545
 , , ,19/07/2018,Total,1,367
 , , , ,"[I0202000010] HIMGRN:B18G126185, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,367
 , , ,23/08/2018,Total,1,450
 , , , ,"[J0202000016] HIMGRN:B18H121500, CONTROLLING OFFICER PUBLIC LIBRARY -Delay book fine lost book price",1,450
 , ,0202-04-102-02-MISCELLANEOUS RECEIPTS,Total, ,4,2768
 , , ,08/05/2017,Total,1,330
 , , , ,"[G0202000006] HIMGRN:B17E103797, CONTROLLING OFFICER MISCELLANEOUS RECEIPTS -Delay book fine lost book fine",1,330
 , , ,11/10/2017,Total,1,595
 , , , ,"[L0202000010] HIMGRN:B17J111582, CONTROLLING OFFICER MISCELLANEOUS RECEIPTS -",1,595
 , , ,11/12/2017,Total,1,50
 , , , ,"[N0202000008] HIMGRN:B17L103760, CONTROLLING OFFICE MISCELLANEOUS RECEIPTS -Deduction of Saving Fund",1,50
 , , ,10/04/2018,Total,1,1793
 , , , ,"[F0202000004] HIMGRN:B18D124802, CONTROLLING OFFICER MISCELLANEOUS RECEIPTS -Old Newspapers and Magazine",1,1793
