,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,805259,68000,11136,726123
1,KNG09-232-GHS TIKKRI,Total, ,5,805259,68000,11136,726123
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,500000,0,0,500000
3, , ,"[TRVch# 955 Dt:29/04/2017] , Billno-KNG092322017100001",1,500000,0,0,500000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,186512,31000,6531,148981
5, , ,"[TRVch# 1663 Dt:10/04/2017] , Billno-KNG09232032017-001",1,103190,31000,30,72160
6, , ,"[TRVch# 1664 Dt:10/04/2017] , Billno-KNG09232032017-002",1,83322,0,6501,76821
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,118747,37000,4605,77142
8, , ,"[TRVch# 1665 Dt:10/04/2017] , Billno-KNG09232032017-003",1,71902,37000,60,34842
9, , ,"[TRVch# 1666 Dt:10/04/2017] , Billno-KNG09232032017-004",1,46845,0,4545,42300
0,Grand Total, , ,9,337818,91178,21495,225145
1,KNG09-232-GHS TIKKRI,Total, ,9,337818,91178,21495,225145
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,190341,42970,11373,135998
3, , ,"[TRVch# 2225 Dt:09/05/2017] , Billno-KNG09232042017-001",1,105690,35000,4030,66660
4, , ,"[TRVch# 2226 Dt:09/05/2017] , Billno-KNG09232042017-002",1,69075,0,6586,62489
5, , ,"[TRVch# 3310 Dt:20/05/2017] , Billno-KNG092322017100002",1,7970,7970,0,0
6, , ,"[TRVch# 3312 Dt:20/05/2017] , Billno-KNG092322017100003",1,7606,0,757,6849
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,147477,48208,10122,89147
8, , ,"[TRVch# 2227 Dt:09/05/2017] , Billno-KNG09232042017-003",1,74976,40000,5060,29916
9, , ,"[TRVch# 2228 Dt:09/05/2017] , Billno-KNG09232042017-004",1,47442,0,4605,42837
10, , ,"[TRVch# 2229 Dt:09/05/2017] , Billno-KNG09232042017-005",1,12448,0,15,12433
11, , ,"[TRVch# 3311 Dt:20/05/2017] , Billno-KNG092322017100005",1,4403,0,442,3961
12, , ,"[TRVch# 3313 Dt:20/05/2017] , Billno-KNG092322017100004",1,8208,8208,0,0
0,Grand Total, , ,6,273448,40000,17266,216182
1,KNG09-232-GHS TIKKRI,Total, ,6,273448,40000,17266,216182
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,135009,0,7586,127423
3, , ,"[TRVch# 1661 Dt:08/06/2017] , Billno-KNG09232052017-001",1,50940,0,0,50940
4, , ,"[TRVch# 1662 Dt:08/06/2017] , Billno-KNG09232052017-002",1,84069,0,7586,76483
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,137978,40000,9680,88298
6, , ,"[TRVch# 1663 Dt:08/06/2017] , Billno-KNG09232052017-003",1,74976,40000,5060,29916
7, , ,"[TRVch# 1664 Dt:08/06/2017] , Billno-KNG09232052017-004",1,47442,0,4605,42837
8, , ,"[TRVch# 1665 Dt:08/06/2017] , Billno-KNG09232052017-005",1,15560,0,15,15545
9, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,461,0,0,461
10, , ,"[TRVch# 3144 Dt:20/06/2017] , Billno-KNG092322017100006",1,461,0,0,461
0,Grand Total, , ,5,289698,40000,17766,231932
1,KNG09-232-GHS TIKKRI,Total, ,5,289698,40000,17766,231932
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,151720,0,7586,144134
3, , ,"[TRVch# 2008 Dt:10/07/2017] , Billno-KNG09232062017-001",1,66045,0,0,66045
4, , ,"[TRVch# 2009 Dt:10/07/2017] , Billno-KNG09232062017-002",1,85675,0,7586,78089
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,137978,40000,10180,87798
6, , ,"[TRVch# 2010 Dt:10/07/2017] , Billno-KNG09232062017-003",1,74976,40000,5060,29916
7, , ,"[TRVch# 2011 Dt:10/07/2017] , Billno-KNG09232062017-004",1,47442,0,5105,42337
8, , ,"[TRVch# 2012 Dt:10/07/2017] , Billno-KNG09232062017-005",1,15560,0,15,15545
0,Grand Total, , ,5,289998,40000,17766,232232
1,KNG09-232-GHS TIKKRI,Total, ,5,289998,40000,17766,232232
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,151870,0,7586,144284
3, , ,"[TRVch# 1752 Dt:08/08/2017] , Billno-KNG09232072017-001",1,66095,0,0,66095
4, , ,"[TRVch# 1753 Dt:08/08/2017] , Billno-KNG09232072017-002",1,85775,0,7586,78189
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,138128,40000,10180,87948
6, , ,"[TRVch# 1754 Dt:08/08/2017] , Billno-KNG09232072017-003",1,75026,40000,5060,29966
7, , ,"[TRVch# 1755 Dt:08/08/2017] , Billno-KNG09232072017-004",1,47492,0,5105,42387
8, , ,"[TRVch# 1756 Dt:08/08/2017] , Billno-KNG09232072017-005",1,15610,0,15,15595
0,Grand Total, , ,5,294375,40000,17766,236609
