DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,109,11558998,1186690,555061,9817247
KNG07-218-PRINCIPAL GSSS PALIAR AT LANGHA,Total, ,109,11558998,1186690,555061,9817247
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,6,3497209,0,0,3497209
 , ,"[TRVch# 1297 Dt:29/05/2018] , Billno-KNG072182018100005",1,350000,0,0,350000
 , ,"[TRVch# 1466 Dt:27/04/2018] , Billno-KNG072182018100001",1,500000,0,0,500000
 , ,"[TRVch# 1467 Dt:27/04/2018] , Billno-KNG072182018100002",1,1000000,0,0,1000000
 , ,"[TRVch# 671 Dt:31/03/2018] , Billno-KNG072182017100050",1,947209,0,0,947209
 , ,"[TRVch# 862 Dt:31/10/2017] , Billno-KNG072182017100007",1,500000,0,0,500000
 , ,"[TRVch# 863 Dt:31/10/2017] , Billno-KNG072182017100006",1,200000,0,0,200000
 ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,3656,0,0,3656
 , ,"[TRVch# 5 Dt:06/07/2018] , Billno-KNG072182018100006",1,3656,0,0,3656
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,35,3099189,478922,210425,2409842
 , ,"[TRVch# 1132 Dt:07/08/2018] , Billno-KNG07218072018-001",1,35765,0,0,35765
 , ,"[TRVch# 1133 Dt:07/08/2018] , Billno-KNG07218072018-002",1,137290,0,14426,122864
 , ,"[TRVch# 1387 Dt:06/12/2017] , Billno-KNG07218112017-001",1,195866,58000,3741,134125
 , ,"[TRVch# 1388 Dt:06/12/2017] , Billno-KNG07218112017-002",1,92904,0,15284,77620
 , ,"[TRVch# 1768 Dt:08/06/2018] , Billno-KNG07218052018-001",1,50866,18000,15,32851
 , ,"[TRVch# 1769 Dt:08/06/2018] , Billno-KNG07218052018-002",1,134394,0,14156,120238
 , ,"[TRVch# 1787 Dt:07/02/2018] , Billno-KNG07218012018-001",1,198374,36000,3341,159033
 , ,"[TRVch# 1788 Dt:07/02/2018] , Billno-KNG07218012018-002",1,94027,0,15236,78791
 , ,"[TRVch# 1866 Dt:07/11/2017] , Billno-KNG07218102017-001",1,195866,58000,3341,134525
 , ,"[TRVch# 1867 Dt:07/11/2017] , Billno-KNG07218102017-002",1,92904,0,15124,77780
 , ,"[TRVch# 1888 Dt:07/11/2017] , Billno-KNG072182017100008",1,7804,0,760,7044
 , ,"[TRVch# 1910 Dt:08/03/2018] , Billno-KNG07218022018-001",1,17050,0,0,17050
 , ,"[TRVch# 1911 Dt:08/03/2018] , Billno-KNG07218022018-002",1,53804,0,10149,43655
 , ,"[TRVch# 2878 Dt:09/01/2018] , Billno-KNG07218122017-001",1,195866,36000,3341,156525
 , ,"[TRVch# 2879 Dt:09/01/2018] , Billno-KNG07218122017-002",1,92904,0,15124,77780
 , ,"[TRVch# 318 Dt:06/10/2017] , Billno-KNG07218092017-001",1,195866,58000,3341,134525
 , ,"[TRVch# 319 Dt:06/10/2017] , Billno-KNG07218092017-002",1,92904,0,15124,77780
 , ,"[TRVch# 3304 Dt:30/12/2017] , Billno-KNG072182017100011",1,8278,0,833,7445
 , ,"[TRVch# 3305 Dt:30/12/2017] , Billno-KNG072182017100018",1,15534,10314,0,5220
 , ,"[TRVch# 3326 Dt:30/12/2017] , Billno-KNG072182017100017",1,1605,0,0,1605
 , ,"[TRVch# 3716 Dt:29/09/2017] , Billno-KNG072182017100002",1,238245,74000,1120,163125
 , ,"[TRVch# 3717 Dt:29/09/2017] , Billno-KNG072182017100003",1,177562,0,29592,147970
 , ,"[TRVch# 4926 Dt:28/02/2018] , Billno-KNG072182017100019",1,12135,6454,0,5681
 , ,"[TRVch# 4937 Dt:28/02/2018] , Billno-KNG072182017100025",1,6738,0,672,6066
 , ,"[TRVch# 521 Dt:05/05/2018] , Billno-KNG07218042018-001",1,50866,18000,15,32851
 , ,"[TRVch# 522 Dt:05/05/2018] , Billno-KNG07218042018-002",1,97022,0,15747,81275
 , ,"[TRVch# 558 Dt:06/04/2018] , Billno-KNG07218032018-001",1,146060,36000,796,109264
 , ,"[TRVch# 559 Dt:06/04/2018] , Billno-KNG07218032018-002",1,97022,0,14721,82301
 , ,"[TRVch# 687 Dt:06/07/2018] , Billno-KNG07218062018-001",1,35765,0,0,35765
 , ,"[TRVch# 688 Dt:06/07/2018] , Billno-KNG07218062018-002",1,137290,0,14426,122864
 , ,"[TRVch# 8361 Dt:31/03/2018] , Billno-KNG072182017100035",1,43480,0,0,43480
 , ,"[TRVch# 8362 Dt:31/03/2018] , Billno-KNG072182017100031",1,40394,0,0,40394
 , ,"[TRVch# 8363 Dt:31/03/2018] , Billno-KNG072182017100026",1,65,0,0,65
 , ,"[TRVch# 8419 Dt:31/03/2018] , Billno-KNG072182017100043",1,76019,70154,0,5865
 , ,"[TRVch# 8420 Dt:31/03/2018] , Billno-KNG072182017100044",1,30655,0,0,30655
 ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1674,0,0,1674
 , ,"[TRVch# 8418 Dt:31/03/2018] , Billno-KNG072182017100047",1,1674,0,0,1674
 ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,2,3650,0,0,3650
 , ,"[TRVch# 8494 Dt:31/03/2018] , Billno-KNG072182017100055",1,1200,0,0,1200
 , ,"[TRVch# 8530 Dt:31/03/2018] , Billno-KNG072182017100056",1,2450,0,0,2450
 ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,51,3937179,707768,344636,2884775
