,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,8,3860000,0,0,3860000
1,SML07-005-S.P.M. CHIRGAON,Total, ,8,3860000,0,0,3860000
2, ,00-8658-00-102-19-S00N-V-N-00- ,Total,8,3860000,0,0,3860000
3, , ,"[TRVch# 27 Dt:29/04/2017] , Billno-SML070051748658001",1,500000,0,0,500000
4, , ,"[TRVch# 28 Dt:29/04/2017] , Billno-SML070051748658002",1,120000,0,0,120000
5, , ,"[TRVch# 29 Dt:29/04/2017] , Billno-SML070051748658003",1,350000,0,0,350000
6, , ,"[TRVch# 30 Dt:29/04/2017] , Billno-SML070051748658004",1,650000,0,0,650000
7, , ,"[TRVch# 31 Dt:29/04/2017] , Billno-SML070051748658005",1,1310000,0,0,1310000
8, , ,"[TRVch# 32 Dt:29/04/2017] , Billno-SML070051748658006",1,500000,0,0,500000
9, , ,"[TRVch# 33 Dt:29/04/2017] , Billno-SML070051748658007",1,230000,0,0,230000
10, , ,"[TRVch# 34 Dt:29/04/2017] , Billno-SML070051748658008",1,200000,0,0,200000
0,Grand Total, , ,10,4800000,0,0,4800000
1,SML07-005-S.P.M. CHIRGAON,Total, ,10,4800000,0,0,4800000
2, ,00-8658-00-102-19-S00N-V-N-00- ,Total,10,4800000,0,0,4800000
3, , ,"[TRVch# 48 Dt:31/05/2017] , Billno-SML070051758658001",1,500000,0,0,500000
4, , ,"[TRVch# 49 Dt:31/05/2017] , Billno-SML070051758658002",1,500000,0,0,500000
5, , ,"[TRVch# 50 Dt:31/05/2017] , Billno-SML070051758658003",1,200000,0,0,200000
6, , ,"[TRVch# 51 Dt:31/05/2017] , Billno-SML070051758658004",1,600000,0,0,600000
7, , ,"[TRVch# 52 Dt:31/05/2017] , Billno-SML070051758658005",1,300000,0,0,300000
8, , ,"[TRVch# 53 Dt:31/05/2017] , Billno-SML070051758658006",1,300000,0,0,300000
9, , ,"[TRVch# 54 Dt:31/05/2017] , Billno-SML070051758658007",1,700000,0,0,700000
10, , ,"[TRVch# 55 Dt:31/05/2017] , Billno-SML070051758658008",1,800000,0,0,800000
11, , ,"[TRVch# 56 Dt:31/05/2017] , Billno-SML070051758658009",1,400000,0,0,400000
12, , ,"[TRVch# 57 Dt:31/05/2017] , Billno-SML070051758658010",1,500000,0,0,500000
0,Grand Total, , ,6,2051600,0,1600,2050000
1,SML07-005-S.P.M. CHIRGAON,Total, ,6,2051600,0,1600,2050000
2, ,00-8658-00-102-19-S00N-V-N-00- ,Total,5,2050000,0,0,2050000
3, , ,"[TRVch# 31 Dt:30/06/2017] , Billno-SML070051768658001",1,700000,0,0,700000
4, , ,"[TRVch# 32 Dt:30/06/2017] , Billno-SML070051768658002",1,420000,0,0,420000
5, , ,"[TRVch# 34 Dt:30/06/2017] , Billno-SML070051768658004",1,500000,0,0,500000
6, , ,"[TRVch# 35 Dt:30/06/2017] , Billno-SML070051768658005",1,130000,0,0,130000
7, , ,"[TRVch# 36 Dt:30/06/2017] , Billno-SML070051768658006",1,300000,0,0,300000
8, ,05-2030-01-102-01-S00N-V-N-20-OTHER CHARGES,Total,1,1600,0,1600,0
9, , ,"[TRVch# 131 Dt:30/06/2017] , Billno-SML070051762030021",1,1600,0,1600,0
0,Grand Total, , ,2,900000,0,0,900000
1,SML07-005-S.P.M. CHIRGAON,Total, ,2,900000,0,0,900000
2, ,00-8658-00-102-19-S00N-V-N-00- ,Total,2,900000,0,0,900000
3, , ,"[TRVch# 45 Dt:31/07/2017] , Billno-SML070051778658001",1,600000,0,0,600000
4, , ,"[TRVch# 46 Dt:31/07/2017] , Billno-SML070051778658002",1,300000,0,0,300000
0,Grand Total, , ,1,500000,0,0,500000
1,SML07-005-S.P.M. CHIRGAON,Total, ,1,500000,0,0,500000
