,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,3,91778,6000,1703,84075
1,KLU00-534-MINING OFFICER KULLU,Total, ,3,91778,6000,1703,84075
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,3,91778,6000,1703,84075
3, , ,"[TRVch# 1 Dt:03/04/2017] , Billno-KLU00534032017-001",1,18340,0,388,17952
4, , ,"[TRVch# 2 Dt:03/04/2017] , Billno-KLU00534032017-002",1,30624,6000,927,23697
5, , ,"[TRVch# 3 Dt:03/04/2017] , Billno-KLU00534032017-003",1,42814,0,388,42426
0,Grand Total, , ,6,76322,3455,776,72091
1,KLU00-534-MINING OFFICER KULLU,Total, ,6,76322,3455,776,72091
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,5,70122,3455,776,65891
3, , ,"[TRVch# 1 Dt:01/05/2017] , Billno-KLU00534042017-001",1,19390,0,388,19002
4, , ,"[TRVch# 2 Dt:01/05/2017] , Billno-KLU00534042017-002",1,44299,0,388,43911
5, , ,"[TRVch# 4 Dt:12/05/2017] , Billno-KLU005342017100002",1,870,0,0,870
6, , ,"[TRVch# 5 Dt:12/05/2017] , Billno-KLU005342017100003",1,3455,3455,0,0
7, , ,"[TRVch# 6 Dt:12/05/2017] , Billno-KLU005342017100004",1,2108,0,0,2108
8, ,18-2853-02-102-01-S00N-V-N-02-WAGES,Total,1,6200,0,0,6200
9, , ,"[TRVch# 3 Dt:04/05/2017] , Billno-KLU005342017100001",1,6200,0,0,6200
0,Grand Total, , ,3,75889,0,3880,72009
1,KLU00-534-MINING OFFICER KULLU,Total, ,3,75889,0,3880,72009
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,2,63689,0,776,62913
3, , ,"[TRVch# 1 Dt:01/06/2017] , Billno-KLU00534052017-002",1,44299,0,388,43911
4, , ,"[TRVch# 2 Dt:01/06/2017] , Billno-KLU00534052017-001",1,19390,0,388,19002
5, ,18-2853-02-102-01-S00N-V-N-02-WAGES,Total,1,12200,0,3104,9096
6, , ,"[TRVch# 3 Dt:05/06/2017] , Billno-KLU005342017100005",1,12200,0,3104,9096
0,Grand Total, , ,4,85524,0,1182,84342
1,KLU00-534-MINING OFFICER KULLU,Total, ,4,85524,0,1182,84342
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,2,78624,0,794,77830
3, , ,"[TRVch# 1 Dt:01/07/2017] , Billno-KLU00534062017-001",1,34325,0,406,33919
4, , ,"[TRVch# 2 Dt:01/07/2017] , Billno-KLU00534062017-002",1,44299,0,388,43911
5, ,18-2853-02-102-01-S00N-V-N-02-WAGES,Total,1,6000,0,388,5612
6, , ,"[TRVch# 4 Dt:07/07/2017] , Billno-KLU005342017100011",1,6000,0,388,5612
7, ,18-2853-02-102-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,900,0,0,900
8, , ,"[TRVch# 3 Dt:07/07/2017] , Billno-KLU005342017100008",1,900,0,0,900
0,Grand Total, , ,2,93587,0,794,92793
1,KLU00-534-MINING OFFICER KULLU,Total, ,2,93587,0,794,92793
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,2,93587,0,794,92793
3, , ,"[TRVch# 1 Dt:01/08/2017] , Billno-KLU00534072017-001",1,34325,0,406,33919
4, , ,"[TRVch# 2 Dt:01/08/2017] , Billno-KLU00534072017-002",1,59262,0,388,58874
0,Grand Total, , ,3,106880,0,1570,105310
1,KLU00-534-MINING OFFICER KULLU,Total, ,3,106880,0,1570,105310
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,2,94480,0,794,93686
3, , ,"[TRVch# 1 Dt:01/09/2017] , Billno-KLU00534082017-001",1,34905,0,406,34499
4, , ,"[TRVch# 2 Dt:01/09/2017] , Billno-KLU00534082017-002",1,59575,0,388,59187
5, ,18-2853-02-102-01-S00N-V-N-02-WAGES,Total,1,12400,0,776,11624
6, , ,"[TRVch# 3 Dt:25/09/2017] , Billno-KLU005342017100012",1,12400,0,776,11624
0,Grand Total, , ,11,177959,0,21879,156080
1,KLU00-534-MINING OFFICER KULLU,Total, ,11,177959,0,21879,156080
2, ,18-2853-02-102-01-S00N-V-N-01-SALARIES,Total,8,161033,0,21491,139542
3, , ,"[TRVch# 1 Dt:03/10/2017] , Billno-KLU00534092017-001",1,35485,0,9776,25709
4, , ,"[TRVch# 10 Dt:26/10/2017] , Billno-KLU005342017100021",1,4067,0,0,4067
5, , ,"[TRVch# 11 Dt:26/10/2017] , Billno-KLU005342017100022",1,4305,0,0,4305
6, , ,"[TRVch# 2 Dt:03/10/2017] , Billno-KLU00534092017-002",1,59888,0,388,59500
7, , ,"[TRVch# 6 Dt:13/10/2017] , Billno-KLU005342017100019",1,1160,0,116,1044
8, , ,"[TRVch# 7 Dt:13/10/2017] , Billno-KLU005342017100020",1,2504,0,0,2504
9, , ,"[TRVch# 8 Dt:20/10/2017] , Billno-KLU005342017100017",1,35485,0,9397,26088
