,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,5,955652,209000,28735,717917
1,KNG01-243-GSSS RAJAL,Total, ,5,955652,209000,28735,717917
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,245796,35000,5623,205173
3, , ,"[TRVch# 332 Dt:10/04/2017] , Billno-KNG01243032017-001",1,172818,35000,45,137773
4, , ,"[TRVch# 333 Dt:10/04/2017] , Billno-KNG01243032017-002",1,72978,0,5578,67400
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,709856,174000,23112,512744
6, , ,"[TRVch# 334 Dt:10/04/2017] , Billno-KNG01243032017-003",1,76756,35000,120,41636
7, , ,"[TRVch# 335 Dt:10/04/2017] , Billno-KNG01243032017-004",1,401507,139000,575,261932
8, , ,"[TRVch# 336 Dt:10/04/2017] , Billno-KNG01243032017-005",1,231593,0,22417,209176
0,Grand Total, , ,9,1360995,231746,54953,1074296
1,KNG01-243-GSSS RAJAL,Total, ,9,1360995,231746,54953,1074296
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,325000,0,0,325000
3, , ,"[TRVch# 215 Dt:09/05/2017] , Billno-KNG012432017100007",1,200000,0,0,200000
4, , ,"[TRVch# 216 Dt:09/05/2017] , Billno-KNG012432017100001",1,125000,0,0,125000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,252059,35000,9207,207852
6, , ,"[TRVch# 394 Dt:09/05/2017] , Billno-KNG01243042017-001",1,178162,35000,2045,141117
7, , ,"[TRVch# 395 Dt:09/05/2017] , Billno-KNG01243042017-002",1,73897,0,7162,66735
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,783936,196746,45746,541444
9, , ,"[TRVch# 396 Dt:09/05/2017] , Billno-KNG01243042017-003",1,77734,35000,7120,35614
10, , ,"[TRVch# 397 Dt:09/05/2017] , Billno-KNG01243042017-004",1,409983,153000,9575,247408
11, , ,"[TRVch# 398 Dt:09/05/2017] , Billno-KNG01243042017-005",1,261439,0,26438,235001
12, , ,"[TRVch# 739 Dt:09/05/2017] , Billno-KNG012432017100006",1,8746,8746,0,0
13, , ,"[TRVch# 740 Dt:09/05/2017] , Billno-KNG012432017100005",1,26034,0,2613,23421
0,Grand Total, , ,7,1206548,223000,53766,929782
1,KNG01-243-GSSS RAJAL,Total, ,7,1206548,223000,53766,929782
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 1223 Dt:30/06/2017] , Billno-KNG012432017100020",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,235349,35000,10633,189716
5, , ,"[TRVch# 2512 Dt:08/06/2017] , Billno-KNG01243052017-001",1,161452,35000,2045,124407
6, , ,"[TRVch# 2513 Dt:08/06/2017] , Billno-KNG01243052017-002",1,73897,0,8588,65309
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,758999,188000,43133,527866
8, , ,"[TRVch# 2514 Dt:08/06/2017] , Billno-KNG01243052017-003",1,77734,35000,7120,35614
9, , ,"[TRVch# 2515 Dt:08/06/2017] , Billno-KNG01243052017-004",1,413602,153000,9575,251027
10, , ,"[TRVch# 2516 Dt:08/06/2017] , Billno-KNG01243052017-005",1,267663,0,26438,241225
11, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,12200,0,0,12200
12, , ,"[TRVch# 3580 Dt:23/06/2017] , Billno-KNG012432017100008",1,12200,0,0,12200
0,Grand Total, , ,10,1882837,258083,53860,1570894
1,KNG01-243-GSSS RAJAL,Total, ,10,1882837,258083,53860,1570894
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,264255,35000,10693,218562
3, , ,"[TRVch# 364 Dt:10/07/2017] , Billno-KNG01243062017-001",1,125321,35000,2045,88276
4, , ,"[TRVch# 365 Dt:10/07/2017] , Billno-KNG01243062017-002",1,138934,0,8648,130286
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,743885,223083,43167,477635
6, , ,"[TRVch# 3596 Dt:31/07/2017] , Billno-KNG012432017100004",1,41644,35083,0,6561
7, , ,"[TRVch# 366 Dt:10/07/2017] , Billno-KNG01243062017-003",1,77734,35000,7120,35614
8, , ,"[TRVch# 367 Dt:10/07/2017] , Billno-KNG01243062017-004",1,356186,153000,9545,193641
9, , ,"[TRVch# 368 Dt:10/07/2017] , Billno-KNG01243062017-005",1,268321,0,26502,241819
10, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,5250,0,0,5250
11, , ,"[TRVch# 3610 Dt:31/07/2017] , Billno-KNG012432017100022",1,5250,0,0,5250
12, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,518121,0,0,518121
13, , ,"[TRVch# 724 Dt:31/07/2017] , Billno-KNG012432017100016",1,518121,0,0,518121
14, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,341576,0,0,341576
15, , ,"[TRVch# 53 Dt:10/07/2017] , Billno-KNG012432017100015",1,341576,0,0,341576
16, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9750,0,0,9750
17, , ,"[TRVch# 3609 Dt:31/07/2017] , Billno-KNG012432017100021",1,9750,0,0,9750
0,Grand Total, , ,9,1028648,223000,52683,752965
1,KNG01-243-GSSS RAJAL,Total, ,9,1028648,223000,52683,752965
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,250938,35000,8752,207186
3, , ,"[TRVch# 484 Dt:08/08/2017] , Billno-KNG01243072017-001",1,125321,35000,2045,88276
4, , ,"[TRVch# 485 Dt:08/08/2017] , Billno-KNG01243072017-002",1,125617,0,6707,118910
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,750014,188000,43931,518083
6, , ,"[TRVch# 2964 Dt:24/08/2017] , Billno-KNG012432017100023",1,9800,0,965,8835
7, , ,"[TRVch# 2965 Dt:24/08/2017] , Billno-KNG012432017100024",1,11328,0,1115,10213
8, , ,"[TRVch# 2966 Dt:24/08/2017] , Billno-KNG012432017100025",1,24765,0,0,24765
9, , ,"[TRVch# 486 Dt:08/08/2017] , Billno-KNG01243072017-003",1,77734,35000,7120,35614
10, , ,"[TRVch# 487 Dt:08/08/2017] , Billno-KNG01243072017-004",1,356186,153000,9545,193641
11, , ,"[TRVch# 488 Dt:08/08/2017] , Billno-KNG01243072017-005",1,270201,0,25186,245015
12, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,27696,0,0,27696
13, , ,"[TRVch# 2936 Dt:24/08/2017] , Billno-KNG012432017100026",1,27696,0,0,27696
0,Grand Total, , ,12,1069514,208253,53666,807595
1,KNG01-243-GSSS RAJAL,Total, ,12,1069514,208253,53666,807595
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,306849,20253,9403,277193
3, , ,"[TRVch# 3496 Dt:26/09/2017] , Billno-KNG012432017100033",1,33571,0,0,33571
