,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
8, , ,"[TRVch# 1020 Dt:28/09/2017] , Billno-KLU032512017100011",1,100,0,0,100
9, , ,"[TRVch# 1022 Dt:28/09/2017] , Billno-KLU032512017100013",1,100,0,0,100
10, , ,"[TRVch# 1023 Dt:28/09/2017] , Billno-KLU032512017100014",1,100,0,0,100
11, , ,"[TRVch# 521 Dt:05/09/2017] , Billno-KLU03251082017-003",1,65500,25000,3539,36961
12, , ,"[TRVch# 522 Dt:05/09/2017] , Billno-KLU03251082017-004",1,100127,60000,2060,38067
13, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
14, , ,"[TRVch# 523 Dt:05/09/2017] , Billno-KLU03251082017-005",1,16710,0,0,16710
0,Grand Total, , ,12,309476,139283,8976,161217
1,KLU03-251-GHS SHARVI,Total, ,12,309476,139283,8976,161217
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,94879,32894,3377,58608
3, , ,"[TRVch# 742 Dt:09/10/2017] , Billno-KLU03251092017-001",1,61706,25000,1030,35676
4, , ,"[TRVch# 743 Dt:09/10/2017] , Billno-KLU03251092017-002",1,22471,0,2067,20404
5, , ,"[TRVch# 925 Dt:12/10/2017] , Billno-KLU032512017100015",1,2808,0,280,2528
6, , ,"[TRVch# 927 Dt:12/10/2017] , Billno-KLU032512017100017",1,7894,7894,0,0
7, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,3480,0,0,3480
8, , ,"[TRVch# 1275 Dt:26/10/2017] , Billno-KLU032512017100009",1,3480,0,0,3480
9, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,3992,0,0,3992
10, , ,"[TRVch# 1298 Dt:26/10/2017] , Billno-KLU032512017100019",1,3992,0,0,3992
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,190415,106389,5599,78427
12, , ,"[TRVch# 1508 Dt:31/10/2017] , Billno-KLU032512017100020",1,697,0,0,697
13, , ,"[TRVch# 744 Dt:09/10/2017] , Billno-KLU03251092017-003",1,66571,25000,3539,38032
14, , ,"[TRVch# 745 Dt:09/10/2017] , Billno-KLU03251092017-004",1,101758,60000,2060,39698
15, , ,"[TRVch# 926 Dt:12/10/2017] , Billno-KLU032512017100016",1,8456,8456,0,0
16, , ,"[TRVch# 928 Dt:12/10/2017] , Billno-KLU032512017100018",1,12933,12933,0,0
17, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
18, , ,"[TRVch# 746 Dt:09/10/2017] , Billno-KLU03251092017-005",1,16710,0,0,16710
0,Grand Total, , ,5,276579,110000,6639,159940
1,KLU03-251-GHS SHARVI,Total, ,5,276579,110000,6639,159940
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,61706,25000,1030,35676
3, , ,"[TRVch# 687 Dt:06/11/2017] , Billno-KLU03251102017-001",1,61706,25000,1030,35676
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,198163,85000,5609,107554
5, , ,"[TRVch# 688 Dt:06/11/2017] , Billno-KLU03251102017-002",1,66571,25000,3539,38032
6, , ,"[TRVch# 689 Dt:06/11/2017] , Billno-KLU03251102017-003",1,101758,60000,2060,39698
7, , ,"[TRVch# 690 Dt:06/11/2017] , Billno-KLU03251102017-004",1,29834,0,10,29824
8, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
9, , ,"[TRVch# 691 Dt:06/11/2017] , Billno-KLU03251102017-005",1,16710,0,0,16710
0,Grand Total, , ,5,279197,110000,7199,161998
1,KLU03-251-GHS SHARVI,Total, ,5,279197,110000,7199,161998
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,61706,25000,1110,35596
3, , ,"[TRVch# 488 Dt:05/12/2017] , Billno-KLU03251112017-001",1,61706,25000,1110,35596
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,200781,85000,6009,109772
5, , ,"[TRVch# 489 Dt:05/12/2017] , Billno-KLU03251112017-002",1,66571,25000,3619,37952
6, , ,"[TRVch# 490 Dt:05/12/2017] , Billno-KLU03251112017-003",1,101758,60000,2220,39538
7, , ,"[TRVch# 491 Dt:05/12/2017] , Billno-KLU03251112017-004",1,32452,0,170,32282
8, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,80,16630
9, , ,"[TRVch# 492 Dt:05/12/2017] , Billno-KLU03251112017-005",1,16710,0,80,16630
0,Grand Total, , ,5,279197,100000,6639,172558
1,KLU03-251-GHS SHARVI,Total, ,5,279197,100000,6639,172558
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,61706,25000,1030,35676
3, , ,"[TRVch# 691 Dt:09/01/2018] , Billno-KLU03251122017-001",1,61706,25000,1030,35676
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,200781,75000,5609,120172
5, , ,"[TRVch# 693 Dt:09/01/2018] , Billno-KLU03251122017-002",1,66571,25000,3539,38032
6, , ,"[TRVch# 694 Dt:09/01/2018] , Billno-KLU03251122017-003",1,101758,50000,2060,49698
7, , ,"[TRVch# 695 Dt:09/01/2018] , Billno-KLU03251122017-004",1,32452,0,10,32442
8, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
9, , ,"[TRVch# 696 Dt:09/01/2018] , Billno-KLU03251122017-005",1,16710,0,0,16710
0,Grand Total, , ,11,431730,240504,6639,184587
1,KLU03-251-GHS SHARVI,Total, ,11,431730,240504,6639,184587
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,115702,78250,1030,36422
3, , ,"[TRVch# 1462 Dt:28/02/2018] , Billno-KLU032512017100021",1,4476,4476,0,0
4, , ,"[TRVch# 1465 Dt:28/02/2018] , Billno-KLU032512017100027",1,48774,48774,0,0
5, , ,"[TRVch# 768 Dt:07/02/2018] , Billno-KLU03251012018-001",1,62452,25000,1030,36422
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,299318,162254,5609,131455
7, , ,"[TRVch# 1463 Dt:28/02/2018] , Billno-KLU032512017100024",1,1086,0,0,1086
8, , ,"[TRVch# 1464 Dt:28/02/2018] , Billno-KLU032512017100023",1,7332,7332,0,0
9, , ,"[TRVch# 1466 Dt:28/02/2018] , Billno-KLU032512017100028",1,79922,79922,0,0
10, , ,"[TRVch# 1467 Dt:28/02/2018] , Billno-KLU032512017100029",1,3815,0,0,3815
11, , ,"[TRVch# 769 Dt:07/02/2018] , Billno-KLU03251012018-002",1,71359,25000,3539,42820
12, , ,"[TRVch# 770 Dt:07/02/2018] , Billno-KLU03251012018-003",1,102980,50000,2060,50920
13, , ,"[TRVch# 771 Dt:07/02/2018] , Billno-KLU03251012018-004",1,32824,0,10,32814
14, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,16710,0,0,16710
15, , ,"[TRVch# 772 Dt:07/02/2018] , Billno-KLU03251012018-005",1,16710,0,0,16710
0,Grand Total, , ,11,497587,45000,40378,412209
1,KLU03-251-GHS SHARVI,Total, ,11,497587,45000,40378,412209
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,250000,0,0,250000
3, , ,"[TRVch# 207 Dt:31/03/2018] , Billno-KLU032512017100030",1,250000,0,0,250000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,64440,5000,7212,52228
5, , ,"[TRVch# 520 Dt:06/03/2018] , Billno-KLU03251022018-001",1,64440,5000,7212,52228
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,140056,40000,33166,66890
7, , ,"[TRVch# 521 Dt:06/03/2018] , Billno-KLU03251022018-002",1,106240,40000,33156,33084
8, , ,"[TRVch# 522 Dt:06/03/2018] , Billno-KLU03251022018-003",1,33816,0,10,33806
9, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,6,25976,0,0,25976
10, , ,"[TRVch# 2395 Dt:31/03/2018] , Billno-KLU032512017100031",1,6024,0,0,6024
11, , ,"[TRVch# 2396 Dt:31/03/2018] , Billno-KLU032512017100032",1,460,0,0,460
12, , ,"[TRVch# 2397 Dt:31/03/2018] , Billno-KLU032512017100033",1,5788,0,0,5788
13, , ,"[TRVch# 2398 Dt:31/03/2018] , Billno-KLU032512017100034",1,7044,0,0,7044
14, , ,"[TRVch# 2460 Dt:31/03/2018] , Billno-KLU032512017100035",1,4440,0,0,4440
15, , ,"[TRVch# 2461 Dt:31/03/2018] , Billno-KLU032512017100036",1,2220,0,0,2220
16, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,17115,0,0,17115
17, , ,"[TRVch# 523 Dt:06/03/2018] , Billno-KLU03251022018-004",1,17115,0,0,17115
0,Grand Total, , ,4,225547,55000,100,170447
1,KLU03-251-GHS SHARVI,Total, ,4,225547,55000,100,170447
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,66344,5000,30,61314
3, , ,"[TRVch# 454 Dt:05/04/2018] , Billno-KLU03251032018-001",1,66344,5000,30,61314
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,142088,50000,70,92018
5, , ,"[TRVch# 455 Dt:05/04/2018] , Billno-KLU03251032018-002",1,108272,50000,60,58212
6, , ,"[TRVch# 456 Dt:05/04/2018] , Billno-KLU03251032018-003",1,33816,0,10,33806
7, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,17115,0,0,17115
8, , ,"[TRVch# 457 Dt:05/04/2018] , Billno-KLU03251032018-004",1,17115,0,0,17115
0,Grand Total, , ,3,165611,60000,6052,99559
1,KLU03-251-GHS SHARVI,Total, ,3,165611,60000,6052,99559
2, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,148496,60000,6052,82444
3, , ,"[TRVch# 398 Dt:07/05/2018] , Billno-KLU03251042018-001",1,109366,60000,4060,45306
4, , ,"[TRVch# 399 Dt:07/05/2018] , Billno-KLU03251042018-002",1,39130,0,1992,37138
5, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,17115,0,0,17115
6, , ,"[TRVch# 400 Dt:07/05/2018] , Billno-KLU03251042018-003",1,17115,0,0,17115
0,Grand Total, , ,5,168211,60000,7521,100690
1,KLU03-251-GHS SHARVI,Total, ,5,168211,60000,7521,100690
2, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,148496,60000,7521,80975
3, , ,"[TRVch# 692 Dt:06/06/2018] , Billno-KLU03251052018-001",1,109366,60000,4060,45306
4, , ,"[TRVch# 693 Dt:06/06/2018] , Billno-KLU03251052018-002",1,39130,0,3461,35669
5, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,1000,0,0,1000
6, , ,"[TRVch# 1006 Dt:25/06/2018] , Billno-KLU032512018100002",1,1000,0,0,1000
7, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,2,18715,0,0,18715
8, , ,"[TRVch# 1005 Dt:25/06/2018] , Billno-KLU032512018100001",1,800,0,0,800
9, , ,"[TRVch# 694 Dt:06/06/2018] , Billno-KLU03251052018-003",1,17915,0,0,17915
0,Grand Total, , ,3,166411,60000,7521,98890
1,KLU03-251-GHS SHARVI,Total, ,3,166411,60000,7521,98890
2, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,148496,60000,7521,80975
3, , ,"[TRVch# 720 Dt:09/07/2018] , Billno-KLU03251062018-001",1,109366,60000,4060,45306
4, , ,"[TRVch# 721 Dt:09/07/2018] , Billno-KLU03251062018-002",1,39130,0,3461,35669
5, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,17915,0,0,17915
6, , ,"[TRVch# 722 Dt:09/07/2018] , Billno-KLU03251062018-003",1,17915,0,0,17915
0,Grand Total, , ,3,166411,60000,7521,98890
1,KLU03-251-GHS SHARVI,Total, ,3,166411,60000,7521,98890
2, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,148496,60000,7521,80975
3, , ,"[TRVch# 538 Dt:07/08/2018] , Billno-KLU03251072018-002",1,39130,0,3461,35669
4, , ,"[TRVch# 541 Dt:07/08/2018] , Billno-KLU03251072018-001",1,109366,60000,4060,45306
5, ,32-2202-01-789-11-S00N-V-P-01-SALARIES,Total,1,17915,0,0,17915
6, , ,"[TRVch# 539 Dt:07/08/2018] , Billno-KLU03251072018-003",1,17915,0,0,17915
