DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,18,284354
SML01-717-IPH DIVISION NERWA,Total, , , ,18,284354
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,18,284354
 , ,8782-00-102-00- ,Total, ,18,284354
 , , ,29/04/2017,Total,1,3579
 , , , ,[F8782000001] A E IPH KUPVI MISC RECEIPT,1,3579
 , , ,31/05/2017,Total,1,1864
 , , , ,[G8782000002] AE IPH KUPVI MISCRECEIPT,1,1864
 , , ,30/06/2017,Total,1,8001
 , , , ,[H8782000001] A E IPH KUPVI MISC RECEIPT,1,8001
 , , ,31/07/2017,Total,1,38405
 , , , ,[I8782000002] AE IPH KUPVI MISC RECEIPT,1,38405
 , , ,31/08/2017,Total,2,18060
 , , , ,[J8782000001] AE IPH KUPVI MISC RECEIPT,1,10938
 , , , ,[J8782000002] AE IPH KUPVI MISC RECEIPT,1,7122
 , , ,30/11/2017,Total,1,2250
 , , , ,[M8782000001] AE IPH SUB DIVISION KUPVI CASH REMITANCES,1,2250
 , , ,30/12/2017,Total,1,30567
 , , , ,[N8782000002] A E IPH SUB DIVISION KUPVI C R MISCRECEIPT,1,30567
 , , ,30/01/2018,Total,3,42411
 , , , ,[C8782000001] A E IPH SUB DIVISION KUPVI MISC RECEIPT C R REC,1,9220
 , , , ,[C8782000002] A E IPH SUB DIVISION KUPVI MIC REC CR REC,1,18144
 , , , ,[C8782000003] A E IPH SUB DIVISION KUPVI CASH REMITTANCE MISC REC,1,15047
 , , ,28/02/2018,Total,1,4932
 , , , ,[D8782000001] A E IPH SUB DIVINION KUPVI MISC RECEIPT,1,4932
 , , ,31/03/2018,Total,1,53658
 , , , ,[E8782000001] A E IPH SD KUPVI C R REC,1,53658
 , , ,27/04/2018,Total,2,32199
 , , , ,[F8782000001] A E IPH SUB DIDISION KUPVI MISE REC C R REC,1,31449
 , , , ,[F8782000002] A E IPH SUB DIVISION KUPVI MISC REC CR REC,1,750
 , , ,30/06/2018,Total,2,10517
 , , , ,[H8782000002] A E IPH SUB DIVISION KUPVI P W REMTTINCES,1,9767
 , , , ,[H8782000003] A E IPH S D KUPVI MISC REC C R,1,750
 , , ,31/07/2018,Total,2,31811
 , , , ,[I8782000001] A E IPH SD KUPVI MISC REC C R,1,26284
 , , , ,[I8782000004] AE.I.P.H S.D KUPVI MISERECEIPT CR,1,5527
 , , ,31/08/2018,Total,1,6100
 , , , ,[J8782000001] A E IPH S D KUPVI MISC REC,1,6100
