,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
5, , ,"[TRVch# 556 Dt:05/08/2017] , Billno-KLU04201072017-001",1,481066,146000,6547,328519
6, , ,"[TRVch# 557 Dt:05/08/2017] , Billno-KLU04201072017-002",1,34144,0,0,34144
7, , ,"[TRVch# 558 Dt:05/08/2017] , Billno-KLU04201072017-003",1,21062,0,1975,19087
8, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
9, , ,"[TRVch# 773 Dt:19/08/2017] , Billno-KLU042012017100023",1,6510,0,0,6510
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1045272,301000,63297,680975
11, , ,"[TRVch# 559 Dt:05/08/2017] , Billno-KLU04201072017-004",1,76165,43000,6337,26828
12, , ,"[TRVch# 560 Dt:05/08/2017] , Billno-KLU04201072017-005",1,763082,258000,32371,472711
13, , ,"[TRVch# 561 Dt:05/08/2017] , Billno-KLU04201072017-006",1,206025,0,24589,181436
0,Grand Total, , ,11,1775274,508436,79586,1187252
1,KLU04-201-GSSS HARIPUR,Total, ,11,1775274,508436,79586,1187252
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,585071,146000,12398,426673
3, , ,"[TRVch# 534 Dt:05/09/2017] , Billno-KLU04201082017-001",1,488863,146000,6547,336316
4, , ,"[TRVch# 535 Dt:05/09/2017] , Billno-KLU04201082017-002",1,34144,0,0,34144
5, , ,"[TRVch# 536 Dt:05/09/2017] , Billno-KLU04201082017-003",1,62064,0,5851,56213
6, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
7, , ,"[TRVch# 528 Dt:05/09/2017] , Billno-KLU042012017100027",1,6510,0,0,6510
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,1177693,362436,67188,748069
9, , ,"[TRVch# 525 Dt:05/09/2017] , Billno-KLU042012017100006",1,8118,8118,0,0
10, , ,"[TRVch# 526 Dt:05/09/2017] , Billno-KLU042012017100007",1,74541,53318,859,20364
11, , ,"[TRVch# 527 Dt:05/09/2017] , Billno-KLU042012017100008",1,28765,0,2887,25878
12, , ,"[TRVch# 537 Dt:05/09/2017] , Billno-KLU04201082017-004",1,77491,43000,6337,28154
13, , ,"[TRVch# 538 Dt:05/09/2017] , Billno-KLU04201082017-005",1,777614,258000,32371,487243
14, , ,"[TRVch# 539 Dt:05/09/2017] , Billno-KLU04201082017-006",1,211164,0,24734,186430
15, ,19-2235-60-800-73-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,6000,0,0,6000
16, , ,"[TRVch# 38 Dt:05/09/2017] , Billno-KLU042012017100028",1,6000,0,0,6000
0,Grand Total, , ,7,1636838,428000,79243,1129595
1,KLU04-201-GSSS HARIPUR,Total, ,7,1636838,428000,79243,1129595
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,592956,157000,14499,421457
3, , ,"[TRVch# 758 Dt:09/10/2017] , Billno-KLU04201092017-001",1,495738,157000,8547,330191
4, , ,"[TRVch# 759 Dt:09/10/2017] , Billno-KLU04201092017-002",1,34144,0,0,34144
5, , ,"[TRVch# 760 Dt:09/10/2017] , Billno-KLU04201092017-003",1,63074,0,5952,57122
6, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
7, , ,"[TRVch# 1125 Dt:24/10/2017] , Billno-KLU042012017100030",1,6300,0,0,6300
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1037582,271000,64744,701838
9, , ,"[TRVch# 761 Dt:09/10/2017] , Billno-KLU04201092017-004",1,78767,43000,6337,29430
10, , ,"[TRVch# 762 Dt:09/10/2017] , Billno-KLU04201092017-005",1,743568,228000,33271,482297
11, , ,"[TRVch# 763 Dt:09/10/2017] , Billno-KLU04201092017-006",1,215247,0,25136,190111
0,Grand Total, , ,9,1885675,428000,78207,1379468
1,KLU04-201-GSSS HARIPUR,Total, ,9,1885675,428000,78207,1379468
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 255 Dt:30/11/2017] , Billno-KLU042012017100038",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,633807,157000,14504,462303
5, , ,"[TRVch# 1094 Dt:30/11/2017] , Billno-KLU042012017100039",1,22700,0,5,22695
6, , ,"[TRVch# 697 Dt:06/11/2017] , Billno-KLU04201102017-001",1,513889,157000,8547,348342
7, , ,"[TRVch# 698 Dt:06/11/2017] , Billno-KLU04201102017-002",1,34144,0,0,34144
8, , ,"[TRVch# 699 Dt:06/11/2017] , Billno-KLU04201102017-003",1,63074,0,5952,57122
9, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
10, , ,"[TRVch# 746 Dt:06/11/2017] , Billno-KLU042012017100037",1,6510,0,0,6510
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1045358,271000,63703,710655
12, , ,"[TRVch# 700 Dt:06/11/2017] , Billno-KLU04201102017-004",1,78767,43000,6337,29430
13, , ,"[TRVch# 701 Dt:06/11/2017] , Billno-KLU04201102017-005",1,762420,228000,33289,501131
14, , ,"[TRVch# 702 Dt:06/11/2017] , Billno-KLU04201102017-006",1,204171,0,24077,180094
0,Grand Total, , ,8,2528839,424000,84803,2020036
1,KLU04-201-GSSS HARIPUR,Total, ,8,2528839,424000,84803,2020036
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,850000,0,0,850000
3, , ,"[TRVch# 207 Dt:30/12/2017] , Billno-KLU042012017100053",1,850000,0,0,850000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,615456,153000,19420,443036
5, , ,"[TRVch# 512 Dt:05/12/2017] , Billno-KLU04201112017-001",1,517607,153000,12087,352520
6, , ,"[TRVch# 513 Dt:05/12/2017] , Billno-KLU04201112017-002",1,34144,0,160,33984
7, , ,"[TRVch# 514 Dt:05/12/2017] , Billno-KLU04201112017-003",1,63705,0,7173,56532
8, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6300,0,0,6300
9, , ,"[TRVch# 842 Dt:21/12/2017] , Billno-KLU042012017100052",1,6300,0,0,6300
10, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1057083,271000,65383,720700
11, , ,"[TRVch# 515 Dt:05/12/2017] , Billno-KLU04201112017-004",1,78767,43000,6417,29350
12, , ,"[TRVch# 516 Dt:05/12/2017] , Billno-KLU04201112017-005",1,774145,228000,34489,511656
13, , ,"[TRVch# 517 Dt:05/12/2017] , Billno-KLU04201112017-006",1,204171,0,24477,179694
0,Grand Total, , ,15,2337264,549290,87887,1700087
1,KLU04-201-GSSS HARIPUR,Total, ,15,2337264,549290,87887,1700087
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,450000,0,0,450000
3, , ,"[TRVch# 148 Dt:23/01/2018] , Billno-KLU042012017100055",1,450000,0,0,450000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,5,682679,197855,18987,465837
5, , ,"[TRVch# 726 Dt:09/01/2018] , Billno-KLU04201122017-001",1,517607,153000,11047,353560
6, , ,"[TRVch# 727 Dt:09/01/2018] , Billno-KLU04201122017-002",1,34144,0,0,34144
7, , ,"[TRVch# 728 Dt:09/01/2018] , Billno-KLU04201122017-003",1,64944,0,7132,57812
8, , ,"[TRVch# 898 Dt:23/01/2018] , Billno-KLU042012017100034",1,8080,0,808,7272
9, , ,"[TRVch# 899 Dt:23/01/2018] , Billno-KLU042012017100058",1,57904,44855,0,13049
10, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
11, , ,"[TRVch# 771 Dt:09/01/2018] , Billno-KLU042012017100054",1,6510,0,0,6510
12, ,08-2202-01-101-03-S00N-V-N-05-OFFICE EXPENSES,Total,1,3340,0,0,3340
13, , ,"[TRVch# 882 Dt:23/01/2018] , Billno-KLU042012017100043",1,3340,0,0,3340
14, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,1179351,351435,68820,759096
15, , ,"[TRVch# 729 Dt:09/01/2018] , Billno-KLU04201122017-004",1,78767,43000,6337,29430
16, , ,"[TRVch# 730 Dt:09/01/2018] , Billno-KLU04201122017-005",1,774995,223000,35289,516706
17, , ,"[TRVch# 731 Dt:09/01/2018] , Billno-KLU04201122017-006",1,204171,0,24077,180094
18, , ,"[TRVch# 896 Dt:23/01/2018] , Billno-KLU042012017100036",1,90491,75449,1032,14010
19, , ,"[TRVch# 897 Dt:23/01/2018] , Billno-KLU042012017100035",1,9986,9986,0,0
20, , ,"[TRVch# 900 Dt:23/01/2018] , Billno-KLU042012017100032",1,20941,0,2085,18856
21, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,15384,0,80,15304
22, , ,"[TRVch# 893 Dt:23/01/2018] , Billno-KLU042012017100057",1,15384,0,80,15304
0,Grand Total, , ,16,2022807,490720,102435,1429652
1,KLU04-201-GSSS HARIPUR,Total, ,16,2022807,490720,102435,1429652
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 192 Dt:28/02/2018] , Billno-KLU042012017100106",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,665547,175848,27396,462303
5, , ,"[TRVch# 1521 Dt:28/02/2018] , Billno-KLU042012017100064",1,30978,22848,624,7506
6, , ,"[TRVch# 1522 Dt:28/02/2018] , Billno-KLU042012017100065",1,4570,0,458,4112
7, , ,"[TRVch# 789 Dt:07/02/2018] , Billno-KLU04201012018-001",1,524008,153000,19104,351904
8, , ,"[TRVch# 790 Dt:07/02/2018] , Billno-KLU04201012018-002",1,34966,0,0,34966
9, , ,"[TRVch# 791 Dt:07/02/2018] , Billno-KLU04201012018-003",1,65725,0,7210,58515
10, , ,"[TRVch# 841 Dt:07/02/2018] , Billno-KLU042012017100062",1,5300,0,0,5300
11, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
12, , ,"[TRVch# 840 Dt:07/02/2018] , Billno-KLU042012017100060",1,6510,0,0,6510
13, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,7,1150321,314872,75039,760410
14, , ,"[TRVch# 1523 Dt:28/02/2018] , Billno-KLU042012017100066",1,5742,5742,0,0
15, , ,"[TRVch# 1524 Dt:28/02/2018] , Billno-KLU042012017100067",1,52544,43130,940,8474
16, , ,"[TRVch# 1525 Dt:28/02/2018] , Billno-KLU042012017100073",1,14687,0,1163,13524
17, , ,"[TRVch# 1526 Dt:28/02/2018] , Billno-KLU042012017100070",1,3057,0,0,3057
18, , ,"[TRVch# 792 Dt:07/02/2018] , Billno-KLU04201012018-004",1,82085,43000,6337,32748
19, , ,"[TRVch# 793 Dt:07/02/2018] , Billno-KLU04201012018-005",1,785569,223000,42275,520294
20, , ,"[TRVch# 794 Dt:07/02/2018] , Billno-KLU04201012018-006",1,206637,0,24324,182313
21, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,429,0,0,429
22, , ,"[TRVch# 842 Dt:07/02/2018] , Billno-KLU042012017100063",1,429,0,0,429
0,Grand Total, , ,18,3133589,1207120,326227,1600242
1,KLU04-201-GSSS HARIPUR,Total, ,18,3133589,1207120,326227,1600242
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,1010476,419252,66333,524891
3, , ,"[TRVch# 1678 Dt:21/03/2018] , Billno-KLU042012017100111",1,301627,230594,0,71033
4, , ,"[TRVch# 1679 Dt:21/03/2018] , Billno-KLU042012017100112",1,49407,0,0,49407
5, , ,"[TRVch# 1708 Dt:21/03/2018] , Billno-KLU042012017100117",1,44573,35658,8915,0
6, , ,"[TRVch# 556 Dt:06/03/2018] , Billno-KLU04201022018-001",1,512097,153000,46756,312341
7, , ,"[TRVch# 557 Dt:06/03/2018] , Billno-KLU04201022018-002",1,34966,0,0,34966
8, , ,"[TRVch# 558 Dt:06/03/2018] , Billno-KLU04201022018-003",1,67806,0,10662,57144
9, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,5880,0,0,5880
10, , ,"[TRVch# 1659 Dt:21/03/2018] , Billno-KLU042012017100108",1,5880,0,0,5880
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,8,1912945,787868,259894,865183
12, , ,"[TRVch# 1677 Dt:21/03/2018] , Billno-KLU042012017100077",1,61672,61672,0,0
13, , ,"[TRVch# 1680 Dt:21/03/2018] , Billno-KLU042012017100113",1,515120,426503,0,88617
14, , ,"[TRVch# 1681 Dt:21/03/2018] , Billno-KLU042012017100114",1,155039,0,0,155039
15, , ,"[TRVch# 1682 Dt:21/03/2018] , Billno-KLU042012017100115",1,25640,0,0,25640
16, , ,"[TRVch# 1709 Dt:21/03/2018] , Billno-KLU042012017100119",1,46745,33693,8423,4629
17, , ,"[TRVch# 559 Dt:06/03/2018] , Billno-KLU04201022018-004",1,84714,43000,20332,21382
18, , ,"[TRVch# 560 Dt:06/03/2018] , Billno-KLU04201022018-005",1,810803,208000,191550,411253
19, , ,"[TRVch# 561 Dt:06/03/2018] , Billno-KLU04201022018-006",1,213212,15000,39589,158623
20, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,2,3800,0,0,3800
21, , ,"[TRVch# 1660 Dt:21/03/2018] , Billno-KLU042012017100109",1,1900,0,0,1900
22, , ,"[TRVch# 2851 Dt:31/03/2018] , Billno-KLU042012017100121",1,1900,0,0,1900
23, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,200488,0,0,200488
24, , ,"[TRVch# 78 Dt:21/03/2018] , Billno-KLU042012017100110",1,200488,0,0,200488
0,Grand Total, , ,15,4953823,449000,71489,4433334
1,KLU04-201-GSSS HARIPUR,Total, ,15,4953823,449000,71489,4433334
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,7,3105111,0,0,3105111
3, , ,"[TRVch# 366 Dt:21/04/2018] , Billno-KLU042012018100002",1,100000,0,0,100000
4, , ,"[TRVch# 367 Dt:21/04/2018] , Billno-KLU042012018100001",1,700000,0,0,700000
5, , ,"[TRVch# 375 Dt:21/04/2018] , Billno-KLU042012018100004",1,1500000,0,0,1500000
6, , ,"[TRVch# 376 Dt:21/04/2018] , Billno-KLU042012018100005",1,300000,0,0,300000
7, , ,"[TRVch# 377 Dt:21/04/2018] , Billno-KLU042012018100006",1,300000,0,0,300000
8, , ,"[TRVch# 570 Dt:27/04/2018] , Billno-KLU042012018100009",1,50000,0,0,50000
9, , ,"[TRVch# 571 Dt:27/04/2018] , Billno-KLU042012018100008",1,155111,0,0,155111
10, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,634063,153000,15101,465962
11, , ,"[TRVch# 465 Dt:05/04/2018] , Billno-KLU04201032018-001",1,514383,153000,8886,352497
12, , ,"[TRVch# 466 Dt:05/04/2018] , Billno-KLU04201032018-002",1,51874,0,5,51869
13, , ,"[TRVch# 467 Dt:05/04/2018] , Billno-KLU04201032018-003",1,67806,0,6210,61596
14, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6510,0,0,6510
15, , ,"[TRVch# 652 Dt:21/04/2018] , Billno-KLU042012018100007",1,6510,0,0,6510
16, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1208139,296000,56388,855751
17, , ,"[TRVch# 468 Dt:05/04/2018] , Billno-KLU04201032018-004",1,84714,43000,337,41377
18, , ,"[TRVch# 469 Dt:05/04/2018] , Billno-KLU04201032018-005",1,812621,238000,17523,557098
19, , ,"[TRVch# 470 Dt:05/04/2018] , Billno-KLU04201032018-006",1,213212,15000,19010,179202
20, , ,"[TRVch# 726 Dt:27/04/2018] , Billno-KLU042012018100003",1,97592,0,19518,78074
0,Grand Total, , ,11,1697612,395000,126671,1175941
1,KLU04-201-GSSS HARIPUR,Total, ,11,1697612,395000,126671,1175941
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,642096,130000,44300,467796
3, , ,"[TRVch# 710 Dt:08/05/2018] , Billno-KLU04201042018-001",1,520845,130000,37130,353715
4, , ,"[TRVch# 711 Dt:08/05/2018] , Billno-KLU04201042018-002",1,76432,0,2056,74376
5, , ,"[TRVch# 712 Dt:08/05/2018] , Billno-KLU04201042018-003",1,44414,0,5114,39300
6, , ,"[TRVch# 953 Dt:21/05/2018] , Billno-KLU042012018100013",1,405,0,0,405
7, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6750,0,0,6750
8, , ,"[TRVch# 756 Dt:08/05/2018] , Billno-KLU042012018100015",1,6750,0,0,6750
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,1046866,265000,82371,699495
10, , ,"[TRVch# 703 Dt:08/05/2018] , Billno-KLU042012018100010",1,7379,0,741,6638
11, , ,"[TRVch# 713 Dt:08/05/2018] , Billno-KLU04201042018-004",1,84714,50000,8337,26377
12, , ,"[TRVch# 714 Dt:08/05/2018] , Billno-KLU04201042018-005",1,738601,200000,51277,487324
13, , ,"[TRVch# 715 Dt:08/05/2018] , Billno-KLU04201042018-006",1,214354,15000,22016,177338
14, , ,"[TRVch# 952 Dt:21/05/2018] , Billno-KLU042012018100014",1,1818,0,0,1818
15, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
16, , ,"[TRVch# 704 Dt:08/05/2018] , Billno-KLU042012018100012",1,1900,0,0,1900
0,Grand Total, , ,11,2078963,410000,150482,1518481
1,KLU04-201-GSSS HARIPUR,Total, ,11,2078963,410000,150482,1518481
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,725706,130000,60260,535446
3, , ,"[TRVch# 1028 Dt:30/06/2018] , Billno-KLU042012018100016",1,76512,0,15298,61214
4, , ,"[TRVch# 700 Dt:06/06/2018] , Billno-KLU04201052018-001",1,528348,130000,37792,360556
5, , ,"[TRVch# 701 Dt:06/06/2018] , Billno-KLU04201052018-002",1,76432,0,2056,74376
6, , ,"[TRVch# 702 Dt:06/06/2018] , Billno-KLU04201052018-003",1,44414,0,5114,39300
7, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6975,0,0,6975
8, , ,"[TRVch# 960 Dt:21/06/2018] , Billno-KLU042012018100022",1,6975,0,0,6975
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1102397,280000,90222,732175
10, , ,"[TRVch# 703 Dt:06/06/2018] , Billno-KLU04201052018-004",1,84714,50000,8337,26377
11, , ,"[TRVch# 704 Dt:06/06/2018] , Billno-KLU04201052018-005",1,757093,215000,55592,486501
12, , ,"[TRVch# 705 Dt:06/06/2018] , Billno-KLU04201052018-006",1,43188,0,3992,39196
13, , ,"[TRVch# 706 Dt:06/06/2018] , Billno-KLU04201052018-007",1,217402,15000,22301,180101
14, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
15, , ,"[TRVch# 959 Dt:21/06/2018] , Billno-KLU042012018100019",1,1900,0,0,1900
16, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,241985,0,0,241985
17, , ,"[TRVch# 101 Dt:30/06/2018] , Billno-KLU042012018100023",1,241985,0,0,241985
0,Grand Total, , ,12,3185045,400000,130143,2654902
1,KLU04-201-GSSS HARIPUR,Total, ,12,3185045,400000,130143,2654902
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,1400000,0,0,1400000
3, , ,"[TRVch# 232 Dt:20/07/2018] , Billno-KLU042012018100027",1,1400000,0,0,1400000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,672398,130000,39921,502477
5, , ,"[TRVch# 767 Dt:09/07/2018] , Billno-KLU04201062018-001",1,530102,130000,32751,367351
6, , ,"[TRVch# 768 Dt:09/07/2018] , Billno-KLU04201062018-002",1,76362,0,2056,74306
7, , ,"[TRVch# 769 Dt:09/07/2018] , Billno-KLU04201062018-003",1,44414,0,5114,39300
8, , ,"[TRVch# 813 Dt:09/07/2018] , Billno-KLU042012018000001",1,21520,0,0,21520
9, ,08-2202-01-101-03-S00N-V-N-02-WAGES,Total,1,6750,0,0,6750
10, , ,"[TRVch# 893 Dt:20/07/2018] , Billno-KLU042012018100024",1,6750,0,0,6750
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,1102397,270000,90222,742175
12, , ,"[TRVch# 770 Dt:09/07/2018] , Billno-KLU04201062018-004",1,84714,50000,8337,26377
13, , ,"[TRVch# 771 Dt:09/07/2018] , Billno-KLU04201062018-005",1,757093,205000,55592,496501
