,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
3, , ,"[TRVch# 2705 Dt:07/11/2017] , Billno-KNG10215102017-001",1,406987,110000,8162,288825
4, , ,"[TRVch# 2706 Dt:07/11/2017] , Billno-KNG10215102017-002",1,268511,0,30403,238108
5, , ,"[TRVch# 2768 Dt:07/11/2017] , Billno-KNG102152017100055",1,39383,34501,0,4882
6, , ,"[TRVch# 2769 Dt:07/11/2017] , Billno-KNG102152017100056",1,33531,0,3362,30169
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,1116956,420898,59896,636162
8, , ,"[TRVch# 2707 Dt:07/11/2017] , Billno-KNG10215102017-003",1,158469,67000,9680,81789
9, , ,"[TRVch# 2708 Dt:07/11/2017] , Billno-KNG10215102017-004",1,632371,270001,24459,337911
10, , ,"[TRVch# 2709 Dt:07/11/2017] , Billno-KNG10215102017-005",1,206005,0,23154,182851
11, , ,"[TRVch# 2767 Dt:07/11/2017] , Billno-KNG102152017100054",1,20380,20380,0,0
12, , ,"[TRVch# 2770 Dt:07/11/2017] , Billno-KNG102152017100057",1,73741,63517,0,10224
13, , ,"[TRVch# 2771 Dt:07/11/2017] , Billno-KNG102152017100058",1,25990,0,2603,23387
14, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,2,14920,0,0,14920
15, , ,"[TRVch# 2772 Dt:07/11/2017] , Billno-KNG102152017100059",1,13020,0,0,13020
16, , ,"[TRVch# 2773 Dt:07/11/2017] , Billno-KNG102152017100060",1,1900,0,0,1900
17, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,679300,0,0,679300
18, , ,"[TRVch# 49 Dt:07/11/2017] , Billno-KNG102152017100051",1,679300,0,0,679300
0,Grand Total, , ,10,1880135,449001,98877,1332257
1,KNG10-215-GSSS ALAMPUR,Total, ,10,1880135,449001,98877,1332257
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,676106,110000,39984,526122
3, , ,"[TRVch# 1776 Dt:06/12/2017] , Billno-KNG10215112017-001",1,406987,110000,8962,288025
4, , ,"[TRVch# 1777 Dt:06/12/2017] , Billno-KNG10215112017-002",1,269119,0,31022,238097
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,998837,339001,58893,600943
6, , ,"[TRVch# 1778 Dt:06/12/2017] , Billno-KNG10215112017-003",1,158469,67000,9840,81629
7, , ,"[TRVch# 1779 Dt:06/12/2017] , Billno-KNG10215112017-004",1,634363,272001,25499,336863
8, , ,"[TRVch# 1780 Dt:06/12/2017] , Billno-KNG10215112017-005",1,206005,0,23554,182451
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,2,14500,0,0,14500
10, , ,"[TRVch# 1857 Dt:06/12/2017] , Billno-KNG102152017100061",1,12600,0,0,12600
11, , ,"[TRVch# 1858 Dt:06/12/2017] , Billno-KNG102152017100062",1,1900,0,0,1900
12, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,159968,0,0,159968
13, , ,"[TRVch# 3400 Dt:30/12/2017] , Billno-KNG102152017100063",1,159968,0,0,159968
14, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,2,30724,0,0,30724
15, , ,"[TRVch# 36 Dt:06/12/2017] , Billno-KNG102152017100053",1,20075,0,0,20075
16, , ,"[TRVch# 37 Dt:06/12/2017] , Billno-KNG102152017100052",1,10649,0,0,10649
0,Grand Total, , ,8,2482354,449001,95917,1937436
1,KNG10-215-GSSS ALAMPUR,Total, ,8,2482354,449001,95917,1937436
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,676106,110000,38624,527482
3, , ,"[TRVch# 2269 Dt:09/01/2018] , Billno-KNG10215122017-001",1,406987,110000,8162,288825
4, , ,"[TRVch# 2270 Dt:09/01/2018] , Billno-KNG10215122017-002",1,269119,0,30462,238657
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,1001292,339001,57293,604998
6, , ,"[TRVch# 2271 Dt:09/01/2018] , Billno-KNG10215122017-003",1,160924,67000,9680,84244
7, , ,"[TRVch# 2272 Dt:09/01/2018] , Billno-KNG10215122017-004",1,634363,272001,24459,337903
8, , ,"[TRVch# 2273 Dt:09/01/2018] , Billno-KNG10215122017-005",1,206005,0,23154,182851
9, ,08-2202-02-109-01-S00N-V-N-02-WAGES,Total,1,1900,0,0,1900
10, , ,"[TRVch# 2364 Dt:09/01/2018] , Billno-KNG102152017100065",1,1900,0,0,1900
11, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,18520,0,0,18520
12, , ,"[TRVch# 2363 Dt:09/01/2018] , Billno-KNG102152017100064",1,18520,0,0,18520
13, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,784536,0,0,784536
14, , ,"[TRVch# 194 Dt:17/01/2018] , Billno-KNG102152017100050",1,784536,0,0,784536
0,Grand Total, , ,12,1837373,480628,99070,1257675
1,KNG10-215-GSSS ALAMPUR,Total, ,12,1837373,480628,99070,1257675
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,730906,94922,41886,594098
3, , ,"[TRVch# 1934 Dt:07/02/2018] , Billno-KNG10215012018-001",1,412155,80000,8162,323993
4, , ,"[TRVch# 1935 Dt:07/02/2018] , Billno-KNG10215012018-002",1,272359,0,31786,240573
5, , ,"[TRVch# 3734 Dt:19/02/2018] , Billno-KNG102152017100068",1,27066,14922,0,12144
6, , ,"[TRVch# 3742 Dt:19/02/2018] , Billno-KNG102152017100071",1,19326,0,1938,17388
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,1086225,385706,57184,643335
8, , ,"[TRVch# 1936 Dt:07/02/2018] , Billno-KNG10215012018-003",1,162874,67000,9680,86194
9, , ,"[TRVch# 1937 Dt:07/02/2018] , Billno-KNG10215012018-004",1,642201,272001,24459,345741
10, , ,"[TRVch# 1938 Dt:07/02/2018] , Billno-KNG10215012018-005",1,210129,0,21562,188567
11, , ,"[TRVch# 3735 Dt:19/02/2018] , Billno-KNG102152017100069",1,11550,6066,0,5484
12, , ,"[TRVch# 3736 Dt:19/02/2018] , Billno-KNG102152017100070",1,14809,0,1483,13326
13, , ,"[TRVch# 3743 Dt:19/02/2018] , Billno-KNG102152017100072",1,44662,40639,0,4023
