DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,144,133396,0,133396,0
HMR03-501-DEPUTY COMMISSIONER HAMIRPUR,Total, ,144,133396,0,133396,0
 ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,54,3336,0,3336,0
 , ,"[TRVch# 10 Dt:07/04/2018] , Billno-HMR035011842030001",1,64,0,64,0
 , ,"[TRVch# 10 Dt:08/03/2018] , Billno-HMR035011732030001",1,40,0,40,0
 , ,"[TRVch# 100 Dt:30/12/2017] , Billno-HMR0350117B2030005",1,64,0,64,0
 , ,"[TRVch# 101 Dt:31/08/2018] , Billno-HMR035011882030006",1,64,0,64,0
 , ,"[TRVch# 102 Dt:30/12/2017] , Billno-HMR0350117B2030007",1,80,0,80,0
 , ,"[TRVch# 104 Dt:31/08/2018] , Billno-HMR035011882030009",1,40,0,40,0
 , ,"[TRVch# 111 Dt:31/07/2017] , Billno-HMR035011772030007",1,64,0,64,0
 , ,"[TRVch# 113 Dt:31/07/2017] , Billno-HMR035011772030009",1,16,0,16,0
 , ,"[TRVch# 116 Dt:29/05/2018] , Billno-HMR035011852030007",1,48,0,48,0
 , ,"[TRVch# 118 Dt:31/07/2017] , Billno-HMR035011772030005",1,64,0,64,0
 , ,"[TRVch# 12 Dt:08/08/2018] , Billno-HMR035011882030001",1,64,0,64,0
 , ,"[TRVch# 124 Dt:31/03/2018] , Billno-HMR035011732030012",1,40,0,40,0
 , ,"[TRVch# 13 Dt:08/06/2017] , Billno-HMR035011762030001",1,80,0,80,0
 , ,"[TRVch# 14 Dt:08/06/2017] , Billno-HMR035011762030002",1,120,0,120,0
 , ,"[TRVch# 17 Dt:10/08/2017] , Billno-HMR035011782030001",1,32,0,32,0
 , ,"[TRVch# 20 Dt:09/02/2018] , Billno-HMR035011722030003",1,40,0,40,0
 , ,"[TRVch# 22 Dt:09/05/2017] , Billno-HMR035011752030001",1,40,0,40,0
 , ,"[TRVch# 23 Dt:09/05/2017] , Billno-HMR035011752030002",1,56,0,56,0
 , ,"[TRVch# 35 Dt:20/04/2017] , Billno-HMR035011742030002",1,64,0,64,0
 , ,"[TRVch# 37 Dt:20/04/2017] , Billno-HMR035011742030004",1,40,0,40,0
 , ,"[TRVch# 38 Dt:22/05/2018] , Billno-HMR035011852030001",1,96,0,96,0
 , ,"[TRVch# 39 Dt:22/05/2018] , Billno-HMR035011852030002",1,80,0,80,0
 , ,"[TRVch# 40 Dt:22/05/2018] , Billno-HMR035011852030003",1,80,0,80,0
