,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
15, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,5218,0,0,5218
16, , ,"[TRVch# 6678 Dt:28/03/2018] , Billno-MDI022602017100034",1,5218,0,0,5218
17, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14040,0,0,14040
18, , ,"[TRVch# 8641 Dt:31/03/2018] , Billno-MDI022602017100035",1,7020,0,0,7020
19, , ,"[TRVch# 8642 Dt:31/03/2018] , Billno-MDI022602017100036",1,7020,0,0,7020
0,Grand Total, , ,4,395478,45000,33881,316597
1,MDI02-260-PRINCIPAL GSSS KUTGARH,Total, ,4,395478,45000,33881,316597
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,119273,0,11742,107531
3, , ,"[TRVch# 536 Dt:07/04/2018] , Billno-MDI02260032018-001",1,119273,0,11742,107531
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,276205,45000,22139,209066
5, , ,"[TRVch# 537 Dt:07/04/2018] , Billno-MDI02260032018-002",1,99698,25000,15060,59638
6, , ,"[TRVch# 538 Dt:07/04/2018] , Billno-MDI02260032018-003",1,62560,20000,30,42530
7, , ,"[TRVch# 539 Dt:07/04/2018] , Billno-MDI02260032018-004",1,113947,0,7049,106898
0,Grand Total, , ,5,404322,50000,33561,320761
1,MDI02-260-PRINCIPAL GSSS KUTGARH,Total, ,5,404322,50000,33561,320761
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,121167,0,9412,111755
3, , ,"[TRVch# 588 Dt:10/05/2018] , Billno-MDI02260042018-001",1,121167,0,9412,111755
4, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,278155,50000,24149,204006
5, , ,"[TRVch# 589 Dt:10/05/2018] , Billno-MDI02260042018-002",1,99698,25000,15060,59638
6, , ,"[TRVch# 590 Dt:10/05/2018] , Billno-MDI02260042018-003",1,62560,25000,2030,35530
7, , ,"[TRVch# 591 Dt:10/05/2018] , Billno-MDI02260042018-004",1,115897,0,7059,108838
8, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,5000,0,0,5000
9, , ,"[TRVch# 3030 Dt:31/05/2018] , Billno-MDI022602018100003",1,5000,0,0,5000
0,Grand Total, , ,6,419254,50000,33927,335327
1,MDI02-260-PRINCIPAL GSSS KUTGARH,Total, ,6,419254,50000,33927,335327
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,124723,0,9733,114990
3, , ,"[TRVch# 641 Dt:08/06/2018] , Billno-MDI02260052018-001",1,124723,0,9733,114990
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14040,0,0,14040
5, , ,"[TRVch# 2898 Dt:21/06/2018] , Billno-MDI022602018100005",1,7020,0,0,7020
6, , ,"[TRVch# 2899 Dt:21/06/2018] , Billno-MDI022602018100004",1,7020,0,0,7020
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,280491,50000,24194,206297
8, , ,"[TRVch# 642 Dt:08/06/2018] , Billno-MDI02260052018-002",1,99698,25000,15060,59638
9, , ,"[TRVch# 643 Dt:08/06/2018] , Billno-MDI02260052018-003",1,64414,25000,2030,37384
10, , ,"[TRVch# 644 Dt:08/06/2018] , Billno-MDI02260052018-004",1,116379,0,7104,109275
0,Grand Total, , ,5,412234,50000,33927,328307
1,MDI02-260-PRINCIPAL GSSS KUTGARH,Total, ,5,412234,50000,33927,328307
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,1,124723,0,9733,114990
3, , ,"[TRVch# 634 Dt:07/07/2018] , Billno-MDI02260062018-001",1,124723,0,9733,114990
4, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,7020,0,0,7020
5, , ,"[TRVch# 670 Dt:07/07/2018] , Billno-MDI022602018100006",1,7020,0,0,7020
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,280491,50000,24194,206297
7, , ,"[TRVch# 635 Dt:07/07/2018] , Billno-MDI02260062018-002",1,99698,25000,15060,59638
8, , ,"[TRVch# 636 Dt:07/07/2018] , Billno-MDI02260062018-003",1,64414,25000,2030,37384
