DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,27,518282
KNR00-002-SUBJECT MATTER SPECIALIST HORTICULTURE (FCU) KINNAUR,Total, , , ,27,518282
 ,0401-CROP HUSBANDRY,Total, , ,27,518282
 , ,0401-00-119-01-RECEIPTS FROM FRUIT CANNING UNITS,Total, ,27,518282
 , , ,04/05/2017,Total,2,30111
 , , , ,"[G0401000003] HIMGRN:B17E108381, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -whole, retail sale of himcu fruit products",1,20596
 , , , ,"[G0401000004] HIMGRN:B17E108360, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -ccs making charges of fruit products",1,9515
 , , ,17/05/2017,Total,2,28073
 , , , ,"[G0401000011] HIMGRN:B17E127590, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -ccs making charges of fruit products",1,4310
 , , , ,"[G0401000012] HIMGRN:B17E127605, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -whole , retail sale of Himcu fruit products",1,23763
 , , ,25/05/2017,Total,1,4845
 , , , ,"[G0401000016] HIMGRN:B17E142129, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of himcu fruit products",1,4845
 , , ,04/07/2017,Total,1,6810
 , , , ,"[I0401000001] HIMGRN:B17G104472, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of fruit products",1,6810
 , , ,12/07/2017,Total,1,2815
 , , , ,"[I0401000006] HIMGRN:B17G118481, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of Himcu fruit products",1,2815
 , , ,19/07/2017,Total,1,1632
 , , , ,"[I0401000010] HIMGRN:B17G130687, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of himcu fruit products",1,1632
 , , ,16/08/2017,Total,3,23335
 , , , ,"[J0401000007] HIMGRN:B17H117972, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of HIMCU fruit product",1,2612
 , , , ,"[J0401000008] HIMGRN:B17H118276, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -CCS making charges of fruit products",1,1125
 , , , ,"[J0401000009] HIMGRN:B17H118255, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of Himcu fruit products",1,19598
 , , ,21/08/2017,Total,1,3130
 , , , ,"[J0401000013] HIMGRN:B17H124544, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -Retail sale of Himcu fruit products",1,3130
 , , ,23/08/2017,Total,1,5971
 , , , ,"[J0401000014] HIMGRN:B17H126463, SUBJECT MATTER SPECIALIST RECEIPTS FROM FRUIT CANNING UNITS -retail sale of Himcu fruit products",1,5971
 , , ,18/09/2017,Total,1,19157
