DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,34,474030,0,400,473630
MDI01-040-AE IPH SUB DIV SUNDERNAGAR,Total, ,34,474030,0,400,473630
 ,13-2215-01-101-05-S00N-V-N-02-WAGES,Total,18,369930,0,320,369610
 , ,"[TRVch# 118 Dt:22/06/2017] , Billno-MDI010402017000005",1,26040,0,0,26040
 , ,"[TRVch# 120 Dt:24/08/2017] , Billno-MDI010402017000009",1,26040,0,0,26040
 , ,"[TRVch# 124 Dt:21/09/2017] , Billno-MDI010402017000011",1,26040,0,0,26040
 , ,"[TRVch# 125 Dt:21/09/2017] , Billno-MDI010402017000013",1,3150,0,0,3150
 , ,"[TRVch# 134 Dt:23/08/2018] , Billno-MDI010402018000008",1,13950,0,0,13950
 , ,"[TRVch# 171 Dt:26/06/2018] , Billno-MDI010402018000004",1,13950,0,0,13950
 , ,"[TRVch# 228 Dt:28/02/2018] , Billno-MDI010402017000022",1,25200,0,0,25200
 , ,"[TRVch# 258 Dt:28/03/2018] , Billno-MDI010402017000024",1,23520,0,0,23520
 , ,"[TRVch# 37 Dt:08/06/2018] , Billno-MDI010402018000001",1,6510,0,0,6510
 , ,"[TRVch# 38 Dt:07/07/2018] , Billno-MDI010402018000006",1,13500,0,0,13500
 , ,"[TRVch# 38 Dt:08/06/2018] , Billno-MDI010402018000002",1,20250,0,0,20250
 , ,"[TRVch# 50 Dt:10/07/2017] , Billno-MDI010402017000007",1,25200,0,0,25200
 , ,"[TRVch# 563 Dt:31/03/2018] , Billno-MDI010402017000026",1,13860,0,0,13860
 , ,"[TRVch# 90 Dt:23/10/2017] , Billno-MDI010402017000014",1,31080,0,0,31080
 , ,"[TRVch# 92 Dt:22/05/2017] , Billno-MDI010402017000001",1,25200,0,0,25200
 , ,"[TRVch# 95 Dt:21/12/2017] , Billno-MDI010402017000018",1,25200,0,320,24880
 , ,"[TRVch# 95 Dt:22/01/2018] , Billno-MDI010402017000020",1,25200,0,0,25200
 , ,"[TRVch# 96 Dt:20/11/2017] , Billno-MDI010402017000016",1,26040,0,0,26040
 ,13-2215-01-102-13-S00N-V-N-02-WAGES,Total,16,104100,0,80,104020
 , ,"[TRVch# 119 Dt:22/06/2017] , Billno-MDI010402017000006",1,6510,0,0,6510
 , ,"[TRVch# 119 Dt:24/08/2017] , Billno-MDI010402017000010",1,6510,0,0,6510
 , ,"[TRVch# 123 Dt:21/09/2017] , Billno-MDI010402017000012",1,6510,0,0,6510
 , ,"[TRVch# 135 Dt:23/08/2018] , Billno-MDI010402018000009",1,6975,0,0,6975
 , ,"[TRVch# 172 Dt:26/06/2018] , Billno-MDI010402018000005",1,6975,0,0,6975
 , ,"[TRVch# 229 Dt:28/02/2018] , Billno-MDI010402017000023",1,6510,0,0,6510
 , ,"[TRVch# 37 Dt:07/07/2018] , Billno-MDI010402018000007",1,6750,0,0,6750
 , ,"[TRVch# 51 Dt:10/07/2017] , Billno-MDI010402017000008",1,6300,0,0,6300
 , ,"[TRVch# 564 Dt:31/03/2018] , Billno-MDI010402017000027",1,6510,0,0,6510
 , ,"[TRVch# 78 Dt:19/03/2018] , Billno-MDI010402017000025",1,5880,0,0,5880
 , ,"[TRVch# 89 Dt:09/08/2018] , Billno-MDI010402018000003",1,6750,0,0,6750
 , ,"[TRVch# 89 Dt:23/10/2017] , Billno-MDI010402017000015",1,6300,0,0,6300
 , ,"[TRVch# 93 Dt:22/05/2017] , Billno-MDI010402017000002",1,6300,0,0,6300
 , ,"[TRVch# 94 Dt:21/12/2017] , Billno-MDI010402017000019",1,6300,0,80,6220
 , ,"[TRVch# 96 Dt:22/01/2018] , Billno-MDI010402017000021",1,6510,0,0,6510
 , ,"[TRVch# 97 Dt:20/11/2017] , Billno-MDI010402017000017",1,6510,0,0,6510
