,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
4, , ,"[TRVch# 652 Dt:06/12/2017] , Billno-KLU01218112017-002",1,83434,32000,1199,50235
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,38070,0,0,38070
6, , ,"[TRVch# 1045 Dt:30/12/2017] , Billno-KLU012182017100025",1,38070,0,0,38070
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,433127,135678,10162,287287
8, , ,"[TRVch# 1037 Dt:30/12/2017] , Billno-KLU012182017100017",1,21598,19678,0,1920
9, , ,"[TRVch# 1038 Dt:30/12/2017] , Billno-KLU012182017100024",1,86692,0,0,86692
10, , ,"[TRVch# 653 Dt:06/12/2017] , Billno-KLU01218112017-003",1,76921,40000,5700,31221
11, , ,"[TRVch# 654 Dt:06/12/2017] , Billno-KLU01218112017-004",1,206093,76000,4222,125871
12, , ,"[TRVch# 655 Dt:06/12/2017] , Billno-KLU01218112017-005",1,41823,0,240,41583
0,Grand Total, , ,6,633345,148000,12143,473202
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,6,633345,148000,12143,473202
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,200000,0,0,200000
3, , ,"[TRVch# 182 Dt:24/01/2018] , Billno-KLU012182017100027",1,200000,0,0,200000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,103891,32000,2781,69110
5, , ,"[TRVch# 395 Dt:09/01/2018] , Billno-KLU01218122017-001",1,19023,0,1742,17281
6, , ,"[TRVch# 396 Dt:09/01/2018] , Billno-KLU01218122017-002",1,84868,32000,1039,51829
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,329454,116000,9362,204092
8, , ,"[TRVch# 397 Dt:09/01/2018] , Billno-KLU01218122017-003",1,81538,40000,5620,35918
9, , ,"[TRVch# 398 Dt:09/01/2018] , Billno-KLU01218122017-004",1,206093,76000,3742,126351
10, , ,"[TRVch# 399 Dt:09/01/2018] , Billno-KLU01218122017-005",1,41823,0,0,41823
0,Grand Total, , ,9,467448,168512,12352,286584
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,9,467448,168512,12352,286584
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,113073,35539,2990,74544
3, , ,"[TRVch# 1062 Dt:20/02/2018] , Billno-KLU012182017100028",1,1332,0,132,1200
4, , ,"[TRVch# 1064 Dt:20/02/2018] , Billno-KLU012182017100029",1,6041,3539,0,2502
5, , ,"[TRVch# 514 Dt:07/02/2018] , Billno-KLU01218012018-001",1,19811,0,1819,17992
6, , ,"[TRVch# 515 Dt:07/02/2018] , Billno-KLU01218012018-002",1,85889,32000,1039,52850
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,354375,132973,9362,212040
8, , ,"[TRVch# 1065 Dt:20/02/2018] , Billno-KLU012182017100030",1,5661,5661,0,0
9, , ,"[TRVch# 1066 Dt:20/02/2018] , Billno-KLU012182017100031",1,13544,11312,0,2232
10, , ,"[TRVch# 516 Dt:07/02/2018] , Billno-KLU01218012018-003",1,84989,40000,5620,39369
11, , ,"[TRVch# 517 Dt:07/02/2018] , Billno-KLU01218012018-004",1,208358,76000,3742,128616
12, , ,"[TRVch# 518 Dt:07/02/2018] , Billno-KLU01218012018-005",1,41823,0,0,41823
0,Grand Total, , ,14,1142730,404221,137148,601361
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,14,1142730,404221,137148,601361
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,292504,135135,28556,128813
3, , ,"[TRVch# 1128 Dt:16/03/2018] , Billno-KLU012182017100036",1,66202,41313,10319,14570
4, , ,"[TRVch# 1129 Dt:16/03/2018] , Billno-KLU012182017100037",1,47584,34822,3866,8896
5, , ,"[TRVch# 784 Dt:08/03/2018] , Billno-KLU01218022018-001",1,90106,27000,14286,48820
6, , ,"[TRVch# 785 Dt:08/03/2018] , Billno-KLU01218022018-002",1,88612,32000,85,56527
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,782011,269086,108592,404333
8, , ,"[TRVch# 1130 Dt:16/03/2018] , Billno-KLU012182017100038",1,61783,49423,12360,0
9, , ,"[TRVch# 1131 Dt:16/03/2018] , Billno-KLU012182017100039",1,131735,103663,19382,8690
10, , ,"[TRVch# 2659 Dt:31/03/2018] , Billno-KLU012182017100040",1,244561,0,24422,220139
11, , ,"[TRVch# 786 Dt:08/03/2018] , Billno-KLU01218022018-003",1,87712,40000,20690,27022
12, , ,"[TRVch# 787 Dt:08/03/2018] , Billno-KLU01218022018-004",1,214397,76000,31738,106659
13, , ,"[TRVch# 788 Dt:08/03/2018] , Billno-KLU01218022018-005",1,41823,0,0,41823
14, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,2,10036,0,0,10036
15, , ,"[TRVch# 2603 Dt:31/03/2018] , Billno-KLU012182017100042",1,5082,0,0,5082
16, , ,"[TRVch# 2604 Dt:31/03/2018] , Billno-KLU012182017100043",1,4954,0,0,4954
17, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,15000,0,0,15000
18, , ,"[TRVch# 2703 Dt:31/03/2018] , Billno-KLU012182017100041",1,15000,0,0,15000
19, ,08-2202-02-109-01-S00N-V-N-06-MEDICAL REIMBURSEMENT,Total,1,43179,0,0,43179
20, , ,"[TRVch# 2683 Dt:31/03/2018] , Billno-KLU012182017100048",1,43179,0,0,43179
0,Grand Total, , ,6,524177,175000,2580,346597
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,6,524177,175000,2580,346597
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,178718,59000,1918,117800
3, , ,"[TRVch# 592 Dt:06/04/2018] , Billno-KLU01218032018-001",1,90106,27000,1879,61227
4, , ,"[TRVch# 593 Dt:06/04/2018] , Billno-KLU01218032018-002",1,88612,32000,39,56573
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,343932,116000,662,227270
6, , ,"[TRVch# 594 Dt:06/04/2018] , Billno-KLU01218032018-003",1,87712,40000,120,47592
7, , ,"[TRVch# 595 Dt:06/04/2018] , Billno-KLU01218032018-004",1,214397,76000,542,137855
8, , ,"[TRVch# 596 Dt:06/04/2018] , Billno-KLU01218032018-005",1,41823,0,0,41823
9, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,1,1527,0,0,1527
10, , ,"[TRVch# 699 Dt:27/04/2018] , Billno-KLU012182018100001",1,1527,0,0,1527
0,Grand Total, , ,7,587730,209000,21188,357542
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,7,587730,209000,21188,357542
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,187840,74000,7026,106814
3, , ,"[TRVch# 626 Dt:07/05/2018] , Billno-KLU01218042018-001",1,99228,39000,6987,53241
4, , ,"[TRVch# 627 Dt:07/05/2018] , Billno-KLU01218042018-002",1,88612,35000,39,53573
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,49140,0,0,49140
6, , ,"[TRVch# 860 Dt:19/05/2018] , Billno-KLU012182018100003",1,49140,0,0,49140
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,348061,135000,14162,198899
8, , ,"[TRVch# 628 Dt:07/05/2018] , Billno-KLU01218042018-003",1,87712,45000,7120,35592
9, , ,"[TRVch# 629 Dt:07/05/2018] , Billno-KLU01218042018-004",1,216339,90000,7042,119297
10, , ,"[TRVch# 630 Dt:07/05/2018] , Billno-KLU01218042018-005",1,44010,0,0,44010
11, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,2689,0,0,2689
12, , ,"[TRVch# 847 Dt:19/05/2018] , Billno-KLU012182018100002",1,2689,0,0,2689
0,Grand Total, , ,7,543333,209000,21188,313145
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,7,543333,209000,21188,313145
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,188702,74000,7026,107676
3, , ,"[TRVch# 413 Dt:06/06/2018] , Billno-KLU01218052018-001",1,100090,39000,6987,54103
4, , ,"[TRVch# 414 Dt:06/06/2018] , Billno-KLU01218052018-002",1,88612,35000,39,53573
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,350931,135000,14162,201769
6, , ,"[TRVch# 415 Dt:06/06/2018] , Billno-KLU01218052018-003",1,87712,45000,7120,35592
7, , ,"[TRVch# 416 Dt:06/06/2018] , Billno-KLU01218052018-004",1,219209,90000,7042,122167
8, , ,"[TRVch# 417 Dt:06/06/2018] , Billno-KLU01218052018-005",1,44010,0,0,44010
9, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,3700,0,0,3700
10, , ,"[TRVch# 1083 Dt:30/06/2018] , Billno-KLU012182018100006",1,1076,0,0,1076
11, , ,"[TRVch# 1084 Dt:30/06/2018] , Billno-KLU012182018100005",1,2624,0,0,2624
0,Grand Total, , ,8,708792,209000,28610,471182
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,8,708792,209000,28610,471182
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 366 Dt:31/07/2018] , Billno-KLU012182018100009",1,150000,0,0,150000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,189768,74000,11420,104348
5, , ,"[TRVch# 424 Dt:09/07/2018] , Billno-KLU01218062018-001",1,100090,39000,6987,54103
6, , ,"[TRVch# 425 Dt:09/07/2018] , Billno-KLU01218062018-002",1,89678,35000,4433,50245
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,14040,0,0,14040
8, , ,"[TRVch# 458 Dt:09/07/2018] , Billno-KLU012182018100004",1,14040,0,0,14040
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,351373,135000,17190,199183
10, , ,"[TRVch# 426 Dt:09/07/2018] , Billno-KLU01218062018-003",1,87712,45000,7120,35592
11, , ,"[TRVch# 427 Dt:09/07/2018] , Billno-KLU01218062018-004",1,219651,90000,10070,119581
12, , ,"[TRVch# 428 Dt:09/07/2018] , Billno-KLU01218062018-005",1,44010,0,0,44010
13, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,3611,0,0,3611
14, , ,"[TRVch# 1047 Dt:31/07/2018] , Billno-KLU012182018100007",1,3611,0,0,3611
0,Grand Total, , ,6,822352,209000,28610,584742
1,KLU01-218-PRINCIPAL GSSS PALACH,Total, ,6,822352,209000,28610,584742
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 329 Dt:31/08/2018] , Billno-KLU012182018100011",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,189768,74000,11420,104348
5, , ,"[TRVch# 404 Dt:07/08/2018] , Billno-KLU01218072018-001",1,100090,39000,6987,54103
6, , ,"[TRVch# 405 Dt:07/08/2018] , Billno-KLU01218072018-002",1,89678,35000,4433,50245
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,332584,135000,17190,180394
8, , ,"[TRVch# 406 Dt:07/08/2018] , Billno-KLU01218072018-003",1,87712,45000,7120,35592
9, , ,"[TRVch# 407 Dt:07/08/2018] , Billno-KLU01218072018-004",1,200862,90000,10070,100792
10, , ,"[TRVch# 408 Dt:07/08/2018] , Billno-KLU01218072018-005",1,44010,0,0,44010
