DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,32,2998827,0,0,2998827
UNA02-732-IPH DIVISION NO-I UNA,Total, ,32,2998827,0,0,2998827
 ,00-8782-00-102-00-S00N-V-N-00- ,Total,32,2998827,0,0,2998827
 , ,"[TRVch# 104 Dt:31/05/2018] , Billno-UNA027320417112714",1,154052,0,0,154052
 , ,"[TRVch# 105 Dt:31/05/2018] , Billno-UNA027320517109711",1,99346,0,0,99346
 , ,"[TRVch# 109 Dt:30/01/2018] , Billno-UNA027320517109708",1,153600,0,0,153600
 , ,"[TRVch# 110 Dt:30/01/2018] , Billno-UNA027320417112710",1,6000,0,0,6000
 , ,"[TRVch# 113 Dt:30/12/2017] , Billno-UNA027320517109707",1,40000,0,0,40000
 , ,"[TRVch# 115 Dt:30/12/2017] , Billno-UNA027320417112708",1,64821,0,0,64821
 , ,"[TRVch# 172 Dt:31/03/2018] , Billno-UNA027320417112712",1,179895,0,0,179895
 , ,"[TRVch# 174 Dt:31/03/2018] , Billno-UNA027320517109709",1,200187,0,0,200187
 , ,"[TRVch# 177 Dt:31/03/2018] , Billno-UNA027320517109710",1,54774,0,0,54774
 , ,"[TRVch# 178 Dt:31/03/2018] , Billno-UNA027320417112713",1,124098,0,0,124098
 , ,"[TRVch# 214 Dt:31/08/2017] , Billno-UNA027320417112703",1,149046,0,0,149046
 , ,"[TRVch# 216 Dt:31/08/2017] , Billno-UNA027320517109703",1,90950,0,0,90950
 , ,"[TRVch# 25 Dt:08/05/2017] , Billno-UNA027320517109701",1,19500,0,0,19500
 , ,"[TRVch# 36 Dt:21/11/2017] , Billno-UNA027320417112706",1,148592,0,0,148592
 , ,"[TRVch# 39 Dt:18/12/2017] , Billno-UNA027320417112707",1,55484,0,0,55484
 , ,"[TRVch# 41 Dt:23/07/2018] , Billno-UNA027320417112717",1,53531,0,0,53531
 , ,"[TRVch# 42 Dt:23/07/2018] , Billno-UNA027320517109712",1,99111,0,0,99111
 , ,"[TRVch# 53 Dt:24/08/2018] , Billno-UNA027320417112718",1,73346,0,0,73346
 , ,"[TRVch# 54 Dt:24/08/2018] , Billno-UNA027320417112719",1,134594,0,0,134594
 , ,"[TRVch# 56 Dt:20/06/2018] , Billno-UNA027320417112715",1,95213,0,0,95213
 , ,"[TRVch# 58 Dt:20/06/2017] , Billno-UNA027320417112701",1,95998,0,0,95998
 , ,"[TRVch# 64 Dt:22/01/2018] , Billno-UNA027320417112709",1,76919,0,0,76919
 , ,"[TRVch# 78 Dt:31/08/2018] , Billno-UNA027320517109713",1,77361,0,0,77361
 , ,"[TRVch# 80 Dt:30/11/2017] , Billno-UNA027320517109706",1,109890,0,0,109890
 , ,"[TRVch# 81 Dt:28/02/2018] , Billno-UNA027320417112711",1,49255,0,0,49255
 , ,"[TRVch# 82 Dt:27/07/2017] , Billno-UNA027320517109702",1,73860,0,0,73860
 , ,"[TRVch# 85 Dt:27/07/2017] , Billno-UNA027320417112702",1,4000,0,0,4000
 , ,"[TRVch# 89 Dt:26/10/2017] , Billno-UNA027320417112705",1,78581,0,0,78581
 , ,"[TRVch# 90 Dt:26/10/2017] , Billno-UNA027320517109704",1,190236,0,0,190236
 , ,"[TRVch# 91 Dt:29/09/2017] , Billno-UNA027320417112704",1,187110,0,0,187110
 , ,"[TRVch# 92 Dt:26/10/2017] , Billno-UNA027320517109705",1,17000,0,0,17000
 , ,"[TRVch# 96 Dt:30/06/2018] , Billno-UNA027320417112716",1,42477,0,0,42477
