DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,15,243530,0,0,243530
KNG13-001-AE PWD SUB DIV  DHEERA,Total, ,15,243530,0,0,243530
 ,10-2059-80-053-04-S00N-V-N-02-WAGES,Total,6,118860,0,0,118860
 , ,"[TRVch# 115 Dt:31/05/2017] , Billno-KNG130012017000001",1,18900,0,0,18900
 , ,"[TRVch# 117 Dt:18/11/2017] , Billno-KNG130012017000006",1,13020,0,0,13020
 , ,"[TRVch# 160 Dt:31/08/2017] , Billno-KNG130012017000003",1,38010,0,0,38010
 , ,"[TRVch# 170 Dt:31/10/2017] , Billno-KNG130012017000005",1,12600,0,0,12600
 , ,"[TRVch# 86 Dt:08/09/2017] , Billno-KNG130012017000004",1,17220,0,0,17220
 , ,"[TRVch# 98 Dt:08/06/2017] , Billno-KNG130012017000002",1,19110,0,0,19110
 ,10-3054-04-105-02-S00N-V-N-02-WAGES,Total,9,124670,0,0,124670
 , ,"[TRVch# 176 Dt:18/05/2018] , Billno-KNG130012018000001",1,13020,0,0,13020
 , ,"[TRVch# 177 Dt:18/05/2018] , Billno-KNG130012018000002",1,13500,0,0,13500
 , ,"[TRVch# 217 Dt:08/06/2018] , Billno-KNG130012018000003",1,13950,0,0,13950
 , ,"[TRVch# 217 Dt:19/01/2018] , Billno-KNG130012017000007",1,25460,0,0,25460
 , ,"[TRVch# 222 Dt:17/03/2018] , Billno-KNG130012017000010",1,11760,0,0,11760
 , ,"[TRVch# 245 Dt:19/02/2018] , Billno-KNG130012017000008",1,13020,0,0,13020
 , ,"[TRVch# 305 Dt:28/02/2018] , Billno-KNG130012017000009",1,6510,0,0,6510
 , ,"[TRVch# 58 Dt:06/08/2018] , Billno-KNG130012018000005",1,13950,0,0,13950
 , ,"[TRVch# 67 Dt:05/07/2018] , Billno-KNG130012018000004",1,13500,0,0,13500
