DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,44,3840757,584112,105563,3151082
SMR05-213-PRINCIPAL GSSS JAMU KOTI,Total, ,44,3840757,584112,105563,3151082
 ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,3,1750000,0,0,1750000
 , ,"[TRVch# 319 Dt:21/06/2018] , Billno-SMR052132018100008",1,300000,0,0,300000
 , ,"[TRVch# 320 Dt:21/06/2018] , Billno-SMR052132018100007",1,250000,0,0,250000
 , ,"[TRVch# 459 Dt:22/05/2018] , Billno-SMR052132018100002",1,1200000,0,0,1200000
 ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,14,413275,0,12597,400678
 , ,"[TRVch# 1299 Dt:21/02/2018] , Billno-SMR052132017100016",1,314,0,0,314
 , ,"[TRVch# 1300 Dt:21/02/2018] , Billno-SMR052132017100017",1,248,0,0,248
 , ,"[TRVch# 1423 Dt:30/11/2017] , Billno-SMR052132017100001",1,49638,0,15,49623
 , ,"[TRVch# 559 Dt:10/04/2018] , Billno-SMR05213032018-001",1,51150,0,1529,49621
 , ,"[TRVch# 717 Dt:07/07/2018] , Billno-SMR05213062018-001",1,16920,0,1529,15391
 , ,"[TRVch# 722 Dt:09/08/2018] , Billno-SMR05213072018-001",1,16920,0,1529,15391
 , ,"[TRVch# 726 Dt:08/12/2017] , Billno-SMR05213112017-001",1,49638,0,255,49383
 , ,"[TRVch# 727 Dt:05/01/2018] , Billno-SMR05213122017-001",1,49638,0,1510,48128
 , ,"[TRVch# 727 Dt:05/05/2018] , Billno-SMR05213042018-001",1,34835,0,1529,33306
 , ,"[TRVch# 735 Dt:09/02/2018] , Billno-SMR05213012018-001",1,49829,0,1529,48300
 , ,"[TRVch# 739 Dt:09/02/2018] , Billno-SMR052132017100008",1,1131,0,114,1017
 , ,"[TRVch# 774 Dt:05/06/2018] , Billno-SMR05213052018-001",1,34835,0,1529,33306
 , ,"[TRVch# 828 Dt:07/03/2018] , Billno-SMR05213022018-001",1,51150,0,1529,49621
 , ,"[TRVch# 833 Dt:07/03/2018] , Billno-SMR052132017100026",1,7029,0,0,7029
 ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,8,294840,0,0,294840
 , ,"[TRVch# 1212 Dt:20/01/2018] , Billno-SMR052132017100006",1,32760,0,0,32760
 , ,"[TRVch# 1445 Dt:21/06/2018] , Billno-SMR052132018100003",1,32760,0,0,32760
 , ,"[TRVch# 1446 Dt:21/06/2018] , Billno-SMR052132018100005",1,32760,0,0,32760
 , ,"[TRVch# 1586 Dt:30/12/2017] , Billno-SMR052132017100004",1,65520,0,0,65520
 , ,"[TRVch# 1590 Dt:31/07/2018] , Billno-SMR052132018100011",1,32760,0,0,32760
 , ,"[TRVch# 4256 Dt:31/03/2018] , Billno-SMR052132017100029",1,32760,0,0,32760
 , ,"[TRVch# 738 Dt:09/02/2018] , Billno-SMR052132017100010",1,32760,0,0,32760
 , ,"[TRVch# 835 Dt:07/03/2018] , Billno-SMR052132017100028",1,32760,0,0,32760
 ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,16,1368228,584112,92966,691150
 , ,"[TRVch# 1213 Dt:20/01/2018] , Billno-SMR052132017100005",1,100,0,0,100
 , ,"[TRVch# 1298 Dt:21/02/2018] , Billno-SMR052132017100014",1,720,0,0,720
 , ,"[TRVch# 1422 Dt:30/11/2017] , Billno-SMR052132017100002",1,61258,30000,2675,28583
 , ,"[TRVch# 1590 Dt:31/08/2018] , Billno-SMR052132018100012",1,21516,0,0,21516
 , ,"[TRVch# 560 Dt:10/04/2018] , Billno-SMR05213032018-002",1,65874,30000,275,35599
 , ,"[TRVch# 718 Dt:07/07/2018] , Billno-SMR05213062018-002",1,203934,85000,12514,106420
 , ,"[TRVch# 723 Dt:09/08/2018] , Billno-SMR05213072018-002",1,205914,85000,12514,108400
 , ,"[TRVch# 727 Dt:08/12/2017] , Billno-SMR05213112017-002",1,61258,30000,2755,28503
 , ,"[TRVch# 728 Dt:05/01/2018] , Billno-SMR05213122017-002",1,61308,30000,2675,28633
 , ,"[TRVch# 728 Dt:05/05/2018] , Billno-SMR05213042018-002",1,203934,95000,9574,99360
 , ,"[TRVch# 736 Dt:09/02/2018] , Billno-SMR05213012018-002",1,62055,30000,2675,29380
 , ,"[TRVch# 740 Dt:09/02/2018] , Billno-SMR052132017100009",1,4438,4438,0,0
 , ,"[TRVch# 741 Dt:09/02/2018] , Billno-SMR052132017100011",1,96510,0,0,96510
 , ,"[TRVch# 775 Dt:05/06/2018] , Billno-SMR05213052018-002",1,203934,95000,12514,96420
 , ,"[TRVch# 829 Dt:07/03/2018] , Billno-SMR05213022018-002",1,65874,30000,24868,11006
 , ,"[TRVch# 834 Dt:07/03/2018] , Billno-SMR052132017100027",1,49601,39674,9927,0
 ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,14414,0,0,14414
 , ,"[TRVch# 1444 Dt:21/06/2018] , Billno-SMR052132018100004",1,1697,0,0,1697
 , ,"[TRVch# 1474 Dt:21/06/2018] , Billno-SMR052132018100010",1,2717,0,0,2717
 , ,"[TRVch# 4255 Dt:31/03/2018] , Billno-SMR052132017100030",1,10000,0,0,10000
