DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,19,6836607,0,600098,6236509
"KNG03-640-E.E. PWD DIVISION, FATEHPUR",Total, ,19,6836607,0,600098,6236509
 ,00-8782-00-102-00-S00N-V-N-00- ,Total,19,6836607,0,600098,6236509
 , ,"[TRVch# 103 Dt:19/01/2018] , Billno-KNG036400416126820",1,23269,0,0,23269
 , ,"[TRVch# 151 Dt:29/05/2018] , Billno-KNG036400416126825",1,364075,0,0,364075
 , ,"[TRVch# 152 Dt:29/05/2018] , Billno-KNG036400416126824",1,688281,0,0,688281
 , ,"[TRVch# 19 Dt:08/08/2017] , Billno-KNG036400416126814",1,205865,0,0,205865
 , ,"[TRVch# 216 Dt:31/07/2018] , Billno-KNG036400416126827",1,486956,0,0,486956
 , ,"[TRVch# 246 Dt:30/06/2018] , Billno-KNG036400416126826",1,504610,0,0,504610
 , ,"[TRVch# 253 Dt:28/02/2018] , Billno-KNG036400416126821",1,394498,0,0,394498
 , ,"[TRVch# 268 Dt:31/08/2017] , Billno-KNG036400416126815",1,381395,0,0,381395
 , ,"[TRVch# 286 Dt:31/10/2017] , Billno-KNG036400416126816",1,285839,0,0,285839
 , ,"[TRVch# 35 Dt:09/01/2018] , Billno-KNG036400416126819",1,331404,0,0,331404
 , ,"[TRVch# 376 Dt:31/05/2017] , Billno-KNG036400416126812",1,378305,0,0,378305
 , ,"[TRVch# 40 Dt:08/03/2018] , Billno-KNG036400416126822",1,350774,0,0,350774
 , ,"[TRVch# 41 Dt:08/03/2018] , Billno-KNG036401738782002",1,529331,0,529331,0
 , ,"[TRVch# 47 Dt:13/04/2018] , Billno-KNG036401848782001",1,25767,0,25767,0
 , ,"[TRVch# 48 Dt:13/04/2018] , Billno-KNG036401848782002",1,45000,0,45000,0
 , ,"[TRVch# 518 Dt:31/03/2018] , Billno-KNG036400416126823",1,569942,0,0,569942
 , ,"[TRVch# 66 Dt:18/12/2017] , Billno-KNG036400416126818",1,445399,0,0,445399
 , ,"[TRVch# 76 Dt:21/11/2017] , Billno-KNG036400416126817",1,467503,0,0,467503
 , ,"[TRVch# 80 Dt:19/07/2017] , Billno-KNG036400416126813",1,358394,0,0,358394
