,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
16, , ,"[TRVch# 1166 Dt:06/10/2017] , Billno-SML07211092017-006",1,50948,15000,1660,34288
17, , ,"[TRVch# 1167 Dt:06/10/2017] , Billno-SML07211092017-007",1,35748,0,30,35718
18, , ,"[TRVch# 2419 Dt:31/10/2017] , Billno-SML072112017100003",1,5322,3513,180,1629
19, , ,"[TRVch# 2420 Dt:31/10/2017] , Billno-SML072112017100001",1,8417,8417,0,0
20, , ,"[TRVch# 2421 Dt:31/10/2017] , Billno-SML072112017100002",1,6750,6750,0,0
21, , ,"[TRVch# 2422 Dt:31/10/2017] , Billno-SML072112017100004",1,3753,0,0,3753
22, , ,"[TRVch# 2492 Dt:31/10/2017] , Billno-SML072112017100016",1,4533,0,453,4080
23, , ,"[TRVch# 2493 Dt:31/10/2017] , Billno-SML072112017100015",1,6408,4248,218,1942
24, , ,"[TRVch# 2494 Dt:31/10/2017] , Billno-SML072112017100013",1,10058,10058,0,0
0,Grand Total, , ,8,514388,93090,17365,403933
1,SML07-211-GSSS KHASHADHAR,Total, ,8,514388,93090,17365,403933
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,237556,0,9001,228555
3, , ,"[TRVch# 1523 Dt:06/11/2017] , Billno-SML07211102017-005",1,128282,0,6735,121547
4, , ,"[TRVch# 1524 Dt:06/11/2017] , Billno-SML07211102017-006",1,84907,0,9,84898
5, , ,"[TRVch# 1525 Dt:06/11/2017] , Billno-SML07211102017-007",1,24367,0,2257,22110
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,276832,93090,8364,175378
7, , ,"[TRVch# 1519 Dt:06/11/2017] , Billno-SML07211102017-001",1,35798,0,30,35768
8, , ,"[TRVch# 1520 Dt:06/11/2017] , Billno-SML07211102017-002",1,50998,15000,1660,34338
9, , ,"[TRVch# 1521 Dt:06/11/2017] , Billno-SML07211102017-003",1,101374,30000,2614,68760
10, , ,"[TRVch# 1522 Dt:06/11/2017] , Billno-SML07211102017-004",1,79636,40000,4060,35576
11, , ,"[TRVch# 3120 Dt:30/11/2017] , Billno-SML072112017100014",1,9026,8090,0,936
0,Grand Total, , ,9,513768,85000,22156,406612
1,SML07-211-GSSS KHASHADHAR,Total, ,9,513768,85000,22156,406612
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,237556,0,9881,227675
3, , ,"[TRVch# 1619 Dt:05/12/2017] , Billno-SML07211112017-001",1,24367,0,2337,22030
4, , ,"[TRVch# 1620 Dt:05/12/2017] , Billno-SML07211112017-002",1,84907,0,329,84578
5, , ,"[TRVch# 1621 Dt:05/12/2017] , Billno-SML07211112017-003",1,128282,0,7215,121067
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,276212,85000,12275,178937
7, , ,"[TRVch# 1622 Dt:05/12/2017] , Billno-SML07211112017-004",1,79636,40000,4140,35496
8, , ,"[TRVch# 1623 Dt:05/12/2017] , Billno-SML07211112017-005",1,101374,30000,2854,68520
9, , ,"[TRVch# 1624 Dt:05/12/2017] , Billno-SML07211112017-006",1,50998,15000,1820,34178
10, , ,"[TRVch# 1679 Dt:05/12/2017] , Billno-SML07211112017-008",1,35798,0,3461,32337
11, , ,"[TRVch# 2453 Dt:30/12/2017] , Billno-SML072112017100019",1,3150,0,0,3150
12, , ,"[TRVch# 2454 Dt:30/12/2017] , Billno-SML072112017100020",1,5256,0,0,5256
0,Grand Total, , ,7,505362,85000,20716,399646
1,SML07-211-GSSS KHASHADHAR,Total, ,7,505362,85000,20716,399646
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,237556,0,9001,228555
3, , ,"[TRVch# 1693 Dt:05/01/2018] , Billno-SML07211122017-004",1,128282,0,6735,121547
4, , ,"[TRVch# 1695 Dt:05/01/2018] , Billno-SML07211122017-006",1,84907,0,9,84898
5, , ,"[TRVch# 1696 Dt:05/01/2018] , Billno-SML07211122017-007",1,24367,0,2257,22110
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,267806,85000,11715,171091
7, , ,"[TRVch# 1690 Dt:05/01/2018] , Billno-SML07211122017-001",1,35798,0,3381,32417
8, , ,"[TRVch# 1691 Dt:05/01/2018] , Billno-SML07211122017-002",1,50998,15000,1660,34338
9, , ,"[TRVch# 1692 Dt:05/01/2018] , Billno-SML07211122017-003",1,101374,30000,2614,68760
10, , ,"[TRVch# 1694 Dt:05/01/2018] , Billno-SML07211122017-005",1,79636,40000,4060,35576
0,Grand Total, , ,7,512652,85000,20880,406772
1,SML07-211-GSSS KHASHADHAR,Total, ,7,512652,85000,20880,406772
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,241837,0,9101,232736
3, , ,"[TRVch# 1396 Dt:05/02/2018] , Billno-SML07211012018-005",1,130644,0,6807,123837
4, , ,"[TRVch# 1397 Dt:05/02/2018] , Billno-SML07211012018-006",1,86539,0,9,86530
5, , ,"[TRVch# 1398 Dt:05/02/2018] , Billno-SML07211012018-007",1,24654,0,2285,22369
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,270815,85000,11779,174036
7, , ,"[TRVch# 1392 Dt:05/02/2018] , Billno-SML07211012018-001",1,36227,0,3424,32803
8, , ,"[TRVch# 1393 Dt:05/02/2018] , Billno-SML07211012018-002",1,51606,15000,1681,34925
9, , ,"[TRVch# 1394 Dt:05/02/2018] , Billno-SML07211012018-003",1,102382,30000,2614,69768
10, , ,"[TRVch# 1395 Dt:05/02/2018] , Billno-SML07211012018-004",1,80600,40000,4060,36540
0,Grand Total, , ,24,886292,97828,90205,698259
1,SML07-211-GSSS KHASHADHAR,Total, ,24,886292,97828,90205,698259
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,9,327086,0,37916,289170
3, , ,"[TRVch# 1280 Dt:05/03/2018] , Billno-SML07211022018-005",1,132589,0,35012,97577
4, , ,"[TRVch# 1281 Dt:05/03/2018] , Billno-SML07211022018-006",1,87651,0,9,87642
5, , ,"[TRVch# 1282 Dt:05/03/2018] , Billno-SML07211022018-007",1,25420,0,2285,23135
6, , ,"[TRVch# 3779 Dt:31/03/2018] , Billno-SML072112017100021",1,1714,0,173,1541
7, , ,"[TRVch# 3780 Dt:31/03/2018] , Billno-SML072112017100022",1,2502,0,0,2502
8, , ,"[TRVch# 3781 Dt:31/03/2018] , Billno-SML072112017100023",1,4373,0,437,3936
9, , ,"[TRVch# 3786 Dt:31/03/2018] , Billno-SML072112017100029",1,18578,0,0,18578
10, , ,"[TRVch# 3787 Dt:31/03/2018] , Billno-SML072112017100030",1,8896,0,0,8896
11, , ,"[TRVch# 3788 Dt:31/03/2018] , Billno-SML072112017100031",1,45363,0,0,45363
12, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,1,6136,0,0,6136
13, , ,"[TRVch# 3778 Dt:31/03/2018] , Billno-SML072112017100037",1,6136,0,0,6136
14, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,65520,0,0,65520
15, , ,"[TRVch# 3619 Dt:31/03/2018] , Billno-SML072112017100036",1,65520,0,0,65520
16, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,12,482550,97828,52289,332433
17, , ,"[TRVch# 1276 Dt:05/03/2018] , Billno-SML07211022018-001",1,37372,0,11491,25881
18, , ,"[TRVch# 1277 Dt:05/03/2018] , Billno-SML07211022018-002",1,53465,15000,1703,36762
19, , ,"[TRVch# 1278 Dt:05/03/2018] , Billno-SML07211022018-003",1,105068,30000,9141,65927
20, , ,"[TRVch# 1279 Dt:05/03/2018] , Billno-SML07211022018-004",1,83170,40000,29696,13474
21, , ,"[TRVch# 3782 Dt:31/03/2018] , Billno-SML072112017100024",1,5784,5784,0,0
22, , ,"[TRVch# 3783 Dt:31/03/2018] , Billno-SML072112017100025",1,6048,4638,0,1410
23, , ,"[TRVch# 3784 Dt:31/03/2018] , Billno-SML072112017100026",1,2574,0,258,2316
24, , ,"[TRVch# 3785 Dt:31/03/2018] , Billno-SML072112017100027",1,3648,2406,0,1242
25, , ,"[TRVch# 3789 Dt:31/03/2018] , Billno-SML072112017100032",1,62462,0,0,62462
26, , ,"[TRVch# 3790 Dt:31/03/2018] , Billno-SML072112017100033",1,55273,0,0,55273
27, , ,"[TRVch# 3791 Dt:31/03/2018] , Billno-SML072112017100034",1,44000,0,0,44000
28, , ,"[TRVch# 3792 Dt:31/03/2018] , Billno-SML072112017100035",1,23686,0,0,23686
29, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,1,5000,0,0,5000
30, , ,"[TRVch# 3804 Dt:31/03/2018] , Billno-SML072112017100038",1,5000,0,0,5000
0,Grand Total, , ,7,525753,85000,13327,427426
1,SML07-211-GSSS KHASHADHAR,Total, ,7,525753,85000,13327,427426
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,245660,0,8101,237559
3, , ,"[TRVch# 949 Dt:05/04/2018] , Billno-SML07211032018-005",1,132589,0,5807,126782
4, , ,"[TRVch# 950 Dt:05/04/2018] , Billno-SML07211032018-006",1,87651,0,9,87642
5, , ,"[TRVch# 951 Dt:05/04/2018] , Billno-SML07211032018-007",1,25420,0,2285,23135
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,280093,85000,5226,189867
7, , ,"[TRVch# 945 Dt:05/04/2018] , Billno-SML07211032018-001",1,37372,0,3424,33948
8, , ,"[TRVch# 946 Dt:05/04/2018] , Billno-SML07211032018-002",1,54483,15000,1703,37780
9, , ,"[TRVch# 947 Dt:05/04/2018] , Billno-SML07211032018-003",1,105068,30000,39,75029
10, , ,"[TRVch# 948 Dt:05/04/2018] , Billno-SML07211032018-004",1,83170,40000,60,43110
0,Grand Total, , ,8,546431,90000,25346,431085
1,SML07-211-GSSS KHASHADHAR,Total, ,8,546431,90000,25346,431085
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,215054,0,10092,204962
3, , ,"[TRVch# 989 Dt:05/05/2018] , Billno-SML07211042018-005",1,135889,0,7807,128082
4, , ,"[TRVch# 990 Dt:05/05/2018] , Billno-SML07211042018-006",1,53745,0,0,53745
5, , ,"[TRVch# 991 Dt:05/05/2018] , Billno-SML07211042018-007",1,25420,0,2285,23135
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,49140,0,0,49140
7, , ,"[TRVch# 2567 Dt:29/05/2018] , Billno-SML072112018100001",1,49140,0,0,49140
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,282237,90000,15254,176983
9, , ,"[TRVch# 985 Dt:05/05/2018] , Billno-SML07211042018-001",1,38466,0,3826,34640
10, , ,"[TRVch# 986 Dt:05/05/2018] , Billno-SML07211042018-002",1,54483,20000,1703,32780
11, , ,"[TRVch# 987 Dt:05/05/2018] , Billno-SML07211042018-003",1,106118,30000,3665,72453
12, , ,"[TRVch# 988 Dt:05/05/2018] , Billno-SML07211042018-004",1,83170,40000,6060,37110
0,Grand Total, , ,8,782635,90000,25911,666724
1,SML07-211-GSSS KHASHADHAR,Total, ,8,782635,90000,25911,666724
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 619 Dt:30/06/2018] , Billno-SML072112018100007",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,215054,0,10092,204962
5, , ,"[TRVch# 1360 Dt:05/06/2018] , Billno-SML07211052018-005",1,135889,0,7807,128082
6, , ,"[TRVch# 1361 Dt:05/06/2018] , Billno-SML07211052018-006",1,53745,0,0,53745
7, , ,"[TRVch# 1362 Dt:05/06/2018] , Billno-SML07211052018-007",1,25420,0,2285,23135
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,267581,90000,15819,161762
9, , ,"[TRVch# 1356 Dt:05/06/2018] , Billno-SML07211052018-001",1,42022,0,4158,37864
10, , ,"[TRVch# 1357 Dt:05/06/2018] , Billno-SML07211052018-002",1,35678,20000,30,15648
11, , ,"[TRVch# 1358 Dt:05/06/2018] , Billno-SML07211052018-003",1,106711,30000,5571,71140
12, , ,"[TRVch# 1359 Dt:05/06/2018] , Billno-SML07211052018-004",1,83170,40000,6060,37110
0,Grand Total, , ,8,502251,90000,26029,386222
1,SML07-211-GSSS KHASHADHAR,Total, ,8,502251,90000,26029,386222
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,216326,0,10210,206116
3, , ,"[TRVch# 1341 Dt:05/07/2018] , Billno-SML07211062018-001",1,44171,0,2285,41886
4, , ,"[TRVch# 1342 Dt:05/07/2018] , Billno-SML07211062018-002",1,53745,0,0,53745
5, , ,"[TRVch# 1343 Dt:05/07/2018] , Billno-SML07211062018-003",1,118410,0,7925,110485
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,16380,0,0,16380
7, , ,"[TRVch# 2357 Dt:31/07/2018] , Billno-SML072112018100008",1,16380,0,0,16380
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,269545,90000,15819,163726
9, , ,"[TRVch# 1344 Dt:05/07/2018] , Billno-SML07211062018-004",1,83170,40000,6060,37110
10, , ,"[TRVch# 1345 Dt:05/07/2018] , Billno-SML07211062018-005",1,108675,30000,5571,73104
11, , ,"[TRVch# 1346 Dt:05/07/2018] , Billno-SML07211062018-006",1,35678,20000,30,15648
12, , ,"[TRVch# 1347 Dt:05/07/2018] , Billno-SML07211062018-007",1,42022,0,4158,37864
0,Grand Total, , ,9,579989,90000,31184,458805
1,SML07-211-GSSS KHASHADHAR,Total, ,9,579989,90000,31184,458805
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,216326,0,10210,206116
3, , ,"[TRVch# 1172 Dt:06/08/2018] , Billno-SML07211072018-005",1,118410,0,7925,110485
4, , ,"[TRVch# 1173 Dt:06/08/2018] , Billno-SML07211072018-006",1,53745,0,0,53745
5, , ,"[TRVch# 1174 Dt:06/08/2018] , Billno-SML07211072018-007",1,44171,0,2285,41886
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,32760,0,0,32760
7, , ,"[TRVch# 2505 Dt:31/08/2018] , Billno-SML072112018100010",1,32760,0,0,32760
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,330903,90000,20974,219929
9, , ,"[TRVch# 1168 Dt:06/08/2018] , Billno-SML07211072018-001",1,42022,0,4158,37864
10, , ,"[TRVch# 1169 Dt:06/08/2018] , Billno-SML07211072018-002",1,55946,20000,1839,34107
11, , ,"[TRVch# 1170 Dt:06/08/2018] , Billno-SML07211072018-003",1,109691,30000,5571,74120
12, , ,"[TRVch# 1171 Dt:06/08/2018] , Billno-SML07211072018-004",1,85634,40000,6060,39574
13, , ,"[TRVch# 2504 Dt:31/08/2018] , Billno-SML072112018100009",1,37610,0,3346,34264
