,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,7,1111842,121000,36588,954254
1,KNG04-242-GSSS DAGLA,Total, ,7,1111842,121000,36588,954254
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,450000,0,0,450000
3, , ,"[TRVch# 1069 Dt:29/04/2017] , Billno-KNG042422017100002",1,300000,0,0,300000
4, , ,"[TRVch# 1070 Dt:29/04/2017] , Billno-KNG042422017100001",1,150000,0,0,150000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,242779,0,20232,222547
6, , ,"[TRVch# 1042 Dt:10/04/2017] , Billno-KNG04242032017-001",1,31820,0,0,31820
7, , ,"[TRVch# 1043 Dt:10/04/2017] , Billno-KNG04242032017-002",1,210959,0,20232,190727
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,419063,121000,16356,281707
9, , ,"[TRVch# 1044 Dt:10/04/2017] , Billno-KNG04242032017-003",1,73224,25000,60,48164
10, , ,"[TRVch# 1045 Dt:10/04/2017] , Billno-KNG04242032017-004",1,191392,96000,150,95242
11, , ,"[TRVch# 1046 Dt:10/04/2017] , Billno-KNG04242032017-005",1,154447,0,16146,138301
0,Grand Total, , ,12,775595,177699,58298,539598
1,KNG04-242-GSSS DAGLA,Total, ,12,775595,177699,58298,539598
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,270856,0,24383,246473
3, , ,"[TRVch# 1414 Dt:09/05/2017] , Billno-KNG04242042017-001",1,33420,0,0,33420
4, , ,"[TRVch# 1415 Dt:09/05/2017] , Billno-KNG04242042017-002",1,213613,0,21996,191617
5, , ,"[TRVch# 3695 Dt:24/05/2017] , Billno-KNG042422017100003",1,23823,0,2387,21436
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,9,504739,177699,33915,293125
7, , ,"[TRVch# 1416 Dt:09/05/2017] , Billno-KNG04242042017-003",1,76339,30000,5060,41279
8, , ,"[TRVch# 1417 Dt:09/05/2017] , Billno-KNG04242042017-004",1,195495,108000,9150,78345
9, , ,"[TRVch# 1418 Dt:09/05/2017] , Billno-KNG04242042017-005",1,156403,0,17343,139060
10, , ,"[TRVch# 3694 Dt:24/05/2017] , Billno-KNG042422017100004",1,8361,8361,0,0
11, , ,"[TRVch# 3696 Dt:24/05/2017] , Billno-KNG042422017100006",1,17146,0,1714,15432
12, , ,"[TRVch# 3697 Dt:24/05/2017] , Billno-KNG042422017100005",1,25114,21730,0,3384
13, , ,"[TRVch# 4428 Dt:31/05/2017] , Billno-KNG042422017100007",1,9608,9608,0,0
14, , ,"[TRVch# 4429 Dt:31/05/2017] , Billno-KNG042422017100008",1,6418,0,648,5770
15, , ,"[TRVch# 4430 Dt:31/05/2017] , Billno-KNG042422017100009",1,9855,0,0,9855
0,Grand Total, , ,5,658188,138000,48566,471622
1,KNG04-242-GSSS DAGLA,Total, ,5,658188,138000,48566,471622
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,200337,0,17013,183324
3, , ,"[TRVch# 842 Dt:08/06/2017] , Billno-KNG04242052017-001",1,33420,0,0,33420
4, , ,"[TRVch# 843 Dt:08/06/2017] , Billno-KNG04242052017-002",1,166917,0,17013,149904
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,457851,138000,31553,288298
6, , ,"[TRVch# 844 Dt:08/06/2017] , Billno-KNG04242052017-003",1,76339,30000,5060,41279
7, , ,"[TRVch# 845 Dt:08/06/2017] , Billno-KNG04242052017-004",1,195495,108000,9150,78345
8, , ,"[TRVch# 846 Dt:08/06/2017] , Billno-KNG04242052017-005",1,186017,0,17343,168674
0,Grand Total, , ,6,622544,138000,42667,441877
1,KNG04-242-GSSS DAGLA,Total, ,6,622544,138000,42667,441877
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,149687,0,11114,138573
3, , ,"[TRVch# 1189 Dt:10/07/2017] , Billno-KNG04242062017-001",1,33420,0,0,33420
4, , ,"[TRVch# 1190 Dt:10/07/2017] , Billno-KNG04242062017-002",1,116267,0,11114,105153
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,459357,138000,31553,289804
6, , ,"[TRVch# 1191 Dt:10/07/2017] , Billno-KNG04242062017-003",1,76339,30000,5060,41279
7, , ,"[TRVch# 1192 Dt:10/07/2017] , Billno-KNG04242062017-004",1,195495,108000,9150,78345
8, , ,"[TRVch# 1193 Dt:10/07/2017] , Billno-KNG04242062017-005",1,187523,0,17343,170180
9, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,13500,0,0,13500
10, , ,"[TRVch# 3178 Dt:25/07/2017] , Billno-KNG042422017100010",1,13500,0,0,13500
0,Grand Total, , ,7,778476,138000,63652,576824
1,KNG04-242-GSSS DAGLA,Total, ,7,778476,138000,63652,576824
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,240667,0,20202,220465
3, , ,"[TRVch# 2352 Dt:08/08/2017] , Billno-KNG04242072017-001",1,33420,0,0,33420
4, , ,"[TRVch# 2353 Dt:08/08/2017] , Billno-KNG04242072017-002",1,120544,0,11533,109011
5, , ,"[TRVch# 2831 Dt:23/08/2017] , Billno-KNG042422017100013",1,86703,0,8669,78034
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,537809,138000,43450,356359
7, , ,"[TRVch# 2354 Dt:08/08/2017] , Billno-KNG04242072017-003",1,76339,30000,5060,41279
8, , ,"[TRVch# 2355 Dt:08/08/2017] , Billno-KNG04242072017-004",1,195495,108000,9150,78345
9, , ,"[TRVch# 2356 Dt:08/08/2017] , Billno-KNG04242072017-005",1,245305,0,27173,218132
10, , ,"[TRVch# 2830 Dt:23/08/2017] , Billno-KNG042422017100014",1,20670,0,2067,18603
0,Grand Total, , ,7,695458,138000,53357,504101
1,KNG04-242-GSSS DAGLA,Total, ,7,695458,138000,53357,504101
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,158821,0,11809,147012
3, , ,"[TRVch# 1290 Dt:08/09/2017] , Billno-KNG04242082017-001",1,33420,0,0,33420
4, , ,"[TRVch# 1291 Dt:08/09/2017] , Billno-KNG04242082017-002",1,125401,0,11809,113592
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,529437,138000,41548,349889
6, , ,"[TRVch# 1292 Dt:08/09/2017] , Billno-KNG04242082017-003",1,77615,30000,5060,42555
7, , ,"[TRVch# 1293 Dt:08/09/2017] , Billno-KNG04242082017-004",1,200729,108000,9150,83579
8, , ,"[TRVch# 1294 Dt:08/09/2017] , Billno-KNG04242082017-005",1,251093,0,27338,223755
9, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,2,7200,0,0,7200
10, , ,"[TRVch# 3296 Dt:22/09/2017] , Billno-KNG042422017100015",1,5850,0,0,5850
11, , ,"[TRVch# 3297 Dt:22/09/2017] , Billno-KNG042422017100016",1,1350,0,0,1350
0,Grand Total, , ,6,693419,138000,51313,504106
1,KNG04-242-GSSS DAGLA,Total, ,6,693419,138000,51313,504106
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,132896,0,9400,123496
3, , ,"[TRVch# 1160 Dt:07/10/2017] , Billno-KNG04242092017-001",1,33420,0,0,33420
4, , ,"[TRVch# 1161 Dt:07/10/2017] , Billno-KNG04242092017-002",1,99476,0,9400,90076
5, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,554673,138000,41913,374760
6, , ,"[TRVch# 1162 Dt:07/10/2017] , Billno-KNG04242092017-003",1,78941,30000,5060,43881
7, , ,"[TRVch# 1163 Dt:07/10/2017] , Billno-KNG04242092017-004",1,204137,108000,9150,86987
8, , ,"[TRVch# 1164 Dt:07/10/2017] , Billno-KNG04242092017-005",1,271595,0,27703,243892
9, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,1,5850,0,0,5850
10, , ,"[TRVch# 1225 Dt:07/10/2017] , Billno-KNG042422017100018",1,5850,0,0,5850
0,Grand Total, , ,7,746788,138000,55347,553441
1,KNG04-242-GSSS DAGLA,Total, ,7,746788,138000,55347,553441
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,154886,0,10590,144296
3, , ,"[TRVch# 1220 Dt:07/11/2017] , Billno-KNG04242102017-001",1,33420,0,0,33420
4, , ,"[TRVch# 1221 Dt:07/11/2017] , Billno-KNG04242102017-002",1,109650,0,9400,100250
5, , ,"[TRVch# 1293 Dt:07/11/2017] , Billno-KNG042422017100019",1,11816,0,1190,10626
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,4,591902,138000,44757,409145
7, , ,"[TRVch# 1222 Dt:07/11/2017] , Billno-KNG04242102017-003",1,78941,30000,5060,43881
8, , ,"[TRVch# 1223 Dt:07/11/2017] , Billno-KNG04242102017-004",1,204137,108000,9150,86987
9, , ,"[TRVch# 1224 Dt:07/11/2017] , Billno-KNG04242102017-005",1,277255,0,27703,249552
10, , ,"[TRVch# 1292 Dt:07/11/2017] , Billno-KNG042422017100022",1,31569,0,2844,28725
0,Grand Total, , ,9,772293,174246,52363,545684
1,KNG04-242-GSSS DAGLA,Total, ,9,772293,174246,52363,545684
2, ,00-8011-00-107-02-S00N-V-N-00- ,Total,1,13243,0,0,13243
3, , ,"[TRVch# 74 Dt:30/12/2017] , Billno-KNG042422017100025",1,13243,0,0,13243
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,149496,0,9880,139616
5, , ,"[TRVch# 793 Dt:06/12/2017] , Billno-KNG04242112017-001",1,33420,0,160,33260
6, , ,"[TRVch# 794 Dt:06/12/2017] , Billno-KNG04242112017-002",1,116076,0,9720,106356
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,601282,174246,42483,384553
8, , ,"[TRVch# 795 Dt:06/12/2017] , Billno-KNG04242112017-003",1,78941,30000,5140,43801
9, , ,"[TRVch# 796 Dt:06/12/2017] , Billno-KNG04242112017-004",1,204137,108000,7890,88247
10, , ,"[TRVch# 797 Dt:06/12/2017] , Billno-KNG04242112017-005",1,280830,0,29453,251377
11, , ,"[TRVch# 881 Dt:06/12/2017] , Billno-KNG042422017100020",1,10097,10097,0,0
12, , ,"[TRVch# 882 Dt:06/12/2017] , Billno-KNG042422017100021",1,27277,26149,0,1128
13, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,8272,0,0,8272
14, , ,"[TRVch# 266 Dt:30/12/2017] , Billno-KNG042422017100024",1,8272,0,0,8272
0,Grand Total, , ,6,745119,138000,63425,543694
1,KNG04-242-GSSS DAGLA,Total, ,6,745119,138000,63425,543694
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,2,156993,0,9400,147593
3, , ,"[TRVch# 1296 Dt:09/01/2018] , Billno-KNG04242122017-001",1,40917,0,0,40917
4, , ,"[TRVch# 1297 Dt:09/01/2018] , Billno-KNG04242122017-002",1,116076,0,9400,106676
5, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,21060,0,0,21060
6, , ,"[TRVch# 1359 Dt:09/01/2018] , Billno-KNG042422017100026",1,21060,0,0,21060
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,567066,138000,54025,375041
8, , ,"[TRVch# 1298 Dt:09/01/2018] , Billno-KNG04242122017-003",1,78941,30000,10060,38881
9, , ,"[TRVch# 1299 Dt:09/01/2018] , Billno-KNG04242122017-004",1,204137,108000,12150,83987
10, , ,"[TRVch# 1300 Dt:09/01/2018] , Billno-KNG04242122017-005",1,283988,0,31815,252173
0,Grand Total, , ,11,801701,158604,64096,579001
1,KNG04-242-GSSS DAGLA,Total, ,11,801701,158604,64096,579001
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,175251,0,10234,165017
3, , ,"[TRVch# 2314 Dt:07/02/2018] , Billno-KNG04242012018-001",1,50830,0,0,50830
4, , ,"[TRVch# 2315 Dt:07/02/2018] , Billno-KNG04242012018-002",1,117301,0,9520,107781
5, , ,"[TRVch# 4367 Dt:22/02/2018] , Billno-KNG042422017100027",1,7120,0,714,6406
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,3510,0,0,3510
7, , ,"[TRVch# 2407 Dt:07/02/2018] , Billno-KNG042422017100031",1,3510,0,0,3510
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,616313,158604,53862,403847
9, , ,"[TRVch# 2316 Dt:07/02/2018] , Billno-KNG04242012018-003",1,79899,30000,10060,39839
10, , ,"[TRVch# 2317 Dt:07/02/2018] , Billno-KNG04242012018-004",1,208881,108000,12150,88731
11, , ,"[TRVch# 2318 Dt:07/02/2018] , Billno-KNG04242012018-005",1,287375,0,30030,257345
12, , ,"[TRVch# 4364 Dt:22/02/2018] , Billno-KNG042422017100028",1,5748,5748,0,0
13, , ,"[TRVch# 4365 Dt:22/02/2018] , Billno-KNG042422017100029",1,14856,14856,0,0
14, , ,"[TRVch# 4366 Dt:22/02/2018] , Billno-KNG042422017100030",1,19554,0,1622,17932
15, ,29-2071-01-104-02-S00N-V-N-38-PENSIONS,Total,1,6627,0,0,6627
16, , ,"[TRVch# 351 Dt:22/02/2018] , Billno-KNG042422017100033",1,6627,0,0,6627
0,Grand Total, , ,25,1282178,316632,173658,791888
1,KNG04-242-GSSS DAGLA,Total, ,25,1282178,316632,173658,791888
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,245052,0,26832,218220
