,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
0,Grand Total, , ,25,19505285,3184800,334546,15985939
1,KNG09-622-E.E. PWD DIVISIN BAIJNATH,Total, ,25,19505285,3184800,334546,15985939
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,16,5398534,0,0,5398534
3, , ,"[TRVch# 364 Dt:21/04/2017] , Billno-KNG096222017100001",1,100000,0,0,100000
4, , ,"[TRVch# 365 Dt:21/04/2017] , Billno-KNG096222017100002",1,290000,0,0,290000
5, , ,"[TRVch# 904 Dt:29/04/2017] , Billno-KNG096222017100003",1,1174337,0,0,1174337
6, , ,"[TRVch# 905 Dt:29/04/2017] , Billno-KNG096222017100004",1,206311,0,0,206311
7, , ,"[TRVch# 906 Dt:29/04/2017] , Billno-KNG096222017100005",1,138782,0,0,138782
8, , ,"[TRVch# 907 Dt:29/04/2017] , Billno-KNG096222017100006",1,1457357,0,0,1457357
9, , ,"[TRVch# 908 Dt:29/04/2017] , Billno-KNG096222017100007",1,456747,0,0,456747
10, , ,"[TRVch# 909 Dt:29/04/2017] , Billno-KNG096222017100008",1,300000,0,0,300000
11, , ,"[TRVch# 910 Dt:29/04/2017] , Billno-KNG096222017100016",1,50000,0,0,50000
12, , ,"[TRVch# 947 Dt:29/04/2017] , Billno-KNG096222017100009",1,300000,0,0,300000
13, , ,"[TRVch# 948 Dt:29/04/2017] , Billno-KNG096222017100010",1,100000,0,0,100000
14, , ,"[TRVch# 949 Dt:29/04/2017] , Billno-KNG096222017100011",1,100000,0,0,100000
15, , ,"[TRVch# 950 Dt:29/04/2017] , Billno-KNG096222017100013",1,225000,0,0,225000
16, , ,"[TRVch# 951 Dt:29/04/2017] , Billno-KNG096222017100018",1,300000,0,0,300000
17, , ,"[TRVch# 952 Dt:29/04/2017] , Billno-KNG096222017100019",1,100000,0,0,100000
18, , ,"[TRVch# 953 Dt:29/04/2017] , Billno-KNG096222017100022",1,100000,0,0,100000
19, ,10-2059-80-053-03-S00N-V-N-01-SALARIES,Total,2,339522,78000,4884,256638
20, , ,"[TRVch# 64 Dt:10/04/2017] , Billno-KNG09622032017-001",1,193950,40000,2336,151614
21, , ,"[TRVch# 65 Dt:10/04/2017] , Billno-KNG09622032017-002",1,145572,38000,2548,105024
22, ,10-2059-80-053-05-S00N-V-N-01-SALARIES,Total,2,2189213,617000,39457,1532756
23, , ,"[TRVch# 66 Dt:10/04/2017] , Billno-KNG09622032017-003",1,1842213,617000,3072,1222141
24, , ,"[TRVch# 67 Dt:10/04/2017] , Billno-KNG09622032017-004",1,347000,0,36385,310615
25, ,10-3054-03-103-10-S00N-V-N-01-SALARIES,Total,3,1339715,385500,64623,889592
26, , ,"[TRVch# 119 Dt:10/04/2017] , Billno-KNG09622032017-005",1,80064,30000,448,49616
27, , ,"[TRVch# 120 Dt:10/04/2017] , Billno-KNG09622032017-006",1,1064239,355500,43529,665210
28, , ,"[TRVch# 121 Dt:10/04/2017] , Billno-KNG09622032017-007",1,195412,0,20646,174766
29, ,10-3054-04-105-07-S00N-V-N-01-SALARIES,Total,2,10238301,2104300,225582,7908419
30, , ,"[TRVch# 122 Dt:10/04/2017] , Billno-KNG09622032017-008",1,9380426,2104300,140616,7135510
31, , ,"[TRVch# 123 Dt:10/04/2017] , Billno-KNG09622032017-009",1,857875,0,84966,772909
0,Grand Total, , ,24,23611547,3276972,357736,19976839
