,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
12, , ,"[TRVch# 857 Dt:10/07/2017] , Billno-MDI03207062017-005",1,452397,92000,35052,325345
13, ,08-2202-02-109-01-S00N-V-N-03-TRAVEL EXPENSES,Total,3,4551,0,0,4551
14, , ,"[TRVch# 2712 Dt:29/07/2017] , Billno-MDI032072017100038",1,1453,0,0,1453
15, , ,"[TRVch# 2713 Dt:29/07/2017] , Billno-MDI032072017100041",1,1932,0,0,1932
16, , ,"[TRVch# 2824 Dt:31/07/2017] , Billno-MDI032072017100042",1,1166,0,0,1166
17, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,62470,0,0,62470
18, , ,"[TRVch# 883 Dt:10/07/2017] , Billno-MDI032072017100035",1,62470,0,0,62470
0,Grand Total, , ,15,1960125,125466,39210,1795449
1,MDI03-207-GSSS  CHEUNI,Total, ,15,1960125,125466,39210,1795449
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,378000,0,0,378000
3, , ,"[TRVch# 448 Dt:24/08/2017] , Billno-MDI032072017100045",1,378000,0,0,378000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,172482,0,2124,170358
5, , ,"[TRVch# 2895 Dt:31/08/2017] , Billno-MDI032072017100051",1,100,0,0,100
6, , ,"[TRVch# 2896 Dt:31/08/2017] , Billno-MDI032072017100052",1,100,0,0,100
7, , ,"[TRVch# 2897 Dt:31/08/2017] , Billno-MDI032072017100053",1,100,0,0,100
8, , ,"[TRVch# 774 Dt:09/08/2017] , Billno-MDI03207072017-001",1,50548,0,15,50533
9, , ,"[TRVch# 775 Dt:09/08/2017] , Billno-MDI03207072017-002",1,72534,0,2094,70440
10, , ,"[TRVch# 776 Dt:09/08/2017] , Billno-MDI03207072017-003",1,49100,0,15,49085
11, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,45000,0,0,45000
12, , ,"[TRVch# 2371 Dt:24/08/2017] , Billno-MDI032072017100047",1,45000,0,0,45000
13, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,539068,125466,37086,376516
14, , ,"[TRVch# 2370 Dt:24/08/2017] , Billno-MDI032072017100046",1,8466,8466,0,0
15, , ,"[TRVch# 2893 Dt:31/08/2017] , Billno-MDI032072017100049",1,800,0,0,800
16, , ,"[TRVch# 2894 Dt:31/08/2017] , Billno-MDI032072017100050",1,100,0,0,100
17, , ,"[TRVch# 777 Dt:09/08/2017] , Billno-MDI03207072017-004",1,76647,25000,8386,43261
18, , ,"[TRVch# 778 Dt:09/08/2017] , Billno-MDI03207072017-005",1,453055,92000,28700,332355
19, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,12525,0,0,12525
20, , ,"[TRVch# 2359 Dt:24/08/2017] , Billno-MDI032072017100043",1,12525,0,0,12525
21, ,29-2071-01-115-01-S00N-V-N-38-PENSIONS,Total,1,813050,0,0,813050
22, , ,"[TRVch# 182 Dt:24/08/2017] , Billno-MDI032072017100048",1,813050,0,0,813050
0,Grand Total, , ,8,976503,117000,34993,824510
1,MDI03-207-GSSS  CHEUNI,Total, ,8,976503,117000,34993,824510
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,2,275000,0,0,275000
3, , ,"[TRVch# 679 Dt:29/09/2017] , Billno-MDI032072017100055",1,150000,0,0,150000
4, , ,"[TRVch# 680 Dt:29/09/2017] , Billno-MDI032072017100060",1,125000,0,0,125000
5, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,173190,0,2124,171066
6, , ,"[TRVch# 865 Dt:08/09/2017] , Billno-MDI03207082017-001",1,50846,0,15,50831
7, , ,"[TRVch# 866 Dt:08/09/2017] , Billno-MDI03207082017-002",1,72946,0,2094,70852
8, , ,"[TRVch# 867 Dt:08/09/2017] , Billno-MDI03207082017-003",1,49398,0,15,49383
9, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9000,0,0,9000
10, , ,"[TRVch# 2945 Dt:22/09/2017] , Billno-MDI032072017100054",1,9000,0,0,9000
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,519313,117000,32869,369444
12, , ,"[TRVch# 868 Dt:08/09/2017] , Billno-MDI03207082017-004",1,77976,25000,8386,44590
13, , ,"[TRVch# 869 Dt:08/09/2017] , Billno-MDI03207082017-005",1,441337,92000,24483,324854
0,Grand Total, , ,16,875530,157256,44116,674158
1,MDI03-207-GSSS  CHEUNI,Total, ,16,875530,157256,44116,674158
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,179609,0,2443,177166
3, , ,"[TRVch# 4040 Dt:31/10/2017] , Billno-MDI032072017100065",1,2841,0,283,2558
4, , ,"[TRVch# 4041 Dt:31/10/2017] , Billno-MDI032072017100066",1,1360,0,0,1360
5, , ,"[TRVch# 4042 Dt:31/10/2017] , Billno-MDI032072017100067",1,1360,0,0,1360
6, , ,"[TRVch# 773 Dt:09/10/2017] , Billno-MDI03207092017-001",1,51094,0,15,51079
7, , ,"[TRVch# 774 Dt:09/10/2017] , Billno-MDI03207092017-002",1,73308,0,2130,71178
8, , ,"[TRVch# 775 Dt:09/10/2017] , Billno-MDI03207092017-003",1,49646,0,15,49631
9, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,1,9000,0,0,9000
10, , ,"[TRVch# 2781 Dt:24/10/2017] , Billno-MDI032072017100058",1,9000,0,0,9000
11, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,8,649912,157256,41673,450983
12, , ,"[TRVch# 4036 Dt:31/10/2017] , Billno-MDI032072017100061",1,9280,9280,0,0
13, , ,"[TRVch# 4037 Dt:31/10/2017] , Billno-MDI032072017100062",1,4242,0,0,4242
14, , ,"[TRVch# 4038 Dt:31/10/2017] , Billno-MDI032072017100063",1,27976,27976,0,0
15, , ,"[TRVch# 4039 Dt:31/10/2017] , Billno-MDI032072017100064",1,20600,0,1923,18677
16, , ,"[TRVch# 4043 Dt:31/10/2017] , Billno-MDI032072017100068",1,16226,0,1466,14760
17, , ,"[TRVch# 4044 Dt:31/10/2017] , Billno-MDI032072017100069",1,7972,0,0,7972
18, , ,"[TRVch# 776 Dt:09/10/2017] , Billno-MDI03207092017-004",1,79256,25000,8386,45870
19, , ,"[TRVch# 777 Dt:09/10/2017] , Billno-MDI03207092017-005",1,484360,95000,29898,359462
20, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,37009,0,0,37009
21, , ,"[TRVch# 2782 Dt:24/10/2017] , Billno-MDI032072017100059",1,37009,0,0,37009
0,Grand Total, , ,9,751791,125000,39055,587736
1,MDI03-207-GSSS  CHEUNI,Total, ,9,751791,125000,39055,587736
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,181000,0,5296,175704
3, , ,"[TRVch# 2946 Dt:24/11/2017] , Billno-MDI032072017100073",1,23178,0,3151,20027
4, , ,"[TRVch# 740 Dt:08/11/2017] , Billno-MDI03207102017-001",1,34868,0,0,34868
5, , ,"[TRVch# 741 Dt:08/11/2017] , Billno-MDI03207102017-002",1,73308,0,2130,71178
6, , ,"[TRVch# 742 Dt:08/11/2017] , Billno-MDI03207102017-003",1,49646,0,15,49631
7, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,567901,125000,33759,409142
8, , ,"[TRVch# 743 Dt:08/11/2017] , Billno-MDI03207102017-004",1,79256,25000,8386,45870
9, , ,"[TRVch# 744 Dt:08/11/2017] , Billno-MDI03207102017-005",1,488645,100000,25373,363272
10, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,3,2890,0,0,2890
11, , ,"[TRVch# 2925 Dt:24/11/2017] , Billno-MDI032072017100070",1,1000,0,0,1000
12, , ,"[TRVch# 2926 Dt:24/11/2017] , Billno-MDI032072017100071",1,1000,0,0,1000
13, , ,"[TRVch# 2927 Dt:24/11/2017] , Billno-MDI032072017100072",1,890,0,0,890
0,Grand Total, , ,5,750337,125000,49403,575934
1,MDI03-207-GSSS  CHEUNI,Total, ,5,750337,125000,49403,575934
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,181000,0,9690,171310
3, , ,"[TRVch# 707 Dt:06/12/2017] , Billno-MDI03207112017-001",1,58046,0,3391,54655
4, , ,"[TRVch# 708 Dt:06/12/2017] , Billno-MDI03207112017-002",1,73308,0,2450,70858
5, , ,"[TRVch# 709 Dt:06/12/2017] , Billno-MDI03207112017-003",1,49646,0,3849,45797
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,569337,125000,39713,404624
7, , ,"[TRVch# 710 Dt:06/12/2017] , Billno-MDI03207112017-004",1,79256,25000,8466,45790
8, , ,"[TRVch# 711 Dt:06/12/2017] , Billno-MDI03207112017-005",1,490081,100000,31247,358834
0,Grand Total, , ,8,960040,125000,47323,787717
1,MDI03-207-GSSS  CHEUNI,Total, ,8,960040,125000,47323,787717
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,181000,0,8890,172110
3, , ,"[TRVch# 724 Dt:09/01/2018] , Billno-MDI03207122017-001",1,58046,0,3151,54895
4, , ,"[TRVch# 725 Dt:09/01/2018] , Billno-MDI03207122017-002",1,73308,0,2130,71178
5, , ,"[TRVch# 726 Dt:09/01/2018] , Billno-MDI03207122017-003",1,49646,0,3609,46037
6, ,08-2202-01-101-03-S00N-V-N-03-TRAVEL EXPENSES,Total,2,5018,0,0,5018
7, , ,"[TRVch# 3156 Dt:30/01/2018] , Billno-MDI032072017100079",1,786,0,0,786
8, , ,"[TRVch# 3157 Dt:30/01/2018] , Billno-MDI032072017100080",1,4232,0,0,4232
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,569337,125000,38353,405984
10, , ,"[TRVch# 727 Dt:09/01/2018] , Billno-MDI03207122017-004",1,79256,25000,8386,45870
11, , ,"[TRVch# 728 Dt:09/01/2018] , Billno-MDI03207122017-005",1,490081,100000,29967,360114
12, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,204685,0,80,204605
13, , ,"[TRVch# 2470 Dt:22/01/2018] , Billno-MDI032072017100082",1,204685,0,80,204605
0,Grand Total, , ,11,1050068,125000,47963,877105
1,MDI03-207-GSSS  CHEUNI,Total, ,11,1050068,125000,47963,877105
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,188955,0,9402,179553
3, , ,"[TRVch# 2851 Dt:22/02/2018] , Billno-MDI032072017100086",1,1626,0,162,1464
4, , ,"[TRVch# 2852 Dt:22/02/2018] , Billno-MDI032072017100087",1,1626,0,162,1464
5, , ,"[TRVch# 2853 Dt:22/02/2018] , Billno-MDI032072017100088",1,1116,0,114,1002
6, , ,"[TRVch# 680 Dt:07/02/2018] , Billno-MDI03207012018-001",1,59151,0,3179,55972
7, , ,"[TRVch# 681 Dt:07/02/2018] , Billno-MDI03207012018-002",1,74794,0,2158,72636
8, , ,"[TRVch# 682 Dt:07/02/2018] , Billno-MDI03207012018-003",1,50642,0,3627,47015
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,583193,125000,38561,419632
10, , ,"[TRVch# 683 Dt:07/02/2018] , Billno-MDI03207012018-004",1,82578,25000,8386,49192
11, , ,"[TRVch# 684 Dt:07/02/2018] , Billno-MDI03207012018-005",1,500615,100000,30175,370440
12, ,08-2202-02-109-01-S00N-V-N-05-OFFICE EXPENSES,Total,2,1840,0,0,1840
13, , ,"[TRVch# 4117 Dt:28/02/2018] , Billno-MDI032072017100098",1,1000,0,0,1000
14, , ,"[TRVch# 4118 Dt:28/02/2018] , Billno-MDI032072017100099",1,840,0,0,840
15, ,08-2202-02-109-01-S00N-V-N-33-MATERIAL AND SUPPLY,Total,1,276080,0,0,276080
16, , ,"[TRVch# 2856 Dt:22/02/2018] , Billno-MDI032072017100093",1,276080,0,0,276080
0,Grand Total, , ,20,1422599,380908,68303,973388
1,MDI03-207-GSSS  CHEUNI,Total, ,20,1422599,380908,68303,973388
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,6,226652,0,8964,217688
3, , ,"[TRVch# 2142 Dt:07/03/2018] , Billno-MDI03207022018-001",1,59874,0,3179,56695
4, , ,"[TRVch# 2143 Dt:07/03/2018] , Billno-MDI03207022018-002",1,75517,0,2158,73359
5, , ,"[TRVch# 2144 Dt:07/03/2018] , Billno-MDI03207022018-003",1,51138,0,3627,47511
6, , ,"[TRVch# 4095 Dt:22/03/2018] , Billno-MDI032072017100105",1,17560,0,0,17560
7, , ,"[TRVch# 4096 Dt:22/03/2018] , Billno-MDI032072017100106",1,17603,0,0,17603
8, , ,"[TRVch# 4097 Dt:22/03/2018] , Billno-MDI032072017100107",1,4960,0,0,4960
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,10,1070407,380908,59339,630160
10, , ,"[TRVch# 2145 Dt:07/03/2018] , Billno-MDI03207022018-004",1,85214,25000,60,60154
11, , ,"[TRVch# 2146 Dt:07/03/2018] , Billno-MDI03207022018-005",1,533812,100000,56303,377509
12, , ,"[TRVch# 4091 Dt:22/03/2018] , Billno-MDI032072017100089",1,5754,5754,0,0
13, , ,"[TRVch# 4092 Dt:22/03/2018] , Billno-MDI032072017100090",1,15848,15848,0,0
14, , ,"[TRVch# 4093 Dt:22/03/2018] , Billno-MDI032072017100092",1,12602,0,1156,11446
15, , ,"[TRVch# 4094 Dt:22/03/2018] , Billno-MDI032072017100101",1,20274,0,1820,18454
16, , ,"[TRVch# 4098 Dt:22/03/2018] , Billno-MDI032072017100102",1,63152,63152,0,0
17, , ,"[TRVch# 4099 Dt:22/03/2018] , Billno-MDI032072017100103",1,121161,0,0,121161
18, , ,"[TRVch# 6744 Dt:28/03/2018] , Billno-MDI032072017100110",1,41436,0,0,41436
19, , ,"[TRVch# 6745 Dt:28/03/2018] , Billno-MDI032072017100115",1,171154,171154,0,0
20, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,37040,0,0,37040
21, , ,"[TRVch# 2191 Dt:07/03/2018] , Billno-MDI032072017100094",1,37040,0,0,37040
22, ,32-2202-01-789-15-S00N-V-P-41-GIA GENERAL (Salary),Total,3,88500,0,0,88500
23, , ,"[TRVch# 2192 Dt:07/03/2018] , Billno-MDI032072017100097",1,76140,0,0,76140
24, , ,"[TRVch# 8754 Dt:31/03/2018] , Billno-MDI032072017100112",1,6180,0,0,6180
25, , ,"[TRVch# 8755 Dt:31/03/2018] , Billno-MDI032072017100113",1,6180,0,0,6180
0,Grand Total, , ,6,908309,103000,31178,774131
1,MDI03-207-GSSS  CHEUNI,Total, ,6,908309,103000,31178,774131
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,150000,0,0,150000
3, , ,"[TRVch# 1082 Dt:27/04/2018] , Billno-MDI032072018100001",1,150000,0,0,150000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,187011,0,9007,178004
5, , ,"[TRVch# 571 Dt:07/04/2018] , Billno-MDI03207032018-001",1,59874,0,3179,56695
6, , ,"[TRVch# 572 Dt:07/04/2018] , Billno-MDI03207032018-002",1,75517,0,2158,73359
7, , ,"[TRVch# 573 Dt:07/04/2018] , Billno-MDI03207032018-003",1,51620,0,3670,47950
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,2,571298,103000,22171,446127
9, , ,"[TRVch# 574 Dt:07/04/2018] , Billno-MDI03207032018-004",1,85214,25000,60,60154
10, , ,"[TRVch# 575 Dt:07/04/2018] , Billno-MDI03207032018-005",1,486084,78000,22111,385973
0,Grand Total, , ,4,526639,49000,26668,450971
1,MDI03-207-GSSS  CHEUNI,Total, ,4,526639,49000,26668,450971
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,117815,0,6866,110949
3, , ,"[TRVch# 645 Dt:10/05/2018] , Billno-MDI03207042018-001",1,42023,0,3179,38844
4, , ,"[TRVch# 646 Dt:10/05/2018] , Billno-MDI03207042018-002",1,58402,0,2158,56244
5, , ,"[TRVch# 647 Dt:10/05/2018] , Billno-MDI03207042018-003",1,17390,0,1529,15861
6, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,1,408824,49000,19802,340022
7, , ,"[TRVch# 648 Dt:10/05/2018] , Billno-MDI03207042018-004",1,408824,49000,19802,340022
0,Grand Total, , ,10,914525,49000,23529,841996
1,MDI03-207-GSSS  CHEUNI,Total, ,10,914525,49000,23529,841996
2, ,00-8009-01-101-02-S00N-V-N-47-ADVANCES,Total,1,300000,0,0,300000
3, , ,"[TRVch# 256 Dt:21/06/2018] , Billno-MDI032072018100013",1,300000,0,0,300000
4, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,120315,0,6866,113449
5, , ,"[TRVch# 683 Dt:08/06/2018] , Billno-MDI03207052018-001",1,42923,0,3179,39744
6, , ,"[TRVch# 684 Dt:08/06/2018] , Billno-MDI03207052018-002",1,60002,0,2158,57844
7, , ,"[TRVch# 685 Dt:08/06/2018] , Billno-MDI03207052018-003",1,17390,0,1529,15861
8, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,3,436115,49000,16663,370452
9, , ,"[TRVch# 686 Dt:08/06/2018] , Billno-MDI03207052018-004",1,17915,0,0,17915
10, , ,"[TRVch# 687 Dt:08/06/2018] , Billno-MDI03207052018-005",1,400285,49000,16663,334622
11, , ,"[TRVch# 730 Dt:08/06/2018] , Billno-MDI032072018100002",1,17915,0,0,17915
12, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,3,58095,0,0,58095
13, , ,"[TRVch# 728 Dt:08/06/2018] , Billno-MDI032072018100011",1,2100,0,0,2100
14, , ,"[TRVch# 729 Dt:08/06/2018] , Billno-MDI032072018100007",1,37040,0,0,37040
15, , ,"[TRVch# 731 Dt:08/06/2018] , Billno-MDI032072018100010",1,18955,0,0,18955
0,Grand Total, , ,15,712385,82925,31655,597805
1,MDI03-207-GSSS  CHEUNI,Total, ,15,712385,82925,31655,597805
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,4,121925,0,6932,114993
3, , ,"[TRVch# 2364 Dt:19/07/2018] , Billno-MDI032072018100003",1,900,0,0,900
4, , ,"[TRVch# 703 Dt:07/07/2018] , Billno-MDI03207062018-001",1,42923,0,3179,39744
5, , ,"[TRVch# 704 Dt:07/07/2018] , Billno-MDI03207062018-002",1,60712,0,2224,58488
6, , ,"[TRVch# 705 Dt:07/07/2018] , Billno-MDI03207062018-003",1,17390,0,1529,15861
7, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,4,42120,0,0,42120
8, , ,"[TRVch# 2358 Dt:19/07/2018] , Billno-MDI032072018100017",1,7020,0,0,7020
9, , ,"[TRVch# 2360 Dt:19/07/2018] , Billno-MDI032072018100008",1,14040,0,0,14040
10, , ,"[TRVch# 2361 Dt:19/07/2018] , Billno-MDI032072018100009",1,14040,0,0,14040
11, , ,"[TRVch# 2363 Dt:19/07/2018] , Billno-MDI032072018100018",1,7020,0,0,7020
12, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,6,528335,82925,24723,420687
13, , ,"[TRVch# 2359 Dt:19/07/2018] , Billno-MDI032072018100006",1,4050,0,0,4050
14, , ,"[TRVch# 2365 Dt:19/07/2018] , Billno-MDI032072018100020",1,87080,33925,8060,45095
15, , ,"[TRVch# 2366 Dt:19/07/2018] , Billno-MDI032072018100022",1,17500,0,0,17500
16, , ,"[TRVch# 2367 Dt:19/07/2018] , Billno-MDI032072018100023",1,6209,0,0,6209
17, , ,"[TRVch# 706 Dt:07/07/2018] , Billno-MDI03207062018-004",1,30601,0,0,30601
18, , ,"[TRVch# 707 Dt:07/07/2018] , Billno-MDI03207062018-005",1,382895,49000,16663,317232
19, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,20005,0,0,20005
20, , ,"[TRVch# 2362 Dt:19/07/2018] , Billno-MDI032072018100016",1,20005,0,0,20005
0,Grand Total, , ,11,707764,82925,31912,592927
1,MDI03-207-GSSS  CHEUNI,Total, ,11,707764,82925,31912,592927
2, ,08-2202-01-101-03-S00N-V-N-01-SALARIES,Total,3,103820,0,6998,96822
3, , ,"[TRVch# 350 Dt:07/08/2018] , Billno-MDI03207072018-001",1,43633,0,3245,40388
4, , ,"[TRVch# 351 Dt:07/08/2018] , Billno-MDI03207072018-002",1,42797,0,2224,40573
5, , ,"[TRVch# 352 Dt:07/08/2018] , Billno-MDI03207072018-003",1,17390,0,1529,15861
6, ,08-2202-01-800-06-S00N-V-P-41-GIA GENERAL (Salary),Total,2,14040,0,0,14040
7, , ,"[TRVch# 2580 Dt:23/08/2018] , Billno-MDI032072018100025",1,7020,0,0,7020
8, , ,"[TRVch# 2581 Dt:23/08/2018] , Billno-MDI032072018100026",1,7020,0,0,7020
9, ,08-2202-02-109-01-S00N-V-N-01-SALARIES,Total,5,569899,82925,24914,462060
10, , ,"[TRVch# 3070 Dt:31/08/2018] , Billno-MDI032072018100028",1,43820,0,0,43820
11, , ,"[TRVch# 353 Dt:07/08/2018] , Billno-MDI03207072018-004",1,87150,33925,8060,45165
12, , ,"[TRVch# 354 Dt:07/08/2018] , Billno-MDI03207072018-005",1,17500,0,0,17500
13, , ,"[TRVch# 355 Dt:07/08/2018] , Billno-MDI03207072018-006",1,35360,0,9,35351
14, , ,"[TRVch# 356 Dt:07/08/2018] , Billno-MDI03207072018-007",1,386069,49000,16845,320224
15, ,08-2202-02-800-01-S00N-V-N-41-GIA GENERAL (Salary),Total,1,20005,0,0,20005
16, , ,"[TRVch# 2582 Dt:23/08/2018] , Billno-MDI032072018100024",1,20005,0,0,20005
