DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
Grand Total, , ,9,94100,0,80,94020
MDI13-007-AE PWD SUB DIV BALDWADA,Total, ,9,94100,0,80,94020
 ,10-3054-04-105-02-S00N-V-N-02-WAGES,Total,9,94100,0,80,94020
 , ,"[TRVch# 186 Dt:09/01/2018] , Billno-MDI130072017000009",1,6510,0,0,6510
 , ,"[TRVch# 328 Dt:24/08/2017] , Billno-MDI130072017000004",1,12400,0,0,12400
 , ,"[TRVch# 384 Dt:29/09/2017] , Billno-MDI130072017000005",1,10080,0,0,10080
 , ,"[TRVch# 430 Dt:30/06/2017] , Billno-MDI130072017000002",1,16000,0,0,16000
 , ,"[TRVch# 438 Dt:30/11/2017] , Billno-MDI130072017000007",1,6510,0,0,6510
 , ,"[TRVch# 463 Dt:30/12/2017] , Billno-MDI130072017000008",1,6300,0,80,6220
 , ,"[TRVch# 495 Dt:31/05/2017] , Billno-MDI130072017000001",1,18000,0,0,18000
 , ,"[TRVch# 622 Dt:31/07/2017] , Billno-MDI130072017000003",1,12000,0,0,12000
 , ,"[TRVch# 636 Dt:31/10/2017] , Billno-MDI130072017000006",1,6300,0,0,6300
