,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
35, , ,"[TRVch# 78 Dt:22/09/2017] , Billno-KLU045001792030016",1,40,0,40,0
36, , ,"[TRVch# 79 Dt:22/09/2017] , Billno-KLU045001792030017",1,120,0,120,0
37, , ,"[TRVch# 80 Dt:22/09/2017] , Billno-KLU045001792030018",1,200,0,200,0
38, , ,"[TRVch# 81 Dt:22/09/2017] , Billno-KLU045001792030019",1,120,0,120,0
39, , ,"[TRVch# 82 Dt:22/09/2017] , Billno-KLU045001792030020",1,80,0,80,0
40, , ,"[TRVch# 83 Dt:22/09/2017] , Billno-KLU045001792030021",1,400,0,400,0
41, , ,"[TRVch# 85 Dt:22/09/2017] , Billno-KLU045001792030023",1,120,0,120,0
42, , ,"[TRVch# 86 Dt:22/09/2017] , Billno-KLU045001792030024",1,120,0,120,0
43, , ,"[TRVch# 87 Dt:22/09/2017] , Billno-KLU045001792030025",1,200,0,200,0
0,Grand Total, , ,32,4730,0,4730,0
1,KLU04-500-TREASURY OFFICE,Total, ,32,4730,0,4730,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,5,190,0,190,0
3, , ,"[TRVch# 114 Dt:31/10/2017] , Billno-KLU045001702030029",1,20,0,20,0
4, , ,"[TRVch# 116 Dt:31/10/2017] , Billno-KLU045001702030031",1,40,0,40,0
5, , ,"[TRVch# 39 Dt:24/10/2017] , Billno-KLU045001702030004",1,30,0,30,0
6, , ,"[TRVch# 45 Dt:24/10/2017] , Billno-KLU045001702030010",1,60,0,60,0
7, , ,"[TRVch# 49 Dt:24/10/2017] , Billno-KLU045001702030014",1,40,0,40,0
8, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,27,4540,0,4540,0
9, , ,"[TRVch# 105 Dt:31/10/2017] , Billno-KLU045001702030020",1,200,0,200,0
10, , ,"[TRVch# 106 Dt:31/10/2017] , Billno-KLU045001702030021",1,60,0,60,0
11, , ,"[TRVch# 107 Dt:31/10/2017] , Billno-KLU045001702030022",1,200,0,200,0
12, , ,"[TRVch# 108 Dt:31/10/2017] , Billno-KLU045001702030023",1,240,0,240,0
13, , ,"[TRVch# 109 Dt:31/10/2017] , Billno-KLU045001702030024",1,40,0,40,0
14, , ,"[TRVch# 110 Dt:31/10/2017] , Billno-KLU045001702030025",1,100,0,100,0
15, , ,"[TRVch# 111 Dt:31/10/2017] , Billno-KLU045001702030026",1,120,0,120,0
16, , ,"[TRVch# 112 Dt:31/10/2017] , Billno-KLU045001702030027",1,120,0,120,0
17, , ,"[TRVch# 113 Dt:31/10/2017] , Billno-KLU045001702030028",1,120,0,120,0
18, , ,"[TRVch# 115 Dt:31/10/2017] , Billno-KLU045001702030030",1,60,0,60,0
19, , ,"[TRVch# 117 Dt:31/10/2017] , Billno-KLU045001702030032",1,320,0,320,0
20, , ,"[TRVch# 14 Dt:09/10/2017] , Billno-KLU045001702030001",1,80,0,80,0
21, , ,"[TRVch# 15 Dt:09/10/2017] , Billno-KLU045001702030002",1,80,0,80,0
22, , ,"[TRVch# 38 Dt:24/10/2017] , Billno-KLU045001702030003",1,400,0,400,0
23, , ,"[TRVch# 40 Dt:24/10/2017] , Billno-KLU045001702030005",1,40,0,40,0
24, , ,"[TRVch# 41 Dt:24/10/2017] , Billno-KLU045001702030006",1,120,0,120,0
25, , ,"[TRVch# 42 Dt:24/10/2017] , Billno-KLU045001702030007",1,400,0,400,0
26, , ,"[TRVch# 43 Dt:24/10/2017] , Billno-KLU045001702030008",1,80,0,80,0
27, , ,"[TRVch# 44 Dt:24/10/2017] , Billno-KLU045001702030009",1,200,0,200,0
28, , ,"[TRVch# 46 Dt:24/10/2017] , Billno-KLU045001702030011",1,200,0,200,0
29, , ,"[TRVch# 47 Dt:24/10/2017] , Billno-KLU045001702030012",1,300,0,300,0
30, , ,"[TRVch# 48 Dt:24/10/2017] , Billno-KLU045001702030013",1,80,0,80,0
31, , ,"[TRVch# 50 Dt:24/10/2017] , Billno-KLU045001702030015",1,480,0,480,0
32, , ,"[TRVch# 51 Dt:24/10/2017] , Billno-KLU045001702030016",1,160,0,160,0
33, , ,"[TRVch# 52 Dt:24/10/2017] , Billno-KLU045001702030017",1,120,0,120,0
34, , ,"[TRVch# 53 Dt:24/10/2017] , Billno-KLU045001702030018",1,80,0,80,0
35, , ,"[TRVch# 54 Dt:24/10/2017] , Billno-KLU045001702030019",1,140,0,140,0
0,Grand Total, , ,27,4824,0,4824,0
1,KLU04-500-TREASURY OFFICE,Total, ,27,4824,0,4824,0
2, ,05-2030-01-101-01-S00N-V-N-20-OTHER CHARGES,Total,4,84,0,84,0
3, , ,"[TRVch# 51 Dt:23/11/2017] , Billno-KLU0450017A2030007",1,20,0,20,0
4, , ,"[TRVch# 60 Dt:23/11/2017] , Billno-KLU0450017A2030016",1,24,0,24,0
5, , ,"[TRVch# 98 Dt:30/11/2017] , Billno-KLU0450017A2030021",1,20,0,20,0
6, , ,"[TRVch# 99 Dt:30/11/2017] , Billno-KLU0450017A2030022",1,20,0,20,0
7, ,05-2030-02-102-01-S00N-V-N-20-OTHER CHARGES,Total,23,4740,0,4740,0
8, , ,"[TRVch# 10 Dt:06/11/2017] , Billno-KLU0450017A2030004",1,120,0,120,0
9, , ,"[TRVch# 100 Dt:30/11/2017] , Billno-KLU0450017A2030023",1,240,0,240,0
10, , ,"[TRVch# 101 Dt:30/11/2017] , Billno-KLU0450017A2030024",1,80,0,80,0
11, , ,"[TRVch# 102 Dt:30/11/2017] , Billno-KLU0450017A2030025",1,80,0,80,0
12, , ,"[TRVch# 103 Dt:30/11/2017] , Billno-KLU0450017A2030026",1,100,0,100,0
13, , ,"[TRVch# 104 Dt:30/11/2017] , Billno-KLU0450017A2030027",1,80,0,80,0
14, , ,"[TRVch# 11 Dt:06/11/2017] , Billno-KLU0450017A2030005",1,400,0,400,0
15, , ,"[TRVch# 12 Dt:06/11/2017] , Billno-KLU0450017A2030006",1,60,0,60,0
16, , ,"[TRVch# 52 Dt:23/11/2017] , Billno-KLU0450017A2030008",1,200,0,200,0
17, , ,"[TRVch# 53 Dt:23/11/2017] , Billno-KLU0450017A2030009",1,80,0,80,0
18, , ,"[TRVch# 54 Dt:23/11/2017] , Billno-KLU0450017A2030010",1,400,0,400,0
19, , ,"[TRVch# 55 Dt:23/11/2017] , Billno-KLU0450017A2030011",1,80,0,80,0
20, , ,"[TRVch# 56 Dt:23/11/2017] , Billno-KLU0450017A2030012",1,480,0,480,0
21, , ,"[TRVch# 57 Dt:23/11/2017] , Billno-KLU0450017A2030013",1,120,0,120,0
22, , ,"[TRVch# 58 Dt:23/11/2017] , Billno-KLU0450017A2030014",1,80,0,80,0
23, , ,"[TRVch# 59 Dt:23/11/2017] , Billno-KLU0450017A2030015",1,100,0,100,0
24, , ,"[TRVch# 7 Dt:06/11/2017] , Billno-KLU0450017A2030001",1,200,0,200,0
