DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/05/2017,[G8782000003] AE (B&R) S/D NANKHARI MISC RECEIPT,1,2000
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000001] A.E.(B&R) S/D. NANKHARI MISC RECEIT,1,10360
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000002] A.E. (B&R) S/D NANKHARI MISC RECEIPT,1,2000
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000003] A.E.(B&R) S/D NANKHARI MISC RECEIPT,1,11800
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000004] A.E. (B&R) S/D NANKHARI MISC RECEIPT,1,3650
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,[H8782000006] A.E. (B&R) S/D NANKHARI MISC RECEIPT,1,4200
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/07/2017,[I8782000002] A.E.H.P.P.W.D.( B&R) S/D NANKHARI MISC RECEIPT,1,5124
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/09/2017,[K8782000001] A.E.(B&R) SUB DIV.NANKHARI MISC RECEIPT,1,12116
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/09/2017,[K8782000003] A.E. HPPWD.(B&R.) S/D NANKHARI MISC RECEIPT,1,19950
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/10/2017,[L8782000002] A.E.H.P.P.W.D.B&R S/D NANKHARI MISC RECEIPT,1,21000
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/12/2017,[N8782000001] A.E.H.P.P.W.D.S/D NANKHARI MISC RECEIPT,1,10648
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/12/2017,[N8782000003] A.E.H.P.P.W.D S/D NANKHARI MISC RECEIPT,1,9450
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/01/2018,[C8782000002] A.E.H.P.P.W.D.S/D.NANKHARI MISC RECEIPT,1,1452
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/03/2018,[E8782000002] A.E.(B&R) S/D. NANKHARI MISC RECEIPT,1,6996
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/05/2018,[G8782000001] A.E.(B&R)S/D NANKHARI MISC RECEIPT,1,10802
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/05/2018,[G8782000004] A.E.HPPWD. (B&R) S/D NANKHARI MISC RECEIPT,1,2100
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2018,[H8782000002] AE.(B&R) S/D NANKHARI MISC RECEIPT,1,16116
"SML08-647-E.E. PWD DIVISION,RAMPUR",8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/07/2018,[I8782000002] A.E.HPPWD. S/D NANKHARI MISC RECEIPT,1,3000
