DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
SOL01-247-PR G GIRLS SSS KUNIHAR,Total, ,5,797592,130500,55671,611421
SOL01-247-PR G GIRLS SSS KUNIHAR,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 356 Dt:10/04/2017] , Billno-SOL01247032017-001",1,100233,0,6010,94223
SOL01-247-PR G GIRLS SSS KUNIHAR,08-2202-01-101-03-S00N-V-N-01-SALARIES,"[TRVch# 357 Dt:10/04/2017] , Billno-SOL01247032017-002",1,143177,0,17354,125823
SOL01-247-PR G GIRLS SSS KUNIHAR,08-2202-01-101-03-S00N-V-P-01-SALARIES,"[TRVch# 358 Dt:10/04/2017] , Billno-SOL01247032017-003",1,15910,0,0,15910
SOL01-247-PR G GIRLS SSS KUNIHAR,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 359 Dt:10/04/2017] , Billno-SOL01247032017-004",1,424079,130500,3312,290267
SOL01-247-PR G GIRLS SSS KUNIHAR,08-2202-02-109-01-S00N-V-N-01-SALARIES,"[TRVch# 360 Dt:10/04/2017] , Billno-SOL01247032017-005",1,114193,0,28995,85198
