DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,06/10/2017,"[L0070000021] HIMGRN:B17J106927, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,2000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,13/11/2017,"[M0070000077] HIMGRN:B17K109264, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,4000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,21/11/2017,"[M0070000123] HIMGRN:B17K121204, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,2000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,01/12/2017,"[N0070000001] HIMGRN:B17L101177, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,10000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,08/12/2017,"[N0070000044] HIMGRN:B17L109337, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,30000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,21/12/2017,"[N0070000172] HIMGRN:B17L124692, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,30000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,22/12/2017,"[N0070000175] HIMGRN:B17L128169, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,30000
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,06/03/2018,"[E0070000030] HIMGRN:B18C106703, SPECIAL JUDGE FINES AND FOREFEITURES -na",1,2500
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,06/03/2018,"[E0070000031] HIMGRN:B18C106714, SPECIAL JUDGE FINES AND FOREFEITURES -NA",1,2500
KNG00-507-DISTRICT AND SESSION JUDGE DHARAMSALA,0070-OTHER ADMINISTRATIVE SERVICES,0070-01-102-01-FINES AND FOREFEITURES,01/05/2018,"[G0070000013] HIMGRN:B18D175575, READER TO FINES AND FOREFEITURES -Fine Imposed in case titled as State vs Inderjeet u/sec. 446 Cr. PC",1,2000
